191008_Blnak1_EX_200.00,,191008_Blnak1_EX_205.00,,191008_Blnak1_EX_210.00,,191008_Blnak1_EX_215.00,,191008_Blnak1_EX_220.00,,191008_Blnak1_EX_225.00,,191008_Blnak1_EX_230.00,,191008_Blnak1_EX_235.00,,191008_Blnak1_EX_240.00,,191008_Blnak1_EX_245.00,,191008_Blnak1_EX_250.00,,191008_Blnak1_EX_255.00,,191008_Blnak1_EX_260.00,,191008_Blnak1_EX_265.00,,191008_Blnak1_EX_270.00,,191008_Blnak1_EX_275.00,,191008_Blnak1_EX_280.00,,191008_Blnak1_EX_285.00,,191008_Blnak1_EX_290.00,,191008_Blnak1_EX_295.00,,191008_Blnak1_EX_300.00,,191008_Blnak1_EX_305.00,,191008_Blnak1_EX_310.00,,191008_Blnak1_EX_315.00,,191008_Blnak1_EX_320.00,,191008_Blnak1_EX_325.00,,191008_Blnak1_EX_330.00,,191008_Blnak1_EX_335.00,,191008_Blnak1_EX_340.00,,191008_Blnak1_EX_345.00,,191008_Blnak1_EX_350.00,,191008_Blnak1_EX_355.00,,191008_Blnak1_EX_360.00,,191008_Blnak1_EX_365.00,,191008_Blnak1_EX_370.00,,191008_Blnak1_EX_375.00,,191008_Blnak1_EX_380.00,,191008_Blnak1_EX_385.00,,191008_Blnak1_EX_390.00,,191008_Blnak1_EX_395.00,,191008_Blnak1_EX_400.00,,191008_Blnak1_EX_405.00,,191008_Blnak1_EX_410.00,,191008_Blnak1_EX_415.00,,191008_Blnak1_EX_420.00,,191008_Blnak1_EX_425.00,,191008_Blnak1_EX_430.00,,191008_Blnak1_EX_435.00,,191008_Blnak1_EX_440.00,,191008_Blnak1_EX_445.00,,191008_Blnak1_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
304,46.02087402,304,36.40619659,304,63.08153534,304,60.71187592,304,79.560112,304,68.39791107,304,46.21545029,304,14.60361099,304,1.640820026,304,-0.159917355,304,1.044397354,304,4.077484608,304,9.391864777,304,13.87930679,304,34.73913193,304,76.54533386,304,27.70509911,304,7.699816227,304,0.436228752,304,1.433627129,304,207.2160339,304,512.7279053,304,34.45310211,304,-4.195411682,304,-4.027785301,304,-4.719972134,304,-4.221758366,304,-4.48878479,304,-4.447116852,304,-4.356174469,304,-4.421316147,304,-4.635392666,304,-4.816473007,304,-4.919437408,304,-4.854524136,304,-4.9096632,304,-4.979866505,304,-4.982875824,304,-4.947043419,304,-5.049303055,304,-4.995504856,304,-4.936756611,304,-5.052598476,304,-4.930731773,304,-4.956213951,304,-5.015100002,304,-4.927209377,304,-4.918433666,304,-4.967016697,304,-5.002262592,304,-5.009475231
306,49.42058182,306,45.68774414,306,46.51528549,306,54.4069519,306,75.64178467,306,66.99198914,306,48.21793747,306,12.95227623,306,1.275495529,306,0.811105728,306,1.542989731,306,5.070441723,306,7.794554234,306,11.60378265,306,23.9928627,306,67.01041412,306,42.71973801,306,6.968711376,306,0.193255901,306,-1.473764658,306,55.07598495,306,537.4904175,306,173.1159668,306,-3.551798582,306,-4.146019459,306,-4.149339199,306,-4.593409061,306,-4.195962906,306,-4.602865219,306,-4.484003544,306,-4.779673576,306,-4.871688843,306,-4.803498745,306,-4.769390583,306,-4.87914753,306,-4.859411716,306,-5.018820286,306,-4.945080757,306,-4.948014736,306,-4.907874584,306,-4.98704052,306,-5.039085865,306,-4.943835258,306,-4.958366871,306,-5.01503849,306,-4.989862442,306,-4.885466576,306,-4.904858112,306,-4.954068661,306,-5.023079395,306,-5.033154011
308,67.87120819,308,40.83361435,308,54.17121124,308,50.30860519,308,72.60398102,308,69.03882599,308,42.13066101,308,15.74316788,308,1.983513832,308,0.684458256,308,1.544944286,308,4.235828876,308,7.556845188,308,11.17118263,308,18.78455544,308,49.01093292,308,62.53118134,308,10.49401283,308,-0.396606445,308,-1.587716579,308,4.546647549,308,344.2493896,308,429.2825012,308,16.02008057,308,-4.397335052,308,-4.330399513,308,-4.032062054,308,-4.327703953,308,-4.624594212,308,-4.742639065,308,-4.571956635,308,-4.565324783,308,-4.900280476,308,-4.753587723,308,-4.947751522,308,-4.947733879,308,-4.902390003,308,-4.771137714,308,-4.979897499,308,-4.952037334,308,-4.986949921,308,-4.963290691,308,-4.962935448,308,-4.966138363,308,-4.98348999,308,-4.939424992,308,-4.933969021,308,-4.95170784,308,-4.988405704,308,-4.984937668,308,-5.023609638
310,47.479599,310,54.31368637,310,64.93099213,310,56.55594635,310,74.19277954,310,62.22900391,310,44.04801941,310,15.04044151,310,1.05575037,310,1.355190277,310,1.67488575,310,4.136994839,310,6.627474308,310,12.72677422,310,16.92174149,310,29.0077076,310,71.91188049,310,19.527668,310,0.540422916,310,-1.616734982,310,-1.47375226,310,121.9219055,310,604.3588257,310,118.6402054,310,-3.90110302,310,-4.335485458,310,-3.833124638,310,-4.414534569,310,-4.608523369,310,-4.383765221,310,-4.356801033,310,-4.558990955,310,-4.862044334,310,-4.688862801,310,-5.054994106,310,-5.039350986,310,-4.87363863,310,-5.001224518,310,-4.956560135,310,-4.823037148,310,-4.979724884,310,-5.025877476,310,-4.984791756,310,-4.953140736,310,-4.972548962,310,-4.996887207,310,-4.852318287,310,-4.965088844,310,-5.018820286,310,-4.992907524,310,-5.023460865
312.0299988,51.60843277,312.0299988,46.53189087,312.0299988,47.37772369,312.0299988,55.53554916,312.0299988,69.5300293,312.0299988,56.67349625,312.0299988,39.71070099,312.0299988,11.58482933,312.0299988,3.031995296,312.0299988,-0.043511868,312.0299988,0.924777508,312.0299988,3.043664455,312.0299988,7.498929501,312.0299988,12.92343521,312.0299988,17.14728546,312.0299988,21.09945488,312.0299988,61.49687195,312.0299988,34.26951218,312.0299988,1.212771893,312.0299988,-1.441439152,312.0299988,-2.433238268,312.0299988,22.17314339,312.0299988,482.3592224,312.0299988,354.569397,312.0299988,1.177340984,312.0299988,-4.124919415,312.0299988,-3.967113972,312.0299988,-4.555206299,312.0299988,-4.143877029,312.0299988,-4.628726006,312.0299988,-4.699411392,312.0299988,-4.810211182,312.0299988,-4.605799198,312.0299988,-4.564960957,312.0299988,-5.079134464,312.0299988,-4.978966236,312.0299988,-4.93194437,312.0299988,-4.87527895,312.0299988,-5.026568413,312.0299988,-4.959497452,312.0299988,-5.002506256,312.0299988,-5.025515556,312.0299988,-4.977408886,312.0299988,-4.959705353,312.0299988,-5.026548386,312.0299988,-4.967707157,312.0299988,-4.921151161,312.0299988,-4.943041325,312.0299988,-4.979641438,312.0299988,-5.044622898,312.0299988,-4.99042654
314.0599976,32.89891434,314.0599976,33.56902695,314.0599976,47.75726318,314.0599976,49.59672928,314.0599976,67.48836517,314.0599976,58.38045502,314.0599976,40.51255417,314.0599976,14.09964561,314.0599976,1.534654617,314.0599976,0.509178162,314.0599976,0.881091118,314.0599976,4.051439762,314.0599976,6.81065321,314.0599976,11.48699379,314.0599976,14.76661873,314.0599976,17.24118805,314.0599976,42.09725571,314.0599976,52.5776329,314.0599976,5.109911442,314.0599976,-1.725407124,314.0599976,-2.904343367,314.0599976,-0.074734211,314.0599976,207.2493286,314.0599976,589.9974365,314.0599976,46.3705864,314.0599976,-4.397264481,314.0599976,-4.267589569,314.0599976,-4.122980595,314.0599976,-4.522504807,314.0599976,-4.585474491,314.0599976,-4.543904305,314.0599976,-4.670998096,314.0599976,-4.700672626,314.0599976,-4.66437149,314.0599976,-4.85244894,314.0599976,-4.977848053,314.0599976,-4.857722759,314.0599976,-4.839444637,314.0599976,-5.034311295,314.0599976,-4.928198814,314.0599976,-4.949020863,314.0599976,-5.018820286,314.0599976,-5.039281845,314.0599976,-5.000942707,314.0599976,-5.022621632,314.0599976,-4.949389935,314.0599976,-4.974057198,314.0599976,-4.906626225,314.0599976,-4.988260746,314.0599976,-5.040569782,314.0599976,-5.028140068
315.9299927,58.06095123,315.9299927,36.17665482,315.9299927,56.76191711,315.9299927,45.64957047,315.9299927,67.23756409,315.9299927,56.01573944,315.9299927,38.08710098,315.9299927,12.41580009,315.9299927,3.437523365,315.9299927,0.581332684,315.9299927,1.069640636,315.9299927,4.22006464,315.9299927,7.522757053,315.9299927,11.21196175,315.9299927,14.45541573,315.9299927,15.82774925,315.9299927,28.25515938,315.9299927,61.21051788,315.9299927,11.0561924,315.9299927,-1.96602416,315.9299927,-2.229609489,315.9299927,-1.724834442,315.9299927,58.67649841,315.9299927,580.2254639,315.9299927,172.0653076,315.9299927,-3.550074339,315.9299927,-4.239397049,315.9299927,-4.356029987,315.9299927,-4.231453896,315.9299927,-4.562726021,315.9299927,-4.660787106,315.9299927,-4.773659706,315.9299927,-4.782375813,315.9299927,-4.881546974,315.9299927,-5.018820286,315.9299927,-4.969473362,315.9299927,-4.96091938,315.9299927,-4.919901371,315.9299927,-4.886838913,315.9299927,-4.944250584,315.9299927,-4.948179245,315.9299927,-4.8742342,315.9299927,-5.040969372,315.9299927,-5.000963211,315.9299927,-4.964701176,315.9299927,-5.011596203,315.9299927,-4.910607338,315.9299927,-4.87447691,315.9299927,-4.98823595,315.9299927,-4.997282028,315.9299927,-4.986410141
317.9599915,34.31064224,317.9599915,36.29345322,317.9599915,38.65587997,317.9599915,39.05117416,317.9599915,61.42028809,317.9599915,51.57666016,317.9599915,37.88282394,317.9599915,11.83679962,317.9599915,3.526241779,317.9599915,1.519791126,317.9599915,1.416068077,317.9599915,3.461007595,317.9599915,8.224885941,317.9599915,11.82369041,317.9599915,14.71681023,317.9599915,16.49763107,317.9599915,17.47072029,317.9599915,54.85154724,317.9599915,27.43472862,317.9599915,-1.270442247,317.9599915,-2.071513653,317.9599915,-2.200430155,317.9599915,4.824029446,317.9599915,350.5772705,317.9599915,421.1344604,317.9599915,4.839836597,317.9599915,-4.017663002,317.9599915,-4.418875694,317.9599915,-4.447228432,317.9599915,-4.769201279,317.9599915,-4.703997612,317.9599915,-4.912569523,317.9599915,-4.822503567,317.9599915,-4.649744987,317.9599915,-5.042873383,317.9599915,-4.87460804,317.9599915,-4.914370537,317.9599915,-4.947998524,317.9599915,-4.963955879,317.9599915,-4.960730553,317.9599915,-4.964952946,317.9599915,-4.846698284,317.9599915,-5.018820286,317.9599915,-4.947002411,317.9599915,-5.041594505,317.9599915,-4.905705452,317.9599915,-4.94060564,317.9599915,-4.787665367,317.9599915,-4.984315395,317.9599915,-5.040623665,317.9599915,-5.009438515
320,25.59342575,320,42.03519058,320,29.38843727,320,50.54888535,320,56.76191711,320,53.39551926,320,35.96797943,320,12.50947571,320,2.195067406,320,1.501439571,320,1.391564369,320,3.670960903,320,6.951373577,320,10.69307327,320,14.79463196,320,14.03691673,320,14.95532417,320,34.17028046,320,44.76708603,320,0.768546104,320,-1.908094168,320,-2.353342772,320,-1.866456032,320,122.36483,320,597.3878784,320,77.93808746,320,-3.822007656,320,-4.378127098,320,-4.569213867,320,-4.752100468,320,-4.622180462,320,-4.937264919,320,-4.801233292,320,-4.807515621,320,-4.876326084,320,-4.906966686,320,-5.067653179,320,-4.956380844,320,-4.971268177,320,-4.885673523,320,-4.91810894,320,-4.88403511,320,-4.895441532,320,-5.024753094,320,-5.007380009,320,-4.992787361,320,-4.925861835,320,-4.882385731,320,-4.970716,320,-4.963477135,320,-5.009427071
322,38.73921967,322,37.34370422,322,40.42185974,322,47.50084686,322,56.27502441,322,51.52759933,322,35.07164383,322,13.43317223,322,2.996355534,322,1.541975498,322,1.61923933,322,5.287633419,322,7.51854372,322,9.752700806,322,15.09617043,322,14.1957016,322,12.27912331,322,21.38556862,322,56.2311554,322,5.625633717,322,-1.501924038,322,-2.312544346,322,-1.829946995,322,23.2014904,322,527.8638916,322,278.7514343,322,0.38049078,322,-4.7021451,322,-4.454343796,322,-4.844678879,322,-4.801216125,322,-4.614917278,322,-4.677505016,322,-4.786586285,322,-4.995131016,322,-4.928734779,322,-4.951956272,322,-5.080998898,322,-5.010699749,322,-4.870285034,322,-4.972693443,322,-4.935397625,322,-5.025659561,322,-4.89380312,322,-4.896601677,322,-4.902759075,322,-4.94175148,322,-4.832966805,322,-5.005648136,322,-4.955314636,322,-5.009277344
324,31.55116844,324,27.55850029,324,34.76897812,324,38.22324371,324,56.12031174,324,51.1259079,324,33.03189087,324,13.31689644,324,2.495727539,324,2.503747463,324,1.558452606,324,4.999407291,324,7.874616146,324,10.54401207,324,12.63277245,324,15.01286316,324,13.08399773,324,12.32200432,324,49.90849304,324,17.56846237,324,-1.431756258,324,-2.532744646,324,-2.116945505,324,0.373565674,324,278.0056458,324,563.4082642,324,47.77417374,324,-4.452534199,324,-4.501859665,324,-4.643037319,324,-4.771445274,324,-4.752919197,324,-4.797778606,324,-4.805315495,324,-4.97055769,324,-4.919861317,324,-4.83753109,324,-4.759977341,324,-4.906283855,324,-4.83024931,324,-4.894649506,324,-5.066137791,324,-4.991784573,324,-5.0009799,324,-4.972840786,324,-4.970448494,324,-4.840870857,324,-4.83723402,324,-4.914816856,324,-5.018820286,324,-4.980713367
326,34.62875366,326,31.79347801,326,34.86123657,326,49.50749207,326,50.15442657,326,44.28421402,326,32.8125,326,10.30737877,326,3.620013714,326,1.410421371,326,2.462450981,326,4.6133008,326,7.165000439,326,11.69312096,326,14.37628174,326,14.78315926,326,13.25631332,326,11.38523865,326,34.1893158,326,34.3769455,326,0.908440113,326,-1.921842337,326,-2.419447184,326,-1.752332211,326,89.64599609,326,638.5192261,326,189.597702,326,-3.45424819,326,-4.298546791,326,-4.018611908,326,-4.49016428,326,-4.730032444,326,-4.721514225,326,-4.657083035,326,-4.84392786,326,-5.059319019,326,-4.910833359,326,-4.947240829,326,-4.979856491,326,-4.94619751,326,-4.901596069,326,-4.920994759,326,-4.895209312,326,-4.935136318,326,-4.998852253,326,-4.94589901,326,-4.838754177,326,-4.832134247,326,-4.974553108,326,-4.967835426,326,-4.974896908
328,23.6952877,328,25.76886368,328,25.4471302,328,48.1588707,328,51.96963501,328,50.09373856,328,31.91225624,328,12.7004528,328,2.904581547,328,2.522672176,328,3.152229786,328,5.918357372,328,7.949434757,328,11.49097824,328,13.57715225,328,14.07624245,328,13.69270706,328,9.542181015,328,19.87397003,328,47.80773544,328,7.00421381,328,-2.144667149,328,-2.379145622,328,-2.816753864,328,13.0324192,328,456.4811707,328,441.0359497,328,9.954051971,328,-4.10904026,328,-4.41293478,328,-4.246182442,328,-4.89301157,328,-4.705421448,328,-4.694878101,328,-4.946883202,328,-4.822672844,328,-5.038284779,328,-4.972452164,328,-4.963545799,328,-4.834405422,328,-4.956944466,328,-4.928517342,328,-4.970170498,328,-4.874878407,328,-4.925513268,328,-4.877710342,328,-4.867198944,328,-4.87202692,328,-4.979493618,328,-4.959861755,328,-4.986136436
330,33.05858231,330,29.40741158,330,36.87226105,330,39.72198105,330,49.45213318,330,48.92848969,330,31.69194984,330,10.65099525,330,3.982393742,330,2.577591896,330,2.90737915,330,5.20342207,330,8.851308823,330,9.976600647,330,13.06740379,330,14.22372437,330,14.14248276,330,10.96858978,330,9.473703384,330,49.47159958,330,20.7978878,330,-1.330700159,330,-1.848230839,330,-2.521749258,330,-1.280502319,330,168.3199768,330,617.9087524,330,104.4428101,330,-4.295656204,330,-4.471603394,330,-4.696917057,330,-4.62946558,330,-4.594990253,330,-4.670688152,330,-4.86405468,330,-4.895143509,330,-4.931342125,330,-4.819061756,330,-4.937336445,330,-4.92172575,330,-5.011012077,330,-5.005230904,330,-5.004486084,330,-4.894776344,330,-4.926893234,330,-4.985965252,330,-4.834517956,330,-4.865736008,330,-4.898383617,330,-4.947213173,330,-4.920125961
332,41.43441391,332,26.86173058,332,38.44622421,332,39.4643898,332,58.17027664,332,46.19144058,332,28.3558445,332,11.37691307,332,4.305583477,332,2.35846138,332,2.573040962,332,5.17002821,332,8.463136673,332,12.29282188,332,13.63447189,332,14.3570652,332,14.58300972,332,10.21424484,332,7.403350353,332,36.79266739,332,35.74307632,332,0.075748444,332,-2.404012203,332,-2.398434877,332,-1.930287361,332,37.19630051,332,546.3588867,332,324.8400574,332,-0.217342854,332,-4.00497818,332,-4.70262146,332,-4.627819538,332,-4.675804615,332,-4.90281105,332,-4.650797844,332,-4.753457069,332,-4.932630539,332,-4.847673893,332,-4.907656193,332,-4.949688435,332,-4.902118683,332,-4.933970928,332,-4.949594975,332,-4.855886936,332,-4.776098251,332,-4.891485691,332,-4.926784039,332,-4.782020569,332,-5.023059368,332,-5.031586647,332,-4.975387573
334,26.72721291,334,33.00243759,334,45.56835175,334,52.88149643,334,55.50621414,334,46.32658005,334,29.30241966,334,12.72935104,334,3.947154522,334,4.299927235,334,3.557166576,334,6.000833035,334,8.92814827,334,11.75340652,334,15.67227554,334,15.61418152,334,14.62929726,334,11.3305378,334,6.990149021,334,21.07877922,334,46.78404617,334,6.908921719,334,-2.393090248,334,-2.272375822,334,-2.585990906,334,1.513139248,334,294.5849304,334,624.6158447,334,52.023983,334,-4.363073826,334,-4.441564083,334,-4.610301971,334,-4.717422485,334,-4.753581047,334,-4.901869297,334,-4.838897705,334,-4.763329506,334,-4.87833643,334,-4.776851654,334,-4.899725914,334,-5.011124611,334,-4.867022038,334,-4.970212936,334,-4.958866596,334,-4.930390835,334,-4.889300823,334,-4.82331419,334,-4.889349461,334,-4.949101448,334,-5.043885708,334,-4.939877033
336,34.54019165,336,33.1925621,336,36.85617828,336,48.2204361,336,62.46361542,336,48.12063599,336,31.57050133,336,11.34515953,336,4.108875751,336,3.386595249,336,4.373314381,336,5.464537144,336,9.445343018,336,13.15366745,336,16.2640667,336,15.35884666,336,14.54649734,336,11.73897171,336,6.697672367,336,8.892662048,336,43.85070801,336,18.30730057,336,-2.009226084,336,-2.537400484,336,-2.848174095,336,-2.117713928,336,85.5630722,336,674.9459229,336,230.6329651,336,-3.818058014,336,-4.345655441,336,-4.565319538,336,-4.666346073,336,-4.743704319,336,-4.525410652,336,-5.049641609,336,-4.708980083,336,-5.000765324,336,-4.880623341,336,-4.817986965,336,-4.817967415,336,-4.998535156,336,-4.943180561,336,-4.94066,336,-4.98097229,336,-4.868501186,336,-4.801992416,336,-4.905333996,336,-4.991553783,336,-5.018820286,336,-4.970774174
338,22.98881721,338,22.08473969,338,36.61013794,338,58.16679001,338,60.35044098,338,47.61042023,338,30.81090736,338,12.74103737,338,5.135287762,338,3.765966892,338,4.362556934,338,6.314991474,338,10.85121155,338,12.15560913,338,14.55851936,338,13.98453331,338,14.07765579,338,12.69196701,338,7.617329121,338,3.748121738,338,27.66848946,338,31.26705742,338,-1.275510073,338,-2.546056747,338,-2.090253115,338,-2.315285683,338,11.2963295,338,454.8510742,338,519.7808228,338,10.34296989,338,-4.24178791,338,-4.419875622,338,-4.434613705,338,-4.521820545,338,-4.621879101,338,-4.893399715,338,-4.92352581,338,-4.974042416,338,-4.946480751,338,-4.914046288,338,-4.907299519,338,-4.916974068,338,-4.815619469,338,-4.970748901,338,-4.84328413,338,-4.88346529,338,-4.921395779,338,-4.851315498,338,-4.901435852,338,-4.985420704,338,-5.056876659
340,36.30348969,340,35.52714539,340,25.89964104,340,47.95574188,340,61.24034882,340,46.91009521,340,29.52691841,340,11.16670799,340,3.870745182,340,3.608608723,340,4.717119694,340,4.748328686,340,9.739318848,340,12.10524368,340,15.56897926,340,14.85744286,340,17.7733326,340,12.75846863,340,9.241184235,340,2.403693199,340,13.04729462,340,44.76872253,340,4.686159611,340,-2.345152855,340,-1.89313674,340,-2.714609146,340,-0.842471123,340,151.9685669,340,738.3078613,340,123.2077255,340,-3.526761532,340,-4.296224594,340,-4.69147253,340,-4.630903721,340,-4.69955492,340,-4.68848753,340,-4.76856041,340,-4.875545025,340,-4.954972267,340,-4.776262283,340,-4.815841198,340,-4.998141289,340,-4.881245613,340,-4.893648148,340,-4.935721874,340,-4.849208832,340,-4.778214931,340,-4.860960007,340,-4.923431396,340,-4.985081673,340,-4.995336056
342,22.39632416,342,32.68675232,342,21.14829445,342,46.98808289,342,56.93664932,342,44.86188126,342,25.65270805,342,13.91853142,342,5.031658649,342,4.586904049,342,4.728247166,342,6.290650845,342,9.479978561,342,12.4786129,342,15.07530594,342,14.93806076,342,15.04267693,342,12.1529274,342,7.740044117,342,2.64153862,342,5.014543056,342,44.06567764,342,13.93587685,342,-2.294670105,342,-3.345740318,342,-2.760470629,342,-2.492706776,342,31.45398903,342,624.8716431,342,379.2363281,342,-0.426822662,342,-4.37593317,342,-4.646001816,342,-4.669599056,342,-4.720498085,342,-4.694986343,342,-4.912716389,342,-4.825912476,342,-4.885201931,342,-4.919718266,342,-4.85875988,342,-4.976997852,342,-4.921722889,342,-4.895678043,342,-4.906424522,342,-4.869587898,342,-4.736278057,342,-4.803260803,342,-4.883838177,342,-5.047668934,342,-4.980421543
344,32.50463104,344,34.76568222,344,29.91041756,344,46.61334991,344,53.14068604,344,44.26984406,344,26.73462677,344,13.05875969,344,4.395163059,344,3.641426563,344,4.859112263,344,6.566618443,344,10.29942894,344,12.37007904,344,15.37637329,344,15.31234741,344,15.90832138,344,12.34839249,344,8.029787064,344,2.386041641,344,1.513340473,344,30.34805107,344,29.64555931,344,-0.484833717,344,-2.883861542,344,-3.188200712,344,-2.918212175,344,0.208745956,344,319.425354,344,732.8120728,344,39.5876503,344,-4.549146175,344,-4.526260376,344,-4.62279892,344,-4.817243099,344,-4.675563812,344,-4.731124878,344,-4.732110023,344,-4.73976326,344,-4.84940958,344,-4.924706936,344,-4.86632967,344,-4.880542278,344,-4.957472324,344,-4.904328823,344,-4.877919197,344,-4.902995586,344,-4.830075264,344,-4.940925121,344,-4.943528652,344,-4.933251381
346,16.74899101,346,24.10739326,346,34.4866066,346,37.82032013,346,49.72615814,346,41.65364456,346,26.61419678,346,10.84612083,346,4.997874737,346,3.680576801,346,4.472733021,346,8.438222885,346,9.651525497,346,14.38146019,346,14.74526215,346,15.78883171,346,15.3455162,346,13.92886162,346,8.487854004,346,2.372707367,346,1.05E-05,346,13.91243362,346,42.3470192,346,3.816627026,346,-3.418022871,346,-2.42351985,346,-2.646377563,346,-2.351034641,346,74.44834137,346,836.4125366,346,229.311264,346,-3.33412075,346,-4.382751942,346,-4.685588837,346,-4.713121414,346,-4.72774601,346,-4.823043346,346,-4.911253929,346,-4.893897533,346,-4.828131676,346,-4.871042252,346,-4.87043047,346,-4.825892448,346,-4.827394962,346,-4.897369385,346,-4.815239429,346,-4.867050171,346,-4.784333229,346,-4.876774311,346,-4.952760696,346,-4.967254162
348,19.57134438,348,23.07106781,348,47.88959503,348,56.50291824,348,56.91264343,348,50.92585754,348,26.0334034,348,11.63175392,348,5.416072369,348,3.727481365,348,5.088206768,348,6.941734791,348,9.034009933,348,14.37492943,348,14.68919182,348,16.23334312,348,15.52731895,348,13.73900795,348,9.555671692,348,2.466300964,348,0.124213219,348,5.100811481,348,46.3549118,348,15.04156876,348,-2.07808733,348,-3.386307478,348,-3.175002575,348,-2.874827862,348,11.81113815,348,579.7345581,348,522.3567505,348,6.094803333,348,-4.378219604,348,-4.64800787,348,-4.641613007,348,-4.55115509,348,-4.578881741,348,-4.797196865,348,-4.668865204,348,-4.79516983,348,-4.697360039,348,-4.97092247,348,-4.915171623,348,-4.816870689,348,-4.895720482,348,-4.87990427,348,-4.768511295,348,-4.756204128,348,-4.887197971,348,-4.926336288,348,-4.918906689
350,29.26319695,350,33.95298767,350,40.96855164,350,52.84500122,350,57.83971405,350,46.77614212,350,24.96713638,350,10.92014694,350,3.717214108,350,4.522032261,350,5.313669682,350,7.104993343,350,10.53029442,350,13.07095909,350,15.88754463,350,15.2711277,350,17.14361382,350,12.26955223,350,9.710420609,350,2.372072697,350,-0.078044891,350,0.889005184,350,33.37040329,350,30.01441383,350,-1.716238737,350,-2.779224157,350,-2.825425386,350,-2.932962656,350,-2.100336075,350,193.1646729,350,840.6654053,350,96.84774017,350,-3.98250246,350,-4.501150131,350,-4.687948704,350,-4.670613766,350,-4.580253124,350,-4.648479939,350,-4.834384918,350,-4.790761948,350,-4.781159401,350,-4.82527113,350,-4.900691509,350,-4.815233707,350,-4.927761078,350,-4.731618404,350,-4.866864681,350,-4.966798306,350,-4.949505806,350,-4.984832287,350,-4.929730892
352,20.84868813,352,17.90381622,352,28.97636604,352,45.51546097,352,52.39271164,352,44.50760269,352,25.11576653,352,13.29519272,352,3.797455311,352,4.376101971,352,5.587573528,352,6.981122494,352,10.21155739,352,12.4105072,352,15.28663254,352,17.02398872,352,16.58141899,352,15.4924469,352,8.94553566,352,2.452387333,352,-0.306832314,352,-0.854458332,352,19.16074944,352,41.19444656,352,2.609625816,352,-3.497225761,352,-2.842919111,352,-3.217540979,352,-2.632584333,352,38.64064789,352,788.9869385,352,368.2597046,352,-0.046474457,352,-4.452366829,352,-4.716610909,352,-4.730591297,352,-4.610347271,352,-4.770187855,352,-4.781264305,352,-4.776438713,352,-4.878697872,352,-4.897209167,352,-4.847833157,352,-4.947626114,352,-4.931348324,352,-4.893361092,352,-4.675695419,352,-4.951535702,352,-4.851098537,352,-4.97986269,352,-4.883915424
354,15.93356133,354,24.26316833,354,46.47169495,354,48.59931183,354,64.33680725,354,42.5451889,354,23.65378189,354,11.29667664,354,4.179084301,354,4.672073841,354,5.193024158,354,6.181457043,354,10.91217041,354,13.62934303,354,15.92418098,354,17.65678596,354,16.64979362,354,13.92460632,354,9.300628662,354,1.777979374,354,-0.52721405,354,-0.485682964,354,4.887693882,354,43.88335037,354,10.25741577,354,-3.267724037,354,-3.399059296,354,-2.6092906,354,-1.865123749,354,1.431685925,354,457.0546875,354,749.5358276,354,44.19532776,354,-4.118498802,354,-4.43217659,354,-4.57149744,354,-4.727953434,354,-4.695527554,354,-4.804696083,354,-4.875867367,354,-4.949288368,354,-4.850108624,354,-4.955321789,354,-4.856757641,354,-4.727106094,354,-4.856393337,354,-4.737624645,354,-4.841900349,354,-4.905739784,354,-4.929945469,354,-4.870411873
