Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
876.7999878,0.8724220395,876.7999878,-0.003326055128,876.7999878,0.006224802695,876.7999878,-0.005787779111,876.7999878,-0.01158090774,876.7999878,-0.004403837956,876.7999878,-0.02008948475,876.7999878,-0.01877781563,876.7999878,-0.01989205927,876.7999878,-0.02549354732,876.7999878,-0.02237304486,876.7999878,-0.02898109704,876.7999878,-0.02710436285,876.7999878,-0.02886044234,876.7999878,-0.0285132546,876.7999878,-0.0224510245,876.7999878,-0.03088895977,876.7999878,-0.02824060433,876.7999878,-0.02783280984,
876,0.8773759604,876,-0.001655355212,876,-0.009829882532,876,-0.01191504579,876,-0.01107192598,876,-0.0166588109,876,-0.02697836794,876,-0.01556774881,876,-0.02599708177,876,-0.02784596942,876,-0.02213218063,876,-0.02730184235,876,-0.03123386949,876,-0.03521612287,876,-0.02913551219,876,-0.02537880465,876,-0.03089426458,876,-0.03117691725,876,-0.02537680231,
875.2000122,0.8847016692,875.2000122,-0.01134154759,875.2000122,-0.01667525247,875.2000122,-0.0183529947,875.2000122,-0.02074099891,875.2000122,-0.02827451192,875.2000122,-0.02912069857,875.2000122,-0.02835978195,875.2000122,-0.03265048563,875.2000122,-0.03946292028,875.2000122,-0.0409098193,875.2000122,-0.03752196953,875.2000122,-0.04083395004,875.2000122,-0.02750642598,875.2000122,-0.03997701406,875.2000122,-0.04139217734,875.2000122,-0.03517372906,875.2000122,-0.04259360209,875.2000122,-0.04203583673,
874.4000244,0.8735849857,874.4000244,0.004227522761,874.4000244,-0.007923454978,874.4000244,-0.008475588635,874.4000244,-0.02178277262,874.4000244,-0.009080919437,874.4000244,-0.02172244899,874.4000244,-0.02552733012,874.4000244,-0.01918161474,874.4000244,-0.02459931374,874.4000244,-0.0265736226,874.4000244,-0.02324826643,874.4000244,-0.02448335476,874.4000244,-0.02500809915,874.4000244,-0.02841230482,874.4000244,-0.03263574094,874.4000244,-0.03138758242,874.4000244,-0.02821726911,874.4000244,-0.03067776375,
873.5999756,0.8779540658,873.5999756,-0.002305538161,873.5999756,-0.01075234171,873.5999756,-0.007009378169,873.5999756,-0.01799198613,873.5999756,-0.01331671793,873.5999756,-0.01620996743,873.5999756,-0.02546405979,873.5999756,-0.02831331827,873.5999756,-0.02825093642,873.5999756,-0.02792486548,873.5999756,-0.02795739286,873.5999756,-0.03234634921,873.5999756,-0.03113923408,873.5999756,-0.03522877395,873.5999756,-0.02643086202,873.5999756,-0.03127597645,873.5999756,-0.02852169052,873.5999756,-0.02657474391,
872.7999878,0.8787822723,872.7999878,-0.008361439221,872.7999878,-0.01053304039,872.7999878,-0.007809160277,872.7999878,-0.0236470513,872.7999878,-0.01226966269,872.7999878,-0.02228880487,872.7999878,-0.02409439906,872.7999878,-0.02238863148,872.7999878,-0.02946783602,872.7999878,-0.02709803917,872.7999878,-0.02550570481,872.7999878,-0.02746920101,872.7999878,-0.03151085973,872.7999878,-0.03043514118,872.7999878,-0.02701544017,872.7999878,-0.03110655956,872.7999878,-0.0251452215,872.7999878,-0.02627933212,
872,0.8746728301,872,-0.001679182169,872,-0.00580601627,872,-0.01621071436,872,-0.01407560986,872,-0.01252470911,872,-0.02739804611,872,-0.02037066035,872,-0.02105262876,872,-0.02408906072,872,-0.02697778307,872,-0.02655867301,872,-0.02441303059,872,-0.02434788458,872,-0.02324620634,872,-0.03077288531,872,-0.02748475224,872,-0.03055521473,872,-0.0316285193,
871.2000122,0.8787773252,871.2000122,-0.005745783914,871.2000122,-0.008634068072,871.2000122,-0.01328719407,871.2000122,-0.01357902866,871.2000122,-0.02087853663,871.2000122,-0.01642422751,871.2000122,-0.0243939925,871.2000122,-0.02763877623,871.2000122,-0.0364927575,871.2000122,-0.01566893235,871.2000122,-0.03127621487,871.2000122,-0.02986670285,871.2000122,-0.03418525308,871.2000122,-0.03527130559,871.2000122,-0.02746890858,871.2000122,-0.02897252515,871.2000122,-0.03370497748,871.2000122,-0.0262608137,
870.4000244,0.8762125969,870.4000244,-0.003367925296,870.4000244,-0.007354634814,870.4000244,-0.01271153428,870.4000244,-0.0121034421,870.4000244,-0.01177000348,870.4000244,-0.02119411156,870.4000244,-0.02223799564,870.4000244,-0.02425736748,870.4000244,-0.02463487722,870.4000244,-0.02355241589,870.4000244,-0.02782256342,870.4000244,-0.03094517812,870.4000244,-0.030362105,870.4000244,-0.03102872148,870.4000244,-0.03136586025,870.4000244,-0.02910525352,870.4000244,-0.03032502718,870.4000244,-0.0323520191,
869.5999756,0.8763279319,869.5999756,-0.005009032786,869.5999756,-0.005160033703,869.5999756,-0.01390300877,869.5999756,-0.01757484861,869.5999756,-0.02005745098,869.5999756,-0.01623649895,869.5999756,-0.0207365565,869.5999756,-0.02631388232,869.5999756,-0.02894487046,869.5999756,-0.0239382796,869.5999756,-0.02974286117,869.5999756,-0.03059791774,869.5999756,-0.03427056968,869.5999756,-0.02575948834,869.5999756,-0.03171847388,869.5999756,-0.02902487665,869.5999756,-0.02993368544,869.5999756,-0.02809688635,
