Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,
888.7999878,0.8637518287,888.7999878,-0.009184235707,888.7999878,0.003108066507,888.7999878,-0.01604300179,888.7999878,-0.004656117875,888.7999878,-0.01522601303,888.7999878,-0.0171608422,888.7999878,-0.007850143127,888.7999878,-0.01237529237,888.7999878,-0.02742161974,888.7999878,-0.02843684144,888.7999878,-0.01611449569,888.7999878,-0.03561184928,888.7999878,-0.02591744252,888.7999878,-0.02521357127,888.7999878,-0.03654915839,888.7999878,-0.02821901441,888.7999878,-0.02432081476,888.7999878,-0.02228575572,
888,0.8716773987,888,-0.01332650799,888,-0.01617600024,888,-0.027643295,888,-0.02251478471,888,-0.0264527835,888,-0.02162113786,888,-0.02237314358,888,-0.02855431847,888,-0.03296415135,888,-0.03243658692,888,-0.024081029,888,-0.02341479063,888,-0.02272797376,888,-0.03538131714,888,-0.02665952034,888,-0.02838126756,888,-0.0240018703,888,-0.02861568518,
887.2000122,0.8637126684,887.2000122,0.003120685462,887.2000122,-0.01242198423,887.2000122,-0.01558637898,887.2000122,-0.0114406459,887.2000122,-0.02838160656,887.2000122,-0.02387869731,887.2000122,-0.02359036915,887.2000122,-0.02536557056,887.2000122,-0.02680050209,887.2000122,-0.02536186017,887.2000122,-0.01741358079,887.2000122,-0.01784190536,887.2000122,-0.02066670917,887.2000122,-0.0122113768,887.2000122,-0.01899626479,887.2000122,-0.01833840273,887.2000122,-0.01331054233,887.2000122,-0.01577843167,
886.4000244,0.8605203032,886.4000244,0.001885037171,886.4000244,0.003342176788,886.4000244,-0.002798298607,886.4000244,-0.01747997478,886.4000244,-0.006287628785,886.4000244,-0.008741346188,886.4000244,-0.0190753974,886.4000244,-0.02682960778,886.4000244,-0.02544350363,886.4000244,-0.009972284548,886.4000244,-0.00866000168,886.4000244,-0.02491312474,886.4000244,-0.01458874438,886.4000244,-0.009908731095,886.4000244,-0.01872252859,886.4000244,-0.007589740679,886.4000244,-0.01519006956,886.4000244,-0.02353226021,
885.5999756,0.8694255352,885.5999756,-0.004146129824,885.5999756,-0.009172474965,885.5999756,-0.007987604477,885.5999756,-0.01781785488,885.5999756,-0.02165532112,885.5999756,-0.01962012425,885.5999756,-0.02164246701,885.5999756,-0.02104587294,885.5999756,-0.03157797456,885.5999756,-0.01625884138,885.5999756,-0.02935094386,885.5999756,-0.02746691555,885.5999756,-0.02038231865,885.5999756,-0.01879814267,885.5999756,-0.02400339022,885.5999756,-0.04061692953,885.5999756,-0.02944800071,885.5999756,-0.03202295303,
884.7999878,0.8695104122,884.7999878,-0.01230685506,884.7999878,-0.008375151083,884.7999878,-0.007244772743,884.7999878,-0.0009682974778,884.7999878,-0.02025579102,884.7999878,-0.02143047005,884.7999878,-0.01846603677,884.7999878,-0.02083358355,884.7999878,-0.01200973243,884.7999878,-0.0283366479,884.7999878,-0.02955693379,884.7999878,-0.01936198398,884.7999878,-0.02465243824,884.7999878,-0.02319982834,884.7999878,-0.0336949639,884.7999878,-0.02515382133,884.7999878,-0.02766632102,884.7999878,-0.02433070354,
884,0.8641970754,884,-0.003232076531,884,0.00677707931,884,-0.01663937978,884,-0.01469296031,884,-0.007024813443,884,-0.01982034557,884,-0.0121169351,884,-0.02075733617,884,-0.009378126822,884,-0.01880885102,884,-0.02104439214,884,-0.02367327921,884,-0.02457465604,884,-0.0259574838,884,-0.01905186288,884,-0.01684077829,884,-0.01877355017,884,-0.01674529538,
883.2000122,0.8620041013,883.2000122,0.0003226590052,883.2000122,0.003944292665,883.2000122,-0.005199783482,883.2000122,-0.008449948393,883.2000122,-0.01837815531,883.2000122,-0.02624911815,883.2000122,-0.02637922205,883.2000122,-0.009645814076,883.2000122,-0.006947019137,883.2000122,-0.018553501,883.2000122,-0.02790845744,883.2000122,-0.01609563828,883.2000122,-0.0129857678,883.2000122,-0.01914347149,883.2000122,-0.02068694867,883.2000122,-0.01700255834,883.2000122,-0.0108202165,883.2000122,-0.0207453426,
882.4000244,0.8734654188,882.4000244,-0.009962823242,882.4000244,-0.009712848812,882.4000244,-0.01418135129,882.4000244,-0.01740507595,882.4000244,-0.02451604232,882.4000244,-0.02462343127,882.4000244,-0.02989323623,882.4000244,-0.02866376564,882.4000244,-0.0310423132,882.4000244,-0.02497843094,882.4000244,-0.02059971541,882.4000244,-0.02447831444,882.4000244,-0.02562592924,882.4000244,-0.02938868664,882.4000244,-0.02749699727,882.4000244,-0.02329586633,882.4000244,-0.02783310227,882.4000244,-0.02939691022,
881.5999756,0.8588270545,881.5999756,0.007849951275,881.5999756,-0.003313981229,881.5999756,0.0008270412218,881.5999756,-0.009315600619,881.5999756,-0.001257788041,881.5999756,-0.01183671225,881.5999756,-0.005046596285,881.5999756,-0.009475545958,881.5999756,-0.01984972507,881.5999756,-0.005599586293,881.5999756,-0.01073229033,881.5999756,-0.005984826013,881.5999756,-0.003876056522,881.5999756,-0.0176609531,881.5999756,-0.01201441605,881.5999756,-0.007326840889,881.5999756,-0.01677886955,881.5999756,-0.00968530681,
880.7999878,0.8696773648,880.7999878,-0.01442886796,880.7999878,-0.01164628472,880.7999878,-0.01807522774,880.7999878,-0.01275286172,880.7999878,-0.01546639018,880.7999878,-0.01539139263,880.7999878,-0.02361885831,880.7999878,-0.01408909168,880.7999878,-0.02119751275,880.7999878,-0.0273768045,880.7999878,-0.02163852565,880.7999878,-0.02404463477,880.7999878,-0.0216347333,880.7999878,-0.02513549849,880.7999878,-0.03116308711,880.7999878,-0.01645573229,880.7999878,-0.03227031603,880.7999878,-0.01600348391,
880,0.8734924793,880,-0.004387386609,880,-0.005557062104,880,-0.009598467499,880,-0.009558257647,880,-0.02873292007,880,-0.01532272995,880,-0.01879422553,880,-0.02520062402,880,-0.03147099167,880,-0.03034675308,880,-0.02686357871,880,-0.01900627464,880,-0.02177292295,880,-0.03875705227,880,-0.02518489398,880,-0.03164594248,880,-0.0267698355,880,-0.03907319903,
879.2000122,0.8643935919,879.2000122,0.0006913170218,879.2000122,-0.0001402275375,879.2000122,-0.008726783097,879.2000122,-0.005904240534,879.2000122,-0.02778463811,879.2000122,-0.01426422317,879.2000122,-0.02888083644,879.2000122,-0.02742492408,879.2000122,-0.01607174054,879.2000122,-0.01218112372,879.2000122,-0.0142883705,879.2000122,-0.01906811446,879.2000122,-0.01884548739,879.2000122,-0.01194647606,879.2000122,-0.01618308388,879.2000122,-0.02241420001,879.2000122,-0.01878366619,879.2000122,-0.02798957564,
878.4000244,0.8612917066,878.4000244,0.01361898612,878.4000244,0.002936469158,878.4000244,0.004941997118,878.4000244,-0.009828212671,878.4000244,-0.008930262178,878.4000244,0.0007060439093,878.4000244,-0.01140111033,878.4000244,-0.01521816477,878.4000244,-0.008307604119,878.4000244,-0.01873874292,878.4000244,-0.02419048361,878.4000244,-0.01634680294,878.4000244,-0.01285611186,878.4000244,-0.01669652574,878.4000244,-0.0210406445,878.4000244,-0.02121886238,878.4000244,-0.01329618227,878.4000244,-0.02347742766,
877.5999756,0.8604202271,877.5999756,0.004415556323,877.5999756,-0.003580091055,877.5999756,0.002608086914,877.5999756,-0.01077910885,877.5999756,0.0008345625247,877.5999756,-0.0163750723,877.5999756,-0.009390843101,877.5999756,-0.009517283179,877.5999756,-0.01481211279,877.5999756,-0.01367295161,877.5999756,-0.02515987866,877.5999756,-0.009414452128,877.5999756,-0.01020739507,877.5999756,-0.01032373868,877.5999756,-0.007297059987,877.5999756,-0.02122270875,877.5999756,-0.01674116217,877.5999756,-0.01996326819,
876.7999878,0.8642563224,876.7999878,-0.0001895474561,876.7999878,-0.003646426369,876.7999878,-0.006553300191,876.7999878,-0.005766628776,876.7999878,-0.02010703273,876.7999878,-0.008284950629,876.7999878,-0.004444221035,876.7999878,-0.01504176669,876.7999878,-0.009701609612,876.7999878,-0.01639980078,876.7999878,-0.01134023629,876.7999878,-0.01323974133,876.7999878,-0.01976266876,876.7999878,-0.01672860794,876.7999878,-0.0233567059,876.7999878,-0.02133909613,876.7999878,-0.01373219583,876.7999878,-0.01570493728,
876,0.8680434227,876,-0.001535787946,876,-0.006824771874,876,-0.008142654784,876,-0.01267432701,876,-0.01366883796,876,-0.007402175106,876,-0.02047532424,876,-0.02050732635,876,-0.02029497363,876,-0.01993864216,876,-0.01580339298,876,-0.02240264602,876,-0.02822255716,876,-0.02212234028,876,-0.02713281475,876,-0.02399996109,876,-0.02519495785,876,-0.0249135159,
875.2000122,0.8738046885,875.2000122,-0.007576004602,875.2000122,-0.01747529954,875.2000122,-0.01461312361,875.2000122,-0.02409621142,875.2000122,-0.02110633813,875.2000122,-0.02314569056,875.2000122,-0.0276260972,875.2000122,-0.02592256479,875.2000122,-0.02944088914,875.2000122,-0.02646569163,875.2000122,-0.02494959347,875.2000122,-0.02685744688,875.2000122,-0.02595880069,875.2000122,-0.02537621744,875.2000122,-0.02423298545,875.2000122,-0.0288092345,875.2000122,-0.02631778084,875.2000122,-0.032303866,
874.4000244,0.873144269,874.4000244,-0.004427104723,874.4000244,-0.007721893955,874.4000244,-0.01592279039,874.4000244,-0.01941718906,874.4000244,-0.01881271787,874.4000244,-0.02943643928,874.4000244,-0.02475989051,874.4000244,-0.02534632944,874.4000244,-0.02229141071,874.4000244,-0.02741758525,874.4000244,-0.02416898683,874.4000244,-0.02662324533,874.4000244,-0.02860841528,874.4000244,-0.03154056519,874.4000244,-0.02950701863,874.4000244,-0.02579227462,874.4000244,-0.02443211712,874.4000244,-0.02545151114,
873.5999756,0.868085444,873.5999756,-0.007144458126,873.5999756,-0.00387857086,873.5999756,-0.01146086585,873.5999756,-0.01176340319,873.5999756,-0.01209800411,873.5999756,-0.009529996663,873.5999756,-0.01945486292,873.5999756,-0.02218054049,873.5999756,-0.01215761434,873.5999756,-0.01993582398,873.5999756,-0.02838461287,873.5999756,-0.01844951324,873.5999756,-0.02097138762,873.5999756,-0.02457724884,873.5999756,-0.02186203934,873.5999756,-0.01640513539,873.5999756,-0.02247929387,873.5999756,-0.02271799929,
872.7999878,0.8684211373,872.7999878,0.001278134878,872.7999878,-0.001191706629,872.7999878,-0.006400793325,872.7999878,-0.008410444483,872.7999878,-0.01845278777,872.7999878,-0.0184319485,872.7999878,-0.0138878664,872.7999878,-0.01663374901,872.7999878,-0.01871865988,872.7999878,-0.01909917966,872.7999878,-0.02107092738,872.7999878,-0.02301382832,872.7999878,-0.0225220602,872.7999878,-0.01608306542,872.7999878,-0.01614422724,872.7999878,-0.02000484988,872.7999878,-0.02350543253,872.7999878,-0.02337937057,
872,0.8701071143,872,-0.003869539825,872,-0.01053374726,872,-0.007775293197,872,-0.01541817561,872,-0.01865379512,872,-0.0185039416,872,-0.02026028745,872,-0.02184850164,872,-0.02022026107,872,-0.03453965113,872,-0.02530862577,872,-0.02243789844,872,-0.02327250876,872,-0.0234559942,872,-0.02706175111,872,-0.02210236527,872,-0.02853642963,872,-0.02334026992,
871.2000122,0.8669731617,871.2000122,0.001617880072,871.2000122,-0.002575869206,871.2000122,-0.00627946388,871.2000122,-0.009032954462,871.2000122,-0.01154264528,871.2000122,-0.01239878964,871.2000122,-0.01404187642,871.2000122,-0.02006026916,871.2000122,-0.01796208322,871.2000122,-0.02158931643,871.2000122,-0.01875173487,871.2000122,-0.01769112423,871.2000122,-0.01489646453,871.2000122,-0.02040627599,871.2000122,-0.01864670217,871.2000122,-0.01973625086,871.2000122,-0.02412349172,871.2000122,-0.01902956516,
870.4000244,0.8666590452,870.4000244,-0.003902840661,870.4000244,-0.006677408237,870.4000244,-0.01261347998,870.4000244,-0.007470371667,870.4000244,-0.01605023816,870.4000244,-0.01255151816,870.4000244,-0.0170225706,870.4000244,-0.01468390133,870.4000244,-0.01087480132,870.4000244,-0.009507609531,870.4000244,-0.01859616116,870.4000244,-0.01638225093,870.4000244,-0.01619390771,870.4000244,-0.02581335045,870.4000244,-0.01891493425,870.4000244,-0.01824578084,870.4000244,-0.02203898691,870.4000244,-0.01976939663,
869.5999756,0.8707509637,869.5999756,-0.006038796622,869.5999756,-0.01115781534,869.5999756,-0.0114468988,869.5999756,-0.01399455592,869.5999756,-0.01750344597,869.5999756,-0.0242460575,869.5999756,-0.01582855359,869.5999756,-0.0231278725,869.5999756,-0.0201362446,869.5999756,-0.02708164603,869.5999756,-0.02571372129,869.5999756,-0.02400054783,869.5999756,-0.0264458172,869.5999756,-0.02990633249,869.5999756,-0.02489782497,869.5999756,-0.01985748857,869.5999756,-0.02247354202,869.5999756,-0.02641191147,
868.7999878,0.8696333766,868.7999878,-0.006933822762,868.7999878,-0.01098253671,868.7999878,-0.008848953061,868.7999878,-0.01386590302,868.7999878,-0.01211889926,868.7999878,-0.01690681279,868.7999878,-0.0189105235,868.7999878,-0.01654664427,868.7999878,-0.02158705145,868.7999878,-0.02386316285,868.7999878,-0.02462793142,868.7999878,-0.02052841336,868.7999878,-0.02397468127,868.7999878,-0.02526354231,868.7999878,-0.02519564144,868.7999878,-0.02889120206,868.7999878,-0.02318044193,868.7999878,-0.02333619818,
868,0.8727978468,868,-0.006085970905,868,-0.0105820531,868,-0.01185827423,868,-0.01820839942,868,-0.0246705357,868,-0.01903907768,868,-0.02032619715,868,-0.01833557338,868,-0.02688854374,868,-0.01812612824,868,-0.02003995143,868,-0.02677611448,868,-0.02549442649,868,-0.02601307631,868,-0.0273928456,868,-0.02554636821,868,-0.02644221298,868,-0.0249155201,
867.2000122,0.8668922782,867.2000122,-0.0007720612339,867.2000122,-0.006130485795,867.2000122,-0.006348296534,867.2000122,-0.006227054168,867.2000122,-0.01976583339,867.2000122,-0.01304379851,867.2000122,-0.01133942883,867.2000122,-0.01529868972,867.2000122,-0.01623824611,867.2000122,-0.01750016399,867.2000122,-0.01881147921,867.2000122,-0.01699489169,867.2000122,-0.01905428991,867.2000122,-0.02393386886,867.2000122,-0.0186873693,867.2000122,-0.02149423212,867.2000122,-0.018679386,867.2000122,-0.02324468456,
866.4000244,0.869205296,866.4000244,-0.004415317904,866.4000244,-0.008076800033,866.4000244,-0.008047273383,866.4000244,-0.008447003551,866.4000244,-0.01444874983,866.4000244,-0.01948882081,866.4000244,-0.01682250015,866.4000244,-0.02058747038,866.4000244,-0.01739343628,866.4000244,-0.01940391958,866.4000244,-0.01874330454,866.4000244,-0.02060514502,866.4000244,-0.02328551188,866.4000244,-0.02477842383,866.4000244,-0.02131814696,866.4000244,-0.02282229625,866.4000244,-0.02427734248,866.4000244,-0.01931494288,
865.5999756,0.8743954897,865.5999756,-0.01281685568,865.5999756,-0.00732597569,865.5999756,-0.01305540465,865.5999756,-0.01980773173,865.5999756,-0.021364972,865.5999756,-0.02435581386,865.5999756,-0.01871816441,865.5999756,-0.0221453663,865.5999756,-0.02942366712,865.5999756,-0.02562041394,865.5999756,-0.02481964603,865.5999756,-0.02447361685,865.5999756,-0.02798040211,865.5999756,-0.02915449068,865.5999756,-0.02956041694,865.5999756,-0.02652107365,865.5999756,-0.02754763141,865.5999756,-0.0357700251,
864.7999878,0.8712386489,864.7999878,-0.002807763405,864.7999878,-0.005742411595,864.7999878,-0.01053071581,864.7999878,-0.01078925934,864.7999878,-0.01498015039,864.7999878,-0.01602319442,864.7999878,-0.02184210159,864.7999878,-0.02324581333,864.7999878,-0.02648089081,864.7999878,-0.02000119165,864.7999878,-0.0194478333,864.7999878,-0.02307274565,864.7999878,-0.02224478498,864.7999878,-0.02698654123,864.7999878,-0.02821576409,864.7999878,-0.02361410297,864.7999878,-0.02435924113,864.7999878,-0.0230467245,
864,0.8698907495,864,-0.002777876798,864,-0.007535606623,864,-0.008998573758,864,-0.01491792593,864,-0.0157493744,864,-0.01911201142,864,-0.02044914849,864,-0.01938178949,864,-0.02121477015,864,-0.02301505581,864,-0.02336023748,864,-0.01989744976,864,-0.01932771876,864,-0.02585574053,864,-0.02006689459,864,-0.0202342961,864,-0.02325381152,864,-0.02344338782,
863.2000122,0.8716166615,863.2000122,-0.002973260358,863.2000122,-0.009338960052,863.2000122,-0.01010897569,863.2000122,-0.01681841724,863.2000122,-0.01695804857,863.2000122,-0.01999990456,863.2000122,-0.02048288099,863.2000122,-0.0171935875,863.2000122,-0.0202582106,863.2000122,-0.02504363097,863.2000122,-0.02068502456,863.2000122,-0.02160700038,863.2000122,-0.02217783593,863.2000122,-0.02953047678,863.2000122,-0.02211013809,863.2000122,-0.02667105943,863.2000122,-0.0249766726,863.2000122,-0.02782907151,
862.4000244,0.8714476228,862.4000244,-0.008202048019,862.4000244,-0.005208479706,862.4000244,-0.01107848715,862.4000244,-0.01861947402,862.4000244,-0.02207761444,862.4000244,-0.01857215352,862.4000244,-0.01618592627,862.4000244,-0.0215531569,862.4000244,-0.01935500279,862.4000244,-0.02550628968,862.4000244,-0.02114425972,862.4000244,-0.02317730151,862.4000244,-0.0217841994,862.4000244,-0.0286060404,862.4000244,-0.02175470442,862.4000244,-0.02131844312,862.4000244,-0.02444523387,862.4000244,-0.0239295084,
861.5999756,0.8729465604,861.5999756,-0.006490569562,861.5999756,-0.009192750789,861.5999756,-0.0115826223,861.5999756,-0.01752453111,861.5999756,-0.01734493859,861.5999756,-0.02123232186,861.5999756,-0.02303567715,861.5999756,-0.01810085215,861.5999756,-0.02909271419,861.5999756,-0.02330204844,861.5999756,-0.02172008529,861.5999756,-0.02246700227,861.5999756,-0.02144604176,861.5999756,-0.02640026808,861.5999756,-0.0227133818,861.5999756,-0.02551165968,861.5999756,-0.02665815689,861.5999756,-0.02632494271,
860.7999878,0.8704378009,860.7999878,-0.001636426779,860.7999878,-0.005941215903,860.7999878,-0.01114444342,860.7999878,-0.01135768741,860.7999878,-0.01357225422,860.7999878,-0.01640154421,860.7999878,-0.01804011501,860.7999878,-0.01439456176,860.7999878,-0.02434333228,860.7999878,-0.02050540037,860.7999878,-0.02104345523,860.7999878,-0.0175574962,860.7999878,-0.02044025809,860.7999878,-0.02444200404,860.7999878,-0.02495922148,860.7999878,-0.02634608932,860.7999878,-0.01992895082,860.7999878,-0.02158242092,
860,0.8705347776,860,-0.002149368636,860,-0.005951072089,860,-0.006755352486,860,-0.01585056819,860,-0.01578831673,860,-0.01881440356,860,-0.01810244098,860,-0.01873125508,860,-0.0162459258,860,-0.02377764322,860,-0.02122078463,860,-0.02299826406,860,-0.02171166427,860,-0.02791457437,860,-0.01985041611,860,-0.02241154574,860,-0.02323545888,860,-0.02509733662,
859.2000122,0.8728553653,859.2000122,-0.009129437618,859.2000122,-0.00819971133,859.2000122,-0.01362699643,859.2000122,-0.01506131981,859.2000122,-0.02221005596,859.2000122,-0.02204218507,859.2000122,-0.02094326913,859.2000122,-0.02222860232,859.2000122,-0.02275013179,859.2000122,-0.02628157474,859.2000122,-0.02257637493,859.2000122,-0.0231681224,859.2000122,-0.01945773326,859.2000122,-0.0284479931,859.2000122,-0.02005779743,859.2000122,-0.02599849552,859.2000122,-0.02595602162,859.2000122,-0.02700171992,
