Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,Sample 29 Rack 1 Tube 29,,Sample 30 Rack 1 Tube 30,,Sample 31 Rack 1 Tube 31,,Sample 32 Rack 1 Tube 32,,Sample 33 Rack 1 Tube 33,,Sample 34 Rack 1 Tube 34,,Sample 35 Rack 1 Tube 35,,Sample 36 Rack 1 Tube 36,,Sample 37 Rack 1 Tube 37,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.8712199926,892.7999878,-0.007878971286,892.7999878,-0.01574278437,892.7999878,-0.01868657582,892.7999878,-0.01079713833,892.7999878,-0.01319760643,892.7999878,-0.01938847266,892.7999878,-0.02613530494,892.7999878,-0.01091403142,892.7999878,-0.02908346616,892.7999878,-0.01286747027,892.7999878,-0.02165497653,892.7999878,-0.02956152894,892.7999878,-0.03807350993,892.7999878,-0.02298260108,892.7999878,-0.02257829159,892.7999878,-0.02265667729,892.7999878,-0.008656702936,892.7999878,-0.03478267044,892.7999878,-0.02827136032,892.7999878,-0.02448061481,892.7999878,-0.03131335601,892.7999878,-0.03247257322,892.7999878,-0.03540928289,892.7999878,-0.01912989654,892.7999878,-0.03169628978,892.7999878,-0.03461375833,892.7999878,-0.04199424386,892.7999878,-0.03042350709,892.7999878,-0.03194412589,892.7999878,-0.0282333754,892.7999878,-0.02596782334,892.7999878,-0.01942882314,892.7999878,-0.04455972835,892.7999878,-0.04458164051,892.7999878,-0.02475759201,892.7999878,-0.02631256543,892.7999878,-0.03700334206,
892,0.877512455,892,-0.01528199576,892,-0.02283929288,892,-0.01584422775,892,-0.02152960747,892,-0.0351607427,892,-0.02074405923,892,-0.03155625984,892,-0.01524980646,892,-0.03818831593,892,-0.03824056312,892,-0.03031141311,892,-0.03382764384,892,-0.01585461013,892,-0.02855082788,892,-0.04217116535,892,-0.04966229573,892,-0.03042785265,892,-0.03422602266,892,-0.03939029947,892,-0.03751574829,892,-0.030559076,892,-0.0400271602,892,-0.04435685277,892,-0.02672850713,892,-0.0404619202,892,-0.02572508901,892,-0.03719627857,892,-0.04768226296,892,-0.03071949072,892,-0.04228005186,892,-0.03635498509,892,-0.03009322099,892,-0.04091057181,892,-0.04070707038,892,-0.04114209488,892,-0.04276028275,892,-0.0405378975,
891.2000122,0.8710631132,891.2000122,-0.01359794568,891.2000122,-0.004741339479,891.2000122,-0.01873963512,891.2000122,-0.02295407094,891.2000122,-0.02617732435,891.2000122,-0.01505841967,891.2000122,-0.02157448977,891.2000122,-0.009696293622,891.2000122,-0.04103475437,891.2000122,-0.01059670467,891.2000122,-0.02629205026,891.2000122,-0.03261475265,891.2000122,-0.0312342532,891.2000122,-0.03146935254,891.2000122,-0.02729211934,891.2000122,-0.01806678437,891.2000122,-0.02482771315,891.2000122,-0.02828319557,891.2000122,-0.05016750842,891.2000122,-0.01859809645,891.2000122,-0.01140625402,891.2000122,-0.02072791941,891.2000122,-0.02973647974,891.2000122,-0.02878830396,891.2000122,-0.03321917728,891.2000122,-0.04220541194,891.2000122,-0.04217576981,891.2000122,-0.03572220355,891.2000122,-0.03707940504,891.2000122,-0.01732946746,891.2000122,-0.03386452049,891.2000122,-0.02094622888,891.2000122,-0.0345938243,891.2000122,-0.02721524611,891.2000122,-0.02875501662,891.2000122,-0.03904963657,891.2000122,-0.03006418794,
890.4000244,0.8725704551,890.4000244,0.01834916137,890.4000244,-0.01056664251,890.4000244,-0.007291918155,890.4000244,-0.02405306138,890.4000244,-0.01203491166,890.4000244,-0.02172560059,890.4000244,-0.03014553338,890.4000244,-0.0147692794,890.4000244,-0.02727977,890.4000244,-0.03545824066,890.4000244,-0.04192589968,890.4000244,-0.02100917511,890.4000244,-0.03082911856,890.4000244,-0.03549736366,890.4000244,-0.02584120445,890.4000244,-0.02790908888,890.4000244,-0.01321397908,890.4000244,-0.02276442759,890.4000244,-0.040351253,890.4000244,-0.0278736949,890.4000244,-0.04267408699,890.4000244,-0.0268454738,890.4000244,-0.02567268163,890.4000244,-0.01989824139,890.4000244,-0.03715697676,890.4000244,-0.02003293112,890.4000244,-0.01963912696,890.4000244,-0.02780372277,890.4000244,-0.003309459891,890.4000244,-0.03793623671,890.4000244,-0.03062382713,890.4000244,-0.04622064903,890.4000244,-0.02921441942,890.4000244,-0.0265748892,890.4000244,-0.03532719985,890.4000244,-0.028022971,890.4000244,-0.03056674823,
889.5999756,0.8784296513,889.5999756,-0.01972254738,889.5999756,-0.01707284711,889.5999756,-0.01029502228,889.5999756,-0.009586718865,889.5999756,0.001934411237,889.5999756,-0.03643325344,889.5999756,-0.02886703052,889.5999756,-0.0180019699,889.5999756,-0.04441308603,889.5999756,-0.009584794752,889.5999756,-0.02259377204,889.5999756,-0.05767374858,889.5999756,-0.0317428261,889.5999756,-0.05475613475,889.5999756,-0.04012379423,889.5999756,-0.01445991639,889.5999756,-0.04358154535,889.5999756,-0.0298276972,889.5999756,-0.02125771157,889.5999756,-0.03460209444,889.5999756,-0.05299321562,889.5999756,-0.04230292514,889.5999756,-0.01924065687,889.5999756,-0.03529054299,889.5999756,-0.06163551286,889.5999756,-0.04213846475,889.5999756,-0.03316709027,889.5999756,-0.0256462805,889.5999756,-0.03418262303,889.5999756,-0.03448088467,889.5999756,-0.0358356759,889.5999756,-0.04124516621,889.5999756,-0.0283839833,889.5999756,-0.02956704237,889.5999756,-0.03569750115,889.5999756,-0.03629888967,889.5999756,-0.03358931467,
888.7999878,0.8622503877,888.7999878,0.01143387798,888.7999878,0.005878391676,888.7999878,0.0129559217,888.7999878,-0.008028417826,888.7999878,0.005257188343,888.7999878,-0.01898322999,888.7999878,0.00196863059,888.7999878,-0.01511897519,888.7999878,-0.01902228035,888.7999878,-0.02033148333,888.7999878,-0.01007463038,888.7999878,-0.02522925101,888.7999878,-0.02368043736,888.7999878,-0.02250937931,888.7999878,-0.02019179612,888.7999878,-0.02221664786,888.7999878,-0.01465331949,888.7999878,-0.01371810026,888.7999878,-0.00996494852,888.7999878,-0.003359705675,888.7999878,-0.02644304186,888.7999878,-0.01407671161,888.7999878,-0.02464011125,888.7999878,-0.02226608247,888.7999878,-0.01799988374,888.7999878,-0.003127797507,888.7999878,-0.02225988358,888.7999878,-0.01976266876,888.7999878,-0.02479377948,888.7999878,0.004777368624,888.7999878,-0.02098066173,888.7999878,-0.02303086594,888.7999878,-0.007247217,888.7999878,-0.02340007387,888.7999878,-0.01950411685,888.7999878,-0.01238294039,888.7999878,-0.01706453413,
888,0.8647075295,888,-0.001963148825,888,0.001486791763,888,0.005612097681,888,0.003764609341,888,-0.01966812275,888,-0.01145148743,888,-0.008864272386,888,-0.01638828404,888,-0.03299966082,888,-0.01666947268,888,-0.02738526277,888,-0.005928448401,888,-0.02837646566,888,-0.02294660546,888,-0.03346801549,888,-0.01758588664,888,-0.02324193716,888,-0.03418453783,888,-0.0207994841,888,-0.02930690907,888,-0.01929850131,888,-0.02417711541,888,-0.01818094403,888,-0.01972907782,888,-0.01889748685,888,-0.02753130533,888,-0.02832127176,888,-0.006565845106,888,-0.02267810144,888,-0.03037407808,888,-0.01102948003,888,-0.002839036752,888,-0.01649072394,888,-0.02953028493,888,-0.01918453723,888,-0.02416678332,888,-0.01950857043,
887.2000122,0.8815922737,887.2000122,0.001503571752,887.2000122,0.006590911653,887.2000122,-0.01990704425,887.2000122,-0.02592129633,887.2000122,-0.02557956055,887.2000122,-0.02526774444,887.2000122,-0.03715179488,887.2000122,-0.03086456098,887.2000122,-0.02313489281,887.2000122,-0.02861461975,887.2000122,-0.02868543006,887.2000122,-0.0298521556,887.2000122,-0.04274738207,887.2000122,-0.04034224525,887.2000122,-0.03943923488,887.2000122,-0.03524376452,887.2000122,-0.02542011626,887.2000122,-0.02959460951,887.2000122,-0.0314540416,887.2000122,-0.03180773929,887.2000122,-0.03148437664,887.2000122,-0.03503558412,887.2000122,-0.02617941983,887.2000122,-0.03078325465,887.2000122,-0.04769715294,887.2000122,-0.03064317442,887.2000122,-0.02490442432,887.2000122,-0.03701594099,887.2000122,-0.04646917433,887.2000122,-0.04298181832,887.2000122,-0.04030327126,887.2000122,-0.03451292589,887.2000122,-0.03933705762,887.2000122,-0.0401830785,887.2000122,-0.05357347429,887.2000122,-0.0213209074,887.2000122,-0.04611903057,
886.4000244,0.8732788563,886.4000244,0.0009518339066,886.4000244,0.005303645507,886.4000244,-0.009714975022,886.4000244,-0.01191907562,886.4000244,-0.0176510103,886.4000244,-0.008553261869,886.4000244,-0.01407586038,886.4000244,-0.01029259525,886.4000244,-0.0187458843,886.4000244,-0.02375828102,886.4000244,-0.02551668882,886.4000244,-0.02256094106,886.4000244,-0.02486927249,886.4000244,-0.02609737776,886.4000244,-0.03395985812,886.4000244,-0.02855683863,886.4000244,-0.03006974235,886.4000244,-0.01640408672,886.4000244,-0.02821620181,886.4000244,-0.02446280234,886.4000244,-0.03817195818,886.4000244,-0.04009145871,886.4000244,-0.01998596266,886.4000244,-0.03318402171,886.4000244,-0.01717084646,886.4000244,-0.02582979016,886.4000244,-0.03644429892,886.4000244,-0.02259106934,886.4000244,-0.02264999412,886.4000244,-0.03864452988,886.4000244,-0.02307048626,886.4000244,-0.02752250992,886.4000244,-0.03150171041,886.4000244,-0.03808930516,886.4000244,-0.0279592853,886.4000244,-0.03584525734,886.4000244,-0.02806873806,
885.5999756,0.8755047917,885.5999756,0.001351328567,885.5999756,-0.003920901101,885.5999756,-0.009391249157,885.5999756,-0.01677787304,885.5999756,-0.003866461106,885.5999756,-0.01685238257,885.5999756,-0.02453571185,885.5999756,-0.02618687786,885.5999756,-0.02604988962,885.5999756,-0.03376312926,885.5999756,-0.02149526775,885.5999756,-0.03571371362,885.5999756,-0.02439345419,885.5999756,-0.02801607735,885.5999756,-0.02752877772,885.5999756,-0.04054351151,885.5999756,-0.02746565267,885.5999756,-0.03773969039,885.5999756,-0.03406368941,885.5999756,-0.02638872154,885.5999756,-0.02532689273,885.5999756,-0.02443045378,885.5999756,-0.0242577102,885.5999756,-0.02968967706,885.5999756,-0.03530700877,885.5999756,-0.02648834325,885.5999756,-0.02767535672,885.5999756,-0.03639840707,885.5999756,-0.02729090303,885.5999756,-0.0277297087,885.5999756,-0.02345265821,885.5999756,-0.03160873428,885.5999756,-0.03551348671,885.5999756,-0.03399001807,885.5999756,-0.03317217529,885.5999756,-0.02629268542,885.5999756,-0.02198027447,
