wavelength (nm),DOMBlank1,DOMSTD19,DOM11943,DOM12001,DOM12473,DOM12598,DOM12603,DOM12614,DOM12693,DOMBlank2,DOM12695,DOM12763,DOM12851,DOM12903,DOM12909,DOM13428,DOM13430,DOMBlank3
740,-0.004959029,-0.007675711,-0.011512245,-0.013531206,-0.014508038,-0.015599265,-0.016876286,-0.020666365,-0.017976837,-0.019648479,-0.020289587,-0.021659262,-0.021616854,-0.02212603,-0.022664638,-0.021168472,-0.022426788,-0.021956651
739.2000122,-0.005179167,-0.008413795,-0.011141971,-0.013094237,-0.014062227,-0.015611901,-0.017549939,-0.020059232,-0.018363863,-0.019832611,-0.020277236,-0.02145033,-0.021119604,-0.022170654,-0.022676185,-0.021752981,-0.022692008,-0.022847496
738.4000244,-0.003424123,-0.00696745,-0.010865157,-0.013314559,-0.013564276,-0.013866304,-0.016580032,-0.018121708,-0.018237391,-0.018896248,-0.020149836,-0.020079006,-0.01968742,-0.021678077,-0.020947363,-0.021159645,-0.022959325,-0.02178878
737.5999756,-0.005022851,-0.00767917,-0.011774992,-0.012658839,-0.014307057,-0.015754668,-0.016722182,-0.019186914,-0.018096879,-0.019243034,-0.019915203,-0.020622969,-0.020600703,-0.021646604,-0.021824179,-0.021161519,-0.023042748,-0.021708906
736.7999878,-0.004174231,-0.00731946,-0.011786228,-0.012800317,-0.014176692,-0.014804658,-0.016105317,-0.017713591,-0.017819395,-0.018639958,-0.020099271,-0.020307967,-0.019910753,-0.020962114,-0.021246916,-0.020433443,-0.022932217,-0.021678865
736,-0.005197789,-0.00831375,-0.011670577,-0.014376481,-0.014560559,-0.015776634,-0.017166516,-0.019969646,-0.01886145,-0.020520018,-0.021801138,-0.021353094,-0.021681672,-0.022074072,-0.022359965,-0.02115782,-0.02294803,-0.023397621
735.2000122,-0.004653506,-0.008286119,-0.011165334,-0.013451858,-0.013926224,-0.014707475,-0.016281782,-0.019040169,-0.017823271,-0.018947795,-0.02107586,-0.020508414,-0.020691145,-0.021118321,-0.021890789,-0.020798545,-0.022063788,-0.021487433
734.4000244,-0.004636296,-0.0066692,-0.011794391,-0.013301655,-0.013977662,-0.014879205,-0.016827183,-0.018323563,-0.017993428,-0.019546732,-0.020494092,-0.019897994,-0.020101694,-0.021727718,-0.021581436,-0.020911496,-0.021925543,-0.021557886
733.5999756,-0.004484036,-0.006852802,-0.012260805,-0.013325354,-0.014639104,-0.014936985,-0.016150812,-0.019090559,-0.017875394,-0.019555839,-0.019917279,-0.020794054,-0.021226604,-0.021767359,-0.021626458,-0.020056808,-0.022562513,-0.02251213
732.7999878,-0.004169359,-0.007008206,-0.011966472,-0.012954462,-0.013387908,-0.014378134,-0.016353086,-0.019623935,-0.017649967,-0.018585993,-0.019969052,-0.020034811,-0.020113705,-0.021255247,-0.02205498,-0.019393871,-0.022640215,-0.022027472
732,-0.003833979,-0.006615308,-0.011351837,-0.012683378,-0.013581187,-0.014094655,-0.017155716,-0.019246401,-0.017879667,-0.018849405,-0.019437239,-0.020604454,-0.020079006,-0.021136321,-0.021726832,-0.019704985,-0.021913188,-0.021710729
731.2000122,-0.004798742,-0.006320694,-0.011283995,-0.013422043,-0.014057315,-0.015089774,-0.016759492,-0.019456793,-0.01832401,-0.019298254,-0.020017853,-0.019902445,-0.020505155,-0.022319984,-0.022171736,-0.021909298,-0.022589251,-0.022771012
730.4000244,-0.004306966,-0.006679294,-0.011071472,-0.012936523,-0.013420537,-0.014299943,-0.015246008,-0.019006621,-0.017461922,-0.018777963,-0.019225797,-0.019969795,-0.020307275,-0.021611484,-0.022037657,-0.020184087,-0.022134345,-0.022229094
729.5999756,-0.004917977,-0.00799284,-0.010594836,-0.013692567,-0.014122871,-0.014792748,-0.016178994,-0.019246452,-0.017900433,-0.019448724,-0.019983836,-0.020882878,-0.021058498,-0.021478908,-0.021979045,-0.020951161,-0.022404416,-0.022386223
728.7999878,-0.004440019,-0.006724717,-0.009880088,-0.012607143,-0.013902958,-0.01441765,-0.016478512,-0.018366046,-0.017426213,-0.018773749,-0.019308455,-0.019817229,-0.020584261,-0.021380251,-0.020997088,-0.020190164,-0.021401098,-0.021811035
728,-0.004537682,-0.006784916,-0.010899642,-0.012484669,-0.013123021,-0.014860845,-0.016726267,-0.018703388,-0.018038079,-0.018961623,-0.01927894,-0.02013056,-0.020760397,-0.021713387,-0.021174388,-0.020641927,-0.02196674,-0.021536851
727.2000122,-0.005134709,-0.007373315,-0.011574153,-0.012911698,-0.013897393,-0.014815264,-0.016805219,-0.019205192,-0.018525423,-0.020186458,-0.020791439,-0.019959312,-0.021193963,-0.022165339,-0.021839295,-0.020575028,-0.022865178,-0.02222511
726.4000244,-0.004801199,-0.007755358,-0.011574758,-0.013410447,-0.01323708,-0.014786794,-0.016467396,-0.018814206,-0.017376525,-0.019080352,-0.019393226,-0.020926051,-0.020635163,-0.02204312,-0.022112796,-0.020445148,-0.02258989,-0.022109007
725.5999756,-0.004712661,-0.007433374,-0.011078335,-0.01353236,-0.014866498,-0.015427968,-0.016546145,-0.019151744,-0.018502057,-0.019393474,-0.020385824,-0.020437097,-0.020796819,-0.02218492,-0.021870064,-0.020989442,-0.022113141,-0.02212549
724.7999878,-0.004346127,-0.007144866,-0.010703197,-0.013149089,-0.013993804,-0.015015211,-0.016123075,-0.018378999,-0.018226072,-0.019231642,-0.019682769,-0.02036567,-0.020192932,-0.021613305,-0.021261211,-0.020423662,-0.022005867,-0.022377077
724,-0.004175102,-0.007440957,-0.010537992,-0.01240684,-0.013076253,-0.014142014,-0.016119733,-0.017612733,-0.017833706,-0.018547449,-0.019349506,-0.020033129,-0.020635953,-0.021120738,-0.021337224,-0.021180997,-0.021728506,-0.022113828
723.2000122,-0.004383491,-0.007009072,-0.011275217,-0.012956774,-0.013533564,-0.014382892,-0.016488081,-0.019051516,-0.018479332,-0.018762097,-0.020028284,-0.020402275,-0.020249268,-0.021781197,-0.021848895,-0.021252781,-0.022284674,-0.021897091
722.4000244,-0.004270723,-0.007414085,-0.011404792,-0.012792878,-0.01392858,-0.014530269,-0.016549286,-0.018722726,-0.018292293,-0.019713789,-0.020089336,-0.020825343,-0.021046661,-0.021226257,-0.021760762,-0.020928172,-0.021971809,-0.022332327
721.5999756,-0.00405479,-0.007063782,-0.010849251,-0.012817408,-0.013464607,-0.013538884,-0.016554169,-0.017754246,-0.017573407,-0.018808752,-0.019574596,-0.020282868,-0.020479869,-0.02116354,-0.021290395,-0.020266166,-0.021731609,-0.022123571
720.7999878,-0.004740059,-0.007437852,-0.011567095,-0.012976523,-0.013718502,-0.014477293,-0.016563289,-0.018624086,-0.018208647,-0.018952256,-0.019107653,-0.020793462,-0.020612601,-0.021338308,-0.021403709,-0.021315634,-0.02157907,-0.022235192
720,-0.004486035,-0.007314216,-0.010451172,-0.012688758,-0.013786365,-0.014433675,-0.016825987,-0.019022726,-0.017712001,-0.018584009,-0.019624578,-0.020385085,-0.020680137,-0.021313416,-0.021206634,-0.020699192,-0.021203924,-0.0222378
719.2000122,-0.004619187,-0.007921472,-0.011212559,-0.012812834,-0.013850258,-0.014127281,-0.016761834,-0.018282067,-0.018310361,-0.018840779,-0.019859418,-0.019901505,-0.021025157,-0.021067573,-0.021580696,-0.020708323,-0.020925507,-0.022007294
718.4000244,-0.005282341,-0.008510518,-0.011495505,-0.01395826,-0.014833678,-0.014875003,-0.016356027,-0.018516494,-0.01816426,-0.019214207,-0.019444566,-0.020291563,-0.020616107,-0.021448653,-0.022159584,-0.02093651,-0.021763125,-0.022143053
717.5999756,-0.005311954,-0.007572341,-0.011284348,-0.014030398,-0.013440916,-0.014659827,-0.0167969,-0.018201498,-0.018837903,-0.019570736,-0.020440407,-0.02093577,-0.020282818,-0.021263579,-0.021708414,-0.021131933,-0.022154026,-0.022604339
716.7999878,-0.005424811,-0.007460397,-0.011102308,-0.013251592,-0.013905917,-0.014005986,-0.016443569,-0.018396318,-0.0179672,-0.019099874,-0.020096553,-0.020604603,-0.020901382,-0.021298775,-0.021954091,-0.020930097,-0.022340689,-0.022296771
716,-0.005524859,-0.00713906,-0.010595846,-0.013064849,-0.013962121,-0.014831676,-0.016309058,-0.018083571,-0.01793213,-0.018129354,-0.01968831,-0.020777375,-0.020307275,-0.021839295,-0.020658219,-0.020889096,-0.021145346,-0.021486545
715.2000122,-0.004341719,-0.006732057,-0.010938871,-0.012122273,-0.013880445,-0.014217328,-0.016431456,-0.018112918,-0.018073589,-0.017704843,-0.019141093,-0.020225203,-0.019598797,-0.021447126,-0.020552561,-0.02010214,-0.021059632,-0.022028012
714.4000244,-0.004884294,-0.007740559,-0.010246332,-0.012723601,-0.013593932,-0.014376582,-0.016306963,-0.018897239,-0.017871369,-0.018345201,-0.019314051,-0.020709656,-0.020059677,-0.021564439,-0.020840196,-0.020789219,-0.021871639,-0.021875774
713.5999756,-0.004392563,-0.007590606,-0.011284247,-0.012941549,-0.01337079,-0.014186112,-0.016119882,-0.018542191,-0.018065544,-0.018762296,-0.01965595,-0.019835629,-0.019908329,-0.021273438,-0.021541482,-0.021160088,-0.021625621,-0.021684282
712.7999878,-0.005502163,-0.007509707,-0.011479572,-0.013303312,-0.014452005,-0.014685303,-0.016098082,-0.018866556,-0.018235058,-0.019209798,-0.019888202,-0.019864414,-0.020162884,-0.021293599,-0.021035761,-0.020697068,-0.021997944,-0.022288067
712,-0.005597338,-0.007385226,-0.011234809,-0.012807405,-0.014306655,-0.014368568,-0.016020201,-0.01821401,-0.018238185,-0.018598989,-0.019523619,-0.020007618,-0.02018122,-0.020643605,-0.021327414,-0.020710198,-0.022068758,-0.021793161
711.2000122,-0.005952502,-0.007240293,-0.010734008,-0.01294793,-0.014022278,-0.013842786,-0.016333191,-0.017826799,-0.017915487,-0.018970197,-0.019995604,-0.020065658,-0.019372184,-0.020952987,-0.021441311,-0.020359643,-0.022293674,-0.021830432
710.4000244,-0.005662343,-0.007084767,-0.010470478,-0.013185956,-0.013143313,-0.014450202,-0.015885856,-0.01750668,-0.017746344,-0.0188266,-0.018627161,-0.020484017,-0.020226389,-0.020895608,-0.021301832,-0.020148305,-0.021880748,-0.022256294
709.5999756,-0.004904156,-0.007553821,-0.010452738,-0.011690686,-0.013429271,-0.013699389,-0.015853014,-0.017156761,-0.017146759,-0.01861248,-0.019089123,-0.020020917,-0.019909961,-0.020559622,-0.020755855,-0.020353073,-0.021138983,-0.022218665
708.7999878,-0.004712507,-0.007241056,-0.010642831,-0.012239665,-0.01248668,-0.014835279,-0.015166723,-0.017552227,-0.017661152,-0.018640008,-0.01904661,-0.019769693,-0.019414069,-0.021281423,-0.020735916,-0.020449741,-0.021679308,-0.022018613
708,-0.005516425,-0.007677797,-0.011139247,-0.012523955,-0.014096459,-0.014594302,-0.01618463,-0.018711917,-0.018248064,-0.019396445,-0.019654863,-0.020839851,-0.02035406,-0.02156646,-0.02145979,-0.021553256,-0.021389812,-0.022078747
707.2000122,-0.005737354,-0.007404262,-0.010974258,-0.013509175,-0.014179347,-0.014798502,-0.016157994,-0.018100256,-0.017650414,-0.019084712,-0.019293252,-0.020234147,-0.020327877,-0.021152643,-0.020918205,-0.020402521,-0.021336189,-0.022074908
706.4000244,-0.005479464,-0.007994009,-0.010915698,-0.012653107,-0.01421813,-0.014733098,-0.016504381,-0.017436361,-0.017288275,-0.018873744,-0.020239633,-0.020384936,-0.019360796,-0.021260768,-0.021041827,-0.020867238,-0.021926723,-0.022026289
705.5999756,-0.004804067,-0.007894172,-0.011012924,-0.01288275,-0.01438174,-0.013856877,-0.016434148,-0.017670745,-0.018093999,-0.019027088,-0.019635862,-0.020122949,-0.019719578,-0.020651456,-0.020999901,-0.021039017,-0.021838704,-0.021757955
704.7999878,-0.005732346,-0.00749719,-0.011288786,-0.012937075,-0.014246137,-0.014175689,-0.016007626,-0.018131888,-0.017589962,-0.019426001,-0.019214503,-0.019926725,-0.019429665,-0.021337865,-0.020796079,-0.021297937,-0.021969054,-0.022586597
704,-0.005501344,-0.007344251,-0.01085824,-0.013248078,-0.013345436,-0.014563012,-0.015913308,-0.017492507,-0.017476643,-0.018925739,-0.018767353,-0.019904077,-0.019504117,-0.020509204,-0.020813549,-0.020664785,-0.021544881,-0.02235608
703.2000122,-0.005721617,-0.008327768,-0.011053656,-0.013576068,-0.013806126,-0.014836529,-0.015863545,-0.017699078,-0.017748829,-0.0196607,-0.019234018,-0.020887369,-0.020336572,-0.020810686,-0.021033097,-0.020683741,-0.022241389,-0.022540346
702.4000244,-0.005844686,-0.007465283,-0.010621764,-0.01309067,-0.013598497,-0.014802406,-0.015542573,-0.017789282,-0.017990448,-0.019330738,-0.01897094,-0.020082416,-0.01995595,-0.021165019,-0.020897238,-0.020912876,-0.022162093,-0.022327656
701.5999756,-0.005323512,-0.006958687,-0.009921331,-0.012507859,-0.013185553,-0.01378125,-0.014804557,-0.017621035,-0.017392492,-0.019054241,-0.018364111,-0.019886125,-0.020204941,-0.020466436,-0.021250267,-0.020345021,-0.022110729,-0.022019597
700.7999878,-0.005174154,-0.00699547,-0.009738769,-0.012767944,-0.013139195,-0.014063681,-0.015054219,-0.017442925,-0.017553071,-0.0184836,-0.018707106,-0.020324122,-0.019526092,-0.020454977,-0.021157376,-0.02032185,-0.02163695,-0.022010492
700,-0.004357455,-0.006549118,-0.009528781,-0.011762647,-0.012248121,-0.012618057,-0.014195733,-0.016170964,-0.017150043,-0.018752428,-0.017693412,-0.019068312,-0.019189639,-0.019848438,-0.020079006,-0.019983441,-0.021160483,-0.021069694
699.2000122,-0.006101541,-0.007601697,-0.011117951,-0.012706908,-0.013617965,-0.013591322,-0.01536301,-0.017141832,-0.017855916,-0.019100171,-0.018979663,-0.019856846,-0.020828946,-0.020711284,-0.020688973,-0.020469101,-0.02231551,-0.021921752
698.4000244,-0.004878714,-0.007468947,-0.010419582,-0.012220941,-0.012858071,-0.014366464,-0.015183321,-0.017515879,-0.017444417,-0.018359993,-0.017897006,-0.019320885,-0.020487277,-0.020315822,-0.02017099,-0.020452162,-0.021246964,-0.021062
697.5999756,-0.004975407,-0.007089861,-0.010062844,-0.012561629,-0.013738316,-0.013404976,-0.01537955,-0.017386325,-0.017114706,-0.019095514,-0.018369421,-0.019515451,-0.020217938,-0.021008236,-0.020687789,-0.020573497,-0.021313958,-0.02145634
696.7999878,-0.005051355,-0.006080661,-0.010373837,-0.012338206,-0.013146025,-0.013302257,-0.015136224,-0.01701122,-0.016387785,-0.018669715,-0.017945692,-0.019811045,-0.019353516,-0.020841874,-0.020098975,-0.019762075,-0.021006512,-0.020849967
696,-0.004924274,-0.006132221,-0.009743983,-0.012319386,-0.01205299,-0.013539586,-0.014678346,-0.016445164,-0.016141484,-0.017951852,-0.018684395,-0.01846936,-0.01912301,-0.019997928,-0.020667598,-0.019509314,-0.020259941,-0.020572411
695.2000122,-0.005151797,-0.006398957,-0.010385312,-0.012619616,-0.012677595,-0.013291362,-0.014856342,-0.016917517,-0.016932804,-0.018387139,-0.018085955,-0.018374037,-0.019996049,-0.020156113,-0.02006897,-0.019658424,-0.021126853,-0.020948596
694.4000244,-0.005113424,-0.006379265,-0.010881314,-0.012703439,-0.013195899,-0.013329119,-0.014711629,-0.016742855,-0.016797598,-0.018493474,-0.018140726,-0.019397186,-0.019319499,-0.020215269,-0.020656195,-0.020130709,-0.021094501,-0.02100799
693.5999756,-0.004710407,-0.006439256,-0.009940307,-0.011737905,-0.013075449,-0.013351913,-0.014804658,-0.01683256,-0.016610628,-0.018300582,-0.018123198,-0.01879145,-0.018433485,-0.019521095,-0.019940127,-0.019888697,-0.021027474,-0.020294478
692.7999878,-0.004527588,-0.006719466,-0.010369288,-0.011157362,-0.012737578,-0.013640994,-0.014686604,-0.017058462,-0.016619399,-0.018115303,-0.018651215,-0.019353615,-0.019044578,-0.019755248,-0.019670548,-0.020177662,-0.020882633,-0.020498388
692,-0.004864328,-0.005989626,-0.009544633,-0.010968301,-0.012713546,-0.013314559,-0.013676464,-0.017290365,-0.015430667,-0.017708173,-0.017373839,-0.019027434,-0.018541049,-0.019282803,-0.019620026,-0.019399019,-0.020090621,-0.020383997
691.2000122,-0.004319114,-0.006492814,-0.009684345,-0.012260956,-0.013035559,-0.013013855,-0.014767978,-0.016308211,-0.015889002,-0.017582158,-0.018301971,-0.019057957,-0.018534055,-0.019600082,-0.019855313,-0.019397138,-0.020883076,-0.020133032
690.4000244,-0.004738984,-0.006428035,-0.009984478,-0.011580253,-0.012508965,-0.012459616,-0.014539381,-0.016586859,-0.015983075,-0.018213909,-0.017678898,-0.018763138,-0.018832995,-0.018958699,-0.019053003,-0.019206678,-0.020236963,-0.02011247
689.5999756,-0.003761462,-0.006088421,-0.009815457,-0.011500295,-0.012622583,-0.013204487,-0.014556604,-0.016045647,-0.015896838,-0.017946437,-0.017948374,-0.018263651,-0.018907748,-0.019619679,-0.01963116,-0.019276017,-0.020843552,-0.020349566
688.7999878,-0.00471389,-0.00470964,-0.009309722,-0.011697036,-0.01279514,-0.013136884,-0.013914291,-0.016425125,-0.015809484,-0.017359065,-0.017137501,-0.018514806,-0.01833602,-0.019041754,-0.019561579,-0.019021686,-0.019903187,-0.020911003
688,-0.004157155,-0.005189194,-0.009756183,-0.011553787,-0.012464093,-0.012660599,-0.014696915,-0.016159739,-0.01598632,-0.017631723,-0.017547602,-0.018390464,-0.017909475,-0.019177008,-0.019361241,-0.018976094,-0.020128632,-0.020688923
687.2000122,-0.004305633,-0.005436365,-0.009593151,-0.011832531,-0.012459264,-0.012953307,-0.014460268,-0.016030081,-0.016926331,-0.017957265,-0.016793713,-0.018358007,-0.018240867,-0.019377036,-0.019214951,-0.019388225,-0.019680887,-0.020540807
686.4000244,-0.004350638,-0.005365906,-0.009886464,-0.011415533,-0.012199598,-0.012091408,-0.014642057,-0.016220191,-0.015751323,-0.01749927,-0.016444916,-0.018776972,-0.018800473,-0.018876024,-0.018266829,-0.018685732,-0.019774688,-0.020428305
685.5999756,-0.004598082,-0.005523837,-0.010061933,-0.011481993,-0.012655269,-0.013253551,-0.014648264,-0.016341519,-0.016106414,-0.017062694,-0.016752519,-0.018807562,-0.018964497,-0.019279731,-0.018858228,-0.0189132,-0.020231726,-0.020875132
684.7999878,-0.004089051,-0.00508564,-0.008669239,-0.010865106,-0.012064622,-0.012217317,-0.013221512,-0.016116042,-0.015932422,-0.017481118,-0.016344659,-0.018835474,-0.018941054,-0.018856641,-0.018757734,-0.020000152,-0.01955465,-0.020008458
684,-0.004624207,-0.005199323,-0.009077523,-0.011099986,-0.01202625,-0.012541258,-0.014511993,-0.016412811,-0.016001739,-0.017599558,-0.016884305,-0.01758693,-0.019154765,-0.019484514,-0.019632,-0.019418575,-0.020299073,-0.020351097
683.2000122,-0.004263033,-0.005175126,-0.009406802,-0.011431821,-0.012683327,-0.012280534,-0.014508288,-0.017161839,-0.015484925,-0.017852191,-0.017584942,-0.017968094,-0.018805431,-0.019031201,-0.018861301,-0.019425604,-0.020490043,-0.020328717
682.4000244,-0.004171667,-0.005398427,-0.010243803,-0.012230655,-0.013479212,-0.013225881,-0.014897265,-0.016831266,-0.016721087,-0.018453036,-0.018613869,-0.019213067,-0.019342573,-0.020058589,-0.019935973,-0.019791359,-0.021386856,-0.021260325
681.5999756,-0.003682824,-0.005079551,-0.010013924,-0.011181733,-0.012787649,-0.012402161,-0.014456161,-0.016205678,-0.015871283,-0.017030237,-0.018027749,-0.017972564,-0.01835756,-0.019221339,-0.019170865,-0.019252742,-0.019822868,-0.020532956
680.7999878,-0.00553544,-0.006517193,-0.010873438,-0.012494528,-0.013388812,-0.013454016,-0.0153794,-0.01731912,-0.016972288,-0.019040566,-0.0185409,-0.019648282,-0.019747086,-0.019961685,-0.020318836,-0.020775499,-0.020421192,-0.021344272
680,-0.004652225,-0.004746716,-0.010349573,-0.011482699,-0.012770558,-0.012492466,-0.014492215,-0.016798545,-0.016046146,-0.01794748,-0.017709117,-0.018546557,-0.019123804,-0.019415654,-0.019149911,-0.019126032,-0.020694254,-0.020953629
679.2000122,-0.004586863,-0.006309621,-0.010066334,-0.010955681,-0.012867069,-0.011975184,-0.0143581,-0.016307114,-0.015547819,-0.017763689,-0.017059706,-0.018535594,-0.01788225,-0.019424714,-0.0191187,-0.018841077,-0.019943438,-0.020169409
678.4000244,-0.0050011,-0.006225217,-0.009522247,-0.011419618,-0.012892298,-0.011804569,-0.014107536,-0.01676029,-0.015747927,-0.018212967,-0.018222498,-0.018074134,-0.018172454,-0.019218121,-0.019104581,-0.019649023,-0.020035107,-0.020380244
677.5999756,-0.004848918,-0.005988196,-0.010808046,-0.011786732,-0.013514745,-0.012669399,-0.014190121,-0.017124163,-0.015521643,-0.018088188,-0.017699525,-0.019012617,-0.019454913,-0.018996364,-0.019232633,-0.019614138,-0.020370858,-0.020785961
676.7999878,-0.005119308,-0.006423188,-0.010530362,-0.011251659,-0.013389213,-0.012963357,-0.014279904,-0.016696826,-0.01647622,-0.017959353,-0.017554514,-0.018442517,-0.01829125,-0.01920861,-0.019499613,-0.019120237,-0.019919951,-0.020627117
676,-0.005466377,-0.00589801,-0.010453698,-0.011697137,-0.012567462,-0.012427116,-0.014311564,-0.016334737,-0.016697472,-0.017639279,-0.017695947,-0.018197278,-0.018424654,-0.019025898,-0.01916928,-0.018744942,-0.019748816,-0.019764004
675.2000122,-0.004557252,-0.00539132,-0.010439294,-0.012508412,-0.012683378,-0.012669299,-0.014130689,-0.016408773,-0.016425075,-0.018203534,-0.018021887,-0.018703338,-0.018064102,-0.019755941,-0.019830979,-0.019579792,-0.020392988,-0.02064948
674.4000244,-0.004313937,-0.005280449,-0.009298118,-0.011383509,-0.012604277,-0.011988531,-0.013093333,-0.015472486,-0.015450552,-0.017178956,-0.017408855,-0.018448422,-0.0176614,-0.018969702,-0.018781483,-0.018319443,-0.01975406,-0.020172769
673.5999756,-0.004871751,-0.005252215,-0.009697002,-0.011386283,-0.012119705,-0.012502425,-0.01339097,-0.016152008,-0.015430367,-0.017912755,-0.01717836,-0.018012252,-0.017939381,-0.018490793,-0.019496394,-0.018849256,-0.01982544,-0.020180874
672.7999878,-0.004990557,-0.005496692,-0.009778052,-0.011438729,-0.012515807,-0.012210824,-0.013634321,-0.015816923,-0.015954232,-0.017794948,-0.017679593,-0.018647695,-0.017988609,-0.018792838,-0.019358864,-0.018753272,-0.020416994,-0.020349614
672,-0.004233964,-0.005550161,-0.010304629,-0.011097917,-0.01264144,-0.012838469,-0.014420955,-0.016060166,-0.016065005,-0.017588472,-0.018043095,-0.018727586,-0.018996561,-0.019085456,-0.019522233,-0.018980009,-0.019981463,-0.020147266
671.2000122,-0.004672405,-0.005219785,-0.009592087,-0.011062135,-0.012225974,-0.012736924,-0.0141137,-0.015956428,-0.015732249,-0.017416913,-0.017227424,-0.018249951,-0.017934812,-0.018692032,-0.019184934,-0.018821394,-0.019426694,-0.019665005
670.4000244,-0.004401891,-0.00505811,-0.009758816,-0.011694566,-0.01246188,-0.012375494,-0.014187916,-0.016645109,-0.015381249,-0.017741077,-0.01688271,-0.018349817,-0.01805288,-0.018856443,-0.01923085,-0.018380886,-0.019735459,-0.01973724
669.5999756,-0.004808573,-0.005508706,-0.009434565,-0.011184054,-0.012224364,-0.012432902,-0.013678219,-0.016822202,-0.01569505,-0.017719854,-0.016603703,-0.01850548,-0.0179823,-0.019088132,-0.018658208,-0.018528946,-0.019582119,-0.019541189
668.7999878,-0.00511414,-0.006473585,-0.010312717,-0.011184256,-0.012956774,-0.012438738,-0.014229303,-0.017134516,-0.016242784,-0.017878424,-0.018144598,-0.018982338,-0.018207902,-0.019649865,-0.019173143,-0.019436199,-0.019625617,-0.020292355
668,-0.005112094,-0.005984418,-0.009551825,-0.010896765,-0.012444322,-0.012592559,-0.01364255,-0.016724624,-0.015966557,-0.017614473,-0.017224638,-0.018173348,-0.018248959,-0.018592937,-0.018978721,-0.018876519,-0.019301077,-0.020031102
667.2000122,-0.005367644,-0.004911834,-0.00971862,-0.011297967,-0.01184709,-0.012880638,-0.014226998,-0.016341168,-0.015741836,-0.017431686,-0.016801035,-0.018304255,-0.018185213,-0.018800275,-0.01948016,-0.018707899,-0.019268539,-0.020164762
666.4000244,-0.004923454,-0.005428594,-0.010107812,-0.011515168,-0.012111145,-0.011937913,-0.014034257,-0.016475372,-0.015004358,-0.017102413,-0.016886944,-0.018380934,-0.017872214,-0.018422222,-0.019200685,-0.018767303,-0.019417634,-0.019617552
665.5999756,-0.004427874,-0.005372656,-0.010028646,-0.01128349,-0.011640488,-0.013262339,-0.01422785,-0.01635832,-0.014926029,-0.01786332,-0.017073793,-0.018498683,-0.018028891,-0.018755255,-0.019412585,-0.019325787,-0.019498523,-0.019326678
664.7999878,-0.004404351,-0.005094134,-0.010101793,-0.011395663,-0.011642152,-0.012640032,-0.013302609,-0.015742335,-0.015112675,-0.017856214,-0.017243247,-0.018324506,-0.017826501,-0.018909037,-0.019388869,-0.018880337,-0.018764677,-0.019748371
664,-0.004789269,-0.005092906,-0.009859136,-0.010469518,-0.01147448,-0.012454384,-0.013342725,-0.016284674,-0.01488651,-0.017002907,-0.017014654,-0.017745996,-0.017987566,-0.017971274,-0.018479779,-0.018228853,-0.019571181,-0.019777954
663.2000122,-0.004675684,-0.006125483,-0.008721861,-0.010883889,-0.012014718,-0.012061046,-0.013527693,-0.015743982,-0.015332925,-0.017164974,-0.017194832,-0.017881306,-0.017715828,-0.018688163,-0.018213116,-0.018219916,-0.019476149,-0.019170567
662.4000244,-0.003566022,-0.00552629,-0.009267964,-0.010533747,-0.011970147,-0.01193751,-0.013060579,-0.015769396,-0.014355745,-0.016890878,-0.016016409,-0.017137203,-0.017741771,-0.017969089,-0.01785378,-0.017900832,-0.01813869,-0.018984122
661.5999756,-0.003548768,-0.0052471,-0.009007448,-0.010594684,-0.011392789,-0.011601424,-0.012710077,-0.015178571,-0.014368467,-0.016167222,-0.016093642,-0.017234689,-0.017001811,-0.017765924,-0.018271644,-0.017842898,-0.018493772,-0.018831111
660.7999878,-0.004507401,-0.004737652,-0.009537492,-0.010600646,-0.011787689,-0.012004444,-0.013336801,-0.015456348,-0.014876054,-0.016566228,-0.016220989,-0.017648576,-0.017568633,-0.017874399,-0.017807668,-0.018346641,-0.01928097,-0.018970791
660,-0.004176077,-0.004538962,-0.009538303,-0.010512322,-0.011337159,-0.011885074,-0.013370538,-0.01592803,-0.01471258,-0.016721932,-0.015765103,-0.017361304,-0.017276881,-0.017918864,-0.017669303,-0.018119276,-0.018336963,-0.019190729
659.2000122,-0.004704928,-0.005159778,-0.009532984,-0.011266944,-0.011473976,-0.012836157,-0.013107298,-0.015951186,-0.01492678,-0.016705643,-0.016553022,-0.017780138,-0.017764634,-0.01833215,-0.018319294,-0.018365998,-0.018641643,-0.019348219
658.4000244,-0.004293637,-0.005433503,-0.009900836,-0.010946544,-0.011763907,-0.01239396,-0.012490705,-0.015678272,-0.014578682,-0.016378313,-0.016558604,-0.017268822,-0.01769018,-0.018419741,-0.01876051,-0.01811555,-0.018929655,-0.019623885
657.5999756,-0.003894734,-0.005242496,-0.010004261,-0.010568057,-0.010764109,-0.011685949,-0.012466257,-0.014862596,-0.014606516,-0.016427917,-0.0161341,-0.017053185,-0.017405672,-0.018065145,-0.018226618,-0.017569926,-0.018722478,-0.019861348
656.7999878,-0.004497615,-0.005900768,-0.009413338,-0.011202267,-0.011646183,-0.012474759,-0.013275445,-0.015523991,-0.014960344,-0.017053086,-0.016884951,-0.017427458,-0.017678749,-0.01842634,-0.018656721,-0.01786481,-0.019208213,-0.019741297
