DOMSTD_EX_200.00,,DOMSTD_EX_205.00,,DOMSTD_EX_210.00,,DOMSTD_EX_215.00,,DOMSTD_EX_220.00,,DOMSTD_EX_225.00,,DOMSTD_EX_230.00,,DOMSTD_EX_235.00,,DOMSTD_EX_240.00,,DOMSTD_EX_245.00,,DOMSTD_EX_250.00,,DOMSTD_EX_255.00,,DOMSTD_EX_260.00,,DOMSTD_EX_265.00,,DOMSTD_EX_270.00,,DOMSTD_EX_275.00,,DOMSTD_EX_280.00,,DOMSTD_EX_285.00,,DOMSTD_EX_290.00,,DOMSTD_EX_295.00,,DOMSTD_EX_300.00,,DOMSTD_EX_305.00,,DOMSTD_EX_310.00,,DOMSTD_EX_315.00,,DOMSTD_EX_320.00,,DOMSTD_EX_325.00,,DOMSTD_EX_330.00,,DOMSTD_EX_335.00,,DOMSTD_EX_340.00,,DOMSTD_EX_345.00,,DOMSTD_EX_350.00,,DOMSTD_EX_355.00,,DOMSTD_EX_360.00,,DOMSTD_EX_365.00,,DOMSTD_EX_370.00,,DOMSTD_EX_375.00,,DOMSTD_EX_380.00,,DOMSTD_EX_385.00,,DOMSTD_EX_390.00,,DOMSTD_EX_395.00,,DOMSTD_EX_400.00,,DOMSTD_EX_405.00,,DOMSTD_EX_410.00,,DOMSTD_EX_415.00,,DOMSTD_EX_420.00,,DOMSTD_EX_425.00,,DOMSTD_EX_430.00,,DOMSTD_EX_435.00,,DOMSTD_EX_440.00,,DOMSTD_EX_445.00,,DOMSTD_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,10.23014545,210,5.070782185,210,5.625092506,210,8.968839645,210,4.039587975,210,3.593108177,210,3.489801168,210,3.192847967,210,3.175221205,210,3.409380198,210,3.260522127,210,3.70447135,210,3.479260445,210,3.355835676,210,3.354204893,210,3.211695671,210,3.336397886,210,3.418895245,210,3.369305134,210,3.248549461,210,3.373488426,210,3.261134624,210,3.310012579,210,3.126668453,210,3.24118042,210,3.30953908,210,3.566483021,210,3.160542965,210,3.419601679,210,3.278461933,210,3.52101016,210,3.304847717,210,3.284297466,210,3.22321105,210,3.355671644,210,3.31446743,210,3.244183779,210,3.296363831,210,3.234788895,210,3.263983011,210,3.260505915,210,3.437227249,210,3.192847967,210,3.361955166,210,3.277853727,210,3.248137712,210,3.249448299,210,3.380912781,210,3.24165988,210,3.299180508,210,3.217269182
212.0299988,8.834596634,212.0299988,4.602622509,212.0299988,15.1101284,212.0299988,15.71201038,212.0299988,2.764276505,212.0299988,3.552504778,212.0299988,3.54360199,212.0299988,3.517575979,212.0299988,3.1222651,212.0299988,3.437299967,212.0299988,3.238646507,212.0299988,3.176239729,212.0299988,3.47448349,212.0299988,3.535030842,212.0299988,3.448749781,212.0299988,3.292523623,212.0299988,3.401415825,212.0299988,3.516617537,212.0299988,3.201252937,212.0299988,3.293517113,212.0299988,3.359161615,212.0299988,3.487552404,212.0299988,3.257120848,212.0299988,3.67406106,212.0299988,3.571062803,212.0299988,3.371979237,212.0299988,3.31004405,212.0299988,3.192847967,212.0299988,3.305866003,212.0299988,3.319508553,212.0299988,3.484665394,212.0299988,3.484805107,212.0299988,3.424133062,212.0299988,3.242196083,212.0299988,3.306358099,212.0299988,3.182058096,212.0299988,3.316097975,212.0299988,3.118207932,212.0299988,3.17620492,212.0299988,3.25449729,212.0299988,3.400043488,212.0299988,3.256529093,212.0299988,3.229260921,212.0299988,3.281601667,212.0299988,3.213307142,212.0299988,3.254979849,212.0299988,3.223379612,212.0299988,3.278920889,212.0299988,3.280351639,212.0299988,3.219675541,212.0299988,3.236329317
214.0599976,1.790323377,214.0599976,3.667231321,214.0599976,13.98906898,214.0599976,22.69212532,214.0599976,5.850190639,214.0599976,3.454847574,214.0599976,3.463782549,214.0599976,3.78012538,214.0599976,3.279500008,214.0599976,3.276753902,214.0599976,3.400108576,214.0599976,3.481762171,214.0599976,3.35860014,214.0599976,3.463876247,214.0599976,3.329604387,214.0599976,3.376610756,214.0599976,3.362417221,214.0599976,3.333353043,214.0599976,3.416340351,214.0599976,3.410512924,214.0599976,3.338893414,214.0599976,3.4071908,214.0599976,3.308582544,214.0599976,3.257983446,214.0599976,3.475855827,214.0599976,3.467888117,214.0599976,3.226858139,214.0599976,3.537454844,214.0599976,3.32616353,214.0599976,3.292253017,214.0599976,3.47351861,214.0599976,3.379225016,214.0599976,3.287135839,214.0599976,3.163127422,214.0599976,3.354611874,214.0599976,3.237842321,214.0599976,3.388807058,214.0599976,3.354014397,214.0599976,3.286524057,214.0599976,3.286104679,214.0599976,3.275389671,214.0599976,3.185675383,214.0599976,3.178389788,214.0599976,3.306457758,214.0599976,3.269501925,214.0599976,3.246533394,214.0599976,3.298751354,214.0599976,3.332959414,214.0599976,3.197336674,214.0599976,3.255494118,214.0599976,3.182884216
215.9299927,10.13729286,215.9299927,6.526181221,215.9299927,11.3728075,215.9299927,27.80898285,215.9299927,10.65868855,215.9299927,3.34474659,215.9299927,3.426889181,215.9299927,3.401029587,215.9299927,3.330345154,215.9299927,3.385427237,215.9299927,3.476259232,215.9299927,3.289309502,215.9299927,3.490251064,215.9299927,3.374086142,215.9299927,3.385680199,215.9299927,3.294366121,215.9299927,3.515384912,215.9299927,3.447138071,215.9299927,3.281077385,215.9299927,3.393750429,215.9299927,3.555788994,215.9299927,3.181958675,215.9299927,3.214016676,215.9299927,3.167395592,215.9299927,3.241368771,215.9299927,3.426199675,215.9299927,3.421347141,215.9299927,3.502757311,215.9299927,3.241033792,215.9299927,3.655041933,215.9299927,3.468998671,215.9299927,3.319148302,215.9299927,3.422703743,215.9299927,3.290901661,215.9299927,3.353444815,215.9299927,3.430446863,215.9299927,3.243056297,215.9299927,3.329278469,215.9299927,3.330717564,215.9299927,3.232245445,215.9299927,3.225355148,215.9299927,3.23677516,215.9299927,3.243600845,215.9299927,3.335971832,215.9299927,3.232973814,215.9299927,3.219276667,215.9299927,3.151856899,215.9299927,3.222835779,215.9299927,3.328293085,215.9299927,3.19733429,215.9299927,3.236847878
217.9600067,1.017358541,217.9600067,9.818498611,217.9600067,5.898292542,217.9600067,13.00170135,217.9600067,19.45416069,217.9600067,4.781939507,217.9600067,3.403648615,217.9600067,3.744971037,217.9600067,3.346473455,217.9600067,3.427639961,217.9600067,3.585484266,217.9600067,3.391991615,217.9600067,3.307167768,217.9600067,3.21611619,217.9600067,3.388017178,217.9600067,3.339665174,217.9600067,3.242917538,217.9600067,3.354121447,217.9600067,3.579838037,217.9600067,3.366859674,217.9600067,3.431753874,217.9600067,3.518753052,217.9600067,3.35060811,217.9600067,3.369823456,217.9600067,3.472448587,217.9600067,3.585981131,217.9600067,3.478802681,217.9600067,3.25565505,217.9600067,3.476558208,217.9600067,3.321047544,217.9600067,3.280390739,217.9600067,3.394609928,217.9600067,3.432084322,217.9600067,3.392592192,217.9600067,3.180722713,217.9600067,3.234461784,217.9600067,3.467601299,217.9600067,3.425241709,217.9600067,3.399512529,217.9600067,3.369485617,217.9600067,3.257674217,217.9600067,3.357064486,217.9600067,3.316912889,217.9600067,3.263297558,217.9600067,3.220634937,217.9600067,3.224057674,217.9600067,3.338037014,217.9600067,3.212842464,217.9600067,3.215581656,217.9600067,3.21905303,217.9600067,3.275693178
220,12.22062683,220,0.406038761,220,6.906555176,220,4.185157776,220,28.69018555,220,8.315590858,220,3.538211346,220,3.140124798,220,3.660615444,220,3.420288086,220,3.283996344,220,3.524688005,220,3.371655703,220,3.548500538,220,3.436560631,220,3.291335821,220,3.388995171,220,3.352833271,220,3.270876884,220,3.293364525,220,3.323436022,220,3.347682714,220,3.285726309,220,3.115591049,220,3.208799124,220,3.429755211,220,3.291493177,220,3.474591017,220,3.5081563,220,3.276866198,220,3.477403641,220,3.328120232,220,3.31855607,220,3.251765013,220,3.205297947,220,3.290628433,220,3.294881582,220,3.239644289,220,3.125156879,220,3.285096169,220,3.276847601,220,3.170767784,220,3.329972744,220,3.26181078,220,3.164965391,220,3.28441143,220,3.264230967,220,3.22284627,220,3.201819658,220,3.232507706,220,3.241199732
222.0299988,1.745669961,222.0299988,7.717735291,222.0299988,4.204993725,222.0299988,5.102611542,222.0299988,37.41444397,222.0299988,21.54291153,222.0299988,3.497094154,222.0299988,3.115000725,222.0299988,3.503557205,222.0299988,3.483965635,222.0299988,3.561352968,222.0299988,3.409330606,222.0299988,3.47539115,222.0299988,3.456975698,222.0299988,3.293463469,222.0299988,3.402719498,222.0299988,3.283047199,222.0299988,3.225573778,222.0299988,3.506983995,222.0299988,3.409755468,222.0299988,3.304228544,222.0299988,3.348936081,222.0299988,3.369748831,222.0299988,3.24329567,222.0299988,3.479673147,222.0299988,3.354254246,222.0299988,3.158962965,222.0299988,3.478989124,222.0299988,3.160444021,222.0299988,3.560469151,222.0299988,3.510326624,222.0299988,3.249753475,222.0299988,3.309559345,222.0299988,3.291520834,222.0299988,3.462218046,222.0299988,3.192847967,222.0299988,3.295601845,222.0299988,3.145527601,222.0299988,3.11928916,222.0299988,3.247928381,222.0299988,3.168138504,222.0299988,3.171052456,222.0299988,3.236641407,222.0299988,3.230961561,222.0299988,3.237345219,222.0299988,3.189054489,222.0299988,3.20805192,222.0299988,3.301753044,222.0299988,3.255854607,222.0299988,3.201434135,222.0299988,3.284687757
224.0599976,-3.980753183,224.0599976,18.48478508,224.0599976,5.552928925,224.0599976,7.857714653,224.0599976,25.6443882,224.0599976,44.28943253,224.0599976,8.841464996,224.0599976,4.015653133,224.0599976,3.661606073,224.0599976,3.513834,224.0599976,3.484184027,224.0599976,3.273803949,224.0599976,3.468111992,224.0599976,3.477137327,224.0599976,3.58592248,224.0599976,3.423341274,224.0599976,3.43083477,224.0599976,3.408623457,224.0599976,3.427241325,224.0599976,3.289986372,224.0599976,3.34189105,224.0599976,3.329509735,224.0599976,3.319083929,224.0599976,3.463052511,224.0599976,3.322650671,224.0599976,3.491953611,224.0599976,3.484278202,224.0599976,3.176923752,224.0599976,3.337090254,224.0599976,3.221082211,224.0599976,3.279814482,224.0599976,3.326175451,224.0599976,3.370110989,224.0599976,3.192847967,224.0599976,3.25611496,224.0599976,3.203777552,224.0599976,3.324615002,224.0599976,3.356509447,224.0599976,3.192847967,224.0599976,3.302769899,224.0599976,3.366724968,224.0599976,3.200137138,224.0599976,3.22956109,224.0599976,3.180159807,224.0599976,3.267485857,224.0599976,3.172768831,224.0599976,3.30615592,224.0599976,3.292396545,224.0599976,3.188388109,224.0599976,3.271964312,224.0599976,3.271573782
225.9299927,-0.454125166,225.9299927,-3.379922152,225.9299927,18.73688889,225.9299927,3.951381445,225.9299927,8.882551193,225.9299927,61.45085526,225.9299927,29.52752304,225.9299927,3.904723167,225.9299927,3.557665586,225.9299927,3.644353151,225.9299927,3.592231035,225.9299927,3.353145599,225.9299927,3.515127897,225.9299927,3.622273207,225.9299927,3.467254162,225.9299927,3.504500866,225.9299927,3.599360228,225.9299927,3.31892252,225.9299927,3.36765337,225.9299927,3.386826754,225.9299927,3.339234352,225.9299927,3.292235136,225.9299927,3.32554841,225.9299927,3.28362608,225.9299927,3.388399124,225.9299927,3.433532715,225.9299927,3.394386292,225.9299927,3.257490158,225.9299927,3.224735737,225.9299927,3.541022301,225.9299927,3.016569138,225.9299927,3.381290913,225.9299927,3.335296869,225.9299927,3.302221298,225.9299927,3.118157864,225.9299927,3.192847967,225.9299927,3.395381689,225.9299927,3.428670406,225.9299927,3.382037878,225.9299927,3.255322695,225.9299927,3.176398277,225.9299927,3.31555891,225.9299927,3.412078857,225.9299927,3.141680956,225.9299927,3.278722048,225.9299927,3.224395037,225.9299927,3.283670425,225.9299927,3.252262831,225.9299927,3.201923609,225.9299927,3.232099295,225.9299927,3.267799139
