DOM11603_EX_200.00,,DOM11603_EX_205.00,,DOM11603_EX_210.00,,DOM11603_EX_215.00,,DOM11603_EX_220.00,,DOM11603_EX_225.00,,DOM11603_EX_230.00,,DOM11603_EX_235.00,,DOM11603_EX_240.00,,DOM11603_EX_245.00,,DOM11603_EX_250.00,,DOM11603_EX_255.00,,DOM11603_EX_260.00,,DOM11603_EX_265.00,,DOM11603_EX_270.00,,DOM11603_EX_275.00,,DOM11603_EX_280.00,,DOM11603_EX_285.00,,DOM11603_EX_290.00,,DOM11603_EX_295.00,,DOM11603_EX_300.00,,DOM11603_EX_305.00,,DOM11603_EX_310.00,,DOM11603_EX_315.00,,DOM11603_EX_320.00,,DOM11603_EX_325.00,,DOM11603_EX_330.00,,DOM11603_EX_335.00,,DOM11603_EX_340.00,,DOM11603_EX_345.00,,DOM11603_EX_350.00,,DOM11603_EX_355.00,,DOM11603_EX_360.00,,DOM11603_EX_365.00,,DOM11603_EX_370.00,,DOM11603_EX_375.00,,DOM11603_EX_380.00,,DOM11603_EX_385.00,,DOM11603_EX_390.00,,DOM11603_EX_395.00,,DOM11603_EX_400.00,,DOM11603_EX_405.00,,DOM11603_EX_410.00,,DOM11603_EX_415.00,,DOM11603_EX_420.00,,DOM11603_EX_425.00,,DOM11603_EX_430.00,,DOM11603_EX_435.00,,DOM11603_EX_440.00,,DOM11603_EX_445.00,,DOM11603_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,-1.474783897,210,1.594153166,210,11.98292542,210,7.043597221,210,2.326729298,210,1.152144194,210,0.913296342,210,0.608563185,210,0.807509959,210,0.908855677,210,0.773998201,210,0.893126726,210,0.841990292,210,0.800485492,210,0.751669586,210,0.779235065,210,0.738767088,210,0.684605479,210,0.833842814,210,0.779115558,210,0.714630127,210,0.657799184,210,0.73441869,210,0.753691733,210,0.730673909,210,0.915084958,210,0.737020433,210,0.797102928,210,0.69936192,210,0.634920597,210,0.908165336,210,0.634920597,210,0.625851452,210,0.634920597,210,0.797199488,210,0.678578734,210,0.718185425,210,0.743514299,210,0.806905925,210,0.691499949,210,0.609605193,210,0.792081416,210,0.65039748,210,0.769037366,210,0.651680112,210,0.658897102,210,0.691988766,210,0.681726635,210,0.721822143,210,0.684571922,210,0.704998016
212.0299988,9.764133453,212.0299988,-4.910366058,212.0299988,22.53507996,212.0299988,16.53470421,212.0299988,2.16163826,212.0299988,0.78575778,212.0299988,1.189212561,212.0299988,0.659736931,212.0299988,0.943806171,212.0299988,0.818083823,212.0299988,0.972048521,212.0299988,0.85739708,212.0299988,0.793709099,212.0299988,0.681434393,212.0299988,0.980522811,212.0299988,0.805627346,212.0299988,0.846313715,212.0299988,0.708627641,212.0299988,0.729098678,212.0299988,0.713253021,212.0299988,0.81219101,212.0299988,0.72422725,212.0299988,0.624211192,212.0299988,0.621920049,212.0299988,0.71999222,212.0299988,0.834307075,212.0299988,0.772832632,212.0299988,0.860617816,212.0299988,0.57011807,212.0299988,0.814464569,212.0299988,0.932978749,212.0299988,0.679705381,212.0299988,0.70256412,212.0299988,0.654988229,212.0299988,0.55711472,212.0299988,0.634920597,212.0299988,0.645093203,212.0299988,0.740934491,212.0299988,0.694657266,212.0299988,0.619044542,212.0299988,0.702932775,212.0299988,0.627534688,212.0299988,0.708305419,212.0299988,0.725017071,212.0299988,0.659459055,212.0299988,0.670656741,212.0299988,0.686998487,212.0299988,0.691710353,212.0299988,0.653339684,212.0299988,0.692533195,212.0299988,0.599758148
214.0599976,2.036462307,214.0599976,1.507901788,214.0599976,17.0004158,214.0599976,22.17848015,214.0599976,5.740481853,214.0599976,1.525965571,214.0599976,1.241649866,214.0599976,0.883386314,214.0599976,0.737688482,214.0599976,0.665793717,214.0599976,0.878975749,214.0599976,0.863216221,214.0599976,0.817397595,214.0599976,0.949785829,214.0599976,0.769513726,214.0599976,0.841128349,214.0599976,0.85361594,214.0599976,0.816606641,214.0599976,0.617945969,214.0599976,0.683095157,214.0599976,0.743677318,214.0599976,0.577602208,214.0599976,0.64554739,214.0599976,0.648023307,214.0599976,0.799991608,214.0599976,0.649779677,214.0599976,1.039707661,214.0599976,0.683501244,214.0599976,0.587349117,214.0599976,0.678802073,214.0599976,0.486301273,214.0599976,0.682285905,214.0599976,0.755176902,214.0599976,0.864644945,214.0599976,0.568294764,214.0599976,0.589740217,214.0599976,0.801427722,214.0599976,0.57758826,214.0599976,0.634920597,214.0599976,0.763989091,214.0599976,0.743507326,214.0599976,0.684696972,214.0599976,0.663629234,214.0599976,0.725420117,214.0599976,0.626714587,214.0599976,0.682287216,214.0599976,0.624525309,214.0599976,0.753034055,214.0599976,0.672791481,214.0599976,0.639338136,214.0599976,0.713724732
215.9299927,3.653788567,215.9299927,-0.220511437,215.9299927,6.542370319,215.9299927,45.04852295,215.9299927,15.8404007,215.9299927,0.833490908,215.9299927,0.857964754,215.9299927,0.685782731,215.9299927,0.852657795,215.9299927,0.797545373,215.9299927,0.812680602,215.9299927,1.174171448,215.9299927,0.728248477,215.9299927,0.803602099,215.9299927,0.652401745,215.9299927,0.791162491,215.9299927,0.821513414,215.9299927,0.729585469,215.9299927,0.807610214,215.9299927,0.713812649,215.9299927,0.729952991,215.9299927,0.732765794,215.9299927,0.666735292,215.9299927,0.760353327,215.9299927,0.534938932,215.9299927,0.693520069,215.9299927,0.348020136,215.9299927,0.537814379,215.9299927,0.715636075,215.9299927,0.767139375,215.9299927,0.442076594,215.9299927,0.772557378,215.9299927,0.749864161,215.9299927,0.574532926,215.9299927,0.709643185,215.9299927,0.758632839,215.9299927,0.687805474,215.9299927,0.644865871,215.9299927,0.643605471,215.9299927,0.658053041,215.9299927,0.68565625,215.9299927,0.723420084,215.9299927,0.750864327,215.9299927,0.747196019,215.9299927,0.671169996,215.9299927,0.650383174,215.9299927,0.645197392,215.9299927,0.698984921,215.9299927,0.644142866,215.9299927,0.630491078,215.9299927,0.697567284
217.9600067,0.634920597,217.9600067,10.36082649,217.9600067,2.644970894,217.9600067,32.34282303,217.9600067,51.48003006,217.9600067,2.298000336,217.9600067,0.954613686,217.9600067,1.262338758,217.9600067,0.668766141,217.9600067,0.666675687,217.9600067,0.777298987,217.9600067,0.807472348,217.9600067,0.945675254,217.9600067,0.751717091,217.9600067,0.781346917,217.9600067,0.652509689,217.9600067,0.743233085,217.9600067,0.762723744,217.9600067,0.774933934,217.9600067,0.787742138,217.9600067,0.813651621,217.9600067,0.713813424,217.9600067,0.81888938,217.9600067,0.594718516,217.9600067,0.716082811,217.9600067,0.679696739,217.9600067,0.818526268,217.9600067,0.666872561,217.9600067,0.731780708,217.9600067,0.705028176,217.9600067,0.559021592,217.9600067,0.729833245,217.9600067,0.711665273,217.9600067,0.694667876,217.9600067,0.869429946,217.9600067,0.634920597,217.9600067,0.594297409,217.9600067,0.691996574,217.9600067,0.651420176,217.9600067,0.759459376,217.9600067,0.677409411,217.9600067,0.592025459,217.9600067,0.679454088,217.9600067,0.589075804,217.9600067,0.655793786,217.9600067,0.658340454,217.9600067,0.660593212,217.9600067,0.624939084,217.9600067,0.662105441,217.9600067,0.75184232,217.9600067,0.64956516
220,7.022429466,220,21.70684052,220,5.444154263,220,12.53690529,220,77.49532318,220,17.86403275,220,1.05838418,220,1.465694427,220,1.204377651,220,0.887558103,220,0.873377144,220,0.888743818,220,0.728547216,220,0.915484548,220,0.854446054,220,0.809750378,220,0.664600074,220,0.64326787,220,0.651681125,220,0.835767269,220,0.617669702,220,0.656426907,220,0.686065733,220,0.686810017,220,0.808113754,220,0.921679497,220,0.718590021,220,0.79590714,220,0.822426438,220,0.663019538,220,0.634920597,220,0.612052977,220,0.725798309,220,0.712864459,220,0.8495996,220,0.668813169,220,0.804256797,220,0.644388974,220,0.798856378,220,0.680212498,220,0.732732058,220,0.584766209,220,0.684935629,220,0.735516608,220,0.634920597,220,0.65373534,220,0.640080333,220,0.726239681,220,0.693829179,220,0.691539049,220,0.742657602
222.0299988,-5.132923603,222.0299988,21.8738575,222.0299988,-0.712334395,222.0299988,5.820105553,222.0299988,72.55937958,222.0299988,42.01960373,222.0299988,1.914689183,222.0299988,1.136337042,222.0299988,0.92866385,222.0299988,0.96972847,222.0299988,0.8925668,222.0299988,0.767171681,222.0299988,0.992873132,222.0299988,1.001733184,222.0299988,0.749905825,222.0299988,0.652838707,222.0299988,0.8352893,222.0299988,0.776104808,222.0299988,0.676262736,222.0299988,0.805984378,222.0299988,0.703670383,222.0299988,0.703823566,222.0299988,0.822297633,222.0299988,0.648187041,222.0299988,0.66636914,222.0299988,0.7918818,222.0299988,0.900177002,222.0299988,0.921914995,222.0299988,0.97724247,222.0299988,0.973061442,222.0299988,0.79672575,222.0299988,0.733638346,222.0299988,0.733832538,222.0299988,0.815563679,222.0299988,0.799577594,222.0299988,0.678375244,222.0299988,0.58288008,222.0299988,0.73903501,222.0299988,0.610184431,222.0299988,0.64270395,222.0299988,0.550184906,222.0299988,0.724642217,222.0299988,0.721231639,222.0299988,0.691191673,222.0299988,0.601826072,222.0299988,0.682004333,222.0299988,0.716133952,222.0299988,0.558501482,222.0299988,0.607773006,222.0299988,0.692312419,222.0299988,0.742399693
224.0599976,-1.514076471,224.0599976,6.846100807,224.0599976,19.83330345,224.0599976,1.357116103,224.0599976,39.31666946,224.0599976,91.9498291,224.0599976,11.72815323,224.0599976,1.021687984,224.0599976,1.196189642,224.0599976,1.011513233,224.0599976,0.890983462,224.0599976,1.037534475,224.0599976,0.810489714,224.0599976,0.702167809,224.0599976,0.829658985,224.0599976,0.795860469,224.0599976,0.753320992,224.0599976,0.695050836,224.0599976,0.763961196,224.0599976,0.736886978,224.0599976,0.760714173,224.0599976,0.550654292,224.0599976,0.795342505,224.0599976,0.714047074,224.0599976,0.746203065,224.0599976,0.829266608,224.0599976,0.669547856,224.0599976,0.634920597,224.0599976,0.764311791,224.0599976,0.981305957,224.0599976,0.634920597,224.0599976,0.71402204,224.0599976,0.991149187,224.0599976,0.806499124,224.0599976,0.610233486,224.0599976,0.581036031,224.0599976,0.716074586,224.0599976,0.625579,224.0599976,0.65984726,224.0599976,0.658154964,224.0599976,0.820361793,224.0599976,0.634920597,224.0599976,0.729949117,224.0599976,0.660272181,224.0599976,0.630869865,224.0599976,0.658598483,224.0599976,0.604050517,224.0599976,0.634920597,224.0599976,0.711465776,224.0599976,0.670073509,224.0599976,0.697749257
225.9299927,11.28076744,225.9299927,10.50924683,225.9299927,28.35703087,225.9299927,7.347883701,225.9299927,19.1049614,225.9299927,138.6916809,225.9299927,62.08774567,225.9299927,1.822422147,225.9299927,0.982977271,225.9299927,0.861544848,225.9299927,0.755151033,225.9299927,1.202361822,225.9299927,0.756427288,225.9299927,0.908333004,225.9299927,0.882447541,225.9299927,0.94291389,225.9299927,0.666376054,225.9299927,0.843486846,225.9299927,0.618829846,225.9299927,0.748761177,225.9299927,0.908993304,225.9299927,0.634920597,225.9299927,0.624683499,225.9299927,0.726674557,225.9299927,0.634920597,225.9299927,0.663989961,225.9299927,0.651319146,225.9299927,0.683909774,225.9299927,0.700054467,225.9299927,0.998250425,225.9299927,0.533034265,225.9299927,0.692415655,225.9299927,0.822145104,225.9299927,0.713843286,225.9299927,0.572458088,225.9299927,0.901096344,225.9299927,0.829014063,225.9299927,0.713897049,225.9299927,0.626831949,225.9299927,0.795813859,225.9299927,0.716686726,225.9299927,0.598352432,225.9299927,0.657389998,225.9299927,0.714150727,225.9299927,0.613929212,225.9299927,0.654636622,225.9299927,0.700876951,225.9299927,0.629934847,225.9299927,0.592700362,225.9299927,0.706728697,225.9299927,0.634920597
