DOM13537_EX_200.00,,DOM13537_EX_205.00,,DOM13537_EX_210.00,,DOM13537_EX_215.00,,DOM13537_EX_220.00,,DOM13537_EX_225.00,,DOM13537_EX_230.00,,DOM13537_EX_235.00,,DOM13537_EX_240.00,,DOM13537_EX_245.00,,DOM13537_EX_250.00,,DOM13537_EX_255.00,,DOM13537_EX_260.00,,DOM13537_EX_265.00,,DOM13537_EX_270.00,,DOM13537_EX_275.00,,DOM13537_EX_280.00,,DOM13537_EX_285.00,,DOM13537_EX_290.00,,DOM13537_EX_295.00,,DOM13537_EX_300.00,,DOM13537_EX_305.00,,DOM13537_EX_310.00,,DOM13537_EX_315.00,,DOM13537_EX_320.00,,DOM13537_EX_325.00,,DOM13537_EX_330.00,,DOM13537_EX_335.00,,DOM13537_EX_340.00,,DOM13537_EX_345.00,,DOM13537_EX_350.00,,DOM13537_EX_355.00,,DOM13537_EX_360.00,,DOM13537_EX_365.00,,DOM13537_EX_370.00,,DOM13537_EX_375.00,,DOM13537_EX_380.00,,DOM13537_EX_385.00,,DOM13537_EX_390.00,,DOM13537_EX_395.00,,DOM13537_EX_400.00,,DOM13537_EX_405.00,,DOM13537_EX_410.00,,DOM13537_EX_415.00,,DOM13537_EX_420.00,,DOM13537_EX_425.00,,DOM13537_EX_430.00,,DOM13537_EX_435.00,,DOM13537_EX_440.00,,DOM13537_EX_445.00,,DOM13537_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,-2.232142925,210,-1.69537425,210,2.543026447,210,-3.652597427,210,-2.560928106,210,-2.105480433,210,-2.388389349,210,-2.0473001,210,-2.232142925,210,-1.925916672,210,-1.92653501,210,-1.874859095,210,-2.050405502,210,-2.030185223,210,-1.955344796,210,-1.935598731,210,-2.110558271,210,-1.971823096,210,-1.987749815,210,-2.140007973,210,-2.27145648,210,-1.941746235,210,-2.127435684,210,-2.103531122,210,-1.913174987,210,-2.052776575,210,-2.45646286,210,-1.905384898,210,-2.144492865,210,-2.10878706,210,-1.973778367,210,-2.083852053,210,-2.084023476,210,-2.073926687,210,-2.205396652,210,-2.30136466,210,-1.910847425,210,-2.03767395,210,-2.108053684,210,-2.07199192,210,-2.240890265,210,-2.155632496,210,-2.201020002,210,-2.23896265,210,-2.154787779,210,-2.167134047,210,-2.184122086,210,-2.232142925,210,-2.193708658,210,-2.199947834,210,-2.195874214
212.0299988,-0.637246609,212.0299988,2.048220634,212.0299988,0.385658264,212.0299988,8.042779922,212.0299988,-3.432211399,212.0299988,-1.375507116,212.0299988,-1.85819602,212.0299988,-1.359700084,212.0299988,-2.089984894,212.0299988,-1.906026006,212.0299988,-1.719668508,212.0299988,-2.137040615,212.0299988,-2.101779222,212.0299988,-1.926718235,212.0299988,-2.125196695,212.0299988,-1.921736836,212.0299988,-2.163090944,212.0299988,-2.204252481,212.0299988,-2.094483137,212.0299988,-2.06333065,212.0299988,-2.010066509,212.0299988,-1.892366409,212.0299988,-1.917233706,212.0299988,-1.907856703,212.0299988,-2.143755198,212.0299988,-2.032827139,212.0299988,-1.941376567,212.0299988,-2.214742184,212.0299988,-1.793892384,212.0299988,-2.093591928,212.0299988,-1.874425173,212.0299988,-2.08012104,212.0299988,-1.985639572,212.0299988,-2.02976346,212.0299988,-1.963119626,212.0299988,-2.267251968,212.0299988,-2.044560909,212.0299988,-2.089821577,212.0299988,-2.186907053,212.0299988,-2.25774622,212.0299988,-1.99126935,212.0299988,-2.155473948,212.0299988,-2.091188669,212.0299988,-2.176607847,212.0299988,-2.202100277,212.0299988,-2.228103399,212.0299988,-2.190567493,212.0299988,-2.221520901,212.0299988,-2.212989807,212.0299988,-2.227616787,212.0299988,-2.232142925
214.0599976,0.202921867,214.0599976,2.029977322,214.0599976,0.087145805,214.0599976,24.03105927,214.0599976,-0.3994205,214.0599976,-1.029306769,214.0599976,-1.786450505,214.0599976,-1.699361086,214.0599976,-1.494459271,214.0599976,-1.880604982,214.0599976,-2.0904634,214.0599976,-2.045181513,214.0599976,-1.859849572,214.0599976,-2.014322519,214.0599976,-1.915660501,214.0599976,-1.93761301,214.0599976,-2.074243546,214.0599976,-2.059727669,214.0599976,-2.060756683,214.0599976,-2.146367788,214.0599976,-2.066848755,214.0599976,-2.063364506,214.0599976,-2.18555665,214.0599976,-1.996994019,214.0599976,-2.020106316,214.0599976,-2.004626513,214.0599976,-1.917328119,214.0599976,-1.744652271,214.0599976,-2.125470638,214.0599976,-1.941525221,214.0599976,-2.296635151,214.0599976,-2.367589235,214.0599976,-2.203705311,214.0599976,-2.169048786,214.0599976,-2.151197433,214.0599976,-2.149230957,214.0599976,-1.998801827,214.0599976,-2.093822241,214.0599976,-2.026040554,214.0599976,-2.2153368,214.0599976,-2.170176268,214.0599976,-2.072794914,214.0599976,-2.255650043,214.0599976,-2.279234886,214.0599976,-2.240705013,214.0599976,-2.172214985,214.0599976,-2.140399694,214.0599976,-2.141146183,214.0599976,-2.251259089,214.0599976,-2.131560087,214.0599976,-2.247435331
215.9299927,2.444396496,215.9299927,1.630991697,215.9299927,2.686510086,215.9299927,22.92331123,215.9299927,15.78587532,215.9299927,-2.6700809,215.9299927,-1.972143769,215.9299927,-1.895133138,215.9299927,-2.048645496,215.9299927,-1.594340801,215.9299927,-2.065979004,215.9299927,-1.843204379,215.9299927,-1.986874104,215.9299927,-2.327147007,215.9299927,-2.12733531,215.9299927,-2.528663397,215.9299927,-1.948606253,215.9299927,-2.02261591,215.9299927,-1.979206085,215.9299927,-2.275017977,215.9299927,-2.306714773,215.9299927,-1.832249641,215.9299927,-1.941883326,215.9299927,-2.260025263,215.9299927,-2.07320261,215.9299927,-2.15207386,215.9299927,-1.979544759,215.9299927,-2.370142937,215.9299927,-1.796101451,215.9299927,-2.171655178,215.9299927,-1.954401493,215.9299927,-1.915998936,215.9299927,-2.125583172,215.9299927,-2.076570272,215.9299927,-2.058821201,215.9299927,-2.055720091,215.9299927,-2.221420765,215.9299927,-2.282957554,215.9299927,-2.095220327,215.9299927,-2.257293224,215.9299927,-2.179764986,215.9299927,-2.193942547,215.9299927,-2.255449295,215.9299927,-2.251871109,215.9299927,-2.166064262,215.9299927,-2.136352062,215.9299927,-2.184820414,215.9299927,-2.19659543,215.9299927,-2.170202494,215.9299927,-2.218624353,215.9299927,-2.232142925
217.9600067,5.448348522,217.9600067,9.944417953,217.9600067,-1.142026544,217.9600067,12.31331253,217.9600067,23.12546349,217.9600067,0.71698451,217.9600067,-2.032776356,217.9600067,-1.866278172,217.9600067,-1.929589391,217.9600067,-1.877103209,217.9600067,-1.918765545,217.9600067,-1.969892025,217.9600067,-2.090934277,217.9600067,-1.761665344,217.9600067,-2.191046953,217.9600067,-1.935194373,217.9600067,-2.001712322,217.9600067,-2.250488758,217.9600067,-2.128707886,217.9600067,-2.11163497,217.9600067,-1.693334579,217.9600067,-2.071398973,217.9600067,-2.302735329,217.9600067,-1.939464092,217.9600067,-2.090001583,217.9600067,-2.18464756,217.9600067,-2.066189289,217.9600067,-1.856793165,217.9600067,-2.093135834,217.9600067,-2.03325367,217.9600067,-2.087757111,217.9600067,-2.074140072,217.9600067,-2.139882565,217.9600067,-2.170422077,217.9600067,-2.232142925,217.9600067,-2.139876127,217.9600067,-2.154990196,217.9600067,-2.232142925,217.9600067,-2.232142925,217.9600067,-2.111367941,217.9600067,-2.18063426,217.9600067,-2.255470037,217.9600067,-2.052119493,217.9600067,-2.127870321,217.9600067,-2.252910137,217.9600067,-2.20410347,217.9600067,-2.168590307,217.9600067,-2.185839415,217.9600067,-2.213628769,217.9600067,-2.190999746,217.9600067,-2.211419344
220,3.13184166,220,2.30872488,220,1.988885403,220,7.145520687,220,44.5316124,220,7.57236433,220,-1.605995893,220,-1.630023479,220,-2.010073185,220,-1.941300869,220,-2.043273687,220,-2.023434162,220,-1.94654119,220,-2.299516678,220,-1.938555241,220,-1.716892481,220,-2.125488758,220,-2.06748414,220,-2.092484713,220,-2.060142994,220,-2.22261858,220,-2.41409564,220,-2.186654806,220,-1.939769745,220,-2.110040665,220,-2.296555281,220,-2.107687473,220,-2.075520515,220,-2.197260857,220,-2.143205166,220,-2.168704271,220,-2.007566929,220,-2.025579691,220,-2.190490484,220,-2.165164471,220,-2.094570875,220,-2.200284958,220,-2.139734745,220,-2.178683281,220,-2.135135651,220,-2.205986738,220,-2.165120363,220,-2.247520685,220,-2.164176702,220,-2.227953672,220,-2.204205751,220,-2.253818035,220,-2.154051781,220,-2.246422052,220,-2.19230175,220,-2.176031113
222.0299988,-6.066498756,222.0299988,-0.235138416,222.0299988,3.173262596,222.0299988,-0.880426288,222.0299988,48.67755508,222.0299988,25.60238266,222.0299988,-1.128243923,222.0299988,-1.564484835,222.0299988,-1.994443893,222.0299988,-1.889894843,222.0299988,-1.736203432,222.0299988,-2.080236435,222.0299988,-2.037199736,222.0299988,-1.719896197,222.0299988,-2.021434784,222.0299988,-1.963033557,222.0299988,-1.873752117,222.0299988,-2.098918438,222.0299988,-1.978854895,222.0299988,-2.098837376,222.0299988,-1.916372061,222.0299988,-2.159396172,222.0299988,-2.150996685,222.0299988,-1.975139618,222.0299988,-2.249499321,222.0299988,-1.884151697,222.0299988,-2.268403769,222.0299988,-2.249817133,222.0299988,-1.920735002,222.0299988,-2.155065775,222.0299988,-2.183938503,222.0299988,-1.821653724,222.0299988,-2.18635869,222.0299988,-2.201158762,222.0299988,-1.913519382,222.0299988,-2.149532318,222.0299988,-2.188080311,222.0299988,-2.182494879,222.0299988,-2.041222095,222.0299988,-2.207682371,222.0299988,-2.189399004,222.0299988,-2.14592123,222.0299988,-2.277253628,222.0299988,-2.21907258,222.0299988,-2.206795931,222.0299988,-2.207949877,222.0299988,-2.232142925,222.0299988,-2.123861551,222.0299988,-2.236829996,222.0299988,-2.164148331,222.0299988,-2.176162481
224.0599976,-3.750745773,224.0599976,2.846577644,224.0599976,1.849489689,224.0599976,-0.881886482,224.0599976,24.75014305,224.0599976,55.99148178,224.0599976,4.2542696,224.0599976,-1.526447415,224.0599976,-1.763529778,224.0599976,-2.068590164,224.0599976,-1.995353222,224.0599976,-2.155333519,224.0599976,-2.057702303,224.0599976,-2.057329416,224.0599976,-2.086753368,224.0599976,-2.191992044,224.0599976,-2.177696228,224.0599976,-2.014189005,224.0599976,-2.213463306,224.0599976,-2.054933786,224.0599976,-1.945656538,224.0599976,-2.022429466,224.0599976,-2.164122581,224.0599976,-2.134927511,224.0599976,-1.935453653,224.0599976,-2.263801098,224.0599976,-1.993759513,224.0599976,-2.163527489,224.0599976,-2.038436651,224.0599976,-1.641967058,224.0599976,-2.216461658,224.0599976,-2.116625071,224.0599976,-2.260211706,224.0599976,-2.057484865,224.0599976,-2.176941633,224.0599976,-2.208217382,224.0599976,-2.039388418,224.0599976,-2.140886307,224.0599976,-2.103211641,224.0599976,-2.065164566,224.0599976,-2.083471298,224.0599976,-2.121455193,224.0599976,-2.172097683,224.0599976,-2.160921574,224.0599976,-2.223789454,224.0599976,-2.184376717,224.0599976,-2.17912817,224.0599976,-2.147672415,224.0599976,-2.222895861,224.0599976,-2.123069763,224.0599976,-2.180530787
225.9299927,-2.232142925,225.9299927,2.402254581,225.9299927,6.479978085,225.9299927,0.874324322,225.9299927,8.592170715,225.9299927,80.03420258,225.9299927,41.20763397,225.9299927,-0.863950491,225.9299927,-1.755507946,225.9299927,-1.765444279,225.9299927,-1.943198204,225.9299927,-1.846205711,225.9299927,-1.938419819,225.9299927,-2.245678663,225.9299927,-2.095632792,225.9299927,-1.951865435,225.9299927,-1.979984522,225.9299927,-2.051177025,225.9299927,-2.267769098,225.9299927,-2.076471329,225.9299927,-1.99409759,225.9299927,-2.087512255,225.9299927,-1.934169173,225.9299927,-2.073171854,225.9299927,-1.943849444,225.9299927,-1.996952057,225.9299927,-1.85060215,225.9299927,-2.02632165,225.9299927,-2.077633858,225.9299927,-2.047944069,225.9299927,-1.913940191,225.9299927,-2.097054243,225.9299927,-2.19624114,225.9299927,-2.093755245,225.9299927,-2.069921494,225.9299927,-2.071041822,225.9299927,-2.3093009,225.9299927,-1.939181089,225.9299927,-2.14325881,225.9299927,-2.207213163,225.9299927,-2.162683964,225.9299927,-2.216864824,225.9299927,-2.082448959,225.9299927,-2.204751492,225.9299927,-2.167822838,225.9299927,-2.190980911,225.9299927,-2.200311899,225.9299927,-2.179322004,225.9299927,-2.16575408,225.9299927,-2.250338316,225.9299927,-2.257991314
