Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
900,0.8232494593,900,-0.0008377415361,900,0.02785127237,900,0.009133271873,900,-0.01890774816,900,0.006141094491,900,-0.009426155128,900,0.0009627040708,900,0.01757011935,900,-0.01757688634,900,0.00460487511,900,-0.005137420259,900,0.001244099694,900,0.01802036166,900,0.02409677766,900,0.02063088492,900,-0.008548744023,900,0.008103538305,900,-0.001899854862,
899.2000122,0.8224516511,899.2000122,-0.003009303473,899.2000122,0.0008934406796,899.2000122,-0.01578921638,899.2000122,0.004137116484,899.2000122,-0.007669607177,899.2000122,-0.00485941302,899.2000122,-0.004813436884,899.2000122,-0.01400097273,899.2000122,0.01573936641,899.2000122,0.004946997855,899.2000122,0.01982947998,899.2000122,-0.0006940174499,899.2000122,-0.02130508423,899.2000122,0.02729316428,899.2000122,-0.00236810348,899.2000122,0.02014051005,899.2000122,-0.01690367423,899.2000122,0.01059489697,
898.4000244,0.810675323,898.4000244,0.02286697365,898.4000244,0.02785135433,898.4000244,0.01454956457,898.4000244,0.008429425769,898.4000244,0.01299819537,898.4000244,0.02089098841,898.4000244,0.02845020033,898.4000244,0.01846712641,898.4000244,0.03026472218,898.4000244,0.03702769056,898.4000244,0.03522161022,898.4000244,0.04979010299,898.4000244,0.0192944333,898.4000244,0.0424333252,898.4000244,0.01691929996,898.4000244,0.01377313398,898.4000244,0.02649154328,898.4000244,0.02969092131,
897.5999756,0.8479933739,897.5999756,-0.01027242187,897.5999756,-0.02431469597,897.5999756,-0.01076668501,897.5999756,-0.01322532911,897.5999756,-0.01648643613,897.5999756,-0.0156332273,897.5999756,-0.01995224133,897.5999756,-0.004308657255,897.5999756,-0.01841750741,897.5999756,-0.005139466841,897.5999756,-0.0165073704,897.5999756,-0.02548344247,897.5999756,0.008566217497,897.5999756,-0.03761270642,897.5999756,-0.0210287571,897.5999756,-0.00552884629,897.5999756,-0.01948317885,897.5999756,-0.03108092025,
896.7999878,0.8303667903,896.7999878,-0.01006653626,896.7999878,-0.005445977673,896.7999878,-0.02026290633,896.7999878,0.01532617863,896.7999878,-0.008719780482,896.7999878,0.02943607792,896.7999878,0.006043490954,896.7999878,0.01587899029,896.7999878,0.02202006802,896.7999878,-0.0003277479846,896.7999878,0.01505657658,896.7999878,-0.009735529311,896.7999878,-0.01106026769,896.7999878,-0.006633000448,896.7999878,0.02792171389,896.7999878,0.00186462875,896.7999878,0.01221784856,896.7999878,0.001875131857,
896,0.8311958313,896,0.004383104853,896,0.02169843763,896,-0.01066495758,896,0.0277996622,896,-0.01908149198,896,0.0234167967,896,0.0004806836077,896,0.02273114212,896,0.002184852026,896,0.005139743909,896,0.00876744464,896,-0.009801234119,896,0.0268777106,896,0.006266662385,896,0.01674659923,896,0.01074293256,896,-0.007074784022,896,-0.01062110718,
895.2000122,0.8483797908,895.2000122,-0.01412657928,895.2000122,-0.02781236731,895.2000122,-0.01749136299,895.2000122,-0.002117891097,895.2000122,0.004382817075,895.2000122,0.0003961841867,895.2000122,-0.02611326985,895.2000122,-0.01104790252,895.2000122,-0.01298948564,895.2000122,-0.008984121494,895.2000122,-0.0116525339,895.2000122,-0.02740212902,895.2000122,-0.0238348376,895.2000122,-0.004310143646,895.2000122,-0.01304445229,895.2000122,-0.02920667455,895.2000122,-0.004387899302,895.2000122,-0.02292602882,
894.4000244,0.8381769657,894.4000244,0.002892791992,894.4000244,0.0006167826941,894.4000244,0.01698737219,894.4000244,-0.0009943833575,894.4000244,0.01521761529,894.4000244,-0.01930177025,894.4000244,-0.006917568855,894.4000244,-0.01329733711,894.4000244,0.00565972086,894.4000244,0.01787535287,894.4000244,0.003688605968,894.4000244,0.002426482737,894.4000244,-0.01097329892,894.4000244,0.001578959869,894.4000244,0.01431096811,894.4000244,0.002886902774,894.4000244,-0.007145629264,894.4000244,-0.001890370389,
893.5999756,0.830847919,893.5999756,0.01768849418,893.5999756,-0.005106619094,893.5999756,0.01447250694,893.5999756,0.006812418345,893.5999756,0.0003261044039,893.5999756,0.01718543097,893.5999756,-0.004899190739,893.5999756,0.004857201129,893.5999756,-0.01058569085,893.5999756,0.01479297969,893.5999756,0.001661533024,893.5999756,0.008692936972,893.5999756,0.004247441422,893.5999756,0.0003636688634,893.5999756,0.001906980528,893.5999756,-0.0005760465283,893.5999756,0.01856405102,893.5999756,0.01758645475,
892.7999878,0.8324840665,892.7999878,0.001334866043,892.7999878,0.007916905917,892.7999878,-0.003209824907,892.7999878,0.004238971975,892.7999878,0.00826497376,892.7999878,0.003408701159,892.7999878,0.005666933022,892.7999878,0.01321296208,892.7999878,0.01849130169,892.7999878,0.0006911095697,892.7999878,-0.004116950557,892.7999878,0.01257937402,892.7999878,-0.003578037256,892.7999878,0.001392435748,892.7999878,0.009473850019,892.7999878,0.01133210119,892.7999878,0.01122052036,892.7999878,-0.003017375479,
892,0.8468075395,892,-0.0138267884,892,-0.00464208331,892,0.004443956539,892,-0.01003476698,892,-0.01250086632,892,-0.01416065637,892,-0.009994850494,892,-0.001907122787,892,-0.01331536192,892,-0.01223407779,892,-0.007826194167,892,-0.003837827593,892,-0.001948460005,892,-0.002160959644,892,-0.02724607475,892,-0.02308806218,892,-0.0009774406208,892,-0.001198418438,
891.2000122,0.8408029079,891.2000122,-0.0006206642138,891.2000122,9.998311725E-5,891.2000122,-0.0111308191,891.2000122,-0.01303169038,891.2000122,0.01156795025,891.2000122,0.01057654154,891.2000122,0.0004220686387,891.2000122,0.01546017174,891.2000122,-0.002286534989,891.2000122,0.001395733794,891.2000122,0.001125555485,891.2000122,-0.01197060104,891.2000122,-0.01243219711,891.2000122,0.01072616316,891.2000122,0.008605425246,891.2000122,0.005822742824,891.2000122,-0.009461159818,891.2000122,-0.005196714308,
890.4000244,0.8374079466,890.4000244,0.01286930684,890.4000244,-0.004404504318,890.4000244,0.01108212024,890.4000244,0.01109513268,890.4000244,-0.004645566456,890.4000244,-0.006967194844,890.4000244,-0.001434196951,890.4000244,-0.0006332266494,890.4000244,0.002494012471,890.4000244,-2.712764763E-5,890.4000244,0.008390655741,890.4000244,0.01092950907,890.4000244,0.006411312614,890.4000244,-0.003722606692,890.4000244,0.01170709077,890.4000244,-0.003387394827,890.4000244,0.002210010774,890.4000244,-0.009994850494,
889.5999756,0.8440154195,889.5999756,-0.004094333854,889.5999756,0.004230633378,889.5999756,-0.002638447098,889.5999756,-0.00787536148,889.5999756,0.002194114029,889.5999756,-0.009026412852,889.5999756,-0.006126044318,889.5999756,0.003218129743,889.5999756,-0.0008226530044,889.5999756,-0.007667165715,889.5999756,-0.002262432361,889.5999756,-0.006966073997,889.5999756,-0.0273404438,889.5999756,0.001723122317,889.5999756,-0.002581478795,889.5999756,0.0003524769272,889.5999756,0.004854164552,889.5999756,-0.006680365186,
888.7999878,0.8403161764,888.7999878,-0.008530570194,888.7999878,0.006720316131,888.7999878,0.003191608936,888.7999878,0.002089329995,888.7999878,-0.002263410948,888.7999878,0.010915705,888.7999878,0.002202413743,888.7999878,-0.006130638532,888.7999878,-0.003492895281,888.7999878,-0.005004887469,888.7999878,-0.004562580492,888.7999878,0.004180187359,888.7999878,-0.01356713567,888.7999878,-0.0002311519493,888.7999878,-0.005424554925,888.7999878,0.01187724061,888.7999878,-0.008907387033,888.7999878,0.008784376085,
888,0.8407071829,888,0.005071173422,888,0.002547960496,888,0.01663200371,888,0.002905196277,888,0.004250212107,888,-0.01223860867,888,0.007482753601,888,0.005064233206,888,-0.001316684997,888,0.005650909152,888,-0.004052944016,888,0.005501032807,888,0.0006188824191,888,-0.0008918906096,888,-0.001525469939,888,-0.005220603198,888,0.001640563481,888,0.005088275764,
887.2000122,0.8442873955,887.2000122,-0.01847427152,887.2000122,-0.002085432177,887.2000122,0.0002344089153,887.2000122,-0.001330053201,887.2000122,0.0007420335896,887.2000122,-0.0001213882279,887.2000122,0.006454845425,887.2000122,-0.01007685531,887.2000122,-0.001805206295,887.2000122,0.006130724214,887.2000122,-0.0002963967272,887.2000122,0.005955487955,887.2000122,0.004462289624,887.2000122,-0.008367584087,887.2000122,-0.01427624747,887.2000122,0.006780208088,887.2000122,-0.001807423192,887.2000122,0.001681178226,
886.4000244,0.8440707922,886.4000244,0.009144904092,886.4000244,-0.008787009865,886.4000244,-0.003435319988,886.4000244,0.002533196937,886.4000244,0.007446043193,886.4000244,-0.009321681224,886.4000244,-0.01531673223,886.4000244,-0.002529753372,886.4000244,-0.002525172429,886.4000244,0.005528193433,886.4000244,0.00211146567,886.4000244,0.009457023814,886.4000244,-0.00300400774,886.4000244,-0.005299730226,886.4000244,0.006643740926,886.4000244,-0.005055244546,886.4000244,-0.002095479285,886.4000244,-0.01053480897,
885.5999756,0.8407947421,885.5999756,0.004503090866,885.5999756,0.00669179298,885.5999756,0.003996592015,885.5999756,-0.007088994607,885.5999756,-0.01375647262,885.5999756,0.005681724753,885.5999756,0.004305293784,885.5999756,0.001811103546,885.5999756,0.02023067512,885.5999756,-0.00660118321,885.5999756,0.004596084822,885.5999756,0.0105639426,885.5999756,-0.003363455879,885.5999756,-0.0007060609059,885.5999756,0.004817099776,885.5999756,-0.0004497169866,885.5999756,-0.002890005475,885.5999756,-0.00517839985,
884.7999878,0.8382110596,884.7999878,0.008391631767,884.7999878,-0.0007233243086,884.7999878,-0.006147228647,884.7999878,0.001304461388,884.7999878,0.006739744451,884.7999878,0.009374013171,884.7999878,0.001257754979,884.7999878,0.001565086655,884.7999878,0.009839266539,884.7999878,0.01372367796,884.7999878,-0.003755867481,884.7999878,0.01547192037,884.7999878,0.01685215533,884.7999878,0.008986258879,884.7999878,-0.003597754054,884.7999878,0.005102209747,884.7999878,0.002638374688,884.7999878,-0.003269999288,
884,0.8433563709,884,0.004326392431,884,-0.004846665077,884,0.005446088035,884,-0.01522521302,884,0.00367208058,884,0.006039816421,884,-0.009027528577,884,0.003916943446,884,-0.0001281683944,884,-0.001561891288,884,0.008925506845,884,-0.0001768169313,884,0.006279005669,884,-0.0008474041242,884,-0.003174518002,884,0.001763900742,884,0.0008688768721,884,-0.002011849778,
883.2000122,0.8439052105,883.2000122,0.002973087132,883.2000122,0.001944213989,883.2000122,0.001581973629,883.2000122,0.006362871267,883.2000122,-0.00359539222,883.2000122,-0.005176353734,883.2000122,0.006452244241,883.2000122,0.008191554807,883.2000122,-0.002534488682,883.2000122,0.005243537482,883.2000122,0.003656417597,883.2000122,0.004594331607,883.2000122,0.00506494008,883.2000122,0.007631866727,883.2000122,-0.00542562874,883.2000122,0.0036325322,883.2000122,0.01122848969,883.2000122,-0.006669454742,
882.4000244,0.8451838493,882.4000244,0.0001767853682,882.4000244,-0.005655853543,882.4000244,0.002899489366,882.4000244,-0.003891449887,882.4000244,-0.006352683995,882.4000244,0.002343972214,882.4000244,-0.004185357131,882.4000244,-0.002331492258,882.4000244,-0.001799844205,882.4000244,-0.002445641207,882.4000244,-0.0001154360725,882.4000244,0.00305436179,882.4000244,0.007523523644,882.4000244,0.0009709282313,882.4000244,-0.002463607816,882.4000244,-0.002363057341,882.4000244,-0.003949272446,882.4000244,-0.007293750998,
881.5999756,0.8478386998,881.5999756,-0.004840060603,881.5999756,-0.002474263776,881.5999756,0.01133133098,881.5999756,-0.01276357006,881.5999756,-0.00389042357,881.5999756,-0.005308271386,881.5999756,-0.004485009704,881.5999756,-0.003566021798,881.5999756,-0.004148950335,881.5999756,0.009163383394,881.5999756,-0.004482345656,881.5999756,-0.001885215635,881.5999756,-0.01248969883,881.5999756,-0.004885419738,881.5999756,-0.008590164594,881.5999756,-0.001386411604,881.5999756,-0.0007414139691,881.5999756,-0.007610497531,
880.7999878,0.8422954082,880.7999878,0.005735860206,880.7999878,0.002665669424,880.7999878,0.006190718617,880.7999878,-0.007414084859,880.7999878,0.002267384436,880.7999878,0.003485412337,880.7999878,0.002836299827,880.7999878,0.005037808325,880.7999878,0.005689251702,880.7999878,0.0008134513046,880.7999878,0.003871966386,880.7999878,0.005092754494,880.7999878,0.002311180811,880.7999878,0.01089983154,880.7999878,-0.002052610274,880.7999878,0.006257313304,880.7999878,-0.0004640944535,880.7999878,-0.005810307339,
880,0.8482289314,880,-0.005708945449,880,-0.007460346445,880,0.001471492928,880,0.002819468267,880,-0.007501005661,880,-0.007628302556,880,-0.004510065541,880,0.004252224695,880,-0.003271848895,880,-0.008523564786,880,-0.004419571254,880,0.002672753762,880,-0.001732298289,880,-0.0003447160125,880,-0.004071972799,880,-0.004915008321,880,-0.002787187696,880,-0.00418469077,
879.2000122,0.8554740548,879.2000122,-0.01069839764,879.2000122,-0.01328809839,879.2000122,-0.01303128898,879.2000122,-0.01321372762,879.2000122,-0.00298704044,879.2000122,-0.006264563184,879.2000122,-0.01213017665,879.2000122,-0.01566164196,879.2000122,-0.01466853544,879.2000122,-0.01757345721,879.2000122,-0.009210998192,879.2000122,-0.003906175727,879.2000122,-0.002788165119,879.2000122,-0.005837125704,879.2000122,-0.008230801672,879.2000122,-0.007736846339,879.2000122,-0.01343705133,879.2000122,-0.009302982129,
878.4000244,0.840464592,878.4000244,0.01134615764,878.4000244,0.0139907971,878.4000244,0.00502649555,878.4000244,0.0004759671574,878.4000244,0.01511175931,878.4000244,0.006075384561,878.4000244,0.01527003013,878.4000244,0.0113728093,878.4000244,0.005337266717,878.4000244,0.007108524907,878.4000244,0.00859705545,878.4000244,-0.0007358837756,878.4000244,0.006587231997,878.4000244,0.01439875364,878.4000244,0.004540939815,878.4000244,0.005135212559,878.4000244,0.01039886661,878.4000244,0.001723901951,
877.5999756,0.8441634178,877.5999756,0.007562163752,877.5999756,-0.0004583538685,877.5999756,0.003302762751,877.5999756,0.004933383316,877.5999756,-0.002552039921,877.5999756,0.00226756651,877.5999756,0.003531654365,877.5999756,0.002507915488,877.5999756,0.007634053007,877.5999756,0.001213441719,877.5999756,-0.001620695461,877.5999756,-0.002977785189,877.5999756,0.002463890938,877.5999756,-0.0007148477598,877.5999756,0.003700771835,877.5999756,0.001373270992,877.5999756,0.001636847737,877.5999756,-0.00144766469,
876.7999878,0.8509071469,876.7999878,-0.006480113603,876.7999878,-0.008325584233,876.7999878,0.00330349314,876.7999878,-0.002019476611,876.7999878,-0.007185656112,876.7999878,-0.006069072522,876.7999878,0.002285547787,876.7999878,-0.0003699082299,876.7999878,-0.001459583989,876.7999878,-0.007550209295,876.7999878,-0.006004382856,876.7999878,-0.003789176699,876.7999878,-0.007317270618,876.7999878,-0.001442349865,876.7999878,-0.007674439345,876.7999878,-0.006477665622,876.7999878,-0.003496849909,876.7999878,-0.01286098734,
876,0.8415198326,876,0.001551681431,876,0.00685717538,876,0.00987064559,876,0.007442040369,876,-0.000863266876,876,0.004870446865,876,0.01331104245,876,0.004221144598,876,0.005547988228,876,0.008498792537,876,0.002804096323,876,0.004657384939,876,0.006990578957,876,0.01275599748,876,0.01037948579,876,0.005088301841,876,0.001428664196,876,0.009668880142,
875.2000122,0.8471272588,875.2000122,0.006119067781,875.2000122,0.0003648347338,875.2000122,-0.009681965224,875.2000122,0.00151804043,875.2000122,0.002551814076,875.2000122,-0.0005064483266,875.2000122,0.001273669302,875.2000122,0.002216021065,875.2000122,-0.005967157893,875.2000122,-0.001084509422,875.2000122,0.0008759579505,875.2000122,-0.004286922049,875.2000122,0.00640529627,875.2000122,0.006803662051,875.2000122,-0.009985894896,875.2000122,0.004267073236,875.2000122,-0.001720592612,875.2000122,-0.00190006115,
874.4000244,0.8428294063,874.4000244,0.007541697472,874.4000244,0.002996467054,874.4000244,0.003248016816,874.4000244,-0.006528005004,874.4000244,0.005517129786,874.4000244,0.004995804746,874.4000244,-0.005051304121,874.4000244,0.002990706591,874.4000244,0.007503691129,874.4000244,0.001294906833,874.4000244,0.008750856854,874.4000244,0.005289836321,874.4000244,-0.004353302997,874.4000244,0.01348257065,874.4000244,0.003860892495,874.4000244,0.009191673249,874.4000244,0.002358807484,874.4000244,0.003938989714,
873.5999756,0.8474302888,873.5999756,-0.006006272044,873.5999756,0.002499922412,873.5999756,-0.0002326007816,873.5999756,-0.003939678892,873.5999756,0.0005298205069,873.5999756,0.005074447021,873.5999756,-0.01073481608,873.5999756,-0.0002028985909,873.5999756,0.001003411133,873.5999756,-0.008899779059,873.5999756,0.001903782482,873.5999756,-0.005704346579,873.5999756,0.001731074881,873.5999756,-0.004162847064,873.5999756,-0.0002446052677,873.5999756,-0.0002555746178,873.5999756,-0.0007257535472,873.5999756,-0.0003617351467,
872.7999878,0.8403970599,872.7999878,0.005042365286,872.7999878,0.006081422325,872.7999878,0.0006687090499,872.7999878,0.006787044462,872.7999878,0.006543501746,872.7999878,0.0001770443341,872.7999878,0.00525472546,872.7999878,0.004850395489,872.7999878,0.004814063665,872.7999878,0.006352600642,872.7999878,0.007080502342,872.7999878,0.007760395762,872.7999878,0.007630549371,872.7999878,0.008184828795,872.7999878,0.007245058659,872.7999878,0.001980982488,872.7999878,0.006050709635,872.7999878,0.005474084057,
872,0.8406577706,872,0.004834008869,872,0.009108977392,872,0.009273935109,872,0.007487230934,872,0.006113134325,872,0.01392300613,872,0.007724979427,872,0.01020475291,872,0.001070382539,872,0.004965064116,872,0.001279900316,872,0.005983097013,872,0.003393830033,872,0.00823539868,872,0.008142915554,872,0.005417045206,872,0.008009948768,872,0.01070743147,
871.2000122,0.8505321145,871.2000122,-0.006704172585,871.2000122,-0.004186280072,871.2000122,-0.004964710213,871.2000122,0.002857535845,871.2000122,-0.005628410727,871.2000122,-0.00772418268,871.2000122,-0.008726478554,871.2000122,-0.006156671327,871.2000122,-0.001545022358,871.2000122,-0.0008589783101,871.2000122,-0.003378610592,871.2000122,-0.0001082416275,871.2000122,-0.000309951487,871.2000122,-0.001806649845,871.2000122,-0.002979122102,871.2000122,-0.003492433112,871.2000122,-0.004474710673,871.2000122,-0.0009015519754,
870.4000244,0.8501670361,870.4000244,-0.005438410677,870.4000244,-0.003685801523,870.4000244,-0.002253779909,870.4000244,-0.003373113694,870.4000244,0.001311809174,870.4000244,0.00188742904,870.4000244,-0.001742044115,870.4000244,-0.002660624916,870.4000244,0.0003610262938,870.4000244,-0.003008635016,870.4000244,-0.004057867918,870.4000244,-0.005043167621,870.4000244,-0.002889234107,870.4000244,-0.005830587354,870.4000244,-0.003074594773,870.4000244,-0.001481925487,870.4000244,-0.00732587371,870.4000244,-0.002287873998,
869.5999756,0.842546463,869.5999756,0.004186485894,869.5999756,0.008543459699,869.5999756,0.003584400285,869.5999756,0.004715815652,869.5999756,0.004671802279,869.5999756,0.006173861679,869.5999756,0.004730941262,869.5999756,0.007451151963,869.5999756,0.004004560411,869.5999756,0.004772657529,869.5999756,0.00629691733,869.5999756,0.001901156618,869.5999756,0.004502855707,869.5999756,0.005985511467,869.5999756,0.009456044994,869.5999756,0.005182049703,869.5999756,0.01076599211,869.5999756,0.003883928526,
868.7999878,0.8461213112,868.7999878,0.002469071653,868.7999878,-5.984423478E-5,868.7999878,0.003440218978,868.7999878,-0.003966612741,868.7999878,0.00514558563,868.7999878,0.001663585776,868.7999878,-0.000278236781,868.7999878,0.002777157817,868.7999878,0.001127839321,868.7999878,0.001962103648,868.7999878,-0.004722698592,868.7999878,0.001620192546,868.7999878,0.00180460501,868.7999878,-0.0001988622389,868.7999878,0.002462146804,868.7999878,-0.0007279242855,868.7999878,0.001402537804,868.7999878,-0.00175230531,
