Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.6561927199,892.7999878,0.01556809805,892.7999878,0.01951179467,892.7999878,0.01753022894,892.7999878,0.007647199556,892.7999878,0.01343098469,892.7999878,0.01341448538,892.7999878,0.01723859459,892.7999878,0.00723682018,892.7999878,-0.009484359995,892.7999878,0.002719117794,892.7999878,0.01003915071,892.7999878,0.008834673092,892.7999878,0.01713698544,892.7999878,0.009032641537,892.7999878,0.01437962148,892.7999878,0.009329630993,892.7999878,0.02382777631,892.7999878,0.006992525421,892.7999878,0.01825042255,892.7999878,0.005253939424,892.7999878,0.01091376785,892.7999878,0.01559216622,892.7999878,0.003872828325,892.7999878,-0.001352452906,892.7999878,0.008397359401,892.7999878,0.006270076614,892.7999878,0.009369542822,892.7999878,0.01718028635,
892,0.6566011906,892,0.003467485774,892,0.009021461941,892,0.0131727485,892,0.009192968719,892,-0.00528162485,892,0.01604516804,892,0.001150678843,892,0.01401945576,892,0.006857938133,892,0.01057752315,892,0.004295097664,892,0.02396638691,892,0.01317733806,892,0.0009739376837,892,0.006721367594,892,0.01606558263,892,-0.001048099599,892,0.01882083714,892,0.004362291191,892,0.01219372731,892,0.01208527852,892,0.028112147,892,0.009940004908,892,0.01127014402,892,0.01017819904,892,0.01134063024,892,0.01716714539,892,0.0002952780633,
891.2000122,0.6725003719,891.2000122,-0.003254275536,891.2000122,-0.002080691978,891.2000122,0.00238985871,891.2000122,-0.003129236633,891.2000122,-0.008497775532,891.2000122,-0.004831817467,891.2000122,-0.009295583703,891.2000122,-0.01253964845,891.2000122,-0.003138283035,891.2000122,-0.007428945974,891.2000122,-0.01778431237,891.2000122,0.0008268337115,891.2000122,-0.0139405122,891.2000122,-0.009359785356,891.2000122,0.002244954463,891.2000122,-0.0009611171554,891.2000122,0.0006716646021,891.2000122,0.00403387472,891.2000122,0.005945358425,891.2000122,-0.007466147654,891.2000122,0.008456242271,891.2000122,-0.02001829818,891.2000122,0.003520093393,891.2000122,-0.00275740237,891.2000122,0.002916767029,891.2000122,-0.008125633001,891.2000122,-0.006397579331,891.2000122,0.003590768902,
890.4000244,0.671936214,890.4000244,-4.970077498E-6,890.4000244,-0.01342128962,890.4000244,-0.004987128079,890.4000244,0.009323759936,890.4000244,-0.005323204678,890.4000244,0.001343201147,890.4000244,-0.0009837942198,890.4000244,-0.00966986455,890.4000244,0.00613762904,890.4000244,0.006937996484,890.4000244,0.001925908844,890.4000244,0.001856205752,890.4000244,-0.002714804374,890.4000244,0.007651125081,890.4000244,-0.002403167076,890.4000244,-0.001085645519,890.4000244,-0.003379997564,890.4000244,0.002950203838,890.4000244,-0.002111038892,890.4000244,-0.0006920532905,890.4000244,0.007416050415,890.4000244,0.01611517183,890.4000244,0.006620321888,890.4000244,-0.004453137517,890.4000244,0.002245318843,890.4000244,0.001809647889,890.4000244,-0.0114878919,890.4000244,-0.0006442378508,
889.5999756,0.671310544,889.5999756,-0.001119728317,889.5999756,-0.007688986603,889.5999756,0.002906812122,889.5999756,-0.002380100545,889.5999756,-0.001306619961,889.5999756,0.004318862688,889.5999756,0.0009598243632,889.5999756,0.003138806205,889.5999756,0.006403142121,889.5999756,-0.004969367757,889.5999756,0.0007252051728,889.5999756,0.004900160246,889.5999756,0.006344458088,889.5999756,0.0014755968,889.5999756,-0.002909599338,889.5999756,0.0003338242823,889.5999756,-0.006583335809,889.5999756,-0.007801736239,889.5999756,0.001937297406,889.5999756,-0.004820707254,889.5999756,-0.01032753102,889.5999756,0.00615096651,889.5999756,-0.001515409793,889.5999756,0.009006132372,889.5999756,0.006410392933,889.5999756,0.00714149652,889.5999756,-0.0005005014245,889.5999756,-0.002906410955,
888.7999878,0.676143527,888.7999878,-0.00328032719,888.7999878,0.004069357179,888.7999878,0.002367604524,888.7999878,0.007224555127,888.7999878,-0.001850883476,888.7999878,-0.008318778127,888.7999878,0.007788936608,888.7999878,-0.002546378179,888.7999878,-0.002550958889,888.7999878,-0.005777867977,888.7999878,-0.009355629794,888.7999878,-0.006913288496,888.7999878,0.003682836425,888.7999878,0.002912545344,888.7999878,-0.00347533077,888.7999878,0.001670757774,888.7999878,0.004817623179,888.7999878,0.007201130502,888.7999878,-0.005344990641,888.7999878,-0.003331141314,888.7999878,0.0009094973793,888.7999878,0.003692574101,888.7999878,0.0005462266854,888.7999878,-0.005280141719,888.7999878,-0.001103926683,888.7999878,-0.007943077013,888.7999878,-0.001355601125,888.7999878,-0.01151970681,
888,0.6804897785,888,-0.006476288196,888,0.008899824694,888,-0.01154647674,888,-0.007761715446,888,0.001236129901,888,-0.002051579766,888,-0.003517905483,888,-0.006023632828,888,-0.005774394143,888,0.001184836496,888,-0.002089038957,888,-0.009140843526,888,0.0005519806291,888,-0.01233735122,888,-0.01603357308,888,-0.008576763794,888,-0.004444016144,888,0.006284941453,888,-0.0003281100944,888,-0.007522784173,888,-0.01465562172,888,-0.004836630542,888,-0.005488768686,888,-0.01501356065,888,-0.003007658059,888,-0.006934026722,888,-0.01196234114,888,-0.002115624258,
887.2000122,0.6788622737,887.2000122,0.00423688069,887.2000122,0.005688150413,887.2000122,-0.005325148348,887.2000122,-0.003270975547,887.2000122,0.001968734665,887.2000122,-0.003977334592,887.2000122,-0.007754748221,887.2000122,-0.006491079926,887.2000122,-0.002222567331,887.2000122,-0.005590846762,887.2000122,0.0008719375473,887.2000122,0.007579100784,887.2000122,-0.006928065326,887.2000122,-0.002926415298,887.2000122,-0.003773010103,887.2000122,-0.008731248789,887.2000122,-0.002324643545,887.2000122,-0.006044310983,887.2000122,0.00131575577,887.2000122,0.003047818551,887.2000122,-0.001896659029,887.2000122,-0.002889799885,887.2000122,0.001126904972,887.2000122,-0.008956431411,887.2000122,0.006762250327,887.2000122,-0.006649061106,887.2000122,-0.006917110179,887.2000122,0.00826653,
886.4000244,0.686696589,886.4000244,-0.007364662364,886.4000244,-0.007443297654,886.4000244,-0.01367224939,886.4000244,-0.01063191891,886.4000244,-0.009157369845,886.4000244,-0.008453858085,886.4000244,-0.007167119998,886.4000244,-0.01389202755,886.4000244,-0.01092114951,886.4000244,-0.007345065009,886.4000244,-0.02212263644,886.4000244,-0.01101655886,886.4000244,-0.01651649177,886.4000244,-0.009547418915,886.4000244,-0.005881870165,886.4000244,-0.005800345913,886.4000244,-0.01261710096,886.4000244,-0.01229563169,886.4000244,-0.00841542054,886.4000244,-0.01131708454,886.4000244,-0.006784915924,886.4000244,-0.006265788339,886.4000244,-0.004943468608,886.4000244,-0.005438717548,886.4000244,0.0009269814473,886.4000244,-0.002752412343,886.4000244,-0.005862052552,886.4000244,-0.01989255473,
885.5999756,0.6784256101,885.5999756,0.005425144453,885.5999756,0.00852630008,885.5999756,0.0002184807527,885.5999756,-0.004538501147,885.5999756,0.00134805683,885.5999756,-0.005226741545,885.5999756,0.0009640790522,885.5999756,-0.003011925612,885.5999756,0.001798782498,885.5999756,-0.007906475104,885.5999756,0.002770097693,885.5999756,0.006315407809,885.5999756,0.001800887985,885.5999756,0.00276949862,885.5999756,-0.002990228124,885.5999756,0.001940937713,885.5999756,-0.004237706307,885.5999756,-0.00422981102,885.5999756,0.005940424744,885.5999756,-0.001576541457,885.5999756,0.0004989278968,885.5999756,-1.289102056E-5,885.5999756,-0.01020562463,885.5999756,0.002779033501,885.5999756,0.009478823282,885.5999756,-0.0005913504283,885.5999756,0.004472672939,885.5999756,0.006853336003,
