wavelength (nm),DOMBlank1,DOMSTD7,DOM11447,DOM11485,DOM11496,DOM11499,DOM11603,DOM11743,DOM11840,DOMBlank2,DOM11850,DOM11895,DOM12157,DOM12258,DOM12660,DOM12758,DOM12823,DOMBlank3
848,-0.00799162,-0.009723126,-0.015333724,-0.018871166,-0.017787592,-0.022511639,-0.023719607,-0.024295066,-0.026335225,-0.025933342,-0.027910981,-0.025072463,-0.027283514,-0.028069612,-0.028489983,-0.02756799,-0.028540211,-0.029648723
847.2000122,-0.006879607,-0.010683496,-0.014756219,-0.018860755,-0.019665996,-0.020578435,-0.023202578,-0.025197009,-0.025126508,-0.023799354,-0.027049104,-0.02725298,-0.026312275,-0.026524289,-0.029791735,-0.028415408,-0.028003944,-0.029503439
846.4000244,-0.00772342,-0.012726417,-0.018348081,-0.021826001,-0.019531637,-0.026205253,-0.024976673,-0.025959825,-0.028851528,-0.02892041,-0.030686351,-0.031622887,-0.029236587,-0.030799171,-0.030910851,-0.028240409,-0.031864606,-0.031505466
845.5999756,-0.009063427,-0.010546885,-0.01866178,-0.019748371,-0.023173375,-0.022911001,-0.02498156,-0.025012255,-0.028750801,-0.026220948,-0.030150509,-0.028863881,-0.029685132,-0.029635329,-0.031302229,-0.030576156,-0.030848745,-0.034839772
844.7999878,-0.008239945,-0.012314303,-0.017762197,-0.018545961,-0.019984875,-0.02516887,-0.027169583,-0.027389102,-0.026330497,-0.026696036,-0.026148515,-0.028884323,-0.029312281,-0.030675979,-0.030052496,-0.027015634,-0.031325255,-0.030578859
844,-0.007390112,-0.012908783,-0.015839586,-0.019721657,-0.020926988,-0.024114871,-0.023963559,-0.027109956,-0.026769446,-0.024371086,-0.026070856,-0.029922329,-0.028154777,-0.030463666,-0.028668854,-0.030518347,-0.031982794,-0.030674677
843.2000122,-0.006889442,-0.012167683,-0.014540533,-0.019543713,-0.0215369,-0.020287957,-0.024252079,-0.023305042,-0.026141105,-0.026138229,-0.031644065,-0.027891999,-0.026146663,-0.030241204,-0.028893333,-0.028303035,-0.030692188,-0.02986796
842.4000244,-0.00809052,-0.012238659,-0.016233906,-0.018193753,-0.019554552,-0.023574727,-0.02451105,-0.026877107,-0.02562505,-0.026709229,-0.029328395,-0.028421275,-0.02830158,-0.030143794,-0.031576432,-0.028302306,-0.026494967,-0.032207638
841.5999756,-0.005719931,-0.010706581,-0.013816457,-0.016337428,-0.021023577,-0.020657182,-0.023139458,-0.025820863,-0.025107695,-0.025732702,-0.026786726,-0.027119052,-0.027765796,-0.028367542,-0.027394691,-0.026938032,-0.027860487,-0.030881053
840.7999878,-0.00881192,-0.010867278,-0.014946188,-0.019795811,-0.021586165,-0.023283305,-0.024359779,-0.025051402,-0.028001469,-0.027699837,-0.030008048,-0.029408909,-0.028183015,-0.031360801,-0.032698601,-0.032226577,-0.028320933,-0.03373228
840,-0.010162892,-0.009533947,-0.017111124,-0.019869359,-0.021200718,-0.022358095,-0.025884276,-0.025640374,-0.02590408,-0.026483228,-0.027916905,-0.029407797,-0.029172305,-0.028468698,-0.030250959,-0.027746174,-0.029717285,-0.031880818
839.2000122,-0.006493477,-0.008479498,-0.015597317,-0.017456105,-0.018144151,-0.021574834,-0.021010606,-0.024139849,-0.026371036,-0.025653454,-0.027370971,-0.026420925,-0.027971955,-0.028556693,-0.028276647,-0.02666473,-0.025375044,-0.027208341
838.4000244,-0.007340382,-0.012459063,-0.015961617,-0.016523469,-0.019913374,-0.023157766,-0.023934163,-0.025898665,-0.026961241,-0.02647675,-0.028252684,-0.028620241,-0.02665616,-0.030382043,-0.029809475,-0.026077243,-0.029348282,-0.029338703
837.5999756,-0.006346204,-0.010986727,-0.016301278,-0.019481396,-0.019466942,-0.024910143,-0.024178339,-0.025577756,-0.026654067,-0.027500059,-0.027870683,-0.028986521,-0.028833894,-0.02842273,-0.029393815,-0.027892483,-0.029812472,-0.029522883
836.7999878,-0.004325932,-0.008712931,-0.012771462,-0.015690656,-0.018969603,-0.020274764,-0.021566706,-0.023797443,-0.023048591,-0.023800138,-0.026674224,-0.02971743,-0.02591398,-0.025292704,-0.025228567,-0.027094197,-0.026919881,-0.026810285
836,-0.006049723,-0.009851797,-0.017132128,-0.019783346,-0.020651702,-0.023457859,-0.024398789,-0.027086753,-0.02639642,-0.027466187,-0.030504063,-0.029433293,-0.029324813,-0.031347461,-0.031601127,-0.029223518,-0.028343147,-0.029596351
835.2000122,-0.007400597,-0.009509433,-0.01726111,-0.01622887,-0.022515228,-0.022082584,-0.022533612,-0.025121914,-0.024483746,-0.026607858,-0.026328938,-0.027905447,-0.029076785,-0.028783508,-0.03030755,-0.02680313,-0.028100088,-0.030748961
834.4000244,-0.004865454,-0.008673197,-0.014390305,-0.015946696,-0.018274771,-0.021641186,-0.022761187,-0.020278668,-0.023147065,-0.023791855,-0.02619487,-0.027558224,-0.027084468,-0.028663669,-0.027844997,-0.025110725,-0.029894443,-0.027669188
833.5999756,-0.010146404,-0.013079719,-0.016445164,-0.019628983,-0.021746481,-0.024227649,-0.023305433,-0.026227819,-0.026190827,-0.029257979,-0.030068053,-0.029548615,-0.02944055,-0.03208619,-0.029990606,-0.029922038,-0.031695999,-0.031688634
832.7999878,-0.007443043,-0.012990692,-0.016300431,-0.018237293,-0.021556212,-0.023797542,-0.025038987,-0.027847571,-0.026415566,-0.027706007,-0.029692434,-0.029851574,-0.029182665,-0.029993458,-0.030542186,-0.029283533,-0.029393282,-0.033003401
832,-0.007279954,-0.012502577,-0.017007139,-0.018757239,-0.020571867,-0.022675645,-0.023462664,-0.026242878,-0.0270043,-0.027986227,-0.029714579,-0.028854484,-0.028318701,-0.0305984,-0.030449282,-0.028420839,-0.030782724,-0.032577388
831.2000122,-0.00794267,-0.010995207,-0.015613949,-0.017799519,-0.018535642,-0.022952057,-0.023656121,-0.021621434,-0.02620111,-0.02594134,-0.027915206,-0.026500812,-0.027483294,-0.029240362,-0.028429227,-0.028461521,-0.029057078,-0.028916245
830.4000244,-0.009686876,-0.013325605,-0.016630162,-0.017965063,-0.020777473,-0.025738215,-0.024465641,-0.025651697,-0.026337368,-0.026688829,-0.029556112,-0.028919877,-0.028247686,-0.030848214,-0.031425774,-0.029014997,-0.029323943,-0.030348346
829.5999756,-0.007723725,-0.011811773,-0.01518887,-0.01877003,-0.018281223,-0.022584483,-0.023339387,-0.023949843,-0.025450243,-0.02643325,-0.028392712,-0.027292119,-0.028251423,-0.02805743,-0.02827427,-0.025858717,-0.029029863,-0.030454881
828.7999878,-0.011879181,-0.014304101,-0.021619661,-0.020769527,-0.021016475,-0.024993632,-0.025835594,-0.028331265,-0.028266508,-0.02974431,-0.03250625,-0.030947685,-0.029644515,-0.032931756,-0.031719342,-0.031510282,-0.033097342,-0.032791406
828,-0.007362016,-0.010540771,-0.015722713,-0.018465986,-0.020322839,-0.02248947,-0.023852039,-0.024209924,-0.027486209,-0.026744572,-0.028111929,-0.029296311,-0.029829727,-0.026987562,-0.030197984,-0.028072523,-0.027829606,-0.031874374
827.2000122,-0.007011059,-0.008758344,-0.013904613,-0.016325163,-0.018414978,-0.020844243,-0.023433724,-0.024750844,-0.024863504,-0.023599736,-0.027705813,-0.025219433,-0.027463222,-0.027006682,-0.030071,-0.027419968,-0.027894912,-0.028832635
826.4000244,-0.00670611,-0.01156276,-0.016321074,-0.019372283,-0.018519221,-0.023271576,-0.023759065,-0.02376534,-0.025547931,-0.027368784,-0.028961629,-0.028464479,-0.02685258,-0.028487124,-0.031392541,-0.030229326,-0.02964969,-0.029477075
825.5999756,-0.008429232,-0.01266251,-0.019042101,-0.020003317,-0.021323374,-0.025168771,-0.025743144,-0.024228774,-0.025280396,-0.02791773,-0.030943925,-0.028854968,-0.028679468,-0.029255221,-0.032374654,-0.027887095,-0.029279904,-0.030871844
824.7999878,-0.008465586,-0.013786516,-0.015548817,-0.018092062,-0.021310901,-0.024534049,-0.025853302,-0.025667949,-0.027634066,-0.028727056,-0.030491708,-0.030048631,-0.026492385,-0.030159153,-0.03040391,-0.030865816,-0.031399719,-0.030271385
824,-0.009447685,-0.013036413,-0.018204527,-0.020961275,-0.020988703,-0.024908481,-0.024547355,-0.024872011,-0.027596414,-0.028870711,-0.028657611,-0.029125685,-0.028804051,-0.029630009,-0.031235024,-0.026514499,-0.029055238,-0.031348135
823.2000122,-0.008720491,-0.011387897,-0.014042579,-0.016665837,-0.020387653,-0.024053404,-0.022942284,-0.025357464,-0.026629331,-0.027972925,-0.030793864,-0.028040104,-0.027656557,-0.028641472,-0.031110752,-0.027642177,-0.029766211,-0.027623037
822.4000244,-0.007876327,-0.010573211,-0.016623784,-0.019364608,-0.02105194,-0.021305233,-0.023712302,-0.024584197,-0.025586834,-0.027069001,-0.028792568,-0.029403152,-0.027406115,-0.029666275,-0.031052435,-0.02792472,-0.027899863,-0.030102398
821.5999756,-0.008835814,-0.013846246,-0.017133221,-0.01945808,-0.023019377,-0.025284546,-0.026207106,-0.026167039,-0.024919041,-0.028423166,-0.029291132,-0.028178697,-0.029597221,-0.030199915,-0.032416601,-0.029535459,-0.027849805,-0.029954657
820.7999878,-0.006863503,-0.010271512,-0.01547898,-0.017962581,-0.017793506,-0.022352638,-0.023767889,-0.022022009,-0.024014559,-0.026731234,-0.029317023,-0.028109115,-0.027756907,-0.029523076,-0.029075138,-0.028620388,-0.026749732,-0.027350992
820,-0.006240936,-0.011425518,-0.016369887,-0.017529752,-0.020944057,-0.022910805,-0.02295908,-0.024960542,-0.026196577,-0.025565112,-0.027441887,-0.029496569,-0.029275112,-0.028938526,-0.031380985,-0.029719364,-0.028389996,-0.028433494
819.2000122,-0.008598184,-0.012706908,-0.017165173,-0.018798489,-0.022250047,-0.023548001,-0.023202136,-0.025571702,-0.026741942,-0.025831252,-0.028592613,-0.028136095,-0.029341944,-0.030029017,-0.030386291,-0.028689161,-0.02822862,-0.030614179
818.4000244,-0.008088691,-0.012880136,-0.01490612,-0.018558959,-0.022716869,-0.023429751,-0.0241326,-0.024681199,-0.025771832,-0.027485626,-0.028810348,-0.030097229,-0.028908107,-0.028783266,-0.031889815,-0.027546855,-0.032370135,-0.031079089
817.5999756,-0.008575597,-0.011977853,-0.015491819,-0.018785153,-0.021271318,-0.023324372,-0.024990065,-0.024036847,-0.026495162,-0.028586553,-0.029254301,-0.02999568,-0.027825478,-0.028038356,-0.032605149,-0.028841743,-0.02823323,-0.029604813
816.7999878,-0.008447765,-0.012782221,-0.017650563,-0.018671747,-0.02105845,-0.023873992,-0.023762889,-0.024718028,-0.023920003,-0.026930587,-0.029293358,-0.030192092,-0.031375829,-0.029208126,-0.03150022,-0.029728841,-0.029392315,-0.030797144
