DOM12686_EX_200.00,,DOM12686_EX_205.00,,DOM12686_EX_210.00,,DOM12686_EX_215.00,,DOM12686_EX_220.00,,DOM12686_EX_225.00,,DOM12686_EX_230.00,,DOM12686_EX_235.00,,DOM12686_EX_240.00,,DOM12686_EX_245.00,,DOM12686_EX_250.00,,DOM12686_EX_255.00,,DOM12686_EX_260.00,,DOM12686_EX_265.00,,DOM12686_EX_270.00,,DOM12686_EX_275.00,,DOM12686_EX_280.00,,DOM12686_EX_285.00,,DOM12686_EX_290.00,,DOM12686_EX_295.00,,DOM12686_EX_300.00,,DOM12686_EX_305.00,,DOM12686_EX_310.00,,DOM12686_EX_315.00,,DOM12686_EX_320.00,,DOM12686_EX_325.00,,DOM12686_EX_330.00,,DOM12686_EX_335.00,,DOM12686_EX_340.00,,DOM12686_EX_345.00,,DOM12686_EX_350.00,,DOM12686_EX_355.00,,DOM12686_EX_360.00,,DOM12686_EX_365.00,,DOM12686_EX_370.00,,DOM12686_EX_375.00,,DOM12686_EX_380.00,,DOM12686_EX_385.00,,DOM12686_EX_390.00,,DOM12686_EX_395.00,,DOM12686_EX_400.00,,DOM12686_EX_405.00,,DOM12686_EX_410.00,,DOM12686_EX_415.00,,DOM12686_EX_420.00,,DOM12686_EX_425.00,,DOM12686_EX_430.00,,DOM12686_EX_435.00,,DOM12686_EX_440.00,,DOM12686_EX_445.00,,DOM12686_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,-6.730725765,210,-7.733844757,210,-0.14715004,210,-7.970470905,210,-8.903015137,210,-7.445335388,210,-7.804541588,210,-7.768948555,210,-7.884750366,210,-8.02899456,210,-8.159753799,210,-7.94862318,210,-8.105572701,210,-7.983417034,210,-8.071927071,210,-7.984300137,210,-8.089707375,210,-8.073156357,210,-8.020467758,210,-8.085253716,210,-8.133293152,210,-8.042006493,210,-8.083256721,210,-8.245877266,210,-8.056554794,210,-8.037320137,210,-7.914000511,210,-7.835185528,210,-8.160052299,210,-8.06054306,210,-8.00197506,210,-7.781409264,210,-7.965400219,210,-8.163244247,210,-8.232530594,210,-8.130084038,210,-8.213869095,210,-8.155412674,210,-8.026863098,210,-8.179779053,210,-8.015561104,210,-8.000576019,210,-8.108154297,210,-8.180478096,210,-8.145452499,210,-8.190203667,210,-8.121191978,210,-8.095853806,210,-8.147830963,210,-8.17834568,210,-8.160676956
212.0299988,-8.245877266,212.0299988,-5.130612373,212.0299988,6.313509941,212.0299988,2.503920555,212.0299988,-7.916659355,212.0299988,-8.061182022,212.0299988,-8.024614334,212.0299988,-8.005130768,212.0299988,-7.847661495,212.0299988,-7.96035099,212.0299988,-8.194438934,212.0299988,-8.361904144,212.0299988,-8.067914963,212.0299988,-7.890273094,212.0299988,-7.957897186,212.0299988,-7.930586815,212.0299988,-8.177402496,212.0299988,-8.016432762,212.0299988,-8.043288231,212.0299988,-8.113940239,212.0299988,-8.236064911,212.0299988,-8.108899117,212.0299988,-8.105838776,212.0299988,-8.17602253,212.0299988,-8.156364441,212.0299988,-8.134958267,212.0299988,-7.912420273,212.0299988,-7.934329033,212.0299988,-8.143754959,212.0299988,-7.883405209,212.0299988,-8.058063507,212.0299988,-8.063328743,212.0299988,-8.02633667,212.0299988,-8.163178444,212.0299988,-8.166762352,212.0299988,-8.167047501,212.0299988,-8.05010128,212.0299988,-8.206140518,212.0299988,-8.009047508,212.0299988,-8.229557037,212.0299988,-8.228496552,212.0299988,-8.035808563,212.0299988,-8.168063164,212.0299988,-8.165729523,212.0299988,-8.224598885,212.0299988,-8.138184547,212.0299988,-8.138065338,212.0299988,-8.183951378,212.0299988,-8.130496979,212.0299988,-8.259380341,212.0299988,-8.260919571
214.0599976,5.369856834,214.0599976,-6.213356972,214.0599976,-5.53689909,214.0599976,4.151981354,214.0599976,-3.311666965,214.0599976,-7.100540161,214.0599976,-7.754906654,214.0599976,-7.67288065,214.0599976,-8.147782326,214.0599976,-7.989592075,214.0599976,-8.082382202,214.0599976,-7.977059841,214.0599976,-7.862615108,214.0599976,-8.073064804,214.0599976,-8.08365345,214.0599976,-8.081983566,214.0599976,-7.950630665,214.0599976,-8.096920967,214.0599976,-8.088436127,214.0599976,-8.066789627,214.0599976,-8.089992523,214.0599976,-8.270300865,214.0599976,-8.151644707,214.0599976,-8.107102394,214.0599976,-8.194485664,214.0599976,-8.214214325,214.0599976,-8.009848595,214.0599976,-8.141458511,214.0599976,-8.034780502,214.0599976,-8.031574249,214.0599976,-8.057904243,214.0599976,-7.919451237,214.0599976,-7.917227745,214.0599976,-7.966513157,214.0599976,-7.953541756,214.0599976,-7.996183395,214.0599976,-7.923483849,214.0599976,-8.235911369,214.0599976,-8.007000923,214.0599976,-8.155989647,214.0599976,-8.150819778,214.0599976,-8.116547585,214.0599976,-8.130788803,214.0599976,-8.219306946,214.0599976,-8.111081123,214.0599976,-8.175423622,214.0599976,-8.135084152,214.0599976,-8.172419548,214.0599976,-8.141420364,214.0599976,-8.186892509,214.0599976,-8.23074913
215.9299927,-7.507324696,215.9299927,-8.770260811,215.9299927,-11.15920639,215.9299927,2.283354759,215.9299927,-1.191203594,215.9299927,-8.125184059,215.9299927,-8.071600914,215.9299927,-7.789089203,215.9299927,-8.067316055,215.9299927,-8.063099861,215.9299927,-8.023507118,215.9299927,-7.913375378,215.9299927,-8.074454308,215.9299927,-8.219187737,215.9299927,-8.125217438,215.9299927,-7.953953266,215.9299927,-7.978393078,215.9299927,-8.108456612,215.9299927,-7.88715744,215.9299927,-8.127733231,215.9299927,-8.111371994,215.9299927,-8.019292831,215.9299927,-7.950627327,215.9299927,-7.997272015,215.9299927,-8.055865288,215.9299927,-8.151514053,215.9299927,-8.010399818,215.9299927,-7.920529366,215.9299927,-8.055861473,215.9299927,-8.352265358,215.9299927,-7.842006207,215.9299927,-8.045228004,215.9299927,-8.036266327,215.9299927,-7.949095726,215.9299927,-8.14147377,215.9299927,-7.955615044,215.9299927,-8.095834732,215.9299927,-8.14604187,215.9299927,-8.130595207,215.9299927,-8.197675705,215.9299927,-8.124295235,215.9299927,-8.087255478,215.9299927,-8.093168259,215.9299927,-8.179369926,215.9299927,-8.130861282,215.9299927,-8.214351654,215.9299927,-8.130517006,215.9299927,-8.132699013,215.9299927,-8.198330879,215.9299927,-8.157475471,215.9299927,-8.26063633
217.9600067,-0.408886433,217.9600067,-6.719936371,217.9600067,-5.667608261,217.9600067,3.932742119,217.9600067,10.38766384,217.9600067,-7.190034866,217.9600067,-8.068292618,217.9600067,-7.883065701,217.9600067,-7.86540556,217.9600067,-8.112418175,217.9600067,-8.07030201,217.9600067,-8.079422951,217.9600067,-8.017813683,217.9600067,-7.996087551,217.9600067,-7.994276047,217.9600067,-8.153098106,217.9600067,-8.036291122,217.9600067,-8.208685875,217.9600067,-7.875721455,217.9600067,-8.047075272,217.9600067,-8.150915146,217.9600067,-8.113377571,217.9600067,-8.099469185,217.9600067,-7.869539261,217.9600067,-8.036668777,217.9600067,-8.086821556,217.9600067,-7.972419262,217.9600067,-8.004493713,217.9600067,-8.091139793,217.9600067,-7.999685764,217.9600067,-8.214312553,217.9600067,-7.881997585,217.9600067,-8.228150368,217.9600067,-8.108821869,217.9600067,-7.986703873,217.9600067,-8.096385002,217.9600067,-8.116036415,217.9600067,-8.107382774,217.9600067,-8.18568325,217.9600067,-8.113084793,217.9600067,-8.21138382,217.9600067,-8.162073135,217.9600067,-8.207998276,217.9600067,-8.093500137,217.9600067,-8.220864296,217.9600067,-8.117311478,217.9600067,-8.12064743,217.9600067,-8.003984451,217.9600067,-8.157476425,217.9600067,-8.15542984,217.9600067,-8.196502686
220,-5.118433952,220,-0.220194817,220,-3.503082752,220,-1.821894646,220,21.87460709,220,-2.808496475,220,-7.893679142,220,-7.735795498,220,-8.245877266,220,-7.918259144,220,-8.087551117,220,-7.930536747,220,-8.061525345,220,-8.087842941,220,-8.132931709,220,-8.105398178,220,-8.201125145,220,-8.02066803,220,-8.077432632,220,-8.108564377,220,-8.168335915,220,-8.11141777,220,-8.132616997,220,-7.983054161,220,-8.033765793,220,-7.92154789,220,-8.009203911,220,-7.972742081,220,-7.938961506,220,-7.836773872,220,-8.198900223,220,-7.750839233,220,-7.984231949,220,-8.094195366,220,-8.046788216,220,-8.189417839,220,-8.086296082,220,-8.156673431,220,-8.061721802,220,-8.139691353,220,-8.229091644,220,-8.12717247,220,-8.023117065,220,-8.193017006,220,-8.158405304,220,-8.186873436,220,-8.124986649,220,-8.204867363,220,-8.125669479,220,-8.156450272,220,-8.166667938
222.0299988,-9.036391258,222.0299988,-5.220158577,222.0299988,-4.52286911,222.0299988,-7.698532104,222.0299988,17.97562027,222.0299988,7.562293053,222.0299988,-7.466234684,222.0299988,-8.156493187,222.0299988,-8.325181007,222.0299988,-8.210350037,222.0299988,-7.985111237,222.0299988,-8.134454727,222.0299988,-8.167458534,222.0299988,-7.989096165,222.0299988,-7.98107481,222.0299988,-8.039740562,222.0299988,-7.934506893,222.0299988,-8.281905174,222.0299988,-8.154676437,222.0299988,-7.988434792,222.0299988,-8.028393745,222.0299988,-8.149147034,222.0299988,-7.975926399,222.0299988,-8.118587494,222.0299988,-8.263201714,222.0299988,-8.041175842,222.0299988,-8.101133347,222.0299988,-7.841780186,222.0299988,-7.933626652,222.0299988,-7.951399326,222.0299988,-7.900752068,222.0299988,-8.092793465,222.0299988,-8.23679924,222.0299988,-7.800095558,222.0299988,-8.109455109,222.0299988,-8.178756714,222.0299988,-8.204087257,222.0299988,-8.05236721,222.0299988,-8.331590652,222.0299988,-8.000762939,222.0299988,-8.168119431,222.0299988,-8.155524254,222.0299988,-8.081726074,222.0299988,-8.058339119,222.0299988,-8.136471748,222.0299988,-8.16990757,222.0299988,-8.184467316,222.0299988,-8.069806099,222.0299988,-8.21777153,222.0299988,-8.241371155,222.0299988,-8.196006775
224.0599976,-0.559482098,224.0599976,-5.598974228,224.0599976,0.472848892,224.0599976,-5.853532791,224.0599976,12.60366344,224.0599976,27.14144516,224.0599976,-4.540817261,224.0599976,-8.005290031,224.0599976,-8.015444756,224.0599976,-7.845386982,224.0599976,-7.998178482,224.0599976,-7.935618401,224.0599976,-8.206958771,224.0599976,-8.02183342,224.0599976,-8.040690422,224.0599976,-7.893625736,224.0599976,-7.927454948,224.0599976,-8.036720276,224.0599976,-8.273314476,224.0599976,-8.062950134,224.0599976,-8.157998085,224.0599976,-8.208674431,224.0599976,-8.211551666,224.0599976,-7.967383862,224.0599976,-7.676460266,224.0599976,-8.055672646,224.0599976,-8.028205872,224.0599976,-8.176968575,224.0599976,-8.12638092,224.0599976,-8.157816887,224.0599976,-7.925305843,224.0599976,-8.172499657,224.0599976,-8.154431343,224.0599976,-7.944719315,224.0599976,-8.155054092,224.0599976,-8.1664114,224.0599976,-8.103509903,224.0599976,-8.14553833,224.0599976,-8.098080635,224.0599976,-8.0586586,224.0599976,-8.145634651,224.0599976,-8.14061451,224.0599976,-8.056694031,224.0599976,-8.192862511,224.0599976,-8.135995865,224.0599976,-8.202888489,224.0599976,-8.230118752,224.0599976,-8.122284889,224.0599976,-8.227273941,224.0599976,-8.112094879,224.0599976,-8.106970787
225.9299927,-3.506540775,225.9299927,-7.733319759,225.9299927,5.874324799,225.9299927,-7.963630676,225.9299927,-2.210972786,225.9299927,45.11334229,225.9299927,20.11985779,225.9299927,-7.255094528,225.9299927,-7.859784126,225.9299927,-7.944628716,225.9299927,-8.095488548,225.9299927,-7.841104984,225.9299927,-7.950546741,225.9299927,-8.088439941,225.9299927,-7.942758083,225.9299927,-7.941504955,225.9299927,-8.122013092,225.9299927,-8.1062603,225.9299927,-7.957399368,225.9299927,-7.952432632,225.9299927,-8.171059608,225.9299927,-8.0570755,225.9299927,-7.887673855,225.9299927,-7.878147125,225.9299927,-8.145204544,225.9299927,-8.214009285,225.9299927,-8.412017822,225.9299927,-8.006989479,225.9299927,-8.142017365,225.9299927,-8.126813889,225.9299927,-7.848681927,225.9299927,-8.134928703,225.9299927,-8.00417614,225.9299927,-7.955085754,225.9299927,-7.996686935,225.9299927,-8.290467262,225.9299927,-8.087165833,225.9299927,-8.205845833,225.9299927,-8.141534805,225.9299927,-8.141064644,225.9299927,-8.075276375,225.9299927,-7.977768898,225.9299927,-8.14907074,225.9299927,-8.259133339,225.9299927,-8.170963287,225.9299927,-8.158575058,225.9299927,-8.251166344,225.9299927,-8.194334984,225.9299927,-8.090806961,225.9299927,-8.085455894,225.9299927,-8.088747978
