191922_11593_EX_200.00,,191922_11593_EX_205.00,,191922_11593_EX_210.00,,191922_11593_EX_215.00,,191922_11593_EX_220.00,,191922_11593_EX_225.00,,191922_11593_EX_230.00,,191922_11593_EX_235.00,,191922_11593_EX_240.00,,191922_11593_EX_245.00,,191922_11593_EX_250.00,,191922_11593_EX_255.00,,191922_11593_EX_260.00,,191922_11593_EX_265.00,,191922_11593_EX_270.00,,191922_11593_EX_275.00,,191922_11593_EX_280.00,,191922_11593_EX_285.00,,191922_11593_EX_290.00,,191922_11593_EX_295.00,,191922_11593_EX_300.00,,191922_11593_EX_305.00,,191922_11593_EX_310.00,,191922_11593_EX_315.00,,191922_11593_EX_320.00,,191922_11593_EX_325.00,,191922_11593_EX_330.00,,191922_11593_EX_335.00,,191922_11593_EX_340.00,,191922_11593_EX_345.00,,191922_11593_EX_350.00,,191922_11593_EX_355.00,,191922_11593_EX_360.00,,191922_11593_EX_365.00,,191922_11593_EX_370.00,,191922_11593_EX_375.00,,191922_11593_EX_380.00,,191922_11593_EX_385.00,,191922_11593_EX_390.00,,191922_11593_EX_395.00,,191922_11593_EX_400.00,,191922_11593_EX_405.00,,191922_11593_EX_410.00,,191922_11593_EX_415.00,,191922_11593_EX_420.00,,191922_11593_EX_425.00,,191922_11593_EX_430.00,,191922_11593_EX_435.00,,191922_11593_EX_440.00,,191922_11593_EX_445.00,,191922_11593_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,3.14070344,210,-1.28016305,210,18.63017082,210,9.392098427,210,3.012284279,210,3.53365016,210,3.426249504,210,3.65446496,210,3.175119162,210,3.481684446,210,3.150944948,210,3.155738115,210,3.320590496,210,3.227011681,210,3.279896736,210,3.354174376,210,3.21576786,210,3.352659225,210,3.311828375,210,3.243050098,210,3.204337358,210,3.099414349,210,3.229886532,210,3.342829227,210,3.309089661,210,3.346005678,210,3.349009991,210,3.290493727,210,3.323652506,210,3.247505426,210,3.195870638,210,3.357442141,210,3.226425409,210,3.213597059,210,3.116837025,210,3.07974267,210,3.14070344,210,3.371681213,210,3.203454971,210,3.185719013,210,3.187688828,210,3.112724781,210,3.147664785,210,3.20102334,210,3.175091982,210,3.115057945,210,3.116872072,210,3.183271646,210,3.136374235,210,3.144889593,210,3.112861156
212.0299988,3.14070344,212.0299988,9.754460335,212.0299988,25.94200516,212.0299988,17.28949356,212.0299988,3.274536371,212.0299988,3.487221003,212.0299988,3.464450359,212.0299988,3.412341833,212.0299988,3.454623222,212.0299988,3.241675854,212.0299988,3.417982101,212.0299988,3.249360323,212.0299988,3.348693609,212.0299988,3.276682377,212.0299988,3.321639538,212.0299988,3.376203299,212.0299988,3.305142164,212.0299988,3.148342609,212.0299988,3.28564024,212.0299988,3.270241737,212.0299988,3.244285822,212.0299988,3.42156148,212.0299988,3.325728655,212.0299988,3.237323046,212.0299988,3.219020605,212.0299988,3.168792486,212.0299988,3.380323887,212.0299988,3.202101231,212.0299988,3.110021591,212.0299988,3.302365303,212.0299988,3.154384851,212.0299988,3.375593185,212.0299988,3.092732906,212.0299988,3.247582674,212.0299988,3.104814768,212.0299988,3.078280926,212.0299988,3.198741674,212.0299988,3.122655153,212.0299988,3.148826361,212.0299988,3.118060827,212.0299988,3.188749552,212.0299988,3.126745701,212.0299988,3.13373208,212.0299988,3.110434771,212.0299988,3.148384333,212.0299988,3.125811577,212.0299988,3.194463491,212.0299988,3.189923286,212.0299988,3.1930902,212.0299988,3.191904306,212.0299988,3.178240299
214.0599976,13.24171352,214.0599976,8.27989006,214.0599976,13.446661,214.0599976,24.63878059,214.0599976,6.765298843,214.0599976,3.401038647,214.0599976,3.354774952,214.0599976,3.438079119,214.0599976,3.286826372,214.0599976,3.477811098,214.0599976,3.368119478,214.0599976,3.43454814,214.0599976,3.197873354,214.0599976,3.306808949,214.0599976,3.284096718,214.0599976,3.34642601,214.0599976,3.421247721,214.0599976,3.303232193,214.0599976,3.24092555,214.0599976,3.375791788,214.0599976,3.255599737,214.0599976,3.194414854,214.0599976,3.259978294,214.0599976,3.227711916,214.0599976,3.30452323,214.0599976,3.195898771,214.0599976,3.330073357,214.0599976,3.093939543,214.0599976,3.278101683,214.0599976,3.196529627,214.0599976,3.240128279,214.0599976,3.184301138,214.0599976,3.14070344,214.0599976,3.168788433,214.0599976,3.225297689,214.0599976,3.099844933,214.0599976,3.170434713,214.0599976,3.149962187,214.0599976,3.294694185,214.0599976,3.177925587,214.0599976,3.188767195,214.0599976,3.196282148,214.0599976,3.204499722,214.0599976,3.09200573,214.0599976,3.176338434,214.0599976,3.185022354,214.0599976,3.183939934,214.0599976,3.175281525,214.0599976,3.153813839,214.0599976,3.128160238,214.0599976,3.178756475
215.9299927,-2.863299608,215.9299927,5.308959961,215.9299927,7.684682846,215.9299927,33.81835938,215.9299927,12.18395329,215.9299927,3.091391325,215.9299927,3.39295578,215.9299927,3.504798889,215.9299927,3.323762178,215.9299927,3.327034473,215.9299927,3.375757217,215.9299927,3.234446049,215.9299927,3.405506372,215.9299927,3.284048796,215.9299927,3.290901184,215.9299927,3.192487955,215.9299927,3.339617968,215.9299927,3.171771049,215.9299927,3.234439611,215.9299927,3.427931786,215.9299927,3.237833261,215.9299927,3.245763063,215.9299927,3.361806631,215.9299927,3.239163876,215.9299927,3.186164141,215.9299927,3.071118832,215.9299927,3.316720247,215.9299927,3.171500206,215.9299927,3.202002287,215.9299927,3.360170126,215.9299927,3.14070344,215.9299927,3.236964226,215.9299927,3.156253815,215.9299927,3.187069178,215.9299927,3.262475014,215.9299927,3.267502308,215.9299927,3.230230808,215.9299927,3.114022493,215.9299927,3.226294518,215.9299927,3.184840202,215.9299927,3.188233852,215.9299927,3.15435195,215.9299927,3.154303312,215.9299927,3.259224653,215.9299927,3.19080925,215.9299927,3.187919378,215.9299927,3.179066181,215.9299927,3.193619967,215.9299927,3.192884684,215.9299927,3.195028543,215.9299927,3.131383181
217.9600067,15.6407032,217.9600067,8.918480873,217.9600067,5.392230988,217.9600067,19.60638046,217.9600067,36.25416183,217.9600067,4.042733192,217.9600067,3.721311092,217.9600067,3.215477228,217.9600067,3.365983009,217.9600067,3.521763802,217.9600067,3.244123459,217.9600067,3.366128445,217.9600067,3.238175631,217.9600067,3.240846872,217.9600067,3.259478331,217.9600067,3.369408369,217.9600067,3.178880215,217.9600067,3.164650679,217.9600067,3.302653074,217.9600067,3.218457937,217.9600067,3.289073944,217.9600067,3.256237507,217.9600067,3.189424038,217.9600067,3.152998209,217.9600067,3.338744402,217.9600067,3.227024555,217.9600067,3.219520569,217.9600067,3.278531075,217.9600067,3.311103344,217.9600067,3.167475462,217.9600067,3.321623325,217.9600067,3.218185902,217.9600067,3.125029802,217.9600067,3.186679602,217.9600067,3.164674759,217.9600067,3.182315588,217.9600067,3.091625214,217.9600067,3.105021715,217.9600067,3.16453743,217.9600067,3.118472099,217.9600067,3.234365702,217.9600067,3.154451132,217.9600067,3.16192627,217.9600067,3.158834934,217.9600067,3.152232885,217.9600067,3.206657171,217.9600067,3.135836363,217.9600067,3.192980528,217.9600067,3.162671566,217.9600067,3.186884642,217.9600067,3.112659454
220,5.130093575,220,14.69112492,220,5.049100399,220,16.77706718,220,49.15626526,220,12.88290882,220,3.249485731,220,3.189701319,220,3.432376146,220,3.297067881,220,3.319618702,220,3.475329638,220,3.206156969,220,3.218887806,220,3.351905584,220,3.268610001,220,3.27600193,220,3.313183546,220,3.219242096,220,3.17636466,220,3.22794342,220,3.181699991,220,3.38753891,220,3.177344561,220,3.218346834,220,3.126761198,220,3.108633757,220,3.278022051,220,3.216880083,220,3.154360533,220,3.112891674,220,3.216215849,220,3.301607132,220,3.186248779,220,3.199660063,220,3.250971317,220,3.23865056,220,3.24844861,220,3.132819176,220,3.155269623,220,3.148468256,220,3.215479374,220,3.126915932,220,3.110078812,220,3.156241894,220,3.155103445,220,3.130927801,220,3.183783293,220,3.14070344,220,3.102837086,220,3.112708569
222.0299988,7.041873932,222.0299988,15.45260525,222.0299988,9.55712986,222.0299988,7.093272686,222.0299988,62.23642349,222.0299988,36.88499451,222.0299988,3.944591284,222.0299988,3.362029552,222.0299988,3.541665792,222.0299988,3.458412647,222.0299988,3.273364544,222.0299988,3.235006094,222.0299988,3.337815762,222.0299988,3.287124634,222.0299988,3.123754501,222.0299988,3.330325842,222.0299988,3.332623482,222.0299988,3.272642851,222.0299988,3.18020916,222.0299988,3.176793098,222.0299988,3.341571093,222.0299988,3.109440804,222.0299988,3.130568504,222.0299988,3.298702478,222.0299988,3.232048512,222.0299988,3.182161093,222.0299988,3.220058441,222.0299988,3.505644798,222.0299988,3.216176271,222.0299988,3.290418386,222.0299988,3.223650932,222.0299988,3.184772253,222.0299988,3.093343258,222.0299988,3.159324646,222.0299988,3.188063145,222.0299988,3.283159494,222.0299988,3.273233414,222.0299988,3.221466541,222.0299988,3.1561656,222.0299988,3.185497522,222.0299988,3.102326155,222.0299988,3.188144922,222.0299988,3.168036222,222.0299988,3.194547176,222.0299988,3.156046629,222.0299988,3.12605691,222.0299988,3.150477886,222.0299988,3.14070344,222.0299988,3.136365414,222.0299988,3.14070344,222.0299988,3.207111835
224.0599976,9.16479969,224.0599976,7.011671066,224.0599976,13.33471775,224.0599976,4.30430603,224.0599976,31.7861805,224.0599976,70.99255371,224.0599976,9.537291527,224.0599976,3.612062216,224.0599976,3.475364208,224.0599976,3.301088333,224.0599976,3.275013447,224.0599976,3.564958811,224.0599976,3.279474497,224.0599976,3.162833452,224.0599976,3.468821526,224.0599976,3.354130507,224.0599976,3.360950947,224.0599976,3.414534569,224.0599976,3.280978918,224.0599976,3.198118925,224.0599976,3.15674901,224.0599976,3.226800919,224.0599976,3.240353584,224.0599976,3.14070344,224.0599976,3.27694726,224.0599976,3.196279764,224.0599976,3.299239874,224.0599976,3.232931614,224.0599976,3.125519753,224.0599976,3.340727329,224.0599976,3.1546278,224.0599976,3.204787493,224.0599976,3.226007223,224.0599976,3.302491188,224.0599976,3.261542082,224.0599976,3.282286406,224.0599976,3.169990301,224.0599976,3.247646809,224.0599976,3.220255375,224.0599976,3.125869274,224.0599976,3.203724861,224.0599976,3.174987793,224.0599976,3.127068758,224.0599976,3.116480589,224.0599976,3.171407461,224.0599976,3.173355103,224.0599976,3.155209541,224.0599976,3.164639711,224.0599976,3.166784286,224.0599976,3.195201874,224.0599976,3.117305994
225.9299927,4.502173901,225.9299927,14.19512463,225.9299927,21.22091293,225.9299927,11.42990398,225.9299927,15.23164749,225.9299927,94.92532349,225.9299927,50.64089584,225.9299927,3.655157089,225.9299927,3.272297621,225.9299927,3.445344687,225.9299927,3.498816729,225.9299927,3.290160179,225.9299927,3.347933292,225.9299927,3.422215939,225.9299927,3.393126726,225.9299927,3.427550316,225.9299927,3.284413338,225.9299927,3.396889687,225.9299927,3.256422758,225.9299927,3.226597548,225.9299927,3.303433418,225.9299927,3.288569927,225.9299927,3.170466185,225.9299927,3.348567963,225.9299927,3.295286894,225.9299927,3.43691206,225.9299927,3.238318443,225.9299927,3.261779785,225.9299927,3.323429823,225.9299927,3.154215574,225.9299927,3.208853006,225.9299927,3.343758345,225.9299927,3.085064888,225.9299927,3.213570595,225.9299927,3.14070344,225.9299927,3.324901342,225.9299927,3.18059206,225.9299927,3.158802748,225.9299927,3.251913309,225.9299927,3.209593534,225.9299927,3.148541689,225.9299927,3.209647655,225.9299927,3.14070344,225.9299927,3.171158075,225.9299927,3.14070344,225.9299927,3.192081928,225.9299927,3.165043116,225.9299927,3.209295273,225.9299927,3.149401903,225.9299927,3.11545372,225.9299927,3.205357552
