wavelength (nm),DOMBlank1,DOMSTD13,DOM11196,DOM11311,DOM11312,DOM11313,DOM11315,DOM11316,DOM11317,DOMBlank2,DOM11528,DOM11529,DOM11530,DOM11531,DOM11532,DOM11533,DOM11534,DOM11535,DOM11536,DOMBlank3,DOM11537,DOM11548,DOM11549,DOM11550,DOM11551,DOM11552,DOM13663,DOM12011,DOM12068,DOMBlank4,DOM12094,DOM12098,DOM12099,DOM12211,DOM12389,DOM12415,DOM12417,DOM12985,DOM13062,DOMBlank5,DOM11441,DOM11593,DOM11739,DOM11752,DOM11756,DOM11787,DOM11859,DOM11894,DOM11917,DOMBlank6,DOM11918,DOM11927,DOM11959,DOM11979,DOM11984,DOMBlank7
644,0.000533916,0.003937501,0.000609058,-8.15E-05,0.001081437,2.70E-05,0.000121319,0.000558823,0.000808264,-0.001215043,-0.000488349,0.001049649,-4.25E-05,9.71E-05,0.000392686,-4.86E-05,0.000941664,0.000271551,0.000754325,2.66E-05,0.000637962,0.00184144,0.000703373,-0.00010467,-0.000224218,0.001189145,0.001790023,0.001095581,0.003011142,-0.000128841,0.00109828,0.000333073,0.001644097,0.00045534,0.00161206,-0.000221424,0.002605405,0.001228264,0.001893851,0.000448862,0.000277638,0.001812299,-0.000781932,0.001295867,0.001922113,0.001419237,0.001921931,0.002540357,0.000228944,0.001174713,-1.68E-05,5.95E-05,0.000939589,0.001846847,0.003199015,0.001187276
643.2000122,0.000264868,0.00424122,0.000299086,-0.000198086,0.000981799,0.000246271,6.40E-05,0.001067943,0.001399447,-0.000581424,-0.001142862,0.001474376,0.000542106,-0.000198707,0.000605221,-0.000297794,0.001616945,0.000657846,0.000457853,0.000221148,0.001099889,0.002007482,0.00065572,4.26E-05,0.000645013,0.00095282,0.001826674,0.001016099,0.00314981,3.65E-05,0.001201683,0.000577848,0.001211806,0.000258056,0.0016402,-0.000570566,0.002813241,0.001229406,0.002247062,0.000676539,0.000620645,0.001692872,-0.000606602,0.001752647,0.002351494,0.001535861,0.001443312,0.002900818,0.00065165,0.001305033,0.000156276,0.000273416,0.000966466,0.001704697,0.003522338,0.001604239
642.4000244,0.000264169,0.004284745,0.000787466,0.000127792,0.000989738,0.000141153,2.54E-05,0.000754895,0.001726293,-0.000640361,-0.001026511,0.001508143,0.000557553,-6.92E-05,0.000856583,0.000144053,0.001375426,0.000844755,0.000330612,0.00049714,0.001154157,0.00239116,0.000679624,0.000719293,0.000364498,0.00088846,0.002404982,0.001061715,0.003709544,0.000584899,0.001463025,0.000512612,0.001444948,0.000520413,0.002053489,-0.000194515,0.002831402,0.000979619,0.002491539,0.000673791,0.000454226,0.001709322,-0.00076064,0.001398331,0.002190212,0.001538926,0.001347356,0.002795759,0.000643199,0.0016666,0.000110547,0.000215787,0.000733632,0.00187495,0.003071906,0.00160016
641.5999756,-2.50E-05,0.004288875,0.000153505,-0.000459285,0.000421525,0.000271888,-0.000799089,0.001013271,0.001435105,-0.001012203,-0.000990922,0.000874765,0.000237983,-0.000933118,0.000639129,-0.000160929,0.000557113,0.000665131,-0.000301984,-3.54E-05,0.000971655,0.0019795,0.00068678,-0.000183441,0.000198176,0.000591664,0.001655375,0.000902986,0.003533246,0.000442228,0.00112501,0.000144545,0.000850228,-2.07E-05,0.002109359,-0.000286515,0.002632905,0.001060184,0.001617205,0.00040945,9.66E-05,0.001565814,-0.000743998,0.000977622,0.001628455,0.001199243,0.000777352,0.00235899,0.000355845,0.001178373,-0.000320609,-0.000283462,0.000682528,0.00153464,0.002771531,0.001560644
640.7999878,0.000556957,0.00430681,0.000734462,-0.000241345,0.000975806,-1.16E-05,-0.000134897,0.000884518,0.001613229,-0.000661969,-0.000244036,0.001617958,0.000348384,-0.000277202,0.00126396,7.30E-05,0.001159711,0.000784069,-0.000118593,0.000213327,0.001159737,0.001884413,0.0007118,0.000337348,0.000470499,0.000634074,0.001554591,0.001103755,0.003653363,-0.000228306,0.001136093,-5.76E-05,0.001113773,1.73E-05,0.001504689,-0.00021775,0.002834242,0.001067269,0.001523106,0.000655513,0.000165443,0.002004127,-0.00090646,0.001251239,0.002156001,0.001131862,0.001125426,0.002813736,0.000361648,0.001734012,-0.000239897,0.000309163,0.000644884,0.001553578,0.002733367,0.001370415
640,0.000321493,0.003968561,0.000567221,-0.000327438,0.000787907,0.000368928,-5.53E-05,0.00079037,0.00150778,-0.000335042,-0.000780123,0.001341851,0.000526581,-0.00056643,0.00124885,2.59E-07,0.00148835,0.001153793,0.00030336,0.000673635,0.001233119,0.002202804,0.000434558,-0.000184269,0.000196597,0.000469955,0.001850331,0.000865012,0.003675109,-0.000449562,0.001295063,0.000134214,0.00126209,-0.000127806,0.001773284,-0.000687866,0.002700103,0.000950277,0.001088496,0.000372892,0.000412456,0.001538744,-0.001456127,0.001833251,0.002209569,0.001166615,0.000924076,0.002752956,0.000840191,0.00141612,-0.000786997,0.000558797,0.000434014,0.0018515,0.002990915,0.000958268
639.2000122,0.001066516,0.004356931,0.000414995,0.000484934,0.001183746,0.00039792,0.000495922,0.001287871,0.001646748,-0.000534268,-8.64E-05,0.001832679,0.000635759,-0.000729268,0.000976376,-0.00011937,0.001286417,0.001137806,0.000506832,0.000998196,0.001299321,0.002367475,0.000527307,-0.000197103,0.000246893,0.001265855,0.002191903,0.001530951,0.003760641,0.000382789,0.001766188,0.000705473,0.001293063,0.000471899,0.001973545,2.31E-05,0.003582286,0.001357093,0.001554409,0.000538866,0.000135146,0.001823945,-0.000737951,0.001654933,0.002178114,0.001480194,0.001077259,0.003009761,0.000950485,0.001667666,0.000114405,0.000328824,0.000897695,0.001849317,0.00306591,0.001237636
638.4000244,0.000246168,0.004156142,0.000229022,0.00032613,0.000634877,-0.000341716,-0.000389926,0.000434739,0.001116342,-0.000908992,-0.000665329,0.001170119,0.000570694,-0.000841204,0.000727072,-0.000643204,0.000953961,0.001219282,-0.000386978,9.79E-05,0.000855182,0.001798289,0.00040704,-0.000356562,0.000315898,0.000766901,0.001041294,0.001216894,0.003081031,-0.000543679,0.001168925,0.000219206,0.000996691,0.000240858,0.001161009,-0.000625731,0.002688329,0.000726657,0.001429521,0.000648669,-0.000330179,0.001450221,-0.001638696,0.000997418,0.001514144,0.000957671,0.000672209,0.002268399,0.000105679,0.001608838,-0.000918756,-0.000343319,0.000445027,0.001436118,0.003189288,0.001215285
637.5999756,0.000105369,0.003691138,-1.34E-05,-0.000231462,0.000250519,-0.000180181,-0.000556606,-0.000230479,0.000681465,-0.000937612,-0.00101866,0.001128488,-0.000401616,-0.001131037,0.000325483,-0.001056311,0.000111039,9.91E-05,-0.000881506,-0.000120819,0.000826445,0.001605071,3.54E-05,-0.001225213,-0.000464818,0.000448188,0.001112242,0.000562478,0.002920363,-0.000681922,0.000807071,-0.000638345,0.00029375,-0.00037565,0.000989608,-0.001206679,0.001552773,0.000431863,0.000877073,0.00031955,-0.00056705,0.000869603,-0.001443537,0.000441088,0.001421262,0.000381053,0.000534019,0.002224659,4.82E-05,0.001012907,-0.001424341,-0.000599674,-2.63E-05,0.000946645,0.002588165,0.000704073
636.7999878,-0.000184838,0.003564564,0.000138745,-5.80E-06,0.000306235,0.000242153,-0.000376891,0.000273079,0.000743927,-0.00134466,-0.001507207,0.001149563,-0.000151665,-0.000903102,0.000591275,-0.000698876,0.001040827,0.000143302,-0.000498278,0.000241117,0.000581685,0.001427392,-0.00047149,-0.000777694,-0.00027239,0.000243396,0.001525859,0.001258586,0.003189027,-0.000559346,0.001225668,-0.000458612,0.000908123,-7.58E-05,0.001200541,-0.001142913,0.002199864,0.000815059,0.000927993,0.000213586,-0.000282893,0.001288468,-0.001165065,0.000353254,0.001363663,0.000414606,0.000470396,0.001933553,0.000375146,0.000901197,-0.001033277,-1.79E-05,0.000410279,0.001031745,0.002900636,0.001367636
636,0.00035227,0.004549991,0.00056196,0.000458009,0.001048455,0.000262874,9.44E-05,0.000704255,0.001604369,-0.00100115,-0.000832264,0.001490272,0.000392246,0.000154411,0.001242906,-0.000321902,0.001161191,0.001165863,-7.69E-05,0.000376001,0.00121191,0.002326197,0.000655565,-0.000344044,0.000516888,0.00092226,0.001654673,0.000863404,0.003485386,-0.000148405,0.001367636,0.000490739,0.001498558,0.000385121,0.001524483,-0.0001026,0.00281655,0.001273254,0.001672967,0.000570124,0.000219931,0.001612216,-0.000578528,0.001122182,0.002020771,0.001596393,0.001186576,0.00259892,-4.30E-05,0.00142121,-0.000491607,0.000128672,0.000613102,0.001634223,0.003211897,0.001603746
635.2000122,0.000802792,0.004906941,0.001124569,0.000514426,0.0013841,0.001254977,1.24E-06,0.001426275,0.001667406,-0.000283928,0.000145581,0.001493052,0.000766227,-0.000262922,0.001144865,-0.000197103,0.001150082,0.001176245,0.000569528,0.001205005,0.001425262,0.002443976,0.000488588,0.000644417,0.000531557,0.0012502,0.00206423,0.001869854,0.003706359,0.000217885,0.001746071,0.000564266,0.001899623,0.000885685,0.001935373,0.000122432,0.002863268,0.001413393,0.001710336,0.001377737,0.000558694,0.002069796,-0.00065132,0.001495026,0.00268734,0.002077001,0.001488039,0.003232734,0.000646595,0.002101321,0.000421291,0.000702258,0.001225564,0.001865591,0.003758787,0.001886545
634.4000244,0.000633944,0.004214846,0.000801548,0.00052951,0.001029565,0.001050713,0.000194007,0.000965739,0.001343201,-0.000587628,-0.000603552,0.001736221,0.000698862,-0.000652871,0.001059432,-9.41E-05,0.001262116,0.00092584,0.000277534,0.00081231,0.000818353,0.001885921,0.000494393,5.92E-05,0.000305536,0.001259183,0.002274827,0.001342033,0.003505427,0.000145996,0.002215266,0.000610354,0.001603746,0.000562607,0.001914677,-8.72E-05,0.002522886,0.001403525,0.001546564,0.000980035,3.32E-05,0.001874352,-0.000878509,0.000941327,0.002408756,0.001718522,0.000731532,0.002713752,0.000228737,0.00175483,-0.000268355,0.000428028,0.000964416,0.001712987,0.003165559,0.001752984
633.5999756,0.000852848,0.004505367,0.000809276,0.000927007,0.001057667,0.001032939,-0.0002133,0.001121273,0.001840842,-0.00060867,-0.000399909,0.001224864,0.000691473,-0.000375495,0.000872067,-0.000322368,0.001607721,0.000896709,0.00060955,0.000830983,0.001472714,0.001534926,0.000631118,-0.000121388,0.000470188,0.000802585,0.002125591,0.001262584,0.003762338,-1.08E-05,0.001866241,0.000406548,0.001216089,0.000532205,0.001708959,-0.00023229,0.002523771,0.001757819,0.001463909,0.00105611,0.000186859,0.001854464,-0.001146889,0.001385528,0.001985377,0.001526743,0.001198049,0.002473367,0.000919251,0.001650879,0.000247566,0.000245028,0.000932637,0.001787527,0.002969647,0.00162687
632.7999878,0.000600996,0.004343413,0.000547004,0.000238657,0.001146344,0.000445001,-6.24E-05,0.000800821,0.001561787,-0.00124163,-0.000392409,0.00138197,0.000479181,-0.000582665,0.000839387,-0.000214697,0.001281069,0.000964364,0.000253679,0.000532386,0.001075131,0.001795715,0.000490661,-0.000294948,0.000306106,0.000839049,0.001865877,0.00091689,0.003051833,-0.000439942,0.001427859,0.00017026,0.000848931,0.000142215,0.001704904,-0.000693035,0.00279021,0.001207939,0.000903038,0.000431475,3.81E-05,0.001542407,-0.000937302,0.000768198,0.002069718,0.001155948,0.001099889,0.00222034,0.000371959,0.001480402,-0.000323247,0.000153893,0.000552577,0.001586962,0.002837316,0.000836637
632,0.000474464,0.00386925,0.000116036,3.35E-05,0.00094457,0.000114302,-0.000520203,0.000540939,0.001022144,-0.000962099,-0.000753249,0.000822114,0.000125902,-0.000833711,0.000533605,-0.000632193,0.001356782,0.000963067,0.00016666,0.000313877,0.00066552,0.001724864,3.45E-05,-0.000607067,-3.68E-05,0.000789877,0.001474636,0.001042721,0.003208742,-0.000444131,0.001563346,0.000153583,0.001034885,-0.000335249,0.001687025,-0.000408133,0.002045192,0.000860888,0.000907241,0.00038297,3.00E-05,0.001470402,-0.00138734,0.000802429,0.00176663,0.001200541,0.000657017,0.002248181,0.000233321,0.001011896,-0.000828285,4.02E-05,0.000758396,0.000951756,0.003274202,0.001240543
631.2000122,0.000602318,0.004100034,0.000624923,0.00028129,0.000824474,0.000253161,-0.000323144,0.001000324,0.001617179,-0.000959877,-0.000814747,0.001189379,0.000436864,-0.000830611,0.00099638,-0.000260387,0.001023027,0.001088418,-3.89E-05,0.000524844,0.001109621,0.0021406,0.000515333,-0.000145351,0.000414814,0.00116158,0.001691209,0.001063117,0.003380812,-7.59E-05,0.000975313,0.000248447,0.000858709,0.000115829,0.001480636,-0.000199431,0.002635614,0.001168951,0.000974872,0.000941535,-1.19E-05,0.001922399,-0.001461596,0.000608695,0.00210668,0.001049831,0.001325545,0.00217533,0.00048965,0.001079232,-0.00045732,0.000132194,0.000568517,0.001579298,0.003371316,0.001235481
630.4000244,0.000327814,0.004328196,0.000449613,0.000627774,0.001131369,0.000367166,-6.56E-05,0.000864545,0.001605357,-0.001076608,-0.000683576,0.00115234,0.000497243,-0.000846991,0.001143983,-0.000579149,0.001195998,0.000572094,-2.50E-05,0.000658287,0.001017604,0.001849785,0.000492008,-0.000276581,0.000271396,0.000661942,0.001676605,0.000918628,0.00374218,0.000134939,0.001465519,0.0004329,0.000985172,5.85E-05,0.001433936,-0.000350613,0.002417814,0.001130746,0.000847038,0.00054392,-7.29E-05,0.00137257,-0.001470162,0.000954947,0.002712293,0.001337411,0.001170898,0.002710001,0.000691913,0.001242023,-0.000360442,-7.33E-05,0.000443446,0.001491649,0.003512865,0.001249863
629.5999756,2.83E-05,0.003923656,0.000249069,0.000196156,0.001103652,-0.000366287,-0.000333801,0.000453604,0.001211884,-0.001147354,-0.001093495,0.000979983,0.000522927,-0.000951354,0.001139622,-0.000803482,0.001290233,0.000890847,-2.19E-05,0.00045832,0.001416847,0.001754258,0.000114819,-0.00024683,0.00018528,0.000407999,0.001524327,0.001223617,0.003460336,-0.000750562,0.001545395,0.000137632,0.001200359,0.000242749,0.001722031,-0.000975684,0.002602045,0.000911676,0.000625389,0.000276757,1.92E-05,0.001423262,-0.001632765,0.000568854,0.001813677,0.000917669,0.000592908,0.002497892,0.000190744,0.001155974,-0.000679854,-0.000153425,0.000147679,0.001829118,0.002849484,0.000655332
628.7999878,-0.000190893,0.004004169,5.26E-05,0.000226535,0.000473168,0.000227105,-0.000669154,0.000357943,0.000887241,-0.00170997,-0.000958431,0.000863222,0.000210582,-0.001553689,0.000763997,-0.000994073,0.001068229,0.000170985,-0.000187322,0.000145245,0.00080772,0.001516248,-0.000106585,-0.00068156,0.000588709,-6.33E-05,0.000684602,0.000450857,0.0033979,-0.00055521,0.001074794,-7.40E-06,0.001071317,-0.000192445,0.001473986,-0.000919066,0.002452697,0.000891547,0.000183337,0.000554287,-0.000311141,0.001595458,-0.001871297,0.000629433,0.001483363,0.001052919,0.000539799,0.001890575,9.39E-05,0.000746234,-0.000841927,-0.000154098,0.000344964,0.001529003,0.00292925,0.000876191
628,-0.000137588,0.004139808,-0.000201398,0.000292196,0.001135132,0.000194369,-0.000262146,0.000903427,0.00121217,-0.001448387,-0.001427592,0.001446377,0.000124245,-0.001166407,0.000826341,-0.000508,0.000771699,0.000348461,-1.70E-05,0.000301624,0.001243503,0.001630378,7.55E-05,-0.000422254,0.000415306,-0.000114608,0.001260948,0.000841513,0.002886877,-0.000780433,0.001502948,-0.000130394,0.000935516,0.00011992,0.001124829,-0.000609187,0.002722973,0.00113098,0.000938292,0.000375587,-0.000550763,0.001289013,-0.001204046,0.000692173,0.002127333,0.000925684,0.000534227,0.002170543,0.000285357,0.001326895,-0.000334059,1.22E-05,0.000211229,0.001161736,0.002962297,0.001040567
627.2000122,0.000164536,0.004162755,0.000118936,0.000851836,0.00118969,0.000253731,8.79E-05,0.000627333,0.001294673,-0.001187886,-0.001076246,0.001449572,0.000840969,-0.00112923,0.001096152,-0.0001129,0.001029591,0.000878811,-0.000174954,0.000552084,0.001509832,0.002089434,0.00028256,-0.000244709,0.000307401,0.000184114,0.001451493,0.001260896,0.003362446,-0.000549625,0.00177123,0.000380121,0.001205992,4.73E-05,0.001600654,-0.000237154,0.002953383,0.001260377,0.000936113,0.000782435,-0.00010938,0.001713818,-0.001162328,0.001291869,0.002673171,0.001198724,0.000775796,0.002391212,0.000295123,0.00136439,-0.000398978,0.000321079,0.000691965,0.001867229,0.00344048,0.000852381
626.4000244,6.38E-05,0.003838511,0.000175206,0.00023213,0.000643951,8.66E-05,-0.000550918,0.000577123,0.000986676,-0.001622552,-0.001198264,0.001081126,0.000776237,-0.001488788,0.000634229,-0.000800639,0.000802533,0.000400356,-0.000359149,0.000574816,0.001427573,0.001424171,0.000128569,-0.000296914,-0.000100478,-2.33E-05,0.00102217,0.001343798,0.003092059,-0.000912091,0.001611514,-9.72E-05,0.000767705,-3.69E-05,0.001002451,-0.001015871,0.002609389,0.000862756,0.000288595,0.000583188,-0.000408392,0.0011499,-0.001369123,0.000669513,0.002425494,0.000494185,0.000438885,0.001596913,-0.000224891,0.001072718,-0.001130056,-0.000313159,-0.000129773,0.001218478,0.002887268,0.000321908
625.5999756,0.000253135,0.003492145,-0.000149906,8.77E-05,0.00024078,0.000254585,-0.000457371,0.000162025,0.000746934,-0.00157943,-0.001087711,0.000703192,0.000587361,-0.001689342,0.000200585,-0.000968297,0.000858528,0.000483042,-0.00038315,0.000299578,0.00096932,0.001408719,-0.000262818,0.000277975,4.32E-05,0.000356959,0.001463986,0.000695828,0.003422346,-0.000711075,0.001021107,2.59E-08,0.000592209,-0.00018696,0.001130201,-0.000757177,0.002479537,0.000958735,0.000294371,0.000161869,-0.00020264,0.001101004,-0.001881504,0.000525985,0.00203185,0.001250953,0.000469929,0.00169017,-0.000186494,0.001158024,-0.000420857,-0.000206159,-8.46E-05,0.001207264,0.002318363,0.000648617
624.7999878,4.79E-05,0.003571142,3.73E-06,0.000334627,0.000202812,0.00024495,-0.000160308,0.00046555,0.000846026,-0.001000065,-0.000725754,0.000978426,0.000370275,-0.001259698,0.000573883,-0.00103684,0.000745612,0.000215243,-0.000567309,0.00039976,0.000918265,0.001549291,0.000181317,-0.000410875,0.000191754,0.000250156,0.000877722,0.000844081,0.003261501,-0.000348027,0.00113085,-0.000350562,0.000457646,-0.000135,0.000863715,-0.000550298,0.0024786,0.001177179,0.00079758,-6.13E-05,-0.000602001,0.000957645,-0.001398591,0.000480399,0.002137999,0.000976247,0.000522227,0.001288312,-9.53E-06,0.001204304,-0.000662744,0.000164044,0.000284787,0.00081091,0.002932377,0.000772658
624,0.00020289,0.004120208,-1.91E-05,0.00085941,0.000377297,0.000314887,6.45E-05,0.000851732,0.001175856,-0.000532924,-0.000724306,0.001488792,0.000669331,-0.000804205,0.001068852,-0.000724978,0.000836871,0.000779867,-0.000185252,0.000881016,0.001171781,0.002004829,0.000187584,-0.000432029,3.63E-05,0.000532646,0.000894245,0.000986547,0.003899835,-0.000672979,0.001712467,8.07E-05,0.000327892,-7.42E-05,0.001201034,-0.000610324,0.002186023,0.001190599,0.000857413,0.000182897,-0.000307054,0.001161242,-0.001420471,0.000892611,0.002155793,0.001017111,0.00076366,0.001736767,5.58E-05,0.001902535,-0.000618596,0.000331959,0.000307971,0.001045809,0.003278845,0.001385606
623.2000122,0.000384991,0.004260015,-0.000196741,0.001346914,0.000564655,0.000242697,-0.000651372,0.000372581,0.001119456,-0.001269558,-0.000917723,0.001238363,0.000143846,-0.001510096,0.000994979,-0.000554382,0.001056967,0.000515696,-0.000465077,0.000976039,0.001189327,0.001710076,0.000127766,-0.000618545,-9.25E-05,0.000532879,0.001241322,0.000495144,0.003923735,-0.000567671,0.001172949,-0.000243208,0.000650458,-0.000161498,0.001286858,-0.000722239,0.002320185,0.000946542,0.000671509,0.000219853,-0.000113262,0.000871834,-0.001869493,0.000583914,0.001872428,0.001213597,0.00017057,0.001596471,-0.000185356,0.001324194,-0.00060655,0.000189294,-0.000146956,0.00134424,0.002848989,0.000822632
622.4000244,0.000103919,0.003960907,-0.000308451,0.000804271,0.000552525,0.000292325,-0.000790511,7.37E-05,0.001556436,-0.001600166,-0.000883417,0.000894167,0.000284476,-0.000928262,0.000781709,-0.000972637,0.000840657,0.000364783,-0.000147628,0.000607165,0.000773151,0.00156106,-0.000385375,-0.000981263,2.88E-05,0.000351518,0.000605947,0.000681957,0.003649944,-0.000770614,0.001021729,-0.000603087,0.000338591,-0.000432908,0.001005253,-0.000884606,0.002228796,0.000840865,0.000452334,0.000170208,-0.000844252,0.001157635,-0.001948615,0.000468582,0.00161193,0.000902312,-0.00046637,0.001436793,-0.00055097,0.001317885,-0.000684403,-0.000207194,-1.60E-06,0.001167134,0.002707813,0.000509605
621.5999756,0.000463969,0.004058566,0.000374706,0.000619453,0.001133367,0.000516344,-0.000107413,0.000810028,0.001781549,-0.001732144,-0.000267785,0.001267335,0.000713978,-0.000792784,0.001340682,-0.00041884,0.001102769,0.001269775,-0.000127754,0.001207419,0.001196777,0.001658701,0.000371104,-0.000512447,0.000693547,0.000472754,0.001328297,0.001073159,0.00361922,-0.000541973,0.001484532,0.000125539,0.000900548,2.20E-05,0.001413575,-0.00062785,0.002833486,0.001775207,0.000664665,0.000742111,-0.000364891,0.001335411,-0.001210035,0.00085168,0.001875366,0.001329206,0.000740348,0.002307511,8.58E-05,0.00108097,-0.000249055,-0.000208591,0.000170933,0.001265154,0.003062678,0.000956244
620.7999878,3.02E-05,0.004036409,0.000274426,0.00071543,0.000785417,-7.53E-05,-0.000539542,0.000449224,0.001240361,-0.001957119,-0.00059895,0.001009145,0.000222392,-0.001209932,0.000367995,-0.001409531,0.000591898,0.000542754,-0.000803327,0.000407429,0.000534175,0.00101942,-0.000150371,-0.000904962,-8.61E-05,0.000288958,0.000950199,0.000751394,0.003322404,-0.00094624,0.001032653,-0.000430426,0.000541043,-0.000235602,0.000940134,-0.000846681,0.002454051,0.001357275,9.88E-05,0.000111453,-0.001047996,0.000798098,-0.001805258,0.000863482,0.001476792,0.000965532,0.000355171,0.001637419,7.19E-05,0.000227882,-0.001098401,-0.000573823,0.000152806,0.000714756,0.003121702,0.000429298
620,-0.000720171,0.00369166,4.29E-05,0.000321156,6.95E-05,-5.00E-05,-0.00066016,9.80E-05,0.000679339,-0.002353171,-0.000959722,0.000390303,7.34E-05,-0.001638645,0.000532853,-0.001208796,1.72E-05,0.000463477,-0.00061415,7.25E-05,0.000613983,0.001313497,-0.000421167,-0.00051648,-0.000371977,-0.000279685,0.001128332,0.000294527,0.002626603,-0.001260679,0.000682761,-0.000149699,0.000501571,-0.000755162,0.00086662,-0.001329021,0.002190003,0.001061689,0.000196415,-9.85E-05,-0.001187421,0.001175726,-0.001070152,1.20E-05,0.001391163,0.001072277,6.47E-05,0.001152963,-0.00010555,0.000861744,-0.001109194,-0.000480333,2.66E-05,0.0003674,0.002631942,-3.09E-05
619.2000122,-0.000188357,0.003446429,-0.000206366,9.64E-05,0.000139651,-0.000133603,-0.001074697,-0.000119163,0.000770662,-0.002419797,-0.001372735,0.000500016,-0.000154615,-0.001758957,0.000351933,-0.001538316,-0.000443511,-9.63E-06,-0.000715778,-6.13E-05,0.000312038,0.001059043,-0.00086461,-0.00142914,-0.000622112,0.000187144,0.000441399,0.000381701,0.002758062,-0.001003164,0.001429833,-0.000663778,0.000111376,-0.00060805,0.000485037,-0.00105218,0.001969957,0.000884492,-0.000164759,-0.00038465,-0.000917103,0.00071486,-0.001884133,5.66E-05,0.000837312,0.000381986,-4.86E-05,0.000927552,-0.00055614,0.000877929,-0.001128455,-0.000726219,-0.000473714,0.000357192,0.002882395,0.000135923
618.4000244,-0.00057646,0.004037428,0.00015089,0.000147653,0.000262175,-0.000465749,-0.001050527,0.000415254,0.000851551,-0.002129225,-0.001485744,0.000498384,9.52E-05,-0.001370723,0.000123183,-0.001395288,2.13E-05,-4.47E-05,-0.000807409,9.59E-05,0.000365016,0.001146708,-0.000686678,-0.001683721,-0.000515498,8.15E-05,0.000823618,0.00019481,0.002609649,-0.001208899,0.000853522,-0.000880162,0.000247333,-0.000790666,0.000744886,-0.001597794,0.001812065,0.000626245,-5.70E-05,-4.86E-05,-0.001091636,0.000974197,-0.001998554,-1.71E-05,0.001097397,0.000607917,-0.000355735,0.00069041,-0.000406271,0.000669202,-0.001176579,-0.001165013,-5.47E-05,0.000218636,0.002480188,7.00E-05
617.5999756,-0.000162999,0.00411574,0.000169275,0.000685328,0.00082118,0.00014439,-0.000363339,0.000329861,0.001105702,-0.001808145,-0.001223923,0.000629952,0.000389396,-0.001116888,0.000416472,-0.001304504,0.000371208,7.32E-05,-0.000632503,0.000753547,0.000527125,0.001217517,-3.86E-05,-0.001014218,-0.000374098,0.000354057,0.00118141,0.000201983,0.003365785,-0.000868175,0.001243399,-0.000341043,0.00031582,-0.000595693,0.001130798,-0.000935598,0.001848875,0.00130106,0.000556413,0.000180022,-0.000746582,0.000587076,-0.001451019,0.000682139,0.001664287,0.000790396,1.67E-05,0.001332529,9.24E-05,0.00068048,-0.000761002,-0.000423443,0.00026435,0.000557113,0.002744542,0.000258885
616.7999878,0.000409295,0.004479708,3.88E-05,0.00078884,0.001005669,0.000465006,-0.000340784,0.000878915,0.000992125,-0.001363756,-0.001159643,0.001126334,0.000473168,-0.00081392,0.00081161,-0.000953988,0.00095474,0.000694947,-0.000383357,0.000958294,0.000668398,0.00111341,0.000312712,-0.000445373,-5.38E-05,0.000176682,0.000979023,0.000934582,0.003525861,-0.000366184,0.00138088,-0.000591506,0.000212628,-0.000570049,0.001441182,-0.000559294,0.00217455,0.001206199,0.000898862,0.00025904,-0.000638241,0.000857387,-0.001117766,0.000482912,0.001756181,0.001202669,0.000283233,0.001462792,0.000360042,0.000596874,-0.000434408,-0.00046125,-0.000100219,0.000639362,0.003249816,0.000782279
616,0.000447125,0.00425876,0.000667828,0.000863326,0.000901456,0.000380561,-0.000379943,0.000496207,0.001023961,-0.001429501,-0.000693139,0.001648203,0.000361778,-0.00107888,0.001115356,-0.000704355,0.001049052,0.000899018,-0.000302915,0.00137257,0.001105806,0.001307941,0.000619816,-0.000392875,-0.000500501,0.000188853,0.00110238,0.001421964,0.003975614,-0.000926505,0.001518118,0.000494289,0.000625985,0.000177459,0.001435832,-0.000423185,0.002066779,0.001622323,0.000507662,0.000759148,-0.000495847,0.001167316,-0.001173326,0.000969813,0.001669147,0.000998637,0.000123002,0.001471597,0.000563463,0.000939096,-9.61E-05,-0.000551487,6.00E-05,0.000462621,0.003108588,0.000536922
615.2000122,0.000436035,0.004454026,0.000290874,0.000835107,0.000789333,0.00036569,2.07E-05,0.000736225,0.001520742,-0.001470058,-0.000868795,0.001696277,0.000459538,-0.000466111,0.00121814,-0.000820328,0.000955181,0.001145021,2.82E-05,0.001043214,0.000825122,0.001805463,0.000551747,-0.000256713,-0.000108035,0.000356648,0.001307889,0.001371765,0.003752155,-0.00093317,0.002031538,-5.49E-06,0.000947424,0.000122069,0.001251628,-0.000456182,0.002968839,0.001327803,0.000721212,0.000567299,-0.000217905,0.001815912,-0.001146063,0.000739259,0.001785084,0.001524223,0.000736018,0.001924453,0.000485737,0.000907915,5.02E-05,-0.000568549,7.18E-05,0.000931236,0.002796958,0.000971058
