191011_11409_EX_200.00,,191011_11409_EX_205.00,,191011_11409_EX_210.00,,191011_11409_EX_215.00,,191011_11409_EX_220.00,,191011_11409_EX_225.00,,191011_11409_EX_230.00,,191011_11409_EX_235.00,,191011_11409_EX_240.00,,191011_11409_EX_245.00,,191011_11409_EX_250.00,,191011_11409_EX_255.00,,191011_11409_EX_260.00,,191011_11409_EX_265.00,,191011_11409_EX_270.00,,191011_11409_EX_275.00,,191011_11409_EX_280.00,,191011_11409_EX_285.00,,191011_11409_EX_290.00,,191011_11409_EX_295.00,,191011_11409_EX_300.00,,191011_11409_EX_305.00,,191011_11409_EX_310.00,,191011_11409_EX_315.00,,191011_11409_EX_320.00,,191011_11409_EX_325.00,,191011_11409_EX_330.00,,191011_11409_EX_335.00,,191011_11409_EX_340.00,,191011_11409_EX_345.00,,191011_11409_EX_350.00,,191011_11409_EX_355.00,,191011_11409_EX_360.00,,191011_11409_EX_365.00,,191011_11409_EX_370.00,,191011_11409_EX_375.00,,191011_11409_EX_380.00,,191011_11409_EX_385.00,,191011_11409_EX_390.00,,191011_11409_EX_395.00,,191011_11409_EX_400.00,,191011_11409_EX_405.00,,191011_11409_EX_410.00,,191011_11409_EX_415.00,,191011_11409_EX_420.00,,191011_11409_EX_425.00,,191011_11409_EX_430.00,,191011_11409_EX_435.00,,191011_11409_EX_440.00,,191011_11409_EX_445.00,,191011_11409_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
210,2.353147507,210,-5.655686855,210,5.756222248,210,-2.337688684,210,-4.358448029,210,-5.599431038,210,-4.564701557,210,-4.743747711,210,-4.988759041,210,-4.973089218,210,-5.09568882,210,-4.899041176,210,-5.106315613,210,-4.875434399,210,-5.023411274,210,-4.808579445,210,-4.990651131,210,-4.98705101,210,-5.224839211,210,-4.978435516,210,-4.984856606,210,-4.979091644,210,-5.108414173,210,-4.976815224,210,-5.191434383,210,-5.013384819,210,-4.746989727,210,-5.158254623,210,-4.982269764,210,-4.878867626,210,-5.057276249,210,-5.144279003,210,-5.15735054,210,-5.133555412,210,-4.931700706,210,-5.093498707,210,-5.131144524,210,-5.105438232,210,-5.038037777,210,-5.144416332,210,-5.091867447,210,-5.134358406,210,-5.168979645,210,-5.160190105,210,-5.158619404,210,-5.130624771,210,-5.103078842,210,-5.102233887,210,-5.169061184,210,-5.130255699,210,-5.172258854,
212.0299988,-8.018289566,212.0299988,-2.013949156,212.0299988,8.530693054,212.0299988,9.758731842,212.0299988,-3.558781147,212.0299988,-4.203240871,212.0299988,-4.619413376,212.0299988,-5.344113827,212.0299988,-5.055594921,212.0299988,-4.904842854,212.0299988,-4.692935467,212.0299988,-4.9570117,212.0299988,-4.809038162,212.0299988,-4.957763672,212.0299988,-4.962852955,212.0299988,-5.104119301,212.0299988,-5.089027882,212.0299988,-4.964676857,212.0299988,-4.888235569,212.0299988,-5.010028362,212.0299988,-5.139231682,212.0299988,-4.945558071,212.0299988,-5.017352104,212.0299988,-5.086364746,212.0299988,-4.946700096,212.0299988,-4.831520081,212.0299988,-5.292662621,212.0299988,-5.048081398,212.0299988,-4.889286041,212.0299988,-4.991537094,212.0299988,-5.105644226,212.0299988,-5.122690678,212.0299988,-5.107765198,212.0299988,-5.10239315,212.0299988,-5.019166946,212.0299988,-4.984854221,212.0299988,-5.012609482,212.0299988,-5.133419514,212.0299988,-5.060088634,212.0299988,-5.17626524,212.0299988,-5.110684395,212.0299988,-5.134339333,212.0299988,-5.169795036,212.0299988,-5.127680302,212.0299988,-5.163274288,212.0299988,-5.116849422,212.0299988,-5.16125536,212.0299988,-5.114302635,212.0299988,-5.177640915,212.0299988,-5.169807911,212.0299988,-5.220370293,
214.0599976,2.327363014,214.0599976,-13.83565712,214.0599976,1.740974426,214.0599976,14.12290573,214.0599976,-0.1731243134,214.0599976,-4.980641842,214.0599976,-4.911641121,214.0599976,-5.067705631,214.0599976,-5.10874033,214.0599976,-4.832069397,214.0599976,-4.778531075,214.0599976,-5.055620193,214.0599976,-4.980680943,214.0599976,-4.960977077,214.0599976,-4.997311115,214.0599976,-4.856559277,214.0599976,-5.102876186,214.0599976,-4.973681927,214.0599976,-5.028127193,214.0599976,-5.161285877,214.0599976,-5.131689548,214.0599976,-4.994699955,214.0599976,-5.066399097,214.0599976,-5.04295063,214.0599976,-4.905056477,214.0599976,-5.012727261,214.0599976,-5.365371704,214.0599976,-4.940095425,214.0599976,-5.143340588,214.0599976,-5.055995464,214.0599976,-5.062691689,214.0599976,-5.120792866,214.0599976,-5.045592785,214.0599976,-5.151537418,214.0599976,-5.044094086,214.0599976,-5.299569607,214.0599976,-5.097531796,214.0599976,-5.1183815,214.0599976,-5.132529736,214.0599976,-5.122830868,214.0599976,-5.078557491,214.0599976,-5.045866489,214.0599976,-5.135058403,214.0599976,-5.197789192,214.0599976,-5.038648605,214.0599976,-5.135702133,214.0599976,-5.157176971,214.0599976,-5.166137218,214.0599976,-5.128952026,214.0599976,-5.107775688,214.0599976,-5.220353603,
215.9299927,-5.915547371,215.9299927,-3.818436623,215.9299927,-2.851079941,215.9299927,17.69506645,215.9299927,4.242528439,215.9299927,-5.29125452,215.9299927,-5.062438011,215.9299927,-4.823625088,215.9299927,-4.826273918,215.9299927,-4.999611855,215.9299927,-5.093782425,215.9299927,-5.176250935,215.9299927,-5.108190536,215.9299927,-5.018778801,215.9299927,-5.070610523,215.9299927,-4.932022095,215.9299927,-5.119449139,215.9299927,-5.055737495,215.9299927,-5.029637814,215.9299927,-5.06482172,215.9299927,-5.028867245,215.9299927,-5.037229061,215.9299927,-4.96955061,215.9299927,-5.029469013,215.9299927,-5.111965656,215.9299927,-5.263898373,215.9299927,-5.207940578,215.9299927,-4.9562397,215.9299927,-5.27256918,215.9299927,-4.859030724,215.9299927,-5.104825497,215.9299927,-4.99506712,215.9299927,-5.080368996,215.9299927,-4.936120033,215.9299927,-5.154073238,215.9299927,-5.181094646,215.9299927,-5.070649147,215.9299927,-5.201025009,215.9299927,-5.118527412,215.9299927,-5.115828514,215.9299927,-5.158129692,215.9299927,-5.262929916,215.9299927,-5.205877304,215.9299927,-5.16626358,215.9299927,-5.11807394,215.9299927,-5.123834133,215.9299927,-5.151328564,215.9299927,-5.082042694,215.9299927,-5.21777916,215.9299927,-5.187031269,215.9299927,-5.196133614,
217.9600067,7.909002781,217.9600067,-4.287683964,217.9600067,-0.05169773102,217.9600067,12.74578667,217.9600067,26.70271683,217.9600067,-3.606324196,217.9600067,-4.939059258,217.9600067,-5.065897942,217.9600067,-4.953840256,217.9600067,-4.622594833,217.9600067,-4.953624725,217.9600067,-5.159522533,217.9600067,-4.952684402,217.9600067,-4.858012199,217.9600067,-4.914952755,217.9600067,-4.929226398,217.9600067,-5.125337601,217.9600067,-4.860357761,217.9600067,-4.879905701,217.9600067,-5.117605209,217.9600067,-4.990392685,217.9600067,-5.030147552,217.9600067,-4.94068718,217.9600067,-5.128838062,217.9600067,-4.811813831,217.9600067,-5.176928043,217.9600067,-5.092094898,217.9600067,-4.823446274,217.9600067,-4.975235939,217.9600067,-5.30246067,217.9600067,-5.10217905,217.9600067,-4.967948437,217.9600067,-5.158222198,217.9600067,-5.172878265,217.9600067,-5.349560261,217.9600067,-5.124862194,217.9600067,-5.059810162,217.9600067,-5.219760895,217.9600067,-5.124878883,217.9600067,-5.024832249,217.9600067,-5.109593391,217.9600067,-5.177112579,217.9600067,-5.086194038,217.9600067,-5.14856863,217.9600067,-5.159488201,217.9600067,-5.157915592,217.9600067,-5.171771526,217.9600067,-5.127320766,217.9600067,-5.244651794,217.9600067,-5.191434383,217.9600067,-5.114296436,
220,-9.979395866,220,6.730358601,220,-6.807465553,220,7.043859959,220,41.50879288,220,2.090596676,220,-4.771703243,220,-4.891741753,220,-4.809837341,220,-4.98019886,220,-4.93350029,220,-4.722904205,220,-4.831053734,220,-4.752892017,220,-4.934753895,220,-4.942993641,220,-4.82225132,220,-4.921363831,220,-5.035207748,220,-5.11095047,220,-5.041140079,220,-5.104749203,220,-5.160511494,220,-5.28205061,220,-5.034937382,220,-4.882133484,220,-5.158202171,220,-5.03272438,220,-5.159115791,220,-5.714809418,220,-5.007081509,220,-5.21280098,220,-4.920287132,220,-5.124746323,220,-5.092216969,220,-5.105477333,220,-5.152338505,220,-5.047811031,220,-5.150908947,220,-5.04168129,220,-5.150932789,220,-5.170340061,220,-5.191434383,220,-5.153521061,220,-5.143851757,220,-5.206637383,220,-5.161623001,220,-5.201285839,220,-5.164020538,220,-5.148206234,220,-5.219977379,
222.0299988,5.342274189,222.0299988,8.470972061,222.0299988,-2.135407209,222.0299988,1.829393864,222.0299988,47.98110199,222.0299988,26.78358078,222.0299988,-4.475338936,222.0299988,-4.733092785,222.0299988,-4.917165756,222.0299988,-4.940495968,222.0299988,-4.906748295,222.0299988,-4.968387127,222.0299988,-5.049339294,222.0299988,-4.768550873,222.0299988,-4.850712776,222.0299988,-4.965729237,222.0299988,-5.035277367,222.0299988,-4.905070305,222.0299988,-5.047189236,222.0299988,-4.867590427,222.0299988,-4.960523129,222.0299988,-5.007174492,222.0299988,-4.988101959,222.0299988,-5.154773712,222.0299988,-5.019749641,222.0299988,-5.191434383,222.0299988,-5.207876682,222.0299988,-5.223670006,222.0299988,-4.697371006,222.0299988,-4.938220978,222.0299988,-5.191434383,222.0299988,-5.069954395,222.0299988,-5.006597519,222.0299988,-5.172520638,222.0299988,-5.067930222,222.0299988,-5.117202282,222.0299988,-5.07895422,222.0299988,-5.064639091,222.0299988,-5.125609875,222.0299988,-5.14687252,222.0299988,-5.091495037,222.0299988,-5.177373886,222.0299988,-5.141483307,222.0299988,-5.160363197,222.0299988,-5.087930202,222.0299988,-5.198925972,222.0299988,-5.181482792,222.0299988,-5.094779968,222.0299988,-5.182593346,222.0299988,-5.204269886,222.0299988,-5.152845383,
224.0599976,-3.794786453,224.0599976,-2.911452532,224.0599976,0.997490406,224.0599976,-3.1200881,224.0599976,27.86404228,224.0599976,60.15178299,224.0599976,0.6812586784,224.0599976,-4.634585381,224.0599976,-4.338191986,224.0599976,-4.886512756,224.0599976,-4.964356422,224.0599976,-4.847324371,224.0599976,-4.991154194,224.0599976,-4.765004635,224.0599976,-5.079187393,224.0599976,-5.173667908,224.0599976,-5.010037899,224.0599976,-4.910621166,224.0599976,-4.950429916,224.0599976,-5.004277706,224.0599976,-5.159140587,224.0599976,-5.050695896,224.0599976,-5.039864063,224.0599976,-5.066440582,224.0599976,-4.872139931,224.0599976,-5.085893631,224.0599976,-4.918093681,224.0599976,-5.046839714,224.0599976,-4.949814796,224.0599976,-4.815776825,224.0599976,-4.982938766,224.0599976,-5.075854301,224.0599976,-4.941311359,224.0599976,-5.033593655,224.0599976,-5.042303085,224.0599976,-4.918812275,224.0599976,-5.043612003,224.0599976,-5.036910534,224.0599976,-5.150980473,224.0599976,-5.199098587,224.0599976,-5.241154194,224.0599976,-5.226899624,224.0599976,-5.117343903,224.0599976,-5.160077095,224.0599976,-5.187432766,224.0599976,-5.156929493,224.0599976,-5.181406975,224.0599976,-5.201207638,224.0599976,-5.108947754,224.0599976,-5.200283527,224.0599976,-5.191434383,
225.9299927,10.50043488,225.9299927,-3.445472002,225.9299927,4.157372952,225.9299927,-1.858894348,225.9299927,9.738103867,225.9299927,80.67526245,225.9299927,40.08096695,225.9299927,-4.525425434,225.9299927,-5.077364922,225.9299927,-4.804322243,225.9299927,-4.570253372,225.9299927,-5.127678394,225.9299927,-5.068664551,225.9299927,-4.702786922,225.9299927,-5.035022736,225.9299927,-5.110927582,225.9299927,-4.962259293,225.9299927,-5.128715515,225.9299927,-5.098704338,225.9299927,-5.049740791,225.9299927,-5.015059948,225.9299927,-5.060098648,225.9299927,-5.097397327,225.9299927,-5.241993904,225.9299927,-4.93540144,225.9299927,-5.20583725,225.9299927,-4.785207748,225.9299927,-5.143324375,225.9299927,-5.207080841,225.9299927,-5.120822906,225.9299927,-5.029759884,225.9299927,-5.065277576,225.9299927,-5.078780651,225.9299927,-5.065145969,225.9299927,-5.203905582,225.9299927,-5.075936794,225.9299927,-5.051483154,225.9299927,-5.062106609,225.9299927,-5.053553581,225.9299927,-5.130270958,225.9299927,-5.10108757,225.9299927,-5.127931118,225.9299927,-5.075685501,225.9299927,-5.154328823,225.9299927,-5.159325123,225.9299927,-5.161881447,225.9299927,-5.139680386,225.9299927,-5.067698479,225.9299927,-5.182566643,225.9299927,-5.153248787,225.9299927,-5.166921139,
227.9600067,1.961641312,227.9600067,3.96607542,227.9600067,13.77352905,227.9600067,4.238079548,227.9600067,-0.3810210228,227.9600067,83.24255371,227.9600067,101.7351151,227.9600067,1.179402351,227.9600067,-4.14560318,227.9600067,-4.813529015,227.9600067,-4.69318819,227.9600067,-4.809590816,227.9600067,-4.824430466,227.9600067,-4.882764339,227.9600067,-4.861933231,227.9600067,-4.832947254,227.9600067,-4.81101799,227.9600067,-4.869328976,227.9600067,-4.967529297,227.9600067,-5.093710423,227.9600067,-5.081054211,227.9600067,-4.955590248,227.9600067,-4.986608505,227.9600067,-5.067493916,227.9600067,-4.854528904,227.9600067,-5.220034122,227.9600067,-5.092229843,227.9600067,-5.066543579,227.9600067,-5.082004547,227.9600067,-5.009781361,227.9600067,-5.105060101,227.9600067,-5.134227276,227.9600067,-5.084522247,227.9600067,-5.058695316,227.9600067,-5.02494812,227.9600067,-5.180787563,227.9600067,-5.22168684,227.9600067,-5.14576292,227.9600067,-5.207774162,227.9600067,-5.100605011,227.9600067,-5.108755112,227.9600067,-5.155550003,227.9600067,-5.227947235,227.9600067,-5.090140343,227.9600067,-5.191434383,227.9600067,-5.123651981,227.9600067,-5.146240711,227.9600067,-5.196341038,227.9600067,-5.191434383,227.9600067,-5.130931854,227.9600067,-5.156968117,
230,-8.668485641,230,0.8861718178,230,6.194382191,230,12.64915848,230,-2.039120197,230,37.06066895,230,131.4471741,230,33.08488464,230,-4.499438286,230,-4.837852001,230,-4.810780048,230,-4.892884731,230,-4.857956409,230,-4.945029736,230,-4.842410088,230,-4.953105927,230,-5.161448002,230,-4.810883522,230,-4.946454525,230,-5.021685123,230,-5.174150467,230,-5.052322388,230,-5.067344189,230,-5.090639591,230,-4.753641605,230,-5.031703949,230,-5.04019165,230,-5.029149532,230,-5.175655842,230,-5.146969318,230,-4.989780903,230,-4.859828949,230,-5.149441719,230,-4.9984622,230,-5.104216576,230,-5.137016773,230,-5.038280964,230,-5.135064125,230,-5.159502983,230,-5.183786869,230,-5.149458408,230,-5.09725666,230,-5.183974743,230,-5.146618366,230,-5.147874832,230,-5.153965473,230,-5.121913433,230,-5.07801342,230,-5.222745419,230,-5.200003624,230,-5.162242889,
232.0299988,2.332505703,232.0299988,-5.191434383,232.0299988,0.008435726166,232.0299988,16.16087914,232.0299988,-0.1738052368,232.0299988,8.136730194,232.0299988,90.29025269,232.0299988,101.9861145,232.0299988,-3.25075388,232.0299988,-4.740559578,232.0299988,-4.843547821,232.0299988,-4.848881721,232.0299988,-4.762897015,232.0299988,-4.970637321,232.0299988,-5.036809921,232.0299988,-4.786481857,232.0299988,-5.104982376,232.0299988,-4.918483734,232.0299988,-4.956986904,232.0299988,-5.068873882,232.0299988,-4.965174675,232.0299988,-4.884159565,232.0299988,-4.913247108,232.0299988,-4.960689545,232.0299988,-5.111341953,232.0299988,-5.133748531,232.0299988,-5.140315056,232.0299988,-5.268998146,232.0299988,-4.871373177,232.0299988,-5.048518181,232.0299988,-4.788824558,232.0299988,-5.038016319,232.0299988,-5.159647942,232.0299988,-5.042024612,232.0299988,-5.032589912,232.0299988,-5.125822067,232.0299988,-4.929495811,232.0299988,-5.040721416,232.0299988,-5.087013245,232.0299988,-5.230338097,232.0299988,-5.125477314,232.0299988,-5.078099251,232.0299988,-5.205735207,232.0299988,-5.116579533,232.0299988,-5.150783062,232.0299988,-5.179824352,232.0299988,-5.092749596,232.0299988,-5.146945,232.0299988,-5.120524883,232.0299988,-5.178406239,232.0299988,-5.186471939,
