191011_11831_EX_200.00,,191011_11831_EX_205.00,,191011_11831_EX_210.00,,191011_11831_EX_215.00,,191011_11831_EX_220.00,,191011_11831_EX_225.00,,191011_11831_EX_230.00,,191011_11831_EX_235.00,,191011_11831_EX_240.00,,191011_11831_EX_245.00,,191011_11831_EX_250.00,,191011_11831_EX_255.00,,191011_11831_EX_260.00,,191011_11831_EX_265.00,,191011_11831_EX_270.00,,191011_11831_EX_275.00,,191011_11831_EX_280.00,,191011_11831_EX_285.00,,191011_11831_EX_290.00,,191011_11831_EX_295.00,,191011_11831_EX_300.00,,191011_11831_EX_305.00,,191011_11831_EX_310.00,,191011_11831_EX_315.00,,191011_11831_EX_320.00,,191011_11831_EX_325.00,,191011_11831_EX_330.00,,191011_11831_EX_335.00,,191011_11831_EX_340.00,,191011_11831_EX_345.00,,191011_11831_EX_350.00,,191011_11831_EX_355.00,,191011_11831_EX_360.00,,191011_11831_EX_365.00,,191011_11831_EX_370.00,,191011_11831_EX_375.00,,191011_11831_EX_380.00,,191011_11831_EX_385.00,,191011_11831_EX_390.00,,191011_11831_EX_395.00,,191011_11831_EX_400.00,,191011_11831_EX_405.00,,191011_11831_EX_410.00,,191011_11831_EX_415.00,,191011_11831_EX_420.00,,191011_11831_EX_425.00,,191011_11831_EX_430.00,,191011_11831_EX_435.00,,191011_11831_EX_440.00,,191011_11831_EX_445.00,,191011_11831_EX_450.00,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
210,0.7491598129,210,-8.758086205,210,16.7794857,210,-0.6428785324,210,-6.499821186,210,-4.449337959,210,-4.893512726,210,-5.336857319,210,-5.030567169,210,-5.045494556,210,-4.981717587,210,-5.055225372,210,-5.183300018,210,-5.018974304,210,-5.105141163,210,-4.99062252,210,-4.963853359,210,-5.151862621,210,-5.223615646,210,-5.130746841,210,-5.074991703,210,-5.117582321,210,-5.170987129,210,-5.119533539,210,-5.270839691,210,-5.177020073,210,-4.993997574,210,-5.12865591,210,-5.144968033,210,-4.982970715,210,-5.234621048,210,-5.225819111,210,-5.233438492,210,-5.116817474,210,-5.059670925,210,-5.063576221,210,-5.151675701,210,-5.182000637,210,-5.117669106,210,-5.145192146,210,-5.096512794,210,-5.191434383,210,-5.134053707,210,-5.166353226,210,-5.18338871,210,-5.202739239,210,-5.191434383,210,-5.151541233,210,-5.165062904,210,-5.165945053,210,-5.172289848,
212.0299988,-3.1834023,212.0299988,-1.61041379,212.0299988,4.868295193,212.0299988,20.66679001,212.0299988,-3.939399719,212.0299988,-4.904298306,212.0299988,-5.138996124,212.0299988,-4.824999809,212.0299988,-5.439171791,212.0299988,-5.101600647,212.0299988,-5.160989285,212.0299988,-5.175723076,212.0299988,-5.011234283,212.0299988,-4.937926769,212.0299988,-5.025595665,212.0299988,-5.037449837,212.0299988,-4.974371433,212.0299988,-5.107533455,212.0299988,-5.094931126,212.0299988,-5.117733955,212.0299988,-4.981989861,212.0299988,-5.23455286,212.0299988,-5.181410789,212.0299988,-5.302063465,212.0299988,-5.17581892,212.0299988,-5.177287579,212.0299988,-5.0131464,212.0299988,-5.100595474,212.0299988,-4.908420086,212.0299988,-5.23155117,212.0299988,-5.321368217,212.0299988,-5.037593365,212.0299988,-5.109248161,212.0299988,-5.102123737,212.0299988,-5.080980301,212.0299988,-5.171143055,212.0299988,-5.121245384,212.0299988,-5.128012657,212.0299988,-5.159416199,212.0299988,-5.183684826,212.0299988,-5.159829617,212.0299988,-5.269217491,212.0299988,-5.114507198,212.0299988,-5.046499729,212.0299988,-5.171833515,212.0299988,-5.209813595,212.0299988,-5.112317085,212.0299988,-5.152143478,212.0299988,-5.195838928,212.0299988,-5.141653538,212.0299988,-5.172773361,
214.0599976,-3.344143867,214.0599976,-3.12957859,214.0599976,3.418259144,214.0599976,23.63698006,214.0599976,-1.254942894,214.0599976,-5.288211823,214.0599976,-4.740851402,214.0599976,-5.051531792,214.0599976,-4.978267193,214.0599976,-5.018442154,214.0599976,-4.889690399,214.0599976,-4.917786598,214.0599976,-5.027399063,214.0599976,-5.124885082,214.0599976,-5.068229198,214.0599976,-5.018145561,214.0599976,-5.078007698,214.0599976,-5.176249504,214.0599976,-5.089072227,214.0599976,-5.111402512,214.0599976,-5.135324955,214.0599976,-5.117255211,214.0599976,-5.181517601,214.0599976,-5.166959763,214.0599976,-5.161340237,214.0599976,-5.080794811,214.0599976,-4.997369766,214.0599976,-5.145644188,214.0599976,-5.098007202,214.0599976,-5.218565464,214.0599976,-5.091048717,214.0599976,-4.97685194,214.0599976,-5.141866684,214.0599976,-5.182210445,214.0599976,-5.058815002,214.0599976,-5.048655987,214.0599976,-5.21111536,214.0599976,-5.089304447,214.0599976,-5.118437767,214.0599976,-5.18390131,214.0599976,-5.143158913,214.0599976,-5.170768738,214.0599976,-5.134389877,214.0599976,-5.096075535,214.0599976,-5.222350121,214.0599976,-5.209638596,214.0599976,-5.181285381,214.0599976,-5.142394543,214.0599976,-5.152619839,214.0599976,-5.178733349,214.0599976,-5.253285408,
215.9299927,3.094097614,215.9299927,1.714046955,215.9299927,0.8838996887,215.9299927,33.13377762,215.9299927,7.287442684,215.9299927,-5.004962921,215.9299927,-5.050942898,215.9299927,-5.027553558,215.9299927,-5.078689575,215.9299927,-5.0817523,215.9299927,-5.201516628,215.9299927,-4.983959198,215.9299927,-5.040332317,215.9299927,-5.022567272,215.9299927,-5.239209652,215.9299927,-5.125997543,215.9299927,-5.109820366,215.9299927,-5.081895828,215.9299927,-5.117526531,215.9299927,-5.103406906,215.9299927,-5.142642498,215.9299927,-5.212048054,215.9299927,-5.111116409,215.9299927,-5.191434383,215.9299927,-5.267146111,215.9299927,-5.148775101,215.9299927,-5.459514141,215.9299927,-5.221818447,215.9299927,-5.207105637,215.9299927,-5.260425568,215.9299927,-5.232588291,215.9299927,-5.110994816,215.9299927,-5.133571148,215.9299927,-5.172664165,215.9299927,-5.010353565,215.9299927,-5.1393013,215.9299927,-5.002338409,215.9299927,-5.145355225,215.9299927,-5.160063267,215.9299927,-5.123146534,215.9299927,-5.108974934,215.9299927,-5.266209602,215.9299927,-5.198604584,215.9299927,-5.185373306,215.9299927,-5.171071529,215.9299927,-5.191434383,215.9299927,-5.171932697,215.9299927,-5.105288029,215.9299927,-5.125125408,215.9299927,-5.221246719,215.9299927,-5.103621483,
217.9600067,1.766187191,217.9600067,-2.191005707,217.9600067,-3.030940533,217.9600067,23.92614746,217.9600067,33.08727646,217.9600067,-3.409147739,217.9600067,-4.968717098,217.9600067,-4.902054787,217.9600067,-5.005344391,217.9600067,-5.002778053,217.9600067,-5.003354549,217.9600067,-4.882987499,217.9600067,-5.011613369,217.9600067,-5.168981075,217.9600067,-5.013686657,217.9600067,-5.117878914,217.9600067,-5.116139412,217.9600067,-5.084751606,217.9600067,-5.118728638,217.9600067,-5.121947765,217.9600067,-5.191434383,217.9600067,-5.074263573,217.9600067,-4.933400631,217.9600067,-5.068167686,217.9600067,-5.055262566,217.9600067,-5.277347565,217.9600067,-5.223595619,217.9600067,-5.082976341,217.9600067,-5.175648212,217.9600067,-5.072077274,217.9600067,-5.120521545,217.9600067,-5.135838032,217.9600067,-5.151462078,217.9600067,-5.1726408,217.9600067,-5.251876831,217.9600067,-5.16140604,217.9600067,-5.082527637,217.9600067,-5.237040043,217.9600067,-5.152862072,217.9600067,-5.115396976,217.9600067,-5.12469244,217.9600067,-5.10799408,217.9600067,-5.087060452,217.9600067,-5.161131382,217.9600067,-5.17967844,217.9600067,-5.195204258,217.9600067,-5.131698132,217.9600067,-5.167072296,217.9600067,-5.117630959,217.9600067,-5.21690464,217.9600067,-5.177610397,
220,-0.729994297,220,7.093577862,220,-4.56623888,220,4.548090458,220,77.88188934,220,5.949123859,220,-5.13950634,220,-5.097072601,220,-4.939632416,220,-4.994279385,220,-5.034322262,220,-4.954699039,220,-5.096764088,220,-5.053647995,220,-5.063515663,220,-4.876346588,220,-5.107472897,220,-5.206614017,220,-5.113465309,220,-5.250101566,220,-5.051218033,220,-5.211760521,220,-5.110342979,220,-5.203250408,220,-5.038795471,220,-5.107394695,220,-5.207643509,220,-5.254641533,220,-5.082770824,220,-5.218557358,220,-5.177374363,220,-5.169574738,220,-5.166824818,220,-5.117070198,220,-5.144432545,220,-5.20161438,220,-5.181561947,220,-5.154645443,220,-5.017416954,220,-5.199003696,220,-5.14383316,220,-5.198301315,220,-5.21284914,220,-5.141699314,220,-5.171897888,220,-5.195213318,220,-5.206059933,220,-5.196149826,220,-5.178591728,220,-5.18297863,220,-5.182033539,
222.0299988,0.7688302994,222.0299988,8.248296738,222.0299988,-1.855067968,222.0299988,2.33068943,222.0299988,68.85493469,222.0299988,31.73877144,222.0299988,-4.131007195,222.0299988,-5.027863979,222.0299988,-5.223004818,222.0299988,-4.951098442,222.0299988,-4.899745464,222.0299988,-5.058806419,222.0299988,-5.041078568,222.0299988,-5.072119236,222.0299988,-5.074084282,222.0299988,-5.166026592,222.0299988,-5.143470764,222.0299988,-5.168936729,222.0299988,-5.145036221,222.0299988,-5.112264156,222.0299988,-5.241299152,222.0299988,-5.149747372,222.0299988,-5.201264381,222.0299988,-5.155160904,222.0299988,-5.055886269,222.0299988,-5.018923759,222.0299988,-4.994364262,222.0299988,-5.012465954,222.0299988,-5.06669569,222.0299988,-5.123713017,222.0299988,-5.191434383,222.0299988,-5.213401794,222.0299988,-5.057254791,222.0299988,-5.05419445,222.0299988,-5.28600359,222.0299988,-5.171121597,222.0299988,-5.161677837,222.0299988,-5.070079803,222.0299988,-5.152780533,222.0299988,-5.146249771,222.0299988,-5.263077736,222.0299988,-5.148564816,222.0299988,-5.169526577,222.0299988,-5.197501659,222.0299988,-5.227910042,222.0299988,-5.195194721,222.0299988,-5.220977783,222.0299988,-5.201343536,222.0299988,-5.182915211,222.0299988,-5.23370409,222.0299988,-5.121089935,
224.0599976,-0.6430263519,224.0599976,7.872198582,224.0599976,3.865404606,224.0599976,-5.860629082,224.0599976,44.48112106,224.0599976,71.53396606,224.0599976,2.827050686,224.0599976,-4.768839836,224.0599976,-4.954426289,224.0599976,-4.893255234,224.0599976,-5.049269199,224.0599976,-5.119726181,224.0599976,-5.044971466,224.0599976,-4.944146633,224.0599976,-4.959694386,224.0599976,-5.114320278,224.0599976,-5.006835461,224.0599976,-5.154474735,224.0599976,-5.070360184,224.0599976,-5.184188366,224.0599976,-5.150239468,224.0599976,-5.056675911,224.0599976,-5.071031094,224.0599976,-5.073672295,224.0599976,-5.083900928,224.0599976,-5.010206699,224.0599976,-5.207879543,224.0599976,-5.176113605,224.0599976,-5.315713882,224.0599976,-5.083163738,224.0599976,-5.274959087,224.0599976,-5.083489418,224.0599976,-5.166789055,224.0599976,-5.144647121,224.0599976,-5.238875866,224.0599976,-5.22222805,224.0599976,-5.143438816,224.0599976,-5.090006828,224.0599976,-5.16726017,224.0599976,-5.176572323,224.0599976,-5.199476242,224.0599976,-5.163599491,224.0599976,-5.104326248,224.0599976,-5.203855515,224.0599976,-5.155966282,224.0599976,-5.187676907,224.0599976,-5.145865917,224.0599976,-5.09709692,224.0599976,-5.169590473,224.0599976,-5.191434383,224.0599976,-5.177292347,
225.9299927,1.592826366,225.9299927,1.514349461,225.9299927,21.08319855,225.9299927,-1.023853779,225.9299927,14.73585892,225.9299927,108.5052185,225.9299927,47.18149948,225.9299927,-4.544138908,225.9299927,-5.221722126,225.9299927,-4.920507908,225.9299927,-5.071275711,225.9299927,-5.001794338,225.9299927,-5.050341129,225.9299927,-5.052582741,225.9299927,-4.995884418,225.9299927,-5.046693325,225.9299927,-5.200558662,225.9299927,-5.124697208,225.9299927,-5.044469833,225.9299927,-5.130105495,225.9299927,-5.040271282,225.9299927,-5.097164154,225.9299927,-5.104776859,225.9299927,-5.239181995,225.9299927,-5.101010323,225.9299927,-5.206317425,225.9299927,-5.175158501,225.9299927,-4.942116261,225.9299927,-5.146039009,225.9299927,-5.082017899,225.9299927,-5.051211357,225.9299927,-5.202940464,225.9299927,-5.030882835,225.9299927,-5.049996853,225.9299927,-5.22826767,225.9299927,-5.160628319,225.9299927,-5.1816926,225.9299927,-5.016676903,225.9299927,-5.167575836,225.9299927,-5.176713467,225.9299927,-5.247432709,225.9299927,-5.170561314,225.9299927,-5.133931637,225.9299927,-5.080731392,225.9299927,-5.144452572,225.9299927,-5.165427685,225.9299927,-5.115506172,225.9299927,-5.18195343,225.9299927,-5.111943245,225.9299927,-5.166130543,225.9299927,-5.158507347,
