wavelength (nm),DOMBlank1,DOMSTD35,DOM12151,DOM12716,DOM13263,DOM13295,DOM13332,DOM13343,DOMBlank2,DOM13549,DOM13550,DOM13554,DOM13555,DOM13556,DOM13557,DOM13692,DOMBlank3
740.7999878,-0.003689292,-0.004467537,-0.009592948,-0.013043297,-0.015586329,-0.016470388,-0.016188471,-0.019242588,-0.019650012,-0.02013921,-0.019433971,-0.020220952,-0.020422822,-0.02102042,-0.022101577,-0.021095144,-0.021346785
740,-0.003469938,-0.005888714,-0.009394289,-0.012314202,-0.016323268,-0.017445212,-0.016668327,-0.018797101,-0.018368131,-0.020046724,-0.019471051,-0.019700432,-0.020524513,-0.021977616,-0.022605715,-0.02147403,-0.022401761
739.2000122,-0.005598615,-0.006128444,-0.010745372,-0.012797804,-0.017746096,-0.018411404,-0.018273927,-0.019231098,-0.02040761,-0.021198006,-0.021763569,-0.022717804,-0.02282274,-0.021894876,-0.024270635,-0.022933003,-0.023031358
738.4000244,-0.004380826,-0.005438718,-0.009220476,-0.010755725,-0.016103271,-0.017343346,-0.015797453,-0.01936035,-0.019336483,-0.019430952,-0.021456586,-0.021453828,-0.020663302,-0.021985048,-0.02345418,-0.020129869,-0.021201557
737.5999756,-0.005072541,-0.007778395,-0.011096201,-0.012522144,-0.018265339,-0.018600328,-0.018933224,-0.02105909,-0.019599589,-0.022036083,-0.022683654,-0.022631517,-0.022848822,-0.023995698,-0.024778474,-0.022906631,-0.022588415
736.7999878,-0.005998868,-0.005740113,-0.010924684,-0.012588887,-0.017599309,-0.018402968,-0.01752463,-0.019632299,-0.02004534,-0.021622716,-0.022010198,-0.022070382,-0.023651512,-0.022856092,-0.02379813,-0.023540841,-0.022359375
736,-0.005450119,-0.006852139,-0.010551333,-0.013194493,-0.017275589,-0.018244341,-0.017774772,-0.019436844,-0.020074012,-0.021039559,-0.020618081,-0.02219525,-0.021562617,-0.022896612,-0.023832876,-0.022607926,-0.022498958
735.2000122,-0.005350105,-0.005964349,-0.010667383,-0.013263795,-0.017765131,-0.018866705,-0.019399365,-0.020503722,-0.021129811,-0.021288818,-0.021070976,-0.022144973,-0.022298936,-0.023107011,-0.023905991,-0.022774303,-0.022837721
734.4000244,-0.00324667,-0.006689643,-0.010635759,-0.012722394,-0.018181391,-0.01778635,-0.018420933,-0.019272503,-0.020232912,-0.021369901,-0.021421697,-0.022416905,-0.022109352,-0.022812374,-0.023105342,-0.022950878,-0.021807145
733.5999756,-0.004228939,-0.007304544,-0.010371714,-0.012523452,-0.016972488,-0.016922249,-0.018229846,-0.019024856,-0.020562338,-0.022199579,-0.021092085,-0.022236913,-0.02203121,-0.022176802,-0.022847055,-0.022223584,-0.020945242
732.7999878,-0.004822192,-0.005212316,-0.00970247,-0.012069858,-0.01642368,-0.016913783,-0.016989863,-0.018676756,-0.01842232,-0.021596607,-0.021263774,-0.02053898,-0.020654121,-0.022300117,-0.021711221,-0.020795437,-0.021062741
732,-0.004438533,-0.005352763,-0.00978124,-0.012242434,-0.015635973,-0.017666271,-0.015950238,-0.019403029,-0.020032981,-0.020708125,-0.019991154,-0.021059979,-0.021016622,-0.021484083,-0.022443848,-0.021114474,-0.020878388
731.2000122,-0.005887233,-0.006368143,-0.010262916,-0.013667785,-0.017211452,-0.018000828,-0.017900085,-0.020248279,-0.020649677,-0.02063462,-0.020500364,-0.021135977,-0.022547768,-0.022329869,-0.023018936,-0.02122182,-0.021354327
730.4000244,-0.004479732,-0.006022765,-0.010143521,-0.012877523,-0.015433865,-0.017613379,-0.017131977,-0.019128013,-0.019684847,-0.02098012,-0.021081382,-0.021315485,-0.021321844,-0.02158503,-0.022936441,-0.020795042,-0.02149911
729.5999756,-0.003781889,-0.007308158,-0.010529705,-0.012655269,-0.017335139,-0.01813864,-0.016927078,-0.019109584,-0.021345947,-0.022317575,-0.021058351,-0.022031063,-0.021486742,-0.023169152,-0.022857221,-0.022475312,-0.02282667
728.7999878,-0.004827773,-0.008421361,-0.010571745,-0.012986722,-0.01741383,-0.018879792,-0.016993249,-0.019390106,-0.021065205,-0.021595621,-0.021612322,-0.022171343,-0.021515863,-0.021451414,-0.023153299,-0.021914516,-0.022516899
728,-0.004268262,-0.005307453,-0.01004271,-0.012435418,-0.016949037,-0.018055163,-0.017602988,-0.019791557,-0.020118253,-0.020147663,-0.019740555,-0.021212157,-0.020914506,-0.021928495,-0.024849178,-0.022063296,-0.022026438
727.2000122,-0.005068498,-0.00723184,-0.010653238,-0.012444775,-0.018257098,-0.019088479,-0.01895746,-0.020597592,-0.020436406,-0.021696743,-0.020922793,-0.021630201,-0.022242621,-0.022358883,-0.025339151,-0.022875197,-0.022479933
726.4000244,-0.004584353,-0.006134518,-0.009206183,-0.01137544,-0.015914256,-0.018476753,-0.017146559,-0.018253377,-0.018377511,-0.019483278,-0.019873464,-0.020173609,-0.020331139,-0.019923462,-0.023611013,-0.021059336,-0.021222066
725.5999756,-0.003191324,-0.006093527,-0.009648194,-0.012367342,-0.015917599,-0.016780512,-0.016618602,-0.01856382,-0.01979492,-0.019618394,-0.018989623,-0.020297393,-0.019615177,-0.020038072,-0.022004588,-0.021219602,-0.019356932
724.7999878,-0.002331698,-0.004488904,-0.008672791,-0.011143182,-0.017012365,-0.016700212,-0.016100477,-0.018206066,-0.019547425,-0.019940868,-0.01892004,-0.018831706,-0.019610921,-0.020234395,-0.022075105,-0.020156905,-0.020780977
724,-0.003724249,-0.006535859,-0.010488671,-0.012058226,-0.016609732,-0.018108351,-0.016638732,-0.019033875,-0.019218417,-0.020721108,-0.020704867,-0.021642713,-0.020742429,-0.0224349,-0.023320399,-0.022207942,-0.02085421
723.2000122,-0.00389617,-0.005550775,-0.009727784,-0.013427062,-0.017363444,-0.017352648,-0.017297976,-0.018972626,-0.019775877,-0.021098102,-0.019986358,-0.021277333,-0.021114919,-0.021719839,-0.0233308,-0.022066887,-0.020871777
722.4000244,-0.003173182,-0.005173028,-0.008680758,-0.011986465,-0.016837493,-0.017223245,-0.016365997,-0.018017765,-0.020180924,-0.020212946,-0.019341782,-0.020810192,-0.020111185,-0.020670855,-0.022009017,-0.020698253,-0.020350307
721.5999756,-0.004004061,-0.005560487,-0.009663029,-0.011750957,-0.016350243,-0.017200006,-0.016937934,-0.018689502,-0.019421149,-0.020018298,-0.019508423,-0.020558139,-0.019869359,-0.020606676,-0.021970678,-0.019947346,-0.021250168
720.7999878,-0.00502413,-0.005317323,-0.009822544,-0.01129943,-0.016419044,-0.01732529,-0.017178658,-0.018850891,-0.020571571,-0.019381888,-0.020204794,-0.021586953,-0.02039852,-0.021198599,-0.022745857,-0.021158412,-0.020191351
720,-0.00473207,-0.005055961,-0.009865462,-0.012350988,-0.015306537,-0.017556153,-0.017548099,-0.018939072,-0.02000297,-0.020511031,-0.019748915,-0.020851891,-0.021636063,-0.020905131,-0.022705667,-0.021445401,-0.020562287
719.2000122,-0.004892945,-0.006697749,-0.010009624,-0.012820173,-0.016607689,-0.017377321,-0.017542729,-0.02067836,-0.020041138,-0.02039437,-0.020059479,-0.021736436,-0.020720564,-0.020740161,-0.02249581,-0.021869129,-0.021761844
718.4000244,-0.004300712,-0.005816131,-0.010397948,-0.012403066,-0.017082553,-0.018119175,-0.016483745,-0.019877026,-0.020547869,-0.020888109,-0.020048158,-0.021876317,-0.021337913,-0.021322781,-0.023028068,-0.021389222,-0.022035295
717.5999756,-0.003254224,-0.005200448,-0.009060386,-0.012421079,-0.016341867,-0.017803494,-0.016828079,-0.018237442,-0.018870175,-0.020534487,-0.02070546,-0.021430273,-0.020258904,-0.021249577,-0.022230027,-0.021033689,-0.021352405
716.7999878,-0.004348997,-0.005249248,-0.00998458,-0.012520887,-0.017433973,-0.018154679,-0.016733591,-0.018622251,-0.020057552,-0.021058351,-0.020677472,-0.020522537,-0.020782901,-0.02199691,-0.022999885,-0.020967886,-0.020578878
716,-0.00309598,-0.005445875,-0.010213564,-0.012428575,-0.017529106,-0.017735858,-0.017688788,-0.017835496,-0.019674407,-0.019543614,-0.020110691,-0.020875625,-0.020634571,-0.021174092,-0.022145513,-0.021530937,-0.021290347
715.2000122,-0.003762745,-0.005183004,-0.009424534,-0.011309518,-0.016363205,-0.01673628,-0.016343862,-0.018991804,-0.019038286,-0.020174202,-0.019993724,-0.020262213,-0.020410771,-0.021301093,-0.022387944,-0.021350779,-0.020772882
714.4000244,-0.005095413,-0.006755352,-0.010701884,-0.012486479,-0.016613619,-0.017363096,-0.016990112,-0.019148573,-0.019196475,-0.019993724,-0.019615375,-0.020512562,-0.02034675,-0.021176755,-0.022551209,-0.02181576,-0.021058153
713.5999756,-0.00504547,-0.006793428,-0.00971133,-0.012768747,-0.016310105,-0.018252978,-0.016944306,-0.019698601,-0.02044332,-0.020651208,-0.021037733,-0.020946426,-0.02098594,-0.02192062,-0.022427673,-0.02157641,-0.022023387
712.7999878,-0.00547747,-0.006940956,-0.010957549,-0.013409493,-0.017314693,-0.018887524,-0.018157061,-0.019777359,-0.020105598,-0.021197563,-0.020188436,-0.02096463,-0.021226849,-0.021616114,-0.023269858,-0.023134254,-0.021658966
712,-0.003231408,-0.005276459,-0.009321326,-0.01168993,-0.016484791,-0.017380852,-0.017142478,-0.01880201,-0.01898665,-0.019633485,-0.0196892,-0.019907093,-0.020589594,-0.020640051,-0.022555927,-0.022172818,-0.020497005
711.2000122,-0.00391418,-0.005034263,-0.0089542,-0.011050729,-0.016408026,-0.016891625,-0.017364686,-0.018517187,-0.019339751,-0.020670017,-0.019669706,-0.021138096,-0.020366609,-0.021106485,-0.022991881,-0.020934338,-0.020613143
710.4000244,-0.003618137,-0.005967362,-0.00938218,-0.012128213,-0.016466001,-0.016783202,-0.017218668,-0.018422917,-0.019376839,-0.019476445,-0.020713704,-0.021009322,-0.020341514,-0.021432539,-0.022669895,-0.021240901,-0.020453792
709.5999756,-0.004579077,-0.005890911,-0.010256596,-0.012524307,-0.017401943,-0.017406518,-0.017608954,-0.018109741,-0.020201186,-0.020806147,-0.02092457,-0.022004096,-0.021119209,-0.022520144,-0.022337344,-0.021236809,-0.021411102
708.7999878,-0.00419715,-0.006364623,-0.009269384,-0.01233554,-0.016132804,-0.018111726,-0.01728544,-0.019635761,-0.01945412,-0.0210838,-0.021191645,-0.021851111,-0.020672979,-0.02152404,-0.022522552,-0.021618379,-0.022147827
708,-0.004689563,-0.005914557,-0.010205018,-0.012343591,-0.016754961,-0.019086942,-0.017987318,-0.018268665,-0.020088842,-0.021416523,-0.021179764,-0.021985443,-0.021101259,-0.022439029,-0.022671076,-0.021603897,-0.022100495
707.2000122,-0.004720189,-0.006072697,-0.009798501,-0.01194159,-0.016347401,-0.017698184,-0.018112918,-0.01797187,-0.020006333,-0.020243239,-0.019116174,-0.021652415,-0.020607367,-0.021643452,-0.022342065,-0.021577248,-0.021237843
706.4000244,-0.004273132,-0.006048293,-0.009445,-0.012619012,-0.017711304,-0.019665005,-0.01800813,-0.018921576,-0.020102188,-0.020189079,-0.020368239,-0.022370538,-0.02132564,-0.022200711,-0.021914663,-0.021939276,-0.021617247
705.5999756,-0.005078067,-0.006339113,-0.009765751,-0.01260835,-0.016893916,-0.019345297,-0.017540591,-0.018893125,-0.020013995,-0.021892561,-0.021180552,-0.021541778,-0.021438748,-0.022729497,-0.023404341,-0.022851523,-0.022252359
704.7999878,-0.004299481,-0.006249356,-0.009553294,-0.012068901,-0.015691055,-0.018722182,-0.017116399,-0.018972576,-0.019648924,-0.019624034,-0.020847104,-0.021518523,-0.020169161,-0.022830108,-0.024083281,-0.021936223,-0.020793166
704,-0.004117463,-0.005272112,-0.008990156,-0.01202751,-0.015727056,-0.018071452,-0.017423378,-0.018238286,-0.018442368,-0.02112779,-0.019524312,-0.019939236,-0.020064224,-0.021598233,-0.021865437,-0.020474585,-0.020930588
703.2000122,-0.003019021,-0.004511808,-0.007453782,-0.011438427,-0.0157986,-0.016026387,-0.016962182,-0.018113911,-0.01931623,-0.019812629,-0.018716577,-0.019959856,-0.019245708,-0.021434953,-0.021812856,-0.019182952,-0.020348972
702.4000244,-0.003638315,-0.005350667,-0.008656906,-0.011164627,-0.016530545,-0.017243197,-0.016643565,-0.018047119,-0.018459437,-0.020761779,-0.020095218,-0.02200257,-0.019573458,-0.021077093,-0.02273554,-0.020321306,-0.022098823
701.5999756,-0.004573953,-0.005330569,-0.008474319,-0.01105835,-0.015412129,-0.017123915,-0.016758597,-0.017835395,-0.017551331,-0.019804517,-0.019951647,-0.020537499,-0.019869111,-0.021477332,-0.022499891,-0.021409525,-0.021753769
700.7999878,-0.005088352,-0.006105064,-0.010317976,-0.012979286,-0.017617257,-0.019356437,-0.018235505,-0.019797344,-0.019750152,-0.020778213,-0.021301586,-0.022362817,-0.022100151,-0.023161644,-0.023569236,-0.021892119,-0.0221953
700,-0.00417946,-0.005461673,-0.009481473,-0.012798407,-0.016615262,-0.018481864,-0.016929319,-0.018992547,-0.0185411,-0.020926544,-0.020457644,-0.0211665,-0.020736359,-0.022319492,-0.022333214,-0.020820308,-0.021874102
699.2000122,-0.004131463,-0.005534418,-0.009133594,-0.012235538,-0.016195154,-0.017854078,-0.016176399,-0.019161107,-0.019175125,-0.019351684,-0.019248581,-0.021451166,-0.020669967,-0.0213215,-0.022549193,-0.020003565,-0.021002613
698.4000244,-0.003868514,-0.004510322,-0.009906706,-0.011676272,-0.015209816,-0.016395763,-0.016744599,-0.018525423,-0.020018643,-0.019367332,-0.019801153,-0.020723427,-0.020481203,-0.020647308,-0.023145543,-0.020704029,-0.021505861
697.5999756,-0.00438098,-0.005932789,-0.010292949,-0.013199766,-0.016240289,-0.018442269,-0.017638981,-0.018878652,-0.020066399,-0.021080149,-0.019584198,-0.021544684,-0.022101233,-0.020806147,-0.023082957,-0.021371182,-0.022390008
696.7999878,-0.005111326,-0.005348417,-0.009574058,-0.012177953,-0.016232958,-0.020470584,-0.018347237,-0.018375227,-0.01969504,-0.019993873,-0.020261869,-0.020631906,-0.021155059,-0.020800767,-0.023201939,-0.021952812,-0.022266179
696,-0.003839726,-0.005021009,-0.009153314,-0.011846787,-0.015375152,-0.018624285,-0.01673349,-0.018657167,-0.019067965,-0.020423168,-0.019453179,-0.020785814,-0.020748502,-0.021600991,-0.022817435,-0.020303719,-0.021808719
695.2000122,-0.00453927,-0.0042678,-0.00953891,-0.012333174,-0.015610552,-0.017910767,-0.017628144,-0.018629096,-0.018282266,-0.018857485,-0.01935208,-0.021012036,-0.019521788,-0.019862436,-0.022207942,-0.020883372,-0.021848993
694.4000244,-0.003636415,-0.003747347,-0.008038481,-0.009815559,-0.014632246,-0.016012216,-0.015392642,-0.01693609,-0.016359366,-0.017309021,-0.01756401,-0.019946504,-0.018809248,-0.019448577,-0.020361619,-0.018844398,-0.019866392
693.5999756,-0.003224625,-0.003715369,-0.008450406,-0.010819004,-0.015119225,-0.015874777,-0.016766666,-0.017047262,-0.016949186,-0.018870521,-0.018786591,-0.019568114,-0.019544603,-0.020448999,-0.02275411,-0.019165764,-0.020630868
692.7999878,-0.001397404,-0.00378738,-0.007366902,-0.009615432,-0.014070297,-0.014940586,-0.015079472,-0.01647542,-0.017540492,-0.018550873,-0.018113416,-0.018533709,-0.018965688,-0.019133711,-0.021606904,-0.019175176,-0.020447468
692,-0.00460802,-0.005849078,-0.009186162,-0.013077358,-0.017261259,-0.018403614,-0.016942764,-0.018257795,-0.018417507,-0.019352922,-0.020238891,-0.021313909,-0.020573743,-0.02142776,-0.022138331,-0.021629561,-0.021146627
691.2000122,-0.002949402,-0.003354979,-0.009113975,-0.010140891,-0.015121975,-0.01699036,-0.014297538,-0.016649842,-0.017370954,-0.018270055,-0.018578948,-0.019003846,-0.019622451,-0.020029372,-0.02110984,-0.019691229,-0.01947006
690.4000244,-0.003259363,-0.005097153,-0.009707027,-0.011219522,-0.01583045,-0.017486539,-0.015682817,-0.016710375,-0.017257925,-0.019409366,-0.019589741,-0.020206375,-0.020112915,-0.020869557,-0.021829449,-0.01893818,-0.020960288
689.5999756,-0.003271952,-0.003737698,-0.00952873,-0.01083587,-0.015728803,-0.017032675,-0.014858894,-0.016493315,-0.018271891,-0.019548761,-0.018238235,-0.018855996,-0.018944623,-0.02009329,-0.021655371,-0.018736959,-0.019923363
688.7999878,-0.003746167,-0.004162898,-0.008949534,-0.01122144,-0.015929928,-0.017260313,-0.015992157,-0.016718695,-0.018576914,-0.019299591,-0.018433735,-0.019896312,-0.019598054,-0.020910854,-0.023015253,-0.019614039,-0.019701619
688,-0.004313937,-0.005376235,-0.008456143,-0.01042221,-0.014601761,-0.017203689,-0.016253356,-0.016785793,-0.017046116,-0.018179951,-0.018923856,-0.019631555,-0.019079808,-0.01969677,-0.021622173,-0.019957878,-0.02025154
687.2000122,-0.004406554,-0.004772986,-0.009536885,-0.011388905,-0.016152257,-0.017715082,-0.016002238,-0.016929617,-0.019103343,-0.020073172,-0.019942895,-0.019989274,-0.020239633,-0.019798333,-0.021623207,-0.020074507,-0.020511277
686.4000244,-0.002644416,-0.003556779,-0.009128373,-0.010364535,-0.015812779,-0.017283797,-0.014991704,-0.01711192,-0.017935805,-0.018089728,-0.01768009,-0.019481594,-0.019405654,-0.019989967,-0.021054652,-0.019872822,-0.019682817
685.5999756,-0.004291792,-0.00410536,-0.00866594,-0.010781028,-0.015953133,-0.017372595,-0.014609519,-0.016883159,-0.017294742,-0.019897351,-0.018724808,-0.019355496,-0.018760115,-0.019973848,-0.021451117,-0.019956987,-0.019647144
684.7999878,-0.004173205,-0.005280397,-0.008975602,-0.01123718,-0.015786121,-0.016652085,-0.014842833,-0.017753402,-0.018048657,-0.019456001,-0.019699739,-0.019572221,-0.020156113,-0.019869359,-0.021783708,-0.019525103,-0.020072134
684,-0.003439378,-0.00528321,-0.007976728,-0.009886616,-0.016745495,-0.01677349,-0.015642017,-0.016446311,-0.01832803,-0.0193705,-0.019101113,-0.020203855,-0.020362806,-0.019609783,-0.022582419,-0.01938164,-0.020308461
683.2000122,-0.003454376,-0.004410552,-0.008565241,-0.010722895,-0.016208719,-0.016546095,-0.016116291,-0.017462868,-0.018068871,-0.019018712,-0.019474763,-0.019617651,-0.021750912,-0.02124445,-0.022017531,-0.020467373,-0.02066049
682.4000244,-0.004290203,-0.004405735,-0.008790054,-0.011300338,-0.016776079,-0.017251607,-0.016638234,-0.018444354,-0.019004045,-0.01974377,-0.020155026,-0.0203426,-0.020063384,-0.02126348,-0.022087259,-0.020216011,-0.021689946
681.5999756,-0.004113002,-0.003901968,-0.009033714,-0.011666445,-0.015227263,-0.017266335,-0.015085423,-0.01786809,-0.018067231,-0.020274073,-0.018741371,-0.020207807,-0.019591967,-0.019985171,-0.021965461,-0.019522926,-0.02098964
680.7999878,-0.004123105,-0.003463878,-0.008462743,-0.01100712,-0.014974449,-0.016484194,-0.016187971,-0.017699525,-0.017127696,-0.018708395,-0.019103788,-0.019479366,-0.019126924,-0.020895559,-0.021130156,-0.019542327,-0.020230934
680,-0.003724506,-0.003488735,-0.008515899,-0.011214326,-0.014812162,-0.01554607,-0.016254952,-0.016683424,-0.016798643,-0.019619927,-0.019109089,-0.01951847,-0.018874982,-0.020303965,-0.021734267,-0.019641699,-0.01944006
679.2000122,-0.003603402,-0.003413592,-0.007270077,-0.01107889,-0.01482382,-0.016271459,-0.015496715,-0.016870759,-0.016428515,-0.018917166,-0.019124795,-0.018893968,-0.019933697,-0.019608099,-0.020937793,-0.01948902,-0.019834343
678.4000244,-0.002538761,-0.003845987,-0.007779107,-0.010888686,-0.014903318,-0.016163779,-0.016647998,-0.016239641,-0.016735882,-0.01846415,-0.019010883,-0.019092938,-0.018875627,-0.019953132,-0.021063332,-0.019476892,-0.019686677
677.5999756,-0.003868514,-0.004379186,-0.00940893,-0.011165637,-0.015474883,-0.017268622,-0.017990496,-0.017344292,-0.018164409,-0.01835081,-0.01915635,-0.019392781,-0.020222139,-0.021442739,-0.021116892,-0.019806692,-0.020714691
676.7999878,-0.004152488,-0.00543294,-0.008363166,-0.010846878,-0.016031927,-0.017592747,-0.015889701,-0.017076133,-0.017968293,-0.018123297,-0.019500948,-0.019497633,-0.020669919,-0.021869227,-0.021670837,-0.019250661,-0.019670993
676,-0.003152418,-0.004847587,-0.008120704,-0.010327076,-0.015002908,-0.016572557,-0.01606765,-0.017039148,-0.017485097,-0.019425357,-0.018457254,-0.019760542,-0.019773057,-0.020270713,-0.021563504,-0.019618195,-0.020122899
675.2000122,-0.004385234,-0.004029349,-0.008568643,-0.011049669,-0.015478081,-0.017315935,-0.015738091,-0.01710321,-0.018258538,-0.019195979,-0.019157937,-0.019155161,-0.019469218,-0.018751735,-0.021379808,-0.018491091,-0.020479621
674.4000244,-0.003583737,-0.003392326,-0.007386091,-0.009997228,-0.015124124,-0.016928075,-0.014754717,-0.016597174,-0.016433151,-0.017534524,-0.018052481,-0.017966455,-0.019251453,-0.019080799,-0.020861167,-0.018288272,-0.019500948
673.5999756,-0.002131904,-0.004034582,-0.007746916,-0.010459056,-0.014770881,-0.0159699,-0.015344718,-0.017388364,-0.016262233,-0.01826668,-0.018488809,-0.018828632,-0.018984668,-0.019108495,-0.020513056,-0.018629096,-0.020070452
672.7999878,-0.003261161,-0.003739443,-0.008383327,-0.01068284,-0.014539781,-0.016214106,-0.014606115,-0.016661949,-0.017146062,-0.018298846,-0.017814228,-0.01861129,-0.01911875,-0.019370303,-0.020176031,-0.019193552,-0.019559799
672,-0.003953685,-0.004602641,-0.007393523,-0.010473055,-0.014731647,-0.015406633,-0.014649616,-0.017127598,-0.016853977,-0.017532635,-0.01775698,-0.01893595,-0.018677996,-0.019491592,-0.02017267,-0.018697983,-0.018801564
671.2000122,-0.004541678,-0.004369448,-0.009144646,-0.011033518,-0.015507206,-0.015868139,-0.015322779,-0.016270561,-0.017049503,-0.018536435,-0.017947033,-0.019095564,-0.018902296,-0.01992356,-0.021859972,-0.019173689,-0.020099074
670.4000244,-0.004614423,-0.005477931,-0.009953868,-0.012441756,-0.016447257,-0.017032726,-0.016603354,-0.017353693,-0.018463952,-0.01865801,-0.019026443,-0.02021018,-0.019850664,-0.020799927,-0.022705568,-0.020462878,-0.020445345
669.5999756,-0.003614543,-0.003956609,-0.0079445,-0.01114187,-0.015907269,-0.017132923,-0.015961867,-0.017465552,-0.017150342,-0.017774424,-0.020031992,-0.019334404,-0.019290429,-0.020577447,-0.022174688,-0.018929061,-0.020360384
668.7999878,-0.003555598,-0.003944501,-0.008320759,-0.01107667,-0.014480848,-0.016027136,-0.014749563,-0.016439183,-0.017400002,-0.017850352,-0.017987318,-0.019943044,-0.019062813,-0.019266063,-0.021044835,-0.018350067,-0.019406149
668,-0.004094283,-0.004107771,-0.008473354,-0.010742796,-0.014876304,-0.016784249,-0.01490597,-0.017072748,-0.01727703,-0.017488379,-0.01815865,-0.019539209,-0.019745551,-0.020047417,-0.021066094,-0.018321825,-0.020266907
667.2000122,-0.004741903,-0.004037762,-0.007763241,-0.009364548,-0.015165723,-0.016594384,-0.015006409,-0.016405782,-0.01691458,-0.017846575,-0.017756384,-0.019052012,-0.018570021,-0.01954213,-0.020888306,-0.018526465,-0.019093929
666.4000244,-0.004446425,-0.004612938,-0.008168161,-0.010468102,-0.015953233,-0.016817072,-0.015106775,-0.016593488,-0.017021924,-0.017993029,-0.018086003,-0.019874256,-0.019071929,-0.01996831,-0.019724526,-0.018755106,-0.01965511
665.5999756,-0.003405323,-0.003310179,-0.007977489,-0.00996849,-0.014360202,-0.015625885,-0.014753917,-0.016027335,-0.016583221,-0.01719752,-0.016896356,-0.017315738,-0.017683819,-0.018417904,-0.020070305,-0.018589366,-0.018782873
664.7999878,-0.003120704,-0.00314332,-0.007132439,-0.009742971,-0.014492566,-0.015996698,-0.014376381,-0.016404886,-0.01568721,-0.017917374,-0.01678161,-0.018491985,-0.018179156,-0.019727297,-0.020589,-0.018300533,-0.017981853
664,-0.003492947,-0.003096082,-0.008307807,-0.009311547,-0.014330249,-0.015713425,-0.014022779,-0.016038861,-0.016221089,-0.01731907,-0.01689491,-0.019298699,-0.017532436,-0.018861253,-0.019813471,-0.018522248,-0.0184251
663.2000122,-0.002927855,-0.002778648,-0.007886394,-0.009235783,-0.013937905,-0.014873752,-0.013438808,-0.01523691,-0.016240539,-0.017728353,-0.016428614,-0.019073367,-0.017451677,-0.018529441,-0.019755397,-0.017280215,-0.017338671
662.4000244,-0.002540253,-0.002646269,-0.007398816,-0.008967741,-0.012811879,-0.016284175,-0.014145372,-0.014960394,-0.015926832,-0.017083798,-0.017246332,-0.018195342,-0.017846426,-0.018479433,-0.018877709,-0.017874846,-0.017368069
661.5999756,-0.002375158,-0.003171691,-0.00756878,-0.009848153,-0.013378821,-0.015723562,-0.0139544,-0.015903275,-0.01613435,-0.016007178,-0.017486539,-0.01864085,-0.018386642,-0.018570567,-0.020088002,-0.018228505,-0.017669553
660.7999878,-0.002037358,-0.003031668,-0.006763151,-0.010822842,-0.013316869,-0.016075382,-0.014498074,-0.015952634,-0.015776634,-0.016807709,-0.017835446,-0.018521454,-0.01867874,-0.019101558,-0.019283744,-0.018051488,-0.017953193
660,-0.003220771,-0.003293635,-0.007288354,-0.010088287,-0.014037566,-0.016191911,-0.014956042,-0.016243232,-0.016429262,-0.016828129,-0.017571369,-0.018149415,-0.018571856,-0.018022882,-0.01984646,-0.017697437,-0.017951703
659.2000122,-0.002425717,-0.00332698,-0.008095856,-0.009797742,-0.013546362,-0.015942903,-0.014565365,-0.015415077,-0.01583105,-0.01694097,-0.017064685,-0.018267225,-0.01865796,-0.017624764,-0.019713592,-0.018387882,-0.017178908
658.4000244,-0.002816508,-0.003159767,-0.007092,-0.009299536,-0.014006738,-0.015983973,-0.015032115,-0.014758871,-0.01538,-0.016406082,-0.017352499,-0.017384583,-0.017600155,-0.018260077,-0.01916814,-0.018378504,-0.0180423
657.5999756,-0.003407172,-0.002965393,-0.00703709,-0.009566917,-0.013925421,-0.015859801,-0.01482192,-0.014219482,-0.015352315,-0.016910348,-0.016887391,-0.017845035,-0.017679095,-0.018442666,-0.019948088,-0.018105967,-0.017439095
656.7999878,-0.003351023,-0.003216968,-0.007144356,-0.009793895,-0.014558306,-0.015893094,-0.015087023,-0.015075922,-0.016126918,-0.017576838,-0.018341331,-0.017955476,-0.019177997,-0.018322818,-0.02101904,-0.018010365,-0.018742165
656,-0.002771189,-0.002406874,-0.006749389,-0.009419063,-0.013734804,-0.015070422,-0.013552935,-0.01478279,-0.015642066,-0.017326184,-0.016943011,-0.017267479,-0.017947827,-0.018295519,-0.020123295,-0.016894113,-0.017809208
655.2000122,-0.003319222,-0.00255765,-0.006926231,-0.009551775,-0.01384429,-0.015325478,-0.014485856,-0.014279954,-0.015875624,-0.017042831,-0.016587308,-0.018203037,-0.018026059,-0.017936699,-0.020417439,-0.017856414,-0.018078852
654.4000244,-0.003318708,-0.003159819,-0.007361201,-0.009736592,-0.014612423,-0.016449302,-0.014715282,-0.01460136,-0.016256947,-0.016823497,-0.017131779,-0.018524034,-0.017648228,-0.018905368,-0.020357717,-0.017889354,-0.017886622
653.5999756,-0.001823663,-0.002733686,-0.007135444,-0.010022828,-0.014228451,-0.015919946,-0.013231254,-0.015208617,-0.015341271,-0.016276645,-0.016512753,-0.017687645,-0.017477041,-0.018075079,-0.019477338,-0.016799789,-0.016782306
652.7999878,-0.00337373,-0.003969742,-0.006801837,-0.010350483,-0.014410989,-0.016668675,-0.01495059,-0.015152424,-0.016768111,-0.016783103,-0.017434023,-0.018301923,-0.018004157,-0.018940609,-0.020974793,-0.017971223,-0.017943604
