wavelength (nm),DOMBlank1,DOMSTD34,DOM12929,DOM13266,DOM13331,DOM13342,DOM13394,DOM13422,DOM13482,DOMBlank2,DOM13484,DOM13492,DOM13523,DOM13536,DOM13537,DOM13547,DOM13548,DOMBlank3
434.3999939,-0.00060929,0.023671029,0.026032217,0.013233216,0.001675695,0.008524637,0.005780742,0.01296659,0.023537623,0.002471805,0.00856891,0.030848341,0.016238552,0.012411186,0.019842649,0.004660054,0.010627046,0.000605143
433.6000061,-0.000723945,0.024604794,0.027384717,0.013518353,0.003855747,0.009777416,0.005478357,0.014352143,0.023994507,0.003338733,0.010714064,0.031240629,0.015816702,0.01381212,0.020572472,0.005332183,0.012124992,0.000460082
432.7999878,-0.00063881,0.024384156,0.026575468,0.013234631,0.001695887,0.009718725,0.003596041,0.013834621,0.02439215,0.001237402,0.010399768,0.032588072,0.014757869,0.013216564,0.02127884,0.005329352,0.012725475,0.000587802
432,-0.001745035,0.02266279,0.025837557,0.011994818,0.001018201,0.008258536,0.002787136,0.013035646,0.023496032,0.000197244,0.009863549,0.031481698,0.014249681,0.012244208,0.020396575,0.003906391,0.011647685,-0.000328058
431.1999817,-0.001732298,0.023357326,0.026859893,0.01230934,0.000553665,0.00669542,0.003881839,0.014037957,0.023814568,-0.000130601,0.00951658,0.031893503,0.013871288,0.009950017,0.02101152,0.002572828,0.011033899,-0.001351988
430.3999939,-0.000429805,0.024447411,0.027402418,0.012748374,0.00181651,0.008205906,0.003356968,0.014713709,0.024570441,0.000723027,0.011032146,0.033684567,0.013840848,0.011669329,0.020446878,0.003651901,0.012035402,-0.001111105
429.6000061,-0.000677838,0.02404616,0.028431213,0.01242858,0.001819708,0.008176229,0.003527844,0.014414649,0.02527591,-0.000390651,0.010602616,0.033904523,0.014581152,0.012494885,0.021376094,0.004813147,0.011624739,-0.001219689
428.7999878,0.000935853,0.026668247,0.030053953,0.014601417,0.002911138,0.009786073,0.005519254,0.015454699,0.025903331,0.002582463,0.011304841,0.035584688,0.017581008,0.014427815,0.023159055,0.005828908,0.014124217,0.000322452
428,0.00041002,0.026535431,0.030223148,0.013634373,0.002531504,0.010031151,0.005664835,0.014043037,0.025929902,0.001954563,0.010617311,0.035585079,0.016278433,0.014248209,0.022141542,0.005583411,0.013616395,-4.78E-05
427.1999817,0.000123701,0.026836706,0.029600766,0.012968857,0.001876666,0.010244984,0.004415321,0.014333307,0.026548417,0.001458194,0.009942574,0.035604551,0.016128981,0.013825562,0.021192342,0.004283229,0.012606154,0.000100941
426.3999939,-0.000134172,0.027193721,0.031486265,0.014327769,0.001813313,0.011293071,0.006415857,0.015337576,0.026399821,0.002256195,0.010416312,0.036240246,0.017512845,0.014327154,0.022314986,0.005362608,0.012882533,0.000133618
425.6000061,-0.001101654,0.028064704,0.030461432,0.01421884,0.001881865,0.010270693,0.004716156,0.014066486,0.025754349,0.001198983,0.009545766,0.035092242,0.015626486,0.015273998,0.021951394,0.00512319,0.012608366,0.000245727
424.7999878,-0.001286644,0.027927013,0.031557605,0.014150692,0.001790257,0.010634076,0.004815294,0.014615338,0.024358802,0.000858891,0.012146474,0.035578534,0.015831737,0.015407009,0.023069752,0.00545036,0.012028802,-0.001114255
424,-0.000681302,0.028518749,0.032485928,0.014506926,0.001700253,0.011551389,0.004660211,0.014249573,0.025541969,0.001908125,0.011389151,0.036477633,0.016358284,0.015706673,0.024222091,0.00522622,0.013698965,-2.24E-05
423.1999817,-0.001904597,0.028779943,0.032246392,0.014714941,0.002304727,0.010093276,0.003874761,0.01487154,0.024635147,0.002041811,0.010725421,0.036853373,0.016263409,0.016071305,0.024125757,0.004931708,0.013400362,-0.000131015
422.3999939,-0.001475218,0.027811226,0.032439679,0.015295181,0.001138662,0.009330874,0.004275125,0.015082063,0.025484484,0.001315133,0.011683158,0.036566865,0.016166192,0.016345758,0.023401935,0.004175378,0.013178245,9.29E-05
421.6000061,-0.002365787,0.029172912,0.033021901,0.014623504,-1.40E-05,0.010429676,0.003897171,0.014555106,0.027024351,0.000358565,0.011167291,0.03798325,0.015864491,0.015801454,0.023593266,0.004372933,0.012407376,-0.000552159
420.7999878,-0.001454218,0.029995229,0.033054583,0.014034508,0.001605876,0.011096115,0.004404625,0.015993224,0.028328938,0.001969905,0.012585263,0.038502969,0.016622456,0.016023654,0.023586323,0.004573168,0.012678005,-0.000473869
420,0.000787647,0.031223606,0.036031902,0.015240136,0.003851047,0.013605551,0.006324995,0.017109197,0.03015619,0.003911458,0.013527673,0.041477136,0.018477013,0.018075868,0.026517132,0.006301041,0.015073407,0.000273779
419.1999817,4.14E-05,0.030967889,0.03621858,0.015297782,0.004075367,0.013220567,0.006096543,0.016609574,0.030027432,0.002464438,0.013579457,0.043613177,0.019058328,0.017680999,0.026926897,0.006896624,0.015521603,0.000530339
418.3999939,-0.000261577,0.031020239,0.037202589,0.013689348,0.002628895,0.012150999,0.004332641,0.01638468,0.029802721,0.002026258,0.012907092,0.0425261,0.017599367,0.015945636,0.025404939,0.005838301,0.014911778,1.19E-05
417.6000061,-0.000543731,0.030355265,0.037951183,0.014284509,0.00212788,0.012479221,0.005518152,0.016585745,0.0299848,0.002990707,0.012330298,0.04328388,0.018554352,0.016930982,0.026141016,0.00622089,0.015565254,-0.000767255
416.7999878,-0.001903102,0.029438294,0.035145033,0.014500877,0.001088937,0.01059739,0.005016387,0.016357826,0.02780612,0.00106841,0.010612192,0.040871359,0.016970521,0.016309876,0.025915036,0.00470103,0.013118985,-0.000539542
416,-0.003472095,0.030454658,0.034800917,0.014875586,0.000772269,0.010495598,0.004837072,0.01600061,0.029121893,7.17E-06,0.010335663,0.041555777,0.017030282,0.016293401,0.025650673,0.004356879,0.013264921,-0.000778108
415.1999817,-0.002937523,0.031682193,0.036347833,0.014989048,0.001273877,0.011181155,0.004393695,0.016489422,0.029670022,0.000325949,0.011474276,0.041851297,0.0184587,0.017093848,0.02454998,0.005261119,0.014657292,-0.000343474
414.3999939,-0.002939477,0.033498693,0.0380462,0.015542985,0.000759122,0.011138978,0.004102543,0.015468836,0.029983135,0.000202942,0.012230095,0.042166416,0.018418025,0.017538583,0.026333503,0.005666828,0.014846281,-5.69E-05
413.6000061,-0.001002596,0.032628726,0.039015159,0.015821293,0.000998456,0.012302629,0.003700798,0.017508397,0.03158021,0.001951183,0.013298284,0.043453902,0.019542148,0.016740087,0.026807465,0.006070318,0.014449839,-3.53E-05
412.7999878,-0.002486618,0.033222046,0.038407996,0.014737784,0.000564163,0.010493901,0.002499115,0.016178362,0.030819662,9.35E-05,0.012186193,0.043348573,0.01799427,0.015432758,0.026112178,0.004350813,0.013437552,-0.001440028
412,-0.002176414,0.032207526,0.038243726,0.014596812,0.001440871,0.010707909,0.004904925,0.016562428,0.03130617,0.000782461,0.013326817,0.044315033,0.018999234,0.016659494,0.025927292,0.004143859,0.014962146,-0.000842237
411.1999817,-0.001567927,0.033294871,0.038123116,0.016411025,0.002167734,0.011386813,0.004947941,0.016542718,0.031542379,0.001097527,0.013596336,0.044758074,0.018903619,0.017352622,0.026283998,0.00429868,0.016055806,0.000397635
410.3999939,-0.003107237,0.033654328,0.038885392,0.015645674,0.000233684,0.012296584,0.004504111,0.016748697,0.031763952,0.000573831,0.012778817,0.045593906,0.017710684,0.017335434,0.026223583,0.004297163,0.015480022,-0.001726213
409.6000061,-0.000585767,0.035710856,0.042192034,0.016875003,0.002549913,0.01375638,0.006424816,0.018374301,0.033217743,0.001753608,0.01505111,0.049009535,0.019284394,0.017580686,0.029362537,0.007021963,0.016645318,0.000549259
408.7999878,-0.001597845,0.034410529,0.042060658,0.016567996,0.000731584,0.01320653,0.005207357,0.018073278,0.033382446,0.002131443,0.015041891,0.047528602,0.018995043,0.017293328,0.029051477,0.006052888,0.014449518,-0.000971758
408,-0.001408499,0.037206139,0.044139683,0.017140511,0.002226715,0.015443782,0.007392326,0.020654991,0.035216276,0.003689755,0.016957251,0.049975153,0.021334954,0.018841032,0.031424288,0.007987009,0.016445383,9.66E-05
407.1999817,7.93E-05,0.038805958,0.046196118,0.01851094,0.002738498,0.014571889,0.007187445,0.020622769,0.035036482,0.004005396,0.017891241,0.051630173,0.021755995,0.019975873,0.031114666,0.008433464,0.017027861,0.000328255
406.3999939,-0.001352917,0.037896071,0.044986553,0.01700557,0.002755327,0.013997721,0.006150678,0.0208377,0.036125399,0.003402726,0.017087145,0.051041376,0.019870207,0.019936439,0.030145202,0.008391447,0.015449737,0.001137676
405.6000061,-0.001339085,0.03743057,0.044418301,0.017685851,0.001438819,0.013776421,0.005174531,0.01973387,0.035914663,0.003201257,0.017948054,0.051800583,0.020706438,0.020024881,0.030324064,0.006391872,0.01581238,-0.000192497
404.7999878,-0.000456285,0.038288251,0.045831572,0.017371455,0.001494974,0.014356103,0.006433985,0.019528583,0.036822744,0.002878147,0.017287942,0.052137628,0.020872138,0.019825876,0.031217597,0.007125208,0.015589,4.78E-05
404,-0.001187731,0.039089561,0.046845037,0.01829659,0.001595172,0.014075069,0.005587423,0.017597156,0.036727123,0.002534056,0.015932504,0.051039424,0.020422893,0.018124608,0.031946354,0.007460527,0.016731076,4.13E-05
403.1999817,-0.001481977,0.038793787,0.046294305,0.018234575,0.000828986,0.014733499,0.004354133,0.017815826,0.036992595,0.002442388,0.016343338,0.051838089,0.021344552,0.016927563,0.031857625,0.005551292,0.016089706,0.00018256
402.3999939,-0.000620406,0.03942167,0.04778903,0.018701343,0.002286771,0.015785374,0.005416023,0.019405456,0.036891188,0.001527886,0.017466707,0.05481524,0.022040112,0.017624572,0.034483723,0.007206316,0.015784193,-0.00037446
401.6000061,-0.000487625,0.039981235,0.048060805,0.018790778,0.002942828,0.015187644,0.006202141,0.019711686,0.037061464,0.003978697,0.017408447,0.05499281,0.022686791,0.019135663,0.032446403,0.007488126,0.015795548,-0.000269286
