Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,Sample 29 Rack 1 Tube 29,,Sample 30 Rack 1 Tube 30,,Sample 31 Rack 1 Tube 31,,Sample 32 Rack 1 Tube 32,,Sample 33 Rack 1 Tube 33,,Sample 34 Rack 1 Tube 34,,Sample 35 Rack 1 Tube 35,,Sample 36 Rack 1 Tube 36,,Sample 37 Rack 1 Tube 37,,Sample 38 Rack 1 Tube 38,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.6777015328,892.7999878,-0.008979405276,892.7999878,-0.02188192867,892.7999878,-6.434774696E-5,892.7999878,-0.01106319483,892.7999878,-0.009796780534,892.7999878,0.02061204612,892.7999878,-0.006406966131,892.7999878,-0.009539518505,892.7999878,-0.01123556588,892.7999878,-0.01334779616,892.7999878,-0.0007386230282,892.7999878,-0.001758183585,892.7999878,0.0001694308157,892.7999878,-0.004293688573,892.7999878,-0.02215171233,892.7999878,-0.007893308066,892.7999878,-0.00776685169,892.7999878,-0.003234851407,892.7999878,-0.004896630999,892.7999878,-0.02214325033,892.7999878,-0.006939631421,892.7999878,-0.003338693641,892.7999878,-0.0002075558587,892.7999878,-0.008191226982,892.7999878,-0.007623876911,892.7999878,-0.001776487916,892.7999878,-0.007366342004,892.7999878,-0.002785387216,892.7999878,0.000307012524,892.7999878,-0.005021571182,892.7999878,-0.006664764136,892.7999878,-0.006302477326,892.7999878,-0.001167697948,892.7999878,-0.02009996399,892.7999878,-0.01270630583,892.7999878,-0.01422810089,892.7999878,-0.008562703617,892.7999878,-0.001457365346,
892,0.6761532426,892,0.0006115981378,892,-0.004071818665,892,0.007430375088,892,0.006027269643,892,-0.002393590519,892,0.02369347401,892,-0.006770338397,892,-0.01330060046,892,0.005156010855,892,-0.01502591372,892,0.003381542396,892,-0.0017721568,892,-0.005713033024,892,-0.006937643979,892,-0.0101916166,892,-0.01765255257,892,-0.007328368258,892,0.004115008283,892,-0.005069930572,892,-0.004714709707,892,-0.003127180738,892,-0.009566917084,892,-0.006169942673,892,-0.002978093689,892,-0.003219743026,892,0.001745863119,892,-0.01189061534,892,-0.007839312777,892,-0.00105755101,892,-0.0005915572401,892,-0.01082178205,892,-0.00217574439,892,-0.001166665344,892,-0.003825100837,892,0.002514163963,892,-0.0002725972154,892,-0.01197050046,892,-0.005080676638,
891.2000122,0.6733045578,891.2000122,-0.004705644678,891.2000122,0.004282601643,891.2000122,-0.004951197654,891.2000122,-0.002232250525,891.2000122,0.002070420422,891.2000122,0.02052961662,891.2000122,0.005380771123,891.2000122,0.003454700112,891.2000122,0.007511250209,891.2000122,-0.004224786535,891.2000122,0.01192803029,891.2000122,-0.009275668301,891.2000122,-0.004942751955,891.2000122,0.009856319986,891.2000122,0.008461548015,891.2000122,0.00395165896,891.2000122,-0.001162173226,891.2000122,0.001583454548,891.2000122,-0.001574736089,891.2000122,-0.004980781581,891.2000122,-0.009420379996,891.2000122,-0.0002284612274,891.2000122,0.007400383241,891.2000122,-0.001810104121,891.2000122,0.003326656064,891.2000122,0.003464458976,891.2000122,0.007231819443,891.2000122,-0.01371895336,891.2000122,0.0100629935,891.2000122,0.006027610973,891.2000122,-0.0002605935151,891.2000122,0.003392630024,891.2000122,0.006543028634,891.2000122,0.009929596446,891.2000122,-0.004179409239,891.2000122,-0.0008763389196,891.2000122,0.0001288794738,891.2000122,-6.574538565E-5,
890.4000244,0.6779130697,890.4000244,0.0002374651231,890.4000244,0.003248851281,890.4000244,-0.008242993616,890.4000244,-0.004463232588,890.4000244,-7.299229765E-5,890.4000244,0.01000982616,890.4000244,-0.00197268324,890.4000244,-0.003092124127,890.4000244,-0.005797434133,890.4000244,0.0008410724113,890.4000244,0.01374326181,890.4000244,-0.003616854083,890.4000244,-0.008868228644,890.4000244,-0.0009213907178,890.4000244,0.0002873257326,890.4000244,-0.0003247991845,890.4000244,-0.008183605969,890.4000244,0.0007161818794,890.4000244,0.008180397563,890.4000244,-0.01299852971,890.4000244,-0.01021973323,890.4000244,-0.007472966798,890.4000244,-0.006457671057,890.4000244,0.005537894089,890.4000244,-0.01136293262,890.4000244,-0.008065416478,890.4000244,-0.003026012797,890.4000244,-0.002322583692,890.4000244,-0.002816147869,890.4000244,-0.006665681954,890.4000244,-0.005582720041,890.4000244,-0.005014713854,890.4000244,0.006439134013,890.4000244,-0.004489057697,890.4000244,0.001292985515,890.4000244,0.0030180756,890.4000244,-0.002262638416,890.4000244,-0.01116447616,
889.5999756,0.6719058156,889.5999756,0.007990594953,889.5999756,0.003551436588,889.5999756,-0.0008805756806,889.5999756,0.0006061285385,889.5999756,0.01319185365,889.5999756,0.01943539456,889.5999756,0.002829056466,889.5999756,0.007852218114,889.5999756,-0.0003797881363,889.5999756,0.003245278494,889.5999756,0.008536595851,889.5999756,-0.004219556693,889.5999756,-0.001529236091,889.5999756,0.006798561197,889.5999756,-0.0002679923782,889.5999756,0.006341542583,889.5999756,-0.002991050947,889.5999756,0.006749656517,889.5999756,0.008975899778,889.5999756,-0.007985012606,889.5999756,0.003269038163,889.5999756,0.006686114706,889.5999756,0.01425091084,889.5999756,0.00943617709,889.5999756,0.001329647028,889.5999756,0.008047550917,889.5999756,-0.005392137915,889.5999756,0.009295831434,889.5999756,0.01126916055,889.5999756,0.01254982315,889.5999756,0.005045769736,889.5999756,0.003625118872,889.5999756,0.01926864497,889.5999756,0.01755119674,889.5999756,0.004189883824,889.5999756,-0.002898645354,889.5999756,0.01495662704,889.5999756,0.002350817202,
888.7999878,0.6780863404,888.7999878,-0.007619959768,888.7999878,-0.008888214827,888.7999878,0.008384717628,888.7999878,0.006439265795,888.7999878,0.001419392531,888.7999878,0.02451417968,888.7999878,0.002301812172,888.7999878,-0.0006976356963,888.7999878,0.005665411707,888.7999878,0.0003778924001,888.7999878,0.004520013928,888.7999878,-0.001931245322,888.7999878,-0.003283564234,888.7999878,0.0035382309,888.7999878,-0.002898491221,888.7999878,-0.004030119162,888.7999878,-0.008126852103,888.7999878,0.002639025915,888.7999878,-0.006447418127,888.7999878,0.01105938945,888.7999878,-0.005603419617,888.7999878,0.004170333967,888.7999878,-0.006175965536,888.7999878,0.002624571789,888.7999878,-0.004347921349,888.7999878,-0.003603196703,888.7999878,0.009024131112,888.7999878,0.00447262032,888.7999878,0.01099664811,888.7999878,0.003536195261,888.7999878,-0.001853873488,888.7999878,-0.00152407703,888.7999878,-0.0002279955224,888.7999878,0.004891599528,888.7999878,-0.003958661109,888.7999878,0.00305206771,888.7999878,0.002196897985,888.7999878,0.003725626972,
888,0.6800357699,888,-0.006623771507,888,0.004662565887,888,-0.007186063565,888,-0.007416324224,888,-0.009923659265,888,0.01001679245,888,0.00379009475,888,0.004929796327,888,0.007789595518,888,0.001996221254,888,0.002606758848,888,0.00602141628,888,-0.005735105369,888,0.0006550722755,888,-0.003857994452,888,0.008554970846,888,0.007584395818,888,0.007994049229,888,0.004391446244,888,-0.0001448854746,888,-0.003075571498,888,0.001828961889,888,0.003656913526,888,0.006874874234,888,-0.009205878712,888,-0.008844844066,888,0.00687908195,888,0.009155082516,888,0.01044243015,888,-0.009604291059,888,-0.004147360567,888,-0.001184943016,888,0.001635444583,888,-7.646041922E-5,888,0.002312169643,888,0.002511430299,888,-0.01016744319,888,-0.004394254182,
887.2000122,0.6769433618,887.2000122,0.01571920887,887.2000122,0.01523753535,887.2000122,0.01129952725,887.2000122,0.006792197935,887.2000122,0.003923995886,887.2000122,0.0205892995,887.2000122,0.004089712631,887.2000122,0.008897710592,887.2000122,0.006528233644,887.2000122,0.00602522213,887.2000122,0.005244611762,887.2000122,0.003760327119,887.2000122,0.01048156898,887.2000122,0.0006194008747,887.2000122,0.00613608025,887.2000122,0.008271068335,887.2000122,0.007444805466,887.2000122,0.005449469201,887.2000122,0.004962629173,887.2000122,0.005696254317,887.2000122,-0.002939734142,887.2000122,0.001198360114,887.2000122,0.008009579033,887.2000122,0.003873272333,887.2000122,0.008447980508,887.2000122,0.004695456941,887.2000122,0.01163529512,887.2000122,0.01083506923,887.2000122,0.005273380782,887.2000122,0.002389780711,887.2000122,0.002375256736,887.2000122,0.0005357816117,887.2000122,0.010547393,887.2000122,0.0007904220838,887.2000122,0.01381677017,887.2000122,0.009259046987,887.2000122,0.01474538911,887.2000122,0.008239883929,
886.4000244,0.6754720807,886.4000244,0.02292332239,886.4000244,0.006135528907,886.4000244,-0.00142165774,886.4000244,0.0005713165156,886.4000244,0.006624973845,886.4000244,0.0157903675,886.4000244,0.004729109351,886.4000244,0.005701814778,886.4000244,0.007599042263,886.4000244,0.008755954914,886.4000244,0.005989369471,886.4000244,-0.003594981506,886.4000244,0.004974176176,886.4000244,0.007812287193,886.4000244,0.006549834739,886.4000244,0.01145739853,886.4000244,0.00142796291,886.4000244,0.002791747218,886.4000244,0.00362209091,886.4000244,0.004731176887,886.4000244,0.00380043569,886.4000244,0.009474828839,886.4000244,0.007702345029,886.4000244,0.005393823143,886.4000244,0.002877156949,886.4000244,0.002823116025,886.4000244,0.003581973026,886.4000244,0.01462090667,886.4000244,0.01589077711,886.4000244,0.003034497844,886.4000244,0.008187018335,886.4000244,0.01291375887,886.4000244,0.01100389659,886.4000244,-0.0009802300483,886.4000244,0.00128896127,886.4000244,0.01338084694,886.4000244,0.004550173879,886.4000244,0.006360113155,
885.5999756,0.6796562672,885.5999756,0.006351734046,885.5999756,0.0008117655525,885.5999756,-0.004874720238,885.5999756,0.004192131571,885.5999756,0.01379704941,885.5999756,0.01986440644,885.5999756,0.004232802894,885.5999756,0.001173571451,885.5999756,-0.003154370701,885.5999756,0.005133981351,885.5999756,0.003420937574,885.5999756,0.005318136886,885.5999756,0.0009803718422,885.5999756,-0.001007089857,885.5999756,0.006726020947,885.5999756,0.006618823856,885.5999756,0.008549452759,885.5999756,0.004458994605,885.5999756,0.005951866508,885.5999756,0.008993447758,885.5999756,-0.009308810346,885.5999756,-0.0005543823354,885.5999756,0.008365585469,885.5999756,-0.002408521716,885.5999756,-0.008120094426,885.5999756,0.004445708822,885.5999756,0.006595169194,885.5999756,0.002848858945,885.5999756,0.01391923707,885.5999756,0.004837411921,885.5999756,0.005095085595,885.5999756,-0.0003864608298,885.5999756,0.004346655216,885.5999756,0.003446715884,885.5999756,-0.003258078126,885.5999756,-0.0006039654254,885.5999756,0.01273914985,885.5999756,0.006349238567,
