Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,Sample 29 Rack 1 Tube 29,,Sample 30 Rack 1 Tube 30,,Sample 31 Rack 1 Tube 31,,Sample 32 Rack 1 Tube 32,,Sample 33 Rack 1 Tube 33,,Sample 34 Rack 1 Tube 34,,Sample 35 Rack 1 Tube 35,,Sample 36 Rack 1 Tube 36,,Sample 37 Rack 1 Tube 37,,Sample 38 Rack 1 Tube 38,,Sample 39 Rack 1 Tube 39,,Sample 40 Rack 1 Tube 40,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.8621464372,892.7999878,-0.01201507077,892.7999878,-0.0002091600181,892.7999878,-0.006336867809,892.7999878,-0.003601194127,892.7999878,0.0009807869792,892.7999878,0.003905607387,892.7999878,-0.02659285814,892.7999878,-0.03212369606,892.7999878,-0.02480341308,892.7999878,-0.02710562758,892.7999878,-0.02947828546,892.7999878,-0.03144272417,892.7999878,-0.033486709,892.7999878,-0.02100961842,892.7999878,-0.01581757143,892.7999878,-0.02022293024,892.7999878,-0.02499676123,892.7999878,-0.02495790273,892.7999878,-0.001879132935,892.7999878,-0.03153613582,892.7999878,-0.02502681874,892.7999878,-0.03188418597,892.7999878,-0.01714143343,892.7999878,-0.03145967424,892.7999878,-0.03477129713,892.7999878,-0.02733436599,892.7999878,-0.02420727909,892.7999878,-0.03422650322,892.7999878,-0.03100264259,892.7999878,-0.0518216826,892.7999878,-0.02810270898,892.7999878,-0.01524605788,892.7999878,-0.0389614217,892.7999878,-0.02132751234,892.7999878,-0.04318308458,892.7999878,-0.04055421427,892.7999878,-0.03008196503,892.7999878,-0.01984759793,892.7999878,-0.0001861319906,892.7999878,-0.01619355753,
892,0.8779251575,892,-0.02163699828,892,-0.01696461998,892,-0.02667772956,892,-0.01293617114,892,-0.03200660273,892,-0.03431142494,892,-0.03588300943,892,-0.0394654274,892,-0.04263227433,892,-0.02477906086,892,-0.02342572995,892,-0.0263221655,892,-0.02537572756,892,-0.04287680984,892,-0.0322393626,892,-0.03977057338,892,-0.04210524634,892,-0.04793458804,892,-0.04400223866,892,-0.03960907087,892,-0.04804051295,892,-0.05291736871,892,-0.03807161376,892,-0.03249371052,892,-0.04158100858,892,-0.04462308064,892,-0.04682717472,892,-0.04366147518,892,-0.03792342916,892,-0.03179642931,892,-0.02723440528,892,-0.03055439517,892,-0.05620863661,892,-0.03923475742,892,-0.04251042381,892,-0.04481387511,892,-0.05319278315,892,-0.03718458861,892,-0.02845458873,892,-0.04227329046,
891.2000122,0.877071619,891.2000122,-0.0177126471,891.2000122,-0.01502471324,891.2000122,-0.03306817636,891.2000122,-0.02378180809,891.2000122,-0.04150314257,891.2000122,-0.02300062031,891.2000122,-0.0377452895,891.2000122,-0.03313893452,891.2000122,-0.03370416164,891.2000122,-0.04642763361,891.2000122,-0.03389459476,891.2000122,-0.04776807129,891.2000122,-0.04740147293,891.2000122,-0.02726066113,891.2000122,-0.03362165764,891.2000122,-0.04049493745,891.2000122,-0.03492275998,891.2000122,-0.02605969086,891.2000122,-0.02680025809,891.2000122,-0.03596984968,891.2000122,-0.03758085147,891.2000122,-0.05756089836,891.2000122,-0.047751192,891.2000122,-0.02459349111,891.2000122,-0.0534642227,891.2000122,-0.0393428728,891.2000122,-0.02603545785,891.2000122,-0.0364789553,891.2000122,-0.03306582198,891.2000122,-0.039575845,891.2000122,-0.05217134953,891.2000122,-0.05305204913,891.2000122,-0.05372273177,891.2000122,-0.04510053992,891.2000122,-0.03819466755,891.2000122,-0.0378392078,891.2000122,-0.04853108898,891.2000122,-0.04165100679,891.2000122,-0.04428490624,891.2000122,-0.05971584469,
890.4000244,0.8822342753,890.4000244,-0.007976930588,890.4000244,-0.02390290238,890.4000244,-0.02936120331,890.4000244,-0.03263953701,890.4000244,-0.03907414526,890.4000244,-0.03205613792,890.4000244,-0.03489199281,890.4000244,-0.03422458842,890.4000244,-0.03944505006,890.4000244,-0.03002582863,890.4000244,-0.03341001645,890.4000244,-0.04211032018,890.4000244,-0.03436940163,890.4000244,-0.03853619471,890.4000244,-0.05415711924,890.4000244,-0.03579067066,890.4000244,-0.05177444592,890.4000244,-0.0410698019,890.4000244,-0.039093595,890.4000244,-0.041800607,890.4000244,-0.03919696435,890.4000244,-0.04244831204,890.4000244,-0.01995510794,890.4000244,-0.03901480511,890.4000244,-0.05007571355,890.4000244,-0.04126136377,890.4000244,-0.05244686827,890.4000244,-0.02971061319,890.4000244,-0.04731939733,890.4000244,-0.04622641951,890.4000244,-0.05713408068,890.4000244,-0.0461435169,890.4000244,-0.03732376173,890.4000244,-0.04071013257,890.4000244,-0.04492943361,890.4000244,-0.05063025653,890.4000244,-0.04694196209,890.4000244,-0.04771867394,890.4000244,-0.0388154313,890.4000244,-0.04741553962,
889.5999756,0.866707921,889.5999756,-0.001762256958,889.5999756,-0.006670627277,889.5999756,-0.01895562559,889.5999756,-0.01322959736,889.5999756,-0.0176150687,889.5999756,-0.02298741229,889.5999756,-0.0169000905,889.5999756,-0.01181842387,889.5999756,-0.03067887388,889.5999756,-0.02691881172,889.5999756,-0.01313417125,889.5999756,-0.04252985865,889.5999756,-0.01603901014,889.5999756,-0.02135003917,889.5999756,-0.03139812872,889.5999756,-0.02042865008,889.5999756,-0.03422372788,889.5999756,-0.02249816991,889.5999756,-0.02767739631,889.5999756,-0.02385978214,889.5999756,-0.03248107806,889.5999756,-0.01862344146,889.5999756,-0.04149599001,889.5999756,-0.03580759466,889.5999756,-0.02393279225,889.5999756,-0.02906860225,889.5999756,-0.02843878046,889.5999756,-0.03455457091,889.5999756,-0.03220821172,889.5999756,-0.0281816572,889.5999756,-0.03731388226,889.5999756,-0.04141768441,889.5999756,-0.02626349404,889.5999756,-0.0374113135,889.5999756,-0.02893654071,889.5999756,-0.04123094678,889.5999756,-0.02128171921,889.5999756,-0.03090805374,889.5999756,-0.03074582666,889.5999756,-0.02951673977,
888.7999878,0.8669774532,888.7999878,0.01271169446,888.7999878,-0.01663594134,888.7999878,-0.01608416438,888.7999878,-0.01379990671,888.7999878,-0.009068092331,888.7999878,-0.03639755026,888.7999878,-0.0207739193,888.7999878,-0.01255353075,888.7999878,-0.02095614374,888.7999878,-0.01417468674,888.7999878,-0.02148851752,888.7999878,-0.02308766916,888.7999878,-0.0135244308,888.7999878,-0.0269694142,888.7999878,-0.03948107362,888.7999878,-0.01442511193,888.7999878,-0.03897883743,888.7999878,-0.02548100054,888.7999878,-0.01920048706,888.7999878,-0.03477225453,888.7999878,-0.04026467353,888.7999878,-0.01423767023,888.7999878,-0.02703052014,888.7999878,-0.02509244904,888.7999878,-0.03926072642,888.7999878,-0.03671498969,888.7999878,-0.01675212011,888.7999878,-0.02056278102,888.7999878,-0.0245555751,888.7999878,-0.0332175456,888.7999878,-0.03118983097,888.7999878,-0.04584198073,888.7999878,-0.02697909623,888.7999878,-0.0306307748,888.7999878,-0.03521851078,888.7999878,-0.03418281302,888.7999878,-0.02160581946,888.7999878,-0.03708316013,888.7999878,-0.02725380659,888.7999878,-0.02496797219,
888,0.8818312287,888,-0.03738656268,888,-0.03454218805,888,-0.02514116652,888,-0.02885055915,888,-0.02769740857,888,-0.03508964181,888,-0.02367636748,888,-0.03153762966,888,-0.04072903469,888,-0.02742842399,888,-0.02888325788,888,-0.03329509124,888,-0.04346750304,888,-0.04152130708,888,-0.03818817437,888,-0.03923565894,888,-0.02528620698,888,-0.04306935892,888,-0.04301759601,888,-0.03127973154,888,-0.02823453955,888,-0.0489436388,888,-0.05591701344,888,-0.05812580884,888,-0.02986979671,888,-0.03388051689,888,-0.04103791341,888,-0.04059123248,888,-0.0524038747,888,-0.05294679105,888,-0.03497081622,888,-0.03811145201,888,-0.04037201405,888,-0.03587443009,888,-0.03075798228,888,-0.04157611728,888,-0.05227908865,888,-0.04564529657,888,-0.03466285393,888,-0.05472322926,
887.2000122,0.8647326827,887.2000122,-0.004030375276,887.2000122,-0.00901804585,887.2000122,-0.009145912714,887.2000122,-0.009536529891,887.2000122,-0.006157743279,887.2000122,-0.01736677624,887.2000122,-0.01996974461,887.2000122,-0.01894298755,887.2000122,-0.01608411409,887.2000122,-0.01887409016,887.2000122,-0.01917175762,887.2000122,-0.02926669084,887.2000122,-0.02140114829,887.2000122,-0.01941317879,887.2000122,-0.01876938529,887.2000122,-0.01995416917,887.2000122,-0.02166935802,887.2000122,-0.03126600385,887.2000122,-0.0358796753,887.2000122,-0.02420262806,887.2000122,-0.02371205762,887.2000122,-0.01734628156,887.2000122,-0.02012255229,887.2000122,-0.01613923907,887.2000122,-0.0280781053,887.2000122,-0.03323399648,887.2000122,-0.03260380402,887.2000122,-0.03930504248,887.2000122,-0.02345614135,887.2000122,-0.01341647096,887.2000122,-0.01805228367,887.2000122,-0.0135046076,887.2000122,-0.02046361938,887.2000122,-0.01854863949,887.2000122,-0.02780153789,887.2000122,-0.02402798086,887.2000122,-0.02591529675,887.2000122,-0.01937698573,887.2000122,-0.01268367935,887.2000122,-0.02624512091,
886.4000244,0.8595805168,886.4000244,0.004088144749,886.4000244,0.001439520274,886.4000244,-0.003276730422,886.4000244,-0.01647437364,886.4000244,-0.01028748881,886.4000244,0.002929041628,886.4000244,-0.01415008307,886.4000244,-0.005138750188,886.4000244,-0.01077895705,886.4000244,-0.01586149819,886.4000244,-0.01605522633,886.4000244,-0.01171769854,886.4000244,-0.01078905817,886.4000244,-0.005806476343,886.4000244,-0.004370729439,886.4000244,-0.006837869529,886.4000244,-0.02367367223,886.4000244,-0.02151960693,886.4000244,-0.01318364497,886.4000244,-0.02244138904,886.4000244,-0.01819797233,886.4000244,-0.02262827195,886.4000244,-0.008457412012,886.4000244,-0.02217503078,886.4000244,-0.02494514361,886.4000244,-0.02099319175,886.4000244,-0.01440743357,886.4000244,-0.01333569642,886.4000244,-0.01495584194,886.4000244,-0.02027313411,886.4000244,-0.004939578474,886.4000244,-0.007957817987,886.4000244,-0.02060381323,886.4000244,-0.03140622005,886.4000244,-0.01513332501,886.4000244,-0.01514167432,886.4000244,-0.02246390656,886.4000244,-0.02320802398,886.4000244,-0.02143894508,886.4000244,-0.003779117484,
885.5999756,0.8669831753,885.5999756,0.01101799496,885.5999756,0.001097475062,885.5999756,-0.001383624854,885.5999756,-0.00468618283,885.5999756,-0.0237349011,885.5999756,-0.0004380284809,885.5999756,-0.02277425304,885.5999756,-0.02087202296,885.5999756,-0.01818322763,885.5999756,-0.01989151537,885.5999756,-0.01749061793,885.5999756,-0.01261609513,885.5999756,-0.02552962489,885.5999756,-0.02532010339,885.5999756,-0.03471657634,885.5999756,-0.03456054628,885.5999756,-0.03112670407,885.5999756,-0.0274046082,885.5999756,-0.03672569618,885.5999756,-0.02700459026,885.5999756,-0.02655633539,885.5999756,-0.02296806499,885.5999756,-0.01862993836,885.5999756,-0.04104342312,885.5999756,-0.02908932418,885.5999756,-0.04623316973,885.5999756,-0.0191128049,885.5999756,-0.02124632336,885.5999756,-0.02112566866,885.5999756,-0.03246805817,885.5999756,-0.02191367932,885.5999756,-0.03540685028,885.5999756,-0.03065417334,885.5999756,-0.03131726012,885.5999756,-0.02816768363,885.5999756,-0.01731220447,885.5999756,-0.01817880943,885.5999756,-0.02357717976,885.5999756,-0.03002829291,885.5999756,-0.02989091538,
