DOMSTD1_EX_200.00,,DOMSTD1_EX_205.00,,DOMSTD1_EX_210.00,,DOMSTD1_EX_215.00,,DOMSTD1_EX_220.00,,DOMSTD1_EX_225.00,,DOMSTD1_EX_230.00,,DOMSTD1_EX_235.00,,DOMSTD1_EX_240.00,,DOMSTD1_EX_245.00,,DOMSTD1_EX_250.00,,DOMSTD1_EX_255.00,,DOMSTD1_EX_260.00,,DOMSTD1_EX_265.00,,DOMSTD1_EX_270.00,,DOMSTD1_EX_275.00,,DOMSTD1_EX_280.00,,DOMSTD1_EX_285.00,,DOMSTD1_EX_290.00,,DOMSTD1_EX_295.00,,DOMSTD1_EX_300.00,,DOMSTD1_EX_305.00,,DOMSTD1_EX_310.00,,DOMSTD1_EX_315.00,,DOMSTD1_EX_320.00,,DOMSTD1_EX_325.00,,DOMSTD1_EX_330.00,,DOMSTD1_EX_335.00,,DOMSTD1_EX_340.00,,DOMSTD1_EX_345.00,,DOMSTD1_EX_350.00,,DOMSTD1_EX_355.00,,DOMSTD1_EX_360.00,,DOMSTD1_EX_365.00,,DOMSTD1_EX_370.00,,DOMSTD1_EX_375.00,,DOMSTD1_EX_380.00,,DOMSTD1_EX_385.00,,DOMSTD1_EX_390.00,,DOMSTD1_EX_395.00,,DOMSTD1_EX_400.00,,DOMSTD1_EX_405.00,,DOMSTD1_EX_410.00,,DOMSTD1_EX_415.00,,DOMSTD1_EX_420.00,,DOMSTD1_EX_425.00,,DOMSTD1_EX_430.00,,DOMSTD1_EX_435.00,,DOMSTD1_EX_440.00,,DOMSTD1_EX_445.00,,DOMSTD1_EX_450.00,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
210,1.382829189,210,1.044192314,210,3.708605528,210,-2.857869625,210,0.068350792,210,-1.215782762,210,-1.509433985,210,-1.073425531,210,-1.412074327,210,-1.140741825,210,-1.236518383,210,-1.491472006,210,-1.160535932,210,-1.148199558,210,-1.459430456,210,-1.378554463,210,-1.352333546,210,-1.319464326,210,-1.371185184,210,-1.294004202,210,-1.257116437,210,-1.461240649,210,-1.361385345,210,-1.426709652,210,-1.26633203,210,-1.416781306,210,-1.328431964,210,-1.306885242,210,-1.475871921,210,-1.479454398,210,-1.433315396,210,-1.258906126,210,-1.285938382,210,-1.39703536,210,-1.535165071,210,-1.487211466,210,-1.446323276,210,-1.399622917,210,-1.441253185,210,-1.501342535,210,-1.416169405,210,-1.487162232,210,-1.372705698,210,-1.409710526,210,-1.43418026,210,-1.529287696,210,-1.498992443,210,-1.504311919,210,-1.417733312,210,-1.483035684,210,-1.484561205
212.0299988,0.734395504,212.0299988,-0.013174653,212.0299988,0.707860947,212.0299988,6.96514225,212.0299988,-1.82669282,212.0299988,-1.74258852,212.0299988,-1.37903893,212.0299988,-1.361329675,212.0299988,-1.470769405,212.0299988,-1.29683888,212.0299988,-1.147381902,212.0299988,-1.509433985,212.0299988,-1.116110921,212.0299988,-1.378798723,212.0299988,-1.358102322,212.0299988,-1.059717298,212.0299988,-1.289390206,212.0299988,-1.333300948,212.0299988,-1.174492359,212.0299988,-1.328405738,212.0299988,-1.556939483,212.0299988,-1.351680398,212.0299988,-1.338896036,212.0299988,-1.303098083,212.0299988,-1.492182732,212.0299988,-1.509433985,212.0299988,-1.404063582,212.0299988,-1.124973178,212.0299988,-1.458366632,212.0299988,-1.194019198,212.0299988,-1.356484413,212.0299988,-1.251787424,212.0299988,-1.262857437,212.0299988,-1.419788122,212.0299988,-1.394031644,212.0299988,-1.421344757,212.0299988,-1.41310513,212.0299988,-1.364596009,212.0299988,-1.449556828,212.0299988,-1.477501631,212.0299988,-1.314224243,212.0299988,-1.509433985,212.0299988,-1.412940383,212.0299988,-1.430448174,212.0299988,-1.417064548,212.0299988,-1.501528978,212.0299988,-1.437197566,212.0299988,-1.43476212,212.0299988,-1.463695407,212.0299988,-1.460240483,212.0299988,-1.441846848
214.0599976,-2.985448837,214.0599976,-1.999630094,214.0599976,-0.058581591,214.0599976,10.43324184,214.0599976,1.234886885,214.0599976,-1.264755726,214.0599976,-1.059224963,214.0599976,-1.051309466,214.0599976,-1.255110502,214.0599976,-1.345957041,214.0599976,-1.436207891,214.0599976,-1.4172647,214.0599976,-1.314934492,214.0599976,-1.263593912,214.0599976,-1.226345539,214.0599976,-1.428125739,214.0599976,-1.355771899,214.0599976,-1.49115026,214.0599976,-1.371020555,214.0599976,-1.39588058,214.0599976,-1.277693272,214.0599976,-1.232275486,214.0599976,-1.410874009,214.0599976,-1.238871217,214.0599976,-1.322559357,214.0599976,-1.280998349,214.0599976,-1.298437595,214.0599976,-1.257675886,214.0599976,-1.592395425,214.0599976,-1.332340956,214.0599976,-1.40293932,214.0599976,-1.220710397,214.0599976,-1.306486845,214.0599976,-1.340814948,214.0599976,-1.316763163,214.0599976,-1.452683568,214.0599976,-1.468111277,214.0599976,-1.489686012,214.0599976,-1.330402851,214.0599976,-1.420075774,214.0599976,-1.466969013,214.0599976,-1.395768404,214.0599976,-1.382886529,214.0599976,-1.353339434,214.0599976,-1.501427293,214.0599976,-1.489319324,214.0599976,-1.421280265,214.0599976,-1.418352842,214.0599976,-1.436514497,214.0599976,-1.495872378,214.0599976,-1.514591217
215.9299927,-4.4702034,215.9299927,-2.973562717,215.9299927,4.965386391,215.9299927,13.28423309,215.9299927,3.654885054,215.9299927,-1.803395987,215.9299927,-1.084760427,215.9299927,-1.158269286,215.9299927,-1.023874521,215.9299927,-1.270505309,215.9299927,-1.412494898,215.9299927,-1.455065489,215.9299927,-1.317881465,215.9299927,-1.561638355,215.9299927,-1.330270648,215.9299927,-1.438920617,215.9299927,-1.106306553,215.9299927,-1.313968778,215.9299927,-1.082239509,215.9299927,-1.297745347,215.9299927,-1.200629473,215.9299927,-1.299946547,215.9299927,-1.260435581,215.9299927,-1.442321658,215.9299927,-1.201720715,215.9299927,-1.319129944,215.9299927,-1.328474522,215.9299927,-1.258375406,215.9299927,-1.325293541,215.9299927,-1.465629458,215.9299927,-1.313243151,215.9299927,-1.29656744,215.9299927,-1.391714692,215.9299927,-1.369907022,215.9299927,-1.318955421,215.9299927,-1.487417221,215.9299927,-1.456974745,215.9299927,-1.448950768,215.9299927,-1.365978956,215.9299927,-1.501352668,215.9299927,-1.509433985,215.9299927,-1.502050281,215.9299927,-1.456614137,215.9299927,-1.483350754,215.9299927,-1.472355247,215.9299927,-1.470211029,215.9299927,-1.435250044,215.9299927,-1.544912934,215.9299927,-1.47330451,215.9299927,-1.478402019,215.9299927,-1.439646125
217.9600067,1.477869987,217.9600067,-1.025641084,217.9600067,0.298230529,217.9600067,9.671367645,217.9600067,21.68844795,217.9600067,0.510768175,217.9600067,-1.248915553,217.9600067,-0.970221281,217.9600067,-1.067808867,217.9600067,-1.403515458,217.9600067,-1.472675562,217.9600067,-1.509433985,217.9600067,-1.248478651,217.9600067,-1.332525611,217.9600067,-1.301560521,217.9600067,-1.181606293,217.9600067,-1.349219799,217.9600067,-1.358013272,217.9600067,-1.381828308,217.9600067,-1.244817972,217.9600067,-1.251283884,217.9600067,-1.46274209,217.9600067,-1.344333887,217.9600067,-1.386289716,217.9600067,-1.406419039,217.9600067,-1.198159695,217.9600067,-1.385748148,217.9600067,-1.176610947,217.9600067,-1.3589046,217.9600067,-1.538346529,217.9600067,-1.212093711,217.9600067,-1.245787263,217.9600067,-1.423294663,217.9600067,-1.428988338,217.9600067,-1.206816316,217.9600067,-1.269244552,217.9600067,-1.285460711,217.9600067,-1.380157948,217.9600067,-1.458094001,217.9600067,-1.407450795,217.9600067,-1.434190035,217.9600067,-1.465218425,217.9600067,-1.421134472,217.9600067,-1.496574879,217.9600067,-1.484361172,217.9600067,-1.49377656,217.9600067,-1.499172449,217.9600067,-1.519433498,217.9600067,-1.504916072,217.9600067,-1.48738277,217.9600067,-1.454780817
220,1.509433985,220,-0.046732903,220,-1.877081037,220,1.184531689,220,30.98709869,220,3.276910543,220,-1.291763544,220,-1.626468301,220,-1.430012226,220,-1.40377295,220,-1.32609129,220,-1.109026313,220,-1.183056951,220,-1.446924567,220,-1.381986737,220,-1.353421688,220,-1.487102866,220,-1.367693067,220,-1.399527788,220,-1.407217622,220,-1.329055548,220,-1.261582017,220,-1.465685129,220,-1.293937087,220,-1.391660213,220,-1.417304873,220,-1.509433985,220,-1.509433985,220,-1.223214626,220,-1.330278754,220,-1.361065984,220,-1.356492758,220,-1.441350579,220,-1.364269376,220,-1.664900541,220,-1.441483855,220,-1.530109406,220,-1.469310403,220,-1.409513116,220,-1.153628349,220,-1.442077994,220,-1.391268253,220,-1.387004018,220,-1.470024824,220,-1.509433985,220,-1.47423327,220,-1.504313946,220,-1.423349738,220,-1.418052673,220,-1.465649605,220,-1.463888407
222.0299988,-0.759246409,222.0299988,11.74535275,222.0299988,-2.973027229,222.0299988,3.442351103,222.0299988,23.66539001,222.0299988,15.18783569,222.0299988,-1.276027083,222.0299988,-1.538787007,222.0299988,-1.471160889,222.0299988,-1.322742701,222.0299988,-1.004632235,222.0299988,-1.260487556,222.0299988,-1.287796378,222.0299988,-1.16958046,222.0299988,-1.470093369,222.0299988,-1.163152456,222.0299988,-1.144442201,222.0299988,-1.367769599,222.0299988,-1.356892347,222.0299988,-1.246617436,222.0299988,-1.389271736,222.0299988,-1.353719234,222.0299988,-1.376888514,222.0299988,-1.403244495,222.0299988,-1.275238037,222.0299988,-1.462501049,222.0299988,-1.439079523,222.0299988,-1.509433985,222.0299988,-1.270880342,222.0299988,-1.419350624,222.0299988,-1.420164227,222.0299988,-1.31324017,222.0299988,-1.465163112,222.0299988,-1.570086002,222.0299988,-1.535421848,222.0299988,-1.509433985,222.0299988,-1.244114399,222.0299988,-1.384630799,222.0299988,-1.332663298,222.0299988,-1.509433985,222.0299988,-1.492601037,222.0299988,-1.552878618,222.0299988,-1.524101138,222.0299988,-1.444827795,222.0299988,-1.371591806,222.0299988,-1.429786682,222.0299988,-1.4583956,222.0299988,-1.514481306,222.0299988,-1.477858901,222.0299988,-1.417053223,222.0299988,-1.504443049
224.0599976,-4.646688938,224.0599976,9.199388504,224.0599976,-3.305410862,224.0599976,-0.42601037,224.0599976,20.90999603,224.0599976,37.04981613,224.0599976,4.072669029,224.0599976,-1.275070429,224.0599976,-1.489826918,224.0599976,-1.265902042,224.0599976,-1.436101437,224.0599976,-1.236761212,224.0599976,-1.403551698,224.0599976,-1.496445298,224.0599976,-1.356593013,224.0599976,-1.529369354,224.0599976,-1.378094077,224.0599976,-1.188621044,224.0599976,-1.181800842,224.0599976,-1.274983168,224.0599976,-1.262441993,224.0599976,-1.605214834,224.0599976,-1.407794237,224.0599976,-1.371552348,224.0599976,-1.096913099,224.0599976,-1.463534355,224.0599976,-1.229071617,224.0599976,-1.156682491,224.0599976,-1.425919652,224.0599976,-1.568011165,224.0599976,-1.166406393,224.0599976,-1.509433985,224.0599976,-1.252966762,224.0599976,-1.4995929,224.0599976,-1.327376962,224.0599976,-1.409968853,224.0599976,-1.437000275,224.0599976,-1.490032554,224.0599976,-1.426411986,224.0599976,-1.385410666,224.0599976,-1.476252437,224.0599976,-1.3500911,224.0599976,-1.310145497,224.0599976,-1.483093977,224.0599976,-1.459203959,224.0599976,-1.47828126,224.0599976,-1.381351709,224.0599976,-1.499261141,224.0599976,-1.401015282,224.0599976,-1.434292555,224.0599976,-1.44502461
225.9299927,2.321983576,225.9299927,-2.499532938,225.9299927,2.457388878,225.9299927,-3.592224836,225.9299927,3.172638178,225.9299927,52.94369888,225.9299927,26.47511864,225.9299927,-0.891332448,225.9299927,-0.884299636,225.9299927,-1.360123634,225.9299927,-1.103265166,225.9299927,-1.297146082,225.9299927,-1.372586966,225.9299927,-1.432735085,225.9299927,-1.190670371,225.9299927,-1.327487111,225.9299927,-1.358472705,225.9299927,-1.366473436,225.9299927,-1.382592559,225.9299927,-1.374950767,225.9299927,-1.351807594,225.9299927,-1.497635245,225.9299927,-1.205660462,225.9299927,-1.344967127,225.9299927,-1.140646815,225.9299927,-1.338941574,225.9299927,-1.385804892,225.9299927,-1.460225463,225.9299927,-1.492889166,225.9299927,-1.419272184,225.9299927,-1.403883576,225.9299927,-1.345097423,225.9299927,-1.441127419,225.9299927,-1.529932737,225.9299927,-1.382184863,225.9299927,-1.498696208,225.9299927,-1.333107352,225.9299927,-1.529463053,225.9299927,-1.368966103,225.9299927,-1.333229542,225.9299927,-1.500910521,225.9299927,-1.257404804,225.9299927,-1.363816738,225.9299927,-1.359149456,225.9299927,-1.398772836,225.9299927,-1.428356051,225.9299927,-1.535873771,225.9299927,-1.375735879,225.9299927,-1.419137716,225.9299927,-1.424341321,225.9299927,-1.533673167
