Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.6806152463,892.7999878,0.002996936208,892.7999878,0.000892973796,892.7999878,0.01457975991,892.7999878,0.0007975278422,892.7999878,0.02285273187,892.7999878,-0.005533855408,892.7999878,-0.000356200122,892.7999878,-0.003892937908,892.7999878,-0.007704703137,892.7999878,-0.01621375792,892.7999878,-0.001111466088,892.7999878,-0.003572286339,892.7999878,-0.01229472645,892.7999878,-0.01270776335,892.7999878,-0.01131985895,892.7999878,0.01122078579,892.7999878,-0.005549445748,892.7999878,-0.006537847687,892.7999878,-0.02172200568,892.7999878,-0.02081068605,892.7999878,-0.01865354739,892.7999878,-0.008006664924,892.7999878,-0.02416188642,892.7999878,-0.002900805324,892.7999878,-0.001985618845,
892,0.6961648464,892,-0.01601256616,892,-0.01274346001,892,-0.02085544355,892,-0.03497793525,892,-0.007563692052,892,-0.0145108914,892,-0.0214655064,892,-0.0240991991,892,-0.0157161206,892,-0.02790263109,892,-0.02634336241,892,-0.01084339432,892,-0.02465380728,892,-0.02189590968,892,-0.01781889796,892,-0.0303001143,892,-0.006977129728,892,-0.02027422003,892,-0.02642180212,892,-0.03360517696,892,-0.02644903213,892,-0.01918042637,892,-0.02046144754,892,-0.01977661811,892,-0.02767113037,
891.2000122,0.6891548634,891.2000122,0.0008067084127,891.2000122,-0.003884317819,891.2000122,-0.007085734978,891.2000122,-0.007214833517,891.2000122,0.008987765759,891.2000122,-0.008953743614,891.2000122,-0.01591934636,891.2000122,-0.01787822507,891.2000122,0.004446859471,891.2000122,-0.01135269366,891.2000122,-0.006362786051,891.2000122,-0.01746192202,891.2000122,-0.01989794523,891.2000122,-0.020006679,891.2000122,-0.01502466295,891.2000122,-0.01631982811,891.2000122,-0.0157410372,891.2000122,-0.01360953599,891.2000122,-0.01185948309,891.2000122,-0.0191348996,891.2000122,-0.006619335618,891.2000122,-0.006816719659,891.2000122,-0.02073359489,891.2000122,-0.02233955637,891.2000122,-0.02094854787,
890.4000244,0.6918309927,890.4000244,-0.00680581294,890.4000244,0.001381606795,890.4000244,0.0002100118581,890.4000244,-0.006199545693,890.4000244,0.01050259825,890.4000244,-0.02259721234,890.4000244,-0.01440708246,890.4000244,-0.01349206083,890.4000244,-0.01025770791,890.4000244,-0.01468275022,890.4000244,-0.01321834791,890.4000244,-0.01191706024,890.4000244,-0.007807787508,890.4000244,-0.01734906808,890.4000244,-0.005127545446,890.4000244,-0.01590517163,890.4000244,-0.01410382614,890.4000244,-0.02026330121,890.4000244,-0.009014192037,890.4000244,-0.007027258631,890.4000244,-0.02386747487,890.4000244,-0.01972739585,890.4000244,-0.001184065244,890.4000244,-0.01945095137,890.4000244,-0.01088691875,
889.5999756,0.6982836723,889.5999756,0.004061988555,889.5999756,-0.01319554821,889.5999756,-0.01447223499,889.5999756,-0.005146322306,889.5999756,0.002394153504,889.5999756,-0.01356668491,889.5999756,-0.01126679312,889.5999756,-0.01481621526,889.5999756,-0.0190557763,889.5999756,-0.02653777972,889.5999756,-0.01102882344,889.5999756,-0.02181738615,889.5999756,-0.01714869961,889.5999756,-0.02485768497,889.5999756,-0.02503121644,889.5999756,-0.01582211442,889.5999756,-0.003643962089,889.5999756,-0.01554342266,889.5999756,-0.01195518952,889.5999756,-0.0263334699,889.5999756,-0.02314598672,889.5999756,-0.02125702053,889.5999756,-0.02685588785,889.5999756,-0.01934331656,889.5999756,-0.01497584954,
888.7999878,0.691645503,888.7999878,0.01470832713,888.7999878,0.002751940163,888.7999878,0.003107127966,888.7999878,-0.00335235917,888.7999878,0.001855763723,888.7999878,-0.01061898563,888.7999878,-0.01158781443,888.7999878,-0.01003087219,888.7999878,-0.01639092714,888.7999878,-0.01345637534,888.7999878,-0.006143553182,888.7999878,-0.008521889336,888.7999878,-0.01074698754,888.7999878,-0.01473955438,888.7999878,-0.01089398749,888.7999878,-0.01903511398,888.7999878,-0.01155136712,888.7999878,-0.01883924194,888.7999878,-0.01755675115,888.7999878,-0.01318811439,888.7999878,-0.01795483194,888.7999878,-0.01965169609,888.7999878,-0.01033248473,888.7999878,-0.01123985369,888.7999878,-0.0009479959263,
888,0.7086302042,888,-0.01421888173,888,-0.01553243306,888,-0.01423256006,888,-0.02110949345,888,-0.009828465059,888,-0.02911953628,888,-0.02177779935,888,-0.02076552808,888,-0.01809385046,888,-0.02876800299,888,-0.01720214635,888,-0.02315482125,888,-0.03458985314,888,-0.0253382232,888,-0.03211364523,888,-0.02784159966,888,-0.02707430162,888,-0.02903543226,888,-0.01626083627,888,-0.01921490021,888,-0.02399422787,888,-0.03196812794,888,-0.02520873398,888,-0.01952594519,888,-0.03408795968,
887.2000122,0.7022468448,887.2000122,0.004464146681,887.2000122,-0.01276618335,887.2000122,-0.01146056317,887.2000122,-0.005821035244,887.2000122,-0.005767547991,887.2000122,-0.0113109313,887.2000122,-0.01129055209,887.2000122,-0.006807800382,887.2000122,-0.01921395957,887.2000122,-0.01910081506,887.2000122,-0.01963333786,887.2000122,-0.02159069665,887.2000122,-0.0131489886,887.2000122,-0.02138138562,887.2000122,-0.00672685774,887.2000122,-0.0247092247,887.2000122,-0.02441092581,887.2000122,-0.01423586626,887.2000122,-0.02485489845,887.2000122,-0.01302902773,887.2000122,-0.03074983135,887.2000122,-0.02379332669,887.2000122,-0.02374710515,887.2000122,-0.02528567053,887.2000122,-0.01478779409,
886.4000244,0.7059754729,886.4000244,0.0003746020375,886.4000244,-0.009184387513,886.4000244,-0.006103277206,886.4000244,-0.02086274698,886.4000244,-0.002448884537,886.4000244,-0.01910081506,886.4000244,-0.02283590287,886.4000244,-0.01901341043,886.4000244,-0.01318695955,886.4000244,-0.01896365546,886.4000244,-0.02007292397,886.4000244,-0.02213370614,886.4000244,-0.02220356278,886.4000244,-0.02897974104,886.4000244,-0.01972719654,886.4000244,-0.02698386461,886.4000244,-0.0275523942,886.4000244,-0.0221268665,886.4000244,-0.0238382183,886.4000244,-0.01594340242,886.4000244,-0.02376710437,886.4000244,-0.02065416984,886.4000244,-0.02303587459,886.4000244,-0.02058124915,886.4000244,-0.02693584189,
885.5999756,0.704241097,885.5999756,-0.01055719331,885.5999756,0.001069007209,885.5999756,-0.005835644435,885.5999756,-0.01409550663,885.5999756,-0.01326916739,885.5999756,-0.01995327882,885.5999756,-0.009525489062,885.5999756,-0.01555611007,885.5999756,-0.01833026297,885.5999756,-0.02742322348,885.5999756,-0.0219480861,885.5999756,-0.02569820359,885.5999756,-0.02582286298,885.5999756,-0.02449881844,885.5999756,-0.009797084145,885.5999756,-0.02018443309,885.5999756,-0.01793605462,885.5999756,-0.02406589314,885.5999756,-0.02012981847,885.5999756,-0.02861621976,885.5999756,-0.01519951783,885.5999756,-0.01893426478,885.5999756,-0.01769042946,885.5999756,-0.01781278662,885.5999756,-0.03313941509,
884.7999878,0.7047720551,884.7999878,-0.00336730876,884.7999878,-0.00450299494,884.7999878,-0.01375035383,884.7999878,-0.01659328863,884.7999878,-0.007799244486,884.7999878,-0.01197412703,884.7999878,-0.008909517899,884.7999878,-0.01031853165,884.7999878,-0.01289812848,884.7999878,-0.01397585776,884.7999878,-0.01716059446,884.7999878,-0.01358113624,884.7999878,-0.02019204386,884.7999878,-0.01905280352,884.7999878,-0.01692085341,884.7999878,-0.02176844329,884.7999878,-0.0206290409,884.7999878,-0.02293334715,884.7999878,-0.01244316529,884.7999878,-0.02198435925,884.7999878,-0.02949231304,884.7999878,-0.01800922304,884.7999878,-0.02290427312,884.7999878,-0.01836932264,884.7999878,-0.01844941452,
884,0.7084412575,884,-0.01265612431,884,-0.01024825312,884,-0.018644372,884,-0.01273104176,884,-0.01771458611,884,-0.01106496155,884,-0.0215474423,884,-0.01042175572,884,-0.01219672896,884,-0.02059028484,884,-0.02585227787,884,-0.03158861399,884,-0.01967321895,884,-0.02679928392,884,-0.02711219341,884,-0.01511932444,884,-0.0127714118,884,-0.01548752282,884,-0.0232803598,884,-0.02244797722,884,-0.01800420508,884,-0.01867209561,884,-0.02001147531,884,-0.01524830703,884,-0.02346962877,
883.2000122,0.702524662,883.2000122,0.005326862913,883.2000122,-0.001295935246,883.2000122,-0.004368833266,883.2000122,-0.002646680223,883.2000122,-0.002784512704,883.2000122,-0.01360772923,883.2000122,-0.01267774589,883.2000122,-0.006071829703,883.2000122,-0.00712525798,883.2000122,-0.01732518896,883.2000122,-0.01103967521,883.2000122,-0.008774529211,883.2000122,-0.01651788689,883.2000122,-0.0222679507,883.2000122,-0.02071577683,883.2000122,-0.01488801092,883.2000122,-0.01940288022,883.2000122,-0.01451369561,883.2000122,-0.02070738561,883.2000122,-0.01684152521,883.2000122,-0.007927623577,883.2000122,-0.01622657478,883.2000122,-0.01527604833,883.2000122,-0.01789303124,883.2000122,-0.01896514185,
882.4000244,0.7083531618,882.4000244,-0.008978897706,882.4000244,-0.01441439427,882.4000244,-0.01295883488,882.4000244,-0.01349848509,882.4000244,-0.01023960579,882.4000244,-0.01946827769,882.4000244,-0.01238862611,882.4000244,-0.01655451767,882.4000244,-0.02122537047,882.4000244,-0.0183957722,882.4000244,-0.01964991353,882.4000244,-0.0155230416,882.4000244,-0.02518166974,882.4000244,-0.02084651217,882.4000244,-0.02286277153,882.4000244,-0.0200496912,882.4000244,-0.01656079665,882.4000244,-0.0157304015,882.4000244,-0.01881524734,882.4000244,-0.01937144063,882.4000244,-0.01946713962,882.4000244,-0.0151776718,882.4000244,-0.03347851336,882.4000244,-0.02589564212,882.4000244,-0.02436643653,
881.5999756,0.7008220553,881.5999756,-0.001527533634,881.5999756,0.006162230391,881.5999756,-0.002621002262,881.5999756,-0.003447236493,881.5999756,0.007492103148,881.5999756,-0.004876102787,881.5999756,-0.007130707148,881.5999756,-0.01228571776,881.5999756,-0.01041907724,881.5999756,-0.006425688043,881.5999756,-0.01300370507,881.5999756,-0.02015502565,881.5999756,-0.009106472135,881.5999756,-0.009311648086,881.5999756,-0.008578489535,881.5999756,-0.0155054573,881.5999756,-0.01709450036,881.5999756,-0.01298571751,881.5999756,-0.01277744491,881.5999756,-0.01231973805,881.5999756,-0.008881975897,881.5999756,-0.01977102831,881.5999756,-0.01824607886,881.5999756,-0.01384434011,881.5999756,-0.01004847698,
880.7999878,0.7063527107,880.7999878,0.0009268517606,880.7999878,-0.003812322393,880.7999878,-0.01165475138,880.7999878,-0.005542136263,880.7999878,-0.008201641031,880.7999878,-0.01364300121,880.7999878,-0.01862686314,880.7999878,-0.01297893375,880.7999878,-0.01982514188,880.7999878,-0.01024258975,880.7999878,-0.01444048621,880.7999878,-0.01079875417,880.7999878,-0.01906038448,880.7999878,-0.0197609365,880.7999878,-0.01593382098,880.7999878,-0.02487538382,880.7999878,-0.0176429078,880.7999878,-0.0153793497,880.7999878,-0.0152396597,880.7999878,-0.02406236716,880.7999878,-0.01927720569,880.7999878,-0.02300351858,880.7999878,-0.01400508359,880.7999878,-0.01798130758,880.7999878,-0.01619430631,
880,0.7091007233,880,0.001167861163,880,-0.004764280748,880,-0.009710519575,880,-0.01181217656,880,-0.01276120637,880,-0.0144335255,880,-0.01517312229,880,-0.01781378128,880,-0.02200980484,880,-0.0120558599,880,-0.01653318666,880,-0.02649418823,880,-0.01474676095,880,-0.02215928957,880,-0.01843070798,880,-0.02158547379,880,-0.01440297626,880,-0.01554791816,880,-0.01983379759,880,-0.01689695194,880,-0.02276197262,880,-0.0252800528,880,-0.02122196928,880,-0.0283338353,880,-0.01998744532,
879.2000122,0.708542645,879.2000122,-0.001557919197,879.2000122,-0.002672716975,879.2000122,-0.009345496073,879.2000122,-0.01128354017,879.2000122,-0.002302036388,879.2000122,-0.01714441925,879.2000122,-0.01482807379,879.2000122,-0.01403375622,879.2000122,-0.01776960306,879.2000122,-0.017731186,879.2000122,-0.01382593531,879.2000122,-0.02039140649,879.2000122,-0.02034635469,879.2000122,-0.01715074107,879.2000122,-0.0212516468,879.2000122,-0.02259293757,879.2000122,-0.02047320083,879.2000122,-0.01909372956,879.2000122,-0.02572894469,879.2000122,-0.01990284026,879.2000122,-0.02044998854,879.2000122,-0.01709450036,879.2000122,-0.01437783334,879.2000122,-0.02155995555,879.2000122,-0.01957820915,
878.4000244,0.7041786313,878.4000244,0.004867803305,878.4000244,-0.004217813257,878.4000244,-0.001857533585,878.4000244,-0.00471778214,878.4000244,-0.002344314242,878.4000244,-0.008397190832,878.4000244,-0.009453156032,878.4000244,-0.006465525832,878.4000244,-0.0101629924,878.4000244,-0.0135787772,878.4000244,-0.01287867874,878.4000244,-0.01580429263,878.4000244,-0.01848935522,878.4000244,-0.01029224135,878.4000244,-0.01388671249,878.4000244,-0.01222879346,878.4000244,-0.01763659529,878.4000244,-0.01709036902,878.4000244,-0.01702814549,878.4000244,-0.01075819973,878.4000244,-0.01475431677,878.4000244,-0.02234378643,878.4000244,-0.00839307718,878.4000244,-0.02000044845,878.4000244,-0.02193942294,
877.5999756,0.7170113921,877.5999756,-0.01452215761,877.5999756,-0.01625320688,877.5999756,-0.02203628048,877.5999756,-0.02211112343,877.5999756,-0.0202626083,877.5999756,-0.02406986058,877.5999756,-0.0225871373,877.5999756,-0.01881995611,877.5999756,-0.02676365338,877.5999756,-0.02557160519,877.5999756,-0.02673546784,877.5999756,-0.03032029606,877.5999756,-0.02371877246,877.5999756,-0.02711282484,877.5999756,-0.02769925445,877.5999756,-0.02620617859,877.5999756,-0.02725706436,877.5999756,-0.0269078128,877.5999756,-0.02466319874,877.5999756,-0.03230150789,877.5999756,-0.02385473438,877.5999756,-0.02672636509,877.5999756,-0.02681174502,877.5999756,-0.0299055595,877.5999756,-0.03276586533,
876.7999878,0.7143608332,876.7999878,-0.01016602665,876.7999878,-0.007948108949,876.7999878,-0.01050176006,876.7999878,-0.02333452925,876.7999878,-0.009135166183,876.7999878,-0.0191348996,876.7999878,-0.02310730517,876.7999878,-0.02367543615,876.7999878,-0.02313764207,876.7999878,-0.01848082058,876.7999878,-0.01712336764,876.7999878,-0.02593490295,876.7999878,-0.02465322055,876.7999878,-0.02049601823,876.7999878,-0.02597382106,876.7999878,-0.02541640401,876.7999878,-0.03035930544,876.7999878,-0.023258131,876.7999878,-0.02824419364,876.7999878,-0.02898700535,876.7999878,-0.02295308746,876.7999878,-0.02707892284,876.7999878,-0.02542993054,876.7999878,-0.02563554235,876.7999878,-0.02668834291,
876,0.7102760077,876,-0.008849865757,876,-0.01460251119,876,-0.01018423308,876,-0.007936722599,876,-0.01358103566,876,-0.02072485909,876,-0.01575791277,876,-0.01324365847,876,-0.01766920462,876,-0.01469581295,876,-0.01767034829,876,-0.02423704974,876,-0.01757027395,876,-0.01563337632,876,-0.01921366155,876,-0.01998917572,876,-0.01990288869,876,-0.0185898114,876,-0.01623250917,876,-0.01907079108,876,-0.01719443314,876,-0.02126042359,876,-0.02608840726,876,-0.02641541883,876,-0.02094854787,
875.2000122,0.7168993354,875.2000122,-0.01652949862,875.2000122,-0.01080516726,875.2000122,-0.01674106158,875.2000122,-0.01898273453,875.2000122,-0.01959280856,875.2000122,-0.02712634765,875.2000122,-0.02250220068,875.2000122,-0.02107078023,875.2000122,-0.02402455173,875.2000122,-0.03035143577,875.2000122,-0.0229903087,875.2000122,-0.02464823052,875.2000122,-0.02895441279,875.2000122,-0.02915086038,875.2000122,-0.03153320029,875.2000122,-0.03163674846,875.2000122,-0.02892099135,875.2000122,-0.02752736956,875.2000122,-0.02635763772,875.2000122,-0.03010152839,875.2000122,-0.02782203071,875.2000122,-0.03008500859,875.2000122,-0.02861675248,875.2000122,-0.03420066461,875.2000122,-0.03001718037,
874.4000244,0.7097713351,874.4000244,-0.006652069278,874.4000244,-0.01157667395,874.4000244,-0.01109816879,874.4000244,-0.01199442241,874.4000244,-0.01568476297,874.4000244,-0.009605759755,874.4000244,-0.01962888427,874.4000244,-0.01444138773,874.4000244,-0.01828033105,874.4000244,-0.01920791715,874.4000244,-0.01550041232,874.4000244,-0.01869798265,874.4000244,-0.02148334309,874.4000244,-0.0198711399,874.4000244,-0.02253582329,874.4000244,-0.01820844784,874.4000244,-0.02022960037,874.4000244,-0.02004390582,874.4000244,-0.02361880988,874.4000244,-0.02083062381,874.4000244,-0.0218665693,874.4000244,-0.02424596064,874.4000244,-0.01626093686,874.4000244,-0.01819484495,874.4000244,-0.01921921037,
873.5999756,0.7117846012,873.5999756,-0.001423463807,873.5999756,-0.009966415353,873.5999756,-0.01529758982,873.5999756,-0.01465777401,873.5999756,-0.01099495497,873.5999756,-0.01490081754,873.5999756,-0.01541302912,873.5999756,-0.02163970843,873.5999756,-0.01950792782,873.5999756,-0.02181768045,873.5999756,-0.01935975626,873.5999756,-0.02425418608,873.5999756,-0.01723384298,873.5999756,-0.02399809845,873.5999756,-0.02316743508,873.5999756,-0.0215879865,873.5999756,-0.02271185815,873.5999756,-0.02777346782,873.5999756,-0.02873800881,873.5999756,-0.02717896923,873.5999756,-0.02647333965,873.5999756,-0.02392656915,873.5999756,-0.02273504809,873.5999756,-0.02704312094,873.5999756,-0.0244109761,
872.7999878,0.7107670903,872.7999878,-0.005860213656,872.7999878,-0.007243703585,872.7999878,-0.01190799382,872.7999878,-0.01390386093,872.7999878,-0.01004377194,872.7999878,-0.01730847359,872.7999878,-0.01855776832,872.7999878,-0.01913187839,872.7999878,-0.01954455487,872.7999878,-0.01574987359,872.7999878,-0.01185530145,872.7999878,-0.02153010108,872.7999878,-0.02155212313,872.7999878,-0.02298112772,872.7999878,-0.02277867496,872.7999878,-0.01957246847,872.7999878,-0.02166512236,872.7999878,-0.019211879,872.7999878,-0.02434778586,872.7999878,-0.02078220993,872.7999878,-0.02356178127,872.7999878,-0.02304736339,872.7999878,-0.02360542305,872.7999878,-0.01856947504,872.7999878,-0.01868171617,
872,0.7093299627,872,-0.003776038066,872,-0.007004232612,872,-0.005525472574,872,-0.01218097284,872,-0.01348167192,872,-0.01654853672,872,-0.01324968413,872,-0.01364029199,872,-0.01665054075,872,-0.01754954085,872,-0.01982237212,872,-0.01837483048,872,-0.01733329706,872,-0.01689301804,872,-0.02158365212,872,-0.01806728169,872,-0.01900870167,872,-0.0152705498,872,-0.02175696939,872,-0.01782446355,872,-0.02503092401,872,-0.02118829265,872,-0.02423949726,872,-0.02193258144,872,-0.02372543886,
