Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,Sample 25 Rack 1 Tube 25,,Sample 26 Rack 1 Tube 26,,Sample 27 Rack 1 Tube 27,,Sample 28 Rack 1 Tube 28,,Sample 29 Rack 1 Tube 29,,Sample 30 Rack 1 Tube 30,,Sample 31 Rack 1 Tube 31,,Sample 32 Rack 1 Tube 32,,Sample 33 Rack 1 Tube 33,,Sample 34 Rack 1 Tube 34,,Sample 35 Rack 1 Tube 35,,Sample 36 Rack 1 Tube 36,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
892.7999878,0.8539358974,892.7999878,0.01529866736,892.7999878,-0.004944543354,892.7999878,-0.008286220953,892.7999878,-0.009945416823,892.7999878,-0.01492087729,892.7999878,-0.01274542045,892.7999878,0.006040105131,892.7999878,-0.005398375914,892.7999878,-0.008388658985,892.7999878,-0.003247543937,892.7999878,-0.01516062301,892.7999878,-0.00190686516,892.7999878,-0.01948288083,892.7999878,-0.005290831439,892.7999878,-0.01606236212,892.7999878,-0.02419797517,892.7999878,-0.00696169259,892.7999878,-0.001338053145,892.7999878,-0.02149117738,892.7999878,-0.02122300304,892.7999878,-0.001677789725,892.7999878,-0.00594713958,892.7999878,-0.008590214886,892.7999878,-0.01356849074,892.7999878,-0.009849064983,892.7999878,-0.02761502005,892.7999878,-0.001553895418,892.7999878,-0.02839445882,892.7999878,-0.02336862683,892.7999878,-0.01945783384,892.7999878,-0.01650233567,892.7999878,-0.0190839693,892.7999878,-0.01261227299,892.7999878,-0.01951654069,892.7999878,-0.02458825707,892.7999878,-0.003469578456,
892,0.8345074654,892,0.0123941917,892,0.02312869392,892,0.02277129516,892,0.0281223096,892,0.01043468714,892,0.01407907996,892,0.01568528451,892,-0.001311729895,892,0.01523949206,892,0.01536391024,892,0.003738760017,892,0.001587273669,892,0.001922034658,892,0.01283147186,892,0.006257654633,892,0.01225901209,892,-0.001745911431,892,0.01523099374,892,-0.005148675758,892,0.03643903509,892,-0.002349618124,892,-0.00468879519,892,0.00755420886,892,-0.001690734178,892,-0.0107700685,892,0.004335438833,892,0.02352781221,892,-0.004154488444,892,-0.0001416249288,892,-0.003059943672,892,0.002158706309,892,-0.004660523031,892,0.005837697536,892,0.01866205037,892,0.01059953868,892,0.01745002531,
891.2000122,0.8656135798,891.2000122,-0.01947312988,891.2000122,-0.01314703003,891.2000122,-0.002313983859,891.2000122,-0.00701049855,891.2000122,-0.01660061255,891.2000122,-0.02434935234,891.2000122,-0.02534652501,891.2000122,-0.01857661828,891.2000122,-0.03473521769,891.2000122,-0.03034429066,891.2000122,-0.01883339137,891.2000122,-0.01500335801,891.2000122,-0.02379371785,891.2000122,-0.01722190157,891.2000122,-0.02988816053,891.2000122,-0.02599410713,891.2000122,-0.01182255521,891.2000122,-0.03334088251,891.2000122,-0.01873983443,891.2000122,-0.004623335786,891.2000122,-0.02114445716,891.2000122,-0.03188216686,891.2000122,-0.02612048574,891.2000122,-0.01716318168,891.2000122,-0.01645872369,891.2000122,-0.03326972574,891.2000122,-0.01372196246,891.2000122,-0.03327950463,891.2000122,-0.03171467409,891.2000122,-0.03552798927,891.2000122,-0.02317543514,891.2000122,-0.03596522659,891.2000122,-0.02702794224,891.2000122,-0.02878878824,891.2000122,-0.03395468742,891.2000122,-0.02204277553,
890.4000244,0.8645731211,890.4000244,0.000837130181,890.4000244,-0.008329545148,890.4000244,-0.0116950199,890.4000244,-0.0226308275,890.4000244,-0.009113518521,890.4000244,-0.02603984624,890.4000244,-0.02668527514,890.4000244,-0.01141437329,890.4000244,-0.03297182918,890.4000244,-0.01779757999,890.4000244,-0.02204602398,890.4000244,-0.0234258268,890.4000244,-0.02152537182,890.4000244,-0.024774611,890.4000244,-0.02565589361,890.4000244,-0.02954460122,890.4000244,-0.03344107792,890.4000244,-0.01644466631,890.4000244,-0.005386103876,890.4000244,-0.02969663963,890.4000244,-0.03623650223,890.4000244,-0.01773337275,890.4000244,-0.02115875669,890.4000244,-0.0213757176,890.4000244,-0.02214910462,890.4000244,-0.01418430824,890.4000244,-0.01567857154,890.4000244,-0.006572780199,890.4000244,-0.03164887801,890.4000244,-0.02047196589,890.4000244,-0.009689003229,890.4000244,-0.01465797424,890.4000244,-0.02792447805,890.4000244,-0.01130114496,890.4000244,-0.02351950854,890.4000244,-0.02487958781,
889.5999756,0.8554624915,889.5999756,0.008477727883,889.5999756,0.0062443926,889.5999756,0.003784088884,889.5999756,-0.01194491424,889.5999756,-0.009873761795,889.5999756,-0.006641770247,889.5999756,-0.00408874359,889.5999756,-0.02261721529,889.5999756,-0.002460004296,889.5999756,-0.01568101719,889.5999756,-0.02832107805,889.5999756,-0.01167304721,889.5999756,-0.02481358312,889.5999756,-0.006695149466,889.5999756,-0.008105562069,889.5999756,-0.002033029217,889.5999756,-0.002255273517,889.5999756,-0.01933167875,889.5999756,-0.02642228827,889.5999756,-0.02224522643,889.5999756,-0.005671132822,889.5999756,-0.02626836672,889.5999756,-0.02150191925,889.5999756,-0.00846147351,889.5999756,-0.006916906685,889.5999756,-0.030206725,889.5999756,-0.005203313194,889.5999756,-0.0140068382,889.5999756,-0.01101923361,889.5999756,-0.03386710584,889.5999756,-0.02582330257,889.5999756,-0.008023996837,889.5999756,-0.008023996837,889.5999756,-0.0102987634,889.5999756,-0.02611902356,889.5999756,-0.02486272156,
888.7999878,0.8610398769,888.7999878,-0.007667776197,888.7999878,-0.009121478535,888.7999878,0.01305968035,888.7999878,0.0003449380456,888.7999878,-0.01148506906,888.7999878,-0.01561250072,888.7999878,-0.02475519665,888.7999878,0.002442518249,888.7999878,-0.00362712238,888.7999878,-0.02140454762,888.7999878,-0.01626687124,888.7999878,-0.01692364179,888.7999878,-0.008984476328,888.7999878,-0.01672043838,888.7999878,-0.01490116771,888.7999878,-0.01045642793,888.7999878,-0.02137221768,888.7999878,-0.02127363533,888.7999878,-0.02676930092,888.7999878,-0.00915878918,888.7999878,-0.02203888819,888.7999878,-0.0280949939,888.7999878,-0.02881698683,888.7999878,-0.01513132453,888.7999878,-0.02457636781,888.7999878,-0.01972229965,888.7999878,-0.01778704673,888.7999878,-0.03186677396,888.7999878,-0.01778997853,888.7999878,-0.02588530071,888.7999878,-0.02628025785,888.7999878,-0.01932336017,888.7999878,-0.009847192094,888.7999878,-0.01908768527,888.7999878,-0.02421217598,888.7999878,-0.02379048429,
888,0.85372293,888,0.00434142584,888,0.003314943984,888,-0.005765555892,888,0.0003306637809,888,-0.00343177584,888,-5.352888184E-5,888,0.005658068694,888,-0.008070548996,888,-2.345205394E-5,888,-0.001462421962,888,-0.0004111850867,888,-0.01267045457,888,-0.004457031842,888,0.002558037406,888,-0.01383095048,888,-0.01176703069,888,-0.01893421449,888,-0.004908814561,888,-0.003946963698,888,-0.01206089556,888,0.01737832464,888,-0.01619216055,888,-0.01278212015,888,-0.02672242187,888,-0.006209191866,888,-0.00273965369,888,0.001491311355,888,-0.01083046757,888,-0.01675486006,888,-0.01911404356,888,0.007413337938,888,-0.008208601736,888,-0.02564608492,888,-0.02030727454,888,-0.01539538987,888,-0.01744247787,
887.2000122,0.8750317097,887.2000122,-0.01800410636,887.2000122,-0.004951863084,887.2000122,-0.01965783164,887.2000122,-0.03678710759,887.2000122,-0.02617449686,887.2000122,-0.02428468689,887.2000122,-0.02355374023,887.2000122,-0.02953589521,887.2000122,-0.02488345094,887.2000122,-0.04491612688,887.2000122,-0.03087594174,887.2000122,-0.03464115039,887.2000122,-0.03567856923,887.2000122,-0.02533187345,887.2000122,-0.03715830669,887.2000122,-0.03892014921,887.2000122,-0.03154051676,887.2000122,-0.02737626992,887.2000122,-0.0371568352,887.2000122,-0.02786752768,887.2000122,-0.04775606096,887.2000122,-0.03036529198,887.2000122,-0.04191523045,887.2000122,-0.0376820676,887.2000122,-0.030414965,887.2000122,-0.02963455394,887.2000122,-0.04335010424,887.2000122,-0.03319462016,887.2000122,-0.02528620698,887.2000122,-0.03039309755,887.2000122,-0.03324167058,887.2000122,-0.03019382991,887.2000122,-0.03550671414,887.2000122,-0.03480407968,887.2000122,-0.02812478878,887.2000122,-0.02976326086,
886.4000244,0.8570187092,886.4000244,-0.005893719383,886.4000244,0.009252515621,886.4000244,0.007731672376,886.4000244,-0.005383649375,886.4000244,-0.004776621703,886.4000244,0.000357451092,886.4000244,0.00791173894,886.4000244,-0.01505411882,886.4000244,-0.005652020685,886.4000244,0.003595988965,886.4000244,-0.01954297163,886.4000244,-0.01529214252,886.4000244,-0.01270218287,886.4000244,-0.02081596665,886.4000244,-0.01855990104,886.4000244,-0.008909466676,886.4000244,-0.0123093212,886.4000244,-0.01379945595,886.4000244,-0.01899249852,886.4000244,-0.01756744087,886.4000244,-0.008343359455,886.4000244,-0.01375185791,886.4000244,-0.01878594607,886.4000244,-0.01029977482,886.4000244,-0.009902455844,886.4000244,-0.008318676613,886.4000244,-0.02376970276,886.4000244,-0.01831626706,886.4000244,-0.01045996509,886.4000244,-0.01113546174,886.4000244,-0.01739776507,886.4000244,-0.00801987946,886.4000244,-0.01660375297,886.4000244,-0.0160482917,886.4000244,-0.03036225028,886.4000244,-0.009946934879,
885.5999756,0.8615940213,885.5999756,-0.004533224273,885.5999756,-0.008216476068,885.5999756,0.001909190556,885.5999756,-0.01952525228,885.5999756,-0.01630721241,885.5999756,-0.0118042659,885.5999756,-0.01164986286,885.5999756,-0.01026731543,885.5999756,-0.004929648247,885.5999756,-0.01296064351,885.5999756,-0.01135521568,885.5999756,-0.02387364954,885.5999756,-0.01095593348,885.5999756,-0.01374097355,885.5999756,-0.01057765726,885.5999756,-0.02946377173,885.5999756,-0.01845586486,885.5999756,-0.01633698121,885.5999756,-0.01085344236,885.5999756,-0.01409375295,885.5999756,-0.02404502779,885.5999756,-0.01087010559,885.5999756,-0.004285486881,885.5999756,-0.009671231732,885.5999756,-0.01033531595,885.5999756,-0.0138229765,885.5999756,-0.02140582912,885.5999756,-0.02260144055,885.5999756,-0.0261354018,885.5999756,-0.02203317918,885.5999756,-0.02888006158,885.5999756,-0.01664386317,885.5999756,-0.01036620419,885.5999756,-0.02350788563,885.5999756,-0.016136894,885.5999756,-0.01961859129,
