Baseline 100%T,,Sample 1 Rack 1 Tube 1,,Sample 2 Rack 1 Tube 2,,Sample 3 Rack 1 Tube 3,,Sample 4 Rack 1 Tube 4,,Sample 5 Rack 1 Tube 5,,Sample 6 Rack 1 Tube 6,,Sample 7 Rack 1 Tube 7,,Sample 8 Rack 1 Tube 8,,Sample 9 Rack 1 Tube 9,,Sample 10 Rack 1 Tube 10,,Sample 11 Rack 1 Tube 11,,Sample 12 Rack 1 Tube 12,,Sample 13 Rack 1 Tube 13,,Sample 14 Rack 1 Tube 14,,Sample 15 Rack 1 Tube 15,,Sample 16 Rack 1 Tube 16,,Sample 17 Rack 1 Tube 17,,Sample 18 Rack 1 Tube 18,,Sample 19 Rack 1 Tube 19,,Sample 20 Rack 1 Tube 20,,Sample 21 Rack 1 Tube 21,,Sample 22 Rack 1 Tube 22,,Sample 23 Rack 1 Tube 23,,Sample 24 Rack 1 Tube 24,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
900,0.8388155103,900,-0.007867023349,900,-0.009626217186,900,-0.02626549266,900,-0.01822363958,900,-0.01957796142,900,-0.01471408084,900,0.003009890905,900,-0.0349361375,900,-0.01791538671,900,-0.01437653136,900,0.005436782259,900,-0.02232785337,900,-0.02161631174,900,-0.0197238829,900,0.01252984069,900,-0.0328297168,900,-0.004172384273,900,-0.0269197356,900,-0.006360235158,900,-0.04318233579,900,-0.02897392958,900,-0.007384920493,900,-0.001284682425,900,-0.008432887495,
899.2000122,0.8309215307,899.2000122,-0.006130638532,899.2000122,-0.01807964779,899.2000122,0.006431699265,899.2000122,0.009826742113,899.2000122,-0.01002550963,899.2000122,-0.01597499102,899.2000122,0.001145176473,899.2000122,0.01518225577,899.2000122,-0.004989277571,899.2000122,0.005681409966,899.2000122,-0.000951043854,899.2000122,-0.00160620152,899.2000122,0.00541403098,899.2000122,-0.002720412333,899.2000122,-0.005037435796,899.2000122,0.003825035179,899.2000122,0.03956265748,899.2000122,0.004336876795,899.2000122,0.00177039858,899.2000122,-0.01099773124,899.2000122,0.0117697753,899.2000122,0.007235004101,899.2000122,-0.02349778265,899.2000122,-0.006104910746,
898.4000244,0.8494772315,898.4000244,-0.009348790161,898.4000244,-0.01583124883,898.4000244,-0.01481976826,898.4000244,-0.02617054805,898.4000244,0.005462444853,898.4000244,-0.02644226141,898.4000244,-0.0272826869,898.4000244,-0.02449661493,898.4000244,-0.0033573939,898.4000244,-0.03063815646,898.4000244,-0.02554622106,898.4000244,-0.005813883618,898.4000244,-0.003579783021,898.4000244,-0.00616999343,898.4000244,-0.003009560518,898.4000244,-0.02030342072,898.4000244,-0.008068973199,898.4000244,-0.02065461501,898.4000244,0.0003077119472,898.4000244,-0.0302540008,898.4000244,-0.0252836179,898.4000244,-0.03437452018,898.4000244,0.0008595393738,898.4000244,-0.02140863799,
897.5999756,0.8430706859,897.5999756,-0.0163341891,897.5999756,-0.001804329804,897.5999756,0.02267727256,897.5999756,-0.01464886498,897.5999756,0.01306077372,897.5999756,-0.003944450058,897.5999756,-0.01069945842,897.5999756,-0.007580583449,897.5999756,-0.02372779325,897.5999756,0.01245572418,897.5999756,-0.01902346872,897.5999756,-0.00688067684,897.5999756,0.02327554859,897.5999756,-0.0140395714,897.5999756,-0.003255971242,897.5999756,-0.002742637647,897.5999756,-0.004569598939,897.5999756,-0.007881004363,897.5999756,-0.003572953865,897.5999756,0.01336493623,897.5999756,0.01373652928,897.5999756,-0.01453111973,897.5999756,-0.02918377705,897.5999756,0.005283494946,
896.7999878,0.8456290364,896.7999878,0.00886833109,896.7999878,-0.01110361982,896.7999878,-0.02969132178,896.7999878,-0.002628721297,896.7999878,-0.006472666748,896.7999878,-0.003232744522,896.7999878,-0.009963380173,896.7999878,2.386751839E-5,896.7999878,-0.01499595586,896.7999878,-0.02814895287,896.7999878,-0.02025114559,896.7999878,-0.01459950767,896.7999878,-0.009033461101,896.7999878,-0.005775006954,896.7999878,-0.006520609837,896.7999878,0.006091817748,896.7999878,0.01734559052,896.7999878,-0.003238756908,896.7999878,-0.01929553039,896.7999878,-0.01423466392,896.7999878,-0.02558878623,896.7999878,-0.03097829781,896.7999878,0.006154694594,896.7999878,-0.01992890052,
896,0.8467053175,896,0.001412120764,896,-0.0009144162759,896,-0.02357428707,896,-0.02447557449,896,-0.0002619387524,896,-0.01840683818,896,-0.01381901465,896,-0.006985383108,896,-0.01686782017,896,-0.005593044218,896,-0.005744199734,896,-0.008964039385,896,-0.01740373299,896,-0.04687490687,896,-0.007380237803,896,-0.01723926701,896,-0.01504256669,896,-0.0008120080456,896,-0.01138487086,896,-0.01921470277,896,-0.01718453132,896,-0.0007914408343,896,-0.00134543376,896,-0.01879219338,
895.2000122,0.8478400707,895.2000122,-0.006901925895,895.2000122,-0.0003928747901,895.2000122,-0.01060125232,895.2000122,-0.01817801408,895.2000122,-0.02049117722,895.2000122,-0.01702620462,895.2000122,-0.009214393795,895.2000122,0.002822073875,895.2000122,-0.0191189982,895.2000122,-0.01510487404,895.2000122,0.004261923023,895.2000122,-0.01104669087,895.2000122,-0.007233825978,895.2000122,-0.02264218032,895.2000122,-0.01285339706,895.2000122,-0.0225370042,895.2000122,-0.006365388166,895.2000122,-0.009216826409,895.2000122,0.001957423287,895.2000122,-0.01441274211,895.2000122,-0.03478654101,895.2000122,-0.02374475263,895.2000122,-0.03123936057,895.2000122,-0.004295431543,
894.4000244,0.8507781625,894.4000244,0.008435205556,894.4000244,-3.939665839E-5,894.4000244,0.003230543341,894.4000244,0.01279934496,894.4000244,-0.002145350445,894.4000244,-0.00766579248,894.4000244,5.902401972E-5,894.4000244,-0.02265638113,894.4000244,-0.0138124954,894.4000244,-0.009912172332,894.4000244,-0.03835759684,894.4000244,-0.01651529595,894.4000244,0.0004498721974,894.4000244,0.00646666903,894.4000244,-0.007007085718,894.4000244,-0.003330627689,894.4000244,-0.02635076828,894.4000244,-0.03634755686,894.4000244,-0.003408198943,894.4000244,-0.02639851533,894.4000244,-0.02335003391,894.4000244,-0.01888569072,894.4000244,-0.002395186573,894.4000244,-0.02250613458,
893.5999756,0.8589482307,893.5999756,-0.009699635208,893.5999756,-0.004976635799,893.5999756,-0.01960374601,893.5999756,-0.01132616401,893.5999756,-0.02096389048,893.5999756,-0.02069608122,893.5999756,-0.01798662171,893.5999756,-0.01939926669,893.5999756,-0.01650084183,893.5999756,-0.01968707331,893.5999756,-0.02760054357,893.5999756,-0.01683828793,893.5999756,-0.03124239668,893.5999756,-0.02520922199,893.5999756,-0.02411452867,893.5999756,-0.01831770688,893.5999756,-0.01767144166,893.5999756,-0.02172560059,893.5999756,-0.02148679271,893.5999756,-0.01800440438,893.5999756,-0.02904811874,893.5999756,-0.0143458778,893.5999756,-0.01748529635,893.5999756,-0.03342511505,
